,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Roberto Inglese,"€ 42,731","€ 2,222,000","€ 2,218,940",F,26,Italy,Parma,Serie A,2018-2019
1,Gervinho,"€ 35,615","€ 1,852,000","€ 1,849,450",F,31,Cote d'Ivoire,Parma,Serie A,2018-2019
2,Juraj Kucka,"€ 34,231","€ 1,780,000","€ 1,777,549",M,31,Slovakia,Parma,Serie A,2018-2019
3,Alberto Grassi,"€ 28,481","€ 1,481,000","€ 1,478,961",M,23,Italy,Parma,Serie A,2018-2019
4,Bruno Alves,"€ 24,923","€ 1,296,000","€ 1,294,215",D,36,Portugal,Parma,Serie A,2018-2019
5,Jonathan Biabiany,"€ 21,365","€ 1,111,000","€ 1,109,470",F,30,France,Parma,Serie A,2018-2019
6,Luca Siligardi,"€ 21,019","€ 1,093,000","€ 1,091,495",F,30,Italy,Parma,Serie A,2018-2019
7,Fabio Ceravolo,"€ 19,596","€ 1,019,000","€ 1,017,597",F,31,Italy,Parma,Serie A,2018-2019
8,Luigi Sepe,"€ 17,808","€ 926,000","€ 924,725",K,27,Italy,Parma,Serie A,2018-2019
9,Amato Ciciretti,"€ 17,096","€ 889,000","€ 887,776",F,24,Italy,Parma,Serie A,2018-2019
10,Jacopo Dezi,"€ 14,250","€ 741,000","€ 739,980",M,26,Italy,Parma,Serie A,2018-2019
11,Alessandro Bastoni,"€ 14,250","€ 741,000","€ 739,980",D,19,Italy,Parma,Serie A,2018-2019
12,Gabriel Brazão,"€ 14,231","€ 740,000","€ 738,981",K,17,Brazil,Parma,Serie A,2018-2019
13,Antonio Di Gaudio,"€ 12,462","€ 648,000","€ 647,108",F,28,Italy,Parma,Serie A,2018-2019
14,Luca Rigoni,"€ 12,462","€ 648,000","€ 647,108",M,33,Italy,Parma,Serie A,2018-2019
15,Yves Baraye,"€ 10,692","€ 556,000","€ 555,234",F,26,Senegal,Parma,Serie A,2018-2019
16,Antonino Barillà,"€ 10,692","€ 556,000","€ 555,234",M,30,Italy,Parma,Serie A,2018-2019
17,Matteo Scozzarella,"€ 10,692","€ 556,000","€ 555,234",M,30,Italy,Parma,Serie A,2018-2019
18,Alessio Da Cruz,"€ 10,692","€ 556,000","€ 555,234",F,21,Netherlands,Parma,Serie A,2018-2019
19,Gianni Munari,"€ 10,692","€ 556,000","€ 555,234",M,35,Italy,Parma,Serie A,2018-2019
20,Abdou Diakhate,"€ 8,942","€ 465,000","€ 464,360",M,19,Senegal,Parma,Serie A,2018-2019
21,Massimo Gobbi,"€ 8,538","€ 444,000","€ 443,389",D,37,Italy,Parma,Serie A,2018-2019
22,Riccardo Gagliolo,"€ 8,192","€ 426,000","€ 425,413",D,28,Italy,Parma,Serie A,2018-2019
23,Leo Stulac,"€ 8,192","€ 426,000","€ 425,413",M,23,Slovenia,Parma,Serie A,2018-2019
24,Marcello Gazzola,"€ 7,827","€ 407,000","€ 406,440",D,33,Italy,Parma,Serie A,2018-2019
25,Federico Dimarco,"€ 7,115","€ 370,000","€ 369,490",D,20,Italy,Parma,Serie A,2018-2019
26,Pierluigi Frattali,"€ 6,769","€ 352,000","€ 351,515",K,32,Italy,Parma,Serie A,2018-2019
27,Simone Iacoponi,"€ 6,404","€ 333,000","€ 332,541",D,31,Italy,Parma,Serie A,2018-2019
28,Mattia Sprocati,"€ 6,404","€ 333,000","€ 332,541",F,25,Italy,Parma,Serie A,2018-2019
29,Giovanni Pinto,"€ 6,346","€ 330,000","€ 329,546",D,26,Italy,Parma,Serie A,2018-2019
30,José Machín,"€ 5,769","€ 300,000","€ 299,587",M,21,Equatorial Guinea,Parma,Serie A,2018-2019
31,Francisco Sierralta,"€ 5,346","€ 278,000","€ 277,617",D,21,Chile,Parma,Serie A,2018-2019
32,Alessandro Deiola,"€ 3,173","€ 165,000","€ 164,773",M,22,Italy,Parma,Serie A,2018-2019
33,Giuseppe Carriero,"€ 2,846","€ 148,000","€ 147,796",M,20,Italy,Parma,Serie A,2018-2019
34,Nicolás Schiappacasse,"€ 2,596","€ 135,000","€ 134,814",F,19,Uruguay,Parma,Serie A,2018-2019
35,Fabrizio Bagheria,€ 481,"€ 25,000","€ 24,966",K,17,Italy,Parma,Serie A,2018-2019
36,Lorenzo Simonetti,€ 0,€ 0,€ 0,M,21,Italy,Parma,Serie A,2018-2019
37,Alessandro Minelli,€ 0,€ 0,€ 0,D,18,Italy,Parma,Serie A,2018-2019
38,Andrea Di Maggio,€ 0,€ 0,€ 0,D,17,Italy,Parma,Serie A,2018-2019
39,Andrea Dini,€ 0,€ 0,€ 0,K,22,Italy,Parma,Serie A,2018-2019
40,Antonio Junior Vacca,€ 0,€ 0,€ 0,M,28,Italy,Parma,Serie A,2018-2019
41,Carl Davordzie,€ 0,€ 0,€ 0,F,18,Ghana,Parma,Serie A,2018-2019
42,Cristian Cauz,€ 0,€ 0,€ 0,D,21,Italy,Parma,Serie A,2018-2019
43,Cristian Galano,€ 0,€ 0,€ 0,F,27,Italy,Parma,Serie A,2018-2019
44,Davide Mastaj,€ 0,€ 0,€ 0,F,20,Poland,Parma,Serie A,2018-2019
45,Drissa Camara,€ 0,€ 0,€ 0,M,16,Cote d'Ivoire,Parma,Serie A,2018-2019
46,Emmanuele Matino,€ 0,€ 0,€ 0,D,19,Italy,Parma,Serie A,2018-2019
47,Facundo Lescano,€ 0,€ 0,€ 0,F,21,Argentina,Parma,Serie A,2018-2019
48,Francesco Galuppini,€ 0,€ 0,€ 0,F,24,Italy,Parma,Serie A,2018-2019
49,Francesco Giorno,€ 0,€ 0,€ 0,M,24,Italy,Parma,Serie A,2018-2019
50,Francesco Golfo,€ 0,€ 0,€ 0,F,23,Italy,Parma,Serie A,2018-2019
51,Giacomo Ricci,€ 0,€ 0,€ 0,D,21,Italy,Parma,Serie A,2018-2019
52,Juan Ramos,€ 0,€ 0,€ 0,D,21,Uruguay,Parma,Serie A,2018-2019
53,Lorenzo Adorni,€ 0,€ 0,€ 0,D,19,Italy,Parma,Serie A,2018-2019
54,Lorenzo Saporetti,€ 0,€ 0,€ 0,D,22,Italy,Parma,Serie A,2018-2019
55,Luigi Scaglia,€ 0,€ 0,€ 0,M,31,Italy,Parma,Serie A,2018-2019
56,Manuel Nocciolini,€ 0,€ 0,€ 0,F,29,Italy,Parma,Serie A,2018-2019
57,Manuel Scavone,€ 0,€ 0,€ 0,M,31,Italy,Parma,Serie A,2018-2019
58,Marco Frediani,€ 0,€ 0,€ 0,F,24,Italy,Parma,Serie A,2018-2019
59,Matteo Brunori,€ 0,€ 0,€ 0,F,23,Italy,Parma,Serie A,2018-2019
60,Michele Nardi,€ 0,€ 0,€ 0,K,31,Italy,Parma,Serie A,2018-2019
61,Redi Kasa,€ 0,€ 0,€ 0,M,16,Albania,Parma,Serie A,2018-2019
62,Riccardo Santovito,€ 0,€ 0,€ 0,D,18,Italy,Parma,Serie A,2018-2019
63,Sebastiano Longo,€ 0,€ 0,€ 0,F,20,Italy,Parma,Serie A,2018-2019
64,Stefano Scognamillo,€ 0,€ 0,€ 0,D,24,Italy,Parma,Serie A,2018-2019
65,Vincenzo Mustacciolo,€ 0,€ 0,€ 0,M,17,Italy,Parma,Serie A,2018-2019
66,Yves Kouadio,€ 0,€ 0,€ 0,D,18,Cote d'Ivoire,Parma,Serie A,2018-2019
