id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
424219.0,24.0,BlockedShot,0.735,0.565,0.018381582573056218,Rolando Mandragora,h,3821.0,OpenPlay,2020.0,LeftFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Simone Verdi,Pass
424221.0,28.0,Goal,0.9030000305175782,0.5809999847412111,0.1973409652709961,Bremer,h,6960.0,FromCorner,2020.0,Head,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Simone Verdi,Cross
424223.0,37.0,SavedShot,0.901999969482422,0.6840000152587891,0.09451405704021454,Simone Zaza,h,1642.0,OpenPlay,2020.0,LeftFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Antonio Sanabria,Pass
424224.0,38.0,MissedShots,0.9009999847412108,0.4640000152587891,0.05881417915225029,Armando Izzo,h,1096.0,FromCorner,2020.0,Head,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Simone Verdi,Cross
424225.0,47.0,BlockedShot,0.81,0.7,0.03359159082174301,Antonio Sanabria,h,2217.0,OpenPlay,2020.0,RightFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Simone Zaza,Pass
424226.0,49.0,SavedShot,0.7680000305175781,0.28899999618530275,0.017897343263030052,Tomás Rincón,h,1099.0,OpenPlay,2020.0,LeftFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Mergim Vojvoda,Pass
424228.0,52.0,SavedShot,0.784000015258789,0.8569999694824219,0.020417781546711918,Simone Zaza,h,1642.0,OpenPlay,2020.0,LeftFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,,None
424229.0,62.0,MissedShots,0.885,0.2920000076293945,0.04284140467643738,Simone Zaza,h,1642.0,OpenPlay,2020.0,LeftFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Tomás Rincón,Pass
424231.0,74.0,SavedShot,0.9290000152587892,0.4409999847412109,0.4315323531627655,Andrea Belotti,h,1186.0,OpenPlay,2020.0,RightFoot,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Wilfried Stephane Singo,HeadPass
424232.0,76.0,ShotOnPost,0.941999969482422,0.44299999237060544,0.3952095210552216,Wilfried Stephane Singo,h,7472.0,OpenPlay,2020.0,Head,15796.0,Torino,Benevento,1.0,1.0,2021-05-23 18:45:00,Simone Zaza,Cross
