squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,league_name,league_country
vs Leverkusen,24.0,45.4,34.0,374.0,3060.0,44.0,33.0,5.0,6.0,79.0,1.0,1.29,0.97,2.26,1.15,2.12,37.0,32.5,24.8,1.09,0.73,1.82,0.96,1.68,34.0,34.0,3060.0,59.0,1.74,166.0,110.0,0.663,9.0,10.0,15.0,8.0,23.5,5.0,3.0,1.0,1.0,34.0,0.0,6.0,0.0,53.6,0.3,-4.4,-0.13,232.0,623.0,37.2,885.0,138.0,49.5,40.5,272.0,68.0,54.0,342.0,24.0,7.0,20.0,0.59,14.3,342.0,111.0,12.0,32.5,10.06,3.26,0.11,0.35,0.1,7.0,6.5,11614.0,15330.0,75.8,237717.0,85769.0,4280.0,5191.0,82.5,5225.0,6270.0,83.3,1969.0,3364.0,58.5,8.2,254.0,813.0,222.0,56.0,1101.0,13645.0,1685.0,434.0,22.0,2536.0,412.0,294.0,133.0,29.0,38.0,13.0,9041.0,2544.0,3745.0,4176.0,8912.0,809.0,764.0,236.0,47.0,344.0,247.0,452.0,549.0,16.15,399.0,51.0,38.0,19.0,32.0,79.0,2.32,54.0,3.0,9.0,3.0,8.0,0.0,633.0,413.0,304.0,255.0,74.0,168.0,632.0,26.6,464.0,6360.0,1747.0,27.5,1993.0,2984.0,1383.0,612.0,134.0,3.0,478.0,340.0,819.0,12.0,19419.0,2171.0,6772.0,9572.0,4250.0,646.0,17775.0,350.0,591.0,59.2,384.0,8.0,11852.0,67187.0,37176.0,14015.0,11614.0,82.9,429.0,353.0,1.0,515.0,439.0,55.0,5.0,5.0,0.0,3103.0,575.0,538.0,51.7,Bundesliga,Germany
vs M'Gladbach,27.0,48.0,34.0,374.0,3060.0,51.0,39.0,4.0,4.0,53.0,3.0,1.5,1.15,2.65,1.38,2.53,51.7,48.7,39.5,1.52,1.16,2.68,1.43,2.59,34.0,34.0,3060.0,47.0,1.38,150.0,110.0,0.727,13.0,8.0,13.0,9.0,26.5,7.0,6.0,0.0,1.0,34.0,1.0,9.0,1.0,44.9,0.27,-1.1,-0.03,234.0,621.0,37.7,949.0,130.0,48.1,40.8,235.0,70.2,54.4,218.0,14.0,6.4,32.0,0.94,15.9,498.0,169.0,15.0,33.9,14.65,4.97,0.09,0.28,0.1,-0.7,-1.7,13371.0,16803.0,79.6,270781.0,93796.0,4988.0,5808.0,85.9,5968.0,6899.0,86.5,2215.0,3536.0,62.6,-0.5,385.0,1110.0,316.0,98.0,1332.0,15228.0,1575.0,416.0,25.0,2344.0,473.0,486.0,178.0,41.0,47.0,13.0,10901.0,2215.0,3687.0,4634.0,10126.0,836.0,674.0,217.0,51.0,305.0,237.0,448.0,793.0,23.32,596.0,78.0,33.0,35.0,36.0,87.0,2.56,61.0,10.0,2.0,8.0,3.0,1.0,628.0,395.0,317.0,252.0,59.0,178.0,598.0,29.8,420.0,6169.0,1740.0,28.2,2076.0,2864.0,1229.0,558.0,127.0,5.0,431.0,261.0,786.0,3.0,20924.0,1991.0,6065.0,10632.0,5537.0,868.0,19391.0,292.0,533.0,54.8,324.0,14.0,13837.0,80654.0,43687.0,15501.0,13371.0,86.3,415.0,389.0,1.0,441.0,386.0,63.0,2.0,7.0,1.0,3208.0,455.0,490.0,48.1,Bundesliga,Germany
vs Mainz 05,27.0,55.7,34.0,374.0,3060.0,51.0,36.0,5.0,7.0,73.0,3.0,1.5,1.06,2.56,1.35,2.41,51.6,46.5,34.7,1.52,1.02,2.54,1.37,2.39,34.0,34.0,3060.0,38.0,1.12,140.0,105.0,0.757,16.0,9.0,9.0,12.0,35.3,4.0,4.0,0.0,0.0,34.0,0.0,4.0,0.0,37.5,0.25,-0.5,-0.02,281.0,703.0,40.0,1042.0,140.0,51.1,41.6,273.0,62.6,51.2,270.0,20.0,7.4,27.0,0.79,16.2,437.0,136.0,22.0,31.1,12.85,4.0,0.11,0.34,0.11,-0.6,-0.5,13697.0,17763.0,77.1,277192.0,98135.0,5256.0,6164.0,85.3,6004.0,7141.0,84.1,2273.0,3908.0,58.2,1.3,308.0,1011.0,266.0,72.0,1220.0,15887.0,1876.0,519.0,25.0,2505.0,520.0,381.0,188.0,39.0,71.0,11.0,10633.0,2973.0,4157.0,4780.0,10472.0,989.0,835.0,262.0,36.0,373.0,290.0,489.0,682.0,20.06,461.0,70.0,44.0,43.0,41.0,83.0,2.44,49.0,9.0,8.0,7.0,6.0,1.0,665.0,433.0,317.0,270.0,78.0,222.0,581.0,38.2,359.0,5497.0,1772.0,32.2,1689.0,2576.0,1232.0,478.0,88.0,1.0,390.0,307.0,753.0,3.0,21911.0,2108.0,7043.0,11031.0,5143.0,820.0,20080.0,332.0,540.0,61.5,366.0,13.0,14164.0,78439.0,41645.0,16249.0,13697.0,84.3,498.0,453.0,2.0,462.0,516.0,37.0,6.0,4.0,0.0,3573.0,568.0,605.0,48.4,Bundesliga,Germany
vs RB Leipzig,23.0,45.1,34.0,374.0,3060.0,53.0,34.0,5.0,5.0,67.0,4.0,1.56,1.0,2.56,1.41,2.41,45.7,41.9,32.0,1.34,0.94,2.29,1.23,2.17,34.0,34.0,3060.0,57.0,1.68,173.0,120.0,0.688,11.0,8.0,15.0,6.0,17.6,4.0,3.0,1.0,0.0,34.0,1.0,10.0,1.0,56.0,0.31,0.0,0.0,255.0,717.0,35.6,860.0,124.0,58.5,44.3,274.0,78.1,57.1,246.0,12.0,4.9,26.0,0.76,15.5,380.0,147.0,10.0,38.7,11.18,4.32,0.13,0.33,0.11,7.3,6.1,10856.0,15026.0,72.2,223649.0,84731.0,4060.0,4993.0,81.3,4771.0,5897.0,80.9,1875.0,3579.0,52.4,2.0,270.0,804.0,230.0,70.0,1048.0,13265.0,1761.0,479.0,34.0,2469.0,451.0,383.0,156.0,27.0,57.0,14.0,8034.0,2714.0,4278.0,4335.0,8261.0,987.0,770.0,221.0,95.0,354.0,254.0,483.0,557.0,16.38,388.0,59.0,36.0,33.0,33.0,82.0,2.41,54.0,8.0,5.0,6.0,8.0,0.0,737.0,460.0,379.0,288.0,70.0,267.0,772.0,34.6,505.0,6132.0,1885.0,30.7,2159.0,3009.0,964.0,588.0,118.0,3.0,470.0,360.0,859.0,7.0,19378.0,2161.0,6993.0,9131.0,4280.0,704.0,17671.0,361.0,575.0,62.8,394.0,20.0,11432.0,63189.0,33305.0,13413.0,10856.0,80.9,442.0,424.0,1.0,509.0,434.0,108.0,5.0,3.0,0.0,3598.0,530.0,573.0,48.1,Bundesliga,Germany
vs Schalke 04,24.0,53.3,34.0,374.0,3060.0,36.0,25.0,3.0,6.0,65.0,5.0,1.06,0.74,1.79,0.97,1.71,42.3,37.8,25.0,1.24,0.74,1.98,1.11,1.85,34.0,34.0,3060.0,53.0,1.56,155.0,115.0,0.723,7.0,9.0,18.0,3.0,8.8,10.0,10.0,0.0,0.0,34.0,1.0,6.0,4.0,51.6,0.28,2.6,0.08,234.0,586.0,39.9,1178.0,170.0,37.9,36.2,203.0,69.0,54.1,246.0,11.0,4.5,23.0,0.68,14.9,369.0,123.0,14.0,33.3,10.85,3.62,0.09,0.27,0.11,-6.3,-4.8,14220.0,17993.0,79.0,285646.0,94837.0,5185.0,6074.0,85.4,6642.0,7705.0,86.2,2226.0,3664.0,60.8,0.0,249.0,1015.0,210.0,64.0,1204.0,16317.0,1676.0,557.0,32.0,3119.0,471.0,370.0,130.0,29.0,49.0,10.0,11645.0,2695.0,3653.0,5212.0,10628.0,807.0,709.0,274.0,44.0,336.0,303.0,484.0,567.0,16.68,408.0,49.0,30.0,36.0,35.0,60.0,1.76,36.0,5.0,4.0,9.0,4.0,1.0,636.0,415.0,313.0,271.0,52.0,215.0,626.0,34.3,411.0,5490.0,1607.0,29.3,1642.0,2602.0,1246.0,466.0,85.0,2.0,381.0,250.0,665.0,6.0,21930.0,2219.0,7209.0,11189.0,4826.0,668.0,20332.0,337.0,581.0,58.0,376.0,18.0,14458.0,81475.0,42559.0,16528.0,14220.0,86.0,462.0,465.0,4.0,520.0,537.0,49.0,4.0,10.0,3.0,3476.0,463.0,500.0,48.1,Bundesliga,Germany
vs Stuttgart,26.0,53.3,34.0,374.0,3060.0,36.0,24.0,4.0,6.0,46.0,2.0,1.06,0.71,1.76,0.94,1.65,45.7,41.1,31.3,1.34,0.92,2.26,1.21,2.13,34.0,34.0,3060.0,36.0,1.06,117.0,83.0,0.701,13.0,6.0,15.0,11.0,32.4,4.0,1.0,2.0,1.0,34.0,0.0,4.0,1.0,36.6,0.31,1.6,0.05,239.0,524.0,45.6,981.0,163.0,40.8,37.8,205.0,60.5,49.3,320.0,40.0,12.5,43.0,1.26,17.2,440.0,146.0,15.0,33.2,12.94,4.29,0.07,0.22,0.1,-9.7,-9.1,14279.0,18118.0,78.8,290599.0,101159.0,5251.0,6219.0,84.4,6487.0,7618.0,85.2,2364.0,3767.0,62.8,-7.3,306.0,1224.0,270.0,76.0,1383.0,16460.0,1658.0,471.0,29.0,2918.0,612.0,463.0,155.0,46.0,50.0,7.0,11316.0,2887.0,3915.0,4967.0,10724.0,931.0,761.0,277.0,47.0,371.0,289.0,444.0,675.0,19.85,494.0,63.0,31.0,27.0,44.0,56.0,1.65,32.0,4.0,4.0,4.0,10.0,0.0,532.0,352.0,255.0,215.0,62.0,189.0,481.0,39.3,292.0,4955.0,1424.0,28.7,1599.0,2302.0,1054.0,485.0,94.0,4.0,391.0,285.0,826.0,7.0,22121.0,1919.0,6607.0,11485.0,5520.0,774.0,20523.0,295.0,510.0,57.8,320.0,13.0,14462.0,87549.0,46825.0,16732.0,14279.0,85.3,473.0,421.0,0.0,457.0,447.0,63.0,4.0,3.0,1.0,3548.0,641.0,538.0,54.4,Bundesliga,Germany
vs Werder Bremen,25.0,52.5,34.0,374.0,3060.0,38.0,27.0,2.0,4.0,47.0,1.0,1.12,0.79,1.91,1.06,1.85,48.5,45.3,33.7,1.43,0.99,2.42,1.33,2.32,34.0,34.0,3060.0,38.0,1.12,143.0,107.0,0.734,12.0,12.0,10.0,13.0,38.2,0.0,0.0,0.0,0.0,34.0,0.0,8.0,3.0,36.6,0.26,2.6,0.08,252.0,715.0,35.2,1000.0,137.0,53.8,42.2,232.0,76.3,57.3,330.0,31.0,9.4,27.0,0.79,15.9,427.0,157.0,16.0,36.8,12.56,4.62,0.08,0.23,0.11,-10.5,-9.3,14019.0,17883.0,78.4,272236.0,96270.0,5735.0,6645.0,86.3,6016.0,7071.0,85.1,2056.0,3648.0,56.4,-6.7,300.0,1018.0,265.0,75.0,1229.0,16154.0,1729.0,529.0,34.0,2943.0,448.0,372.0,151.0,46.0,52.0,7.0,10984.0,2777.0,4122.0,4569.0,10973.0,895.0,750.0,254.0,69.0,338.0,275.0,339.0,638.0,18.76,438.0,69.0,43.0,35.0,42.0,61.0,1.79,42.0,4.0,5.0,6.0,2.0,1.0,591.0,378.0,305.0,232.0,54.0,171.0,478.0,35.8,307.0,5483.0,1730.0,31.6,1791.0,2607.0,1085.0,641.0,130.0,11.0,511.0,292.0,821.0,7.0,22057.0,2132.0,6852.0,11366.0,5283.0,752.0,20380.0,321.0,532.0,60.3,347.0,12.0,14137.0,85454.0,46503.0,16277.0,14019.0,86.1,433.0,386.0,1.0,455.0,517.0,85.0,4.0,0.0,3.0,3450.0,593.0,608.0,49.4,Bundesliga,Germany
vs Wolfsburg,29.0,50.8,34.0,374.0,3060.0,46.0,31.0,6.0,9.0,58.0,2.0,1.35,0.91,2.26,1.18,2.09,49.5,42.9,35.2,1.46,1.03,2.49,1.26,2.3,34.0,34.0,3060.0,36.0,1.06,114.0,79.0,0.693,13.0,15.0,6.0,10.0,29.4,6.0,1.0,3.0,2.0,34.0,4.0,4.0,0.0,34.4,0.28,-1.6,-0.05,204.0,556.0,36.7,934.0,122.0,41.4,37.7,218.0,77.5,56.7,278.0,25.0,9.0,23.0,0.68,15.6,456.0,143.0,23.0,31.4,13.41,4.21,0.09,0.28,0.1,-3.5,-2.9,13163.0,16856.0,78.1,266060.0,94152.0,4984.0,5832.0,85.5,5850.0,6958.0,84.1,2156.0,3593.0,60.0,-4.2,346.0,1039.0,292.0,74.0,1312.0,15234.0,1622.0,431.0,20.0,2638.0,544.0,410.0,182.0,64.0,54.0,9.0,10376.0,2672.0,3808.0,4633.0,10014.0,882.0,722.0,209.0,51.0,314.0,247.0,385.0,732.0,21.53,509.0,84.0,40.0,33.0,55.0,80.0,2.35,59.0,2.0,3.0,5.0,8.0,2.0,559.0,358.0,250.0,242.0,67.0,179.0,507.0,35.3,328.0,5486.0,1561.0,28.5,1617.0,2628.0,1241.0,458.0,92.0,2.0,366.0,246.0,660.0,5.0,20510.0,1798.0,6486.0,10119.0,5349.0,861.0,18942.0,303.0,487.0,62.2,324.0,11.0,13598.0,83360.0,47033.0,15366.0,13163.0,85.7,435.0,367.0,2.0,525.0,431.0,57.0,8.0,6.0,0.0,3361.0,541.0,485.0,52.7,Bundesliga,Germany
Augsburg,27.0,45.6,34.0,374.0,3060.0,41.0,30.0,4.0,4.0,0.0,0.0,1.21,0.88,2.09,1.09,1.97,45.0,42.0,31.1,1.32,0.91,2.24,1.23,2.15,34.0,34.0,3060.0,46.0,1.35,165.0,121.0,0.733,10.0,11.0,13.0,9.0,26.5,3.0,2.0,1.0,0.0,34.0,2.0,11.0,1.0,46.2,0.27,1.2,0.04,285.0,605.0,47.1,926.0,148.0,48.6,40.8,260.0,59.6,48.0,266.0,22.0,8.3,26.0,0.76,14.6,432.0,141.0,20.0,32.6,12.71,4.15,0.09,0.26,0.1,-4.0,-5.0,10179.0,14251.0,71.4,219096.0,88617.0,3627.0,4483.0,80.9,4284.0,5367.0,79.8,2116.0,3888.0,54.4,-3.1,312.0,856.0,263.0,110.0,1069.0,12529.0,1722.0,421.0,13.0,2533.0,508.0,456.0,174.0,45.0,52.0,13.0,7120.0,2708.0,4423.0,4161.0,7614.0,958.0,791.0,254.0,63.0,352.0,231.0,444.0,656.0,19.29,450.0,79.0,31.0,42.0,37.0,72.0,2.12,46.0,6.0,1.0,10.0,6.0,1.0,605.0,392.0,304.0,242.0,59.0,201.0,562.0,35.8,361.0,5319.0,1525.0,28.7,1700.0,2445.0,1174.0,513.0,111.0,2.0,402.0,316.0,931.0,10.0,18332.0,2085.0,6452.0,8426.0,4557.0,693.0,16651.0,251.0,419.0,59.9,282.0,16.0,10518.0,64422.0,33475.0,12522.0,10179.0,81.3,460.0,368.0,1.0,473.0,415.0,69.0,4.0,3.0,0.0,3550.0,639.0,663.0,49.1,Bundesliga,Germany
Bayern Munich,28.0,65.9,34.0,374.0,3060.0,90.0,72.0,6.0,8.0,0.0,0.0,2.65,2.12,4.76,2.47,4.59,77.8,71.9,56.3,2.29,1.65,3.94,2.11,3.77,34.0,34.0,3060.0,28.0,0.82,93.0,69.0,0.71,27.0,3.0,4.0,16.0,47.1,5.0,1.0,4.0,0.0,34.0,1.0,2.0,3.0,28.1,0.27,3.1,0.09,158.0,387.0,40.8,909.0,156.0,35.2,34.1,153.0,43.8,41.5,188.0,14.0,7.4,29.0,0.85,16.8,599.0,222.0,22.0,37.1,17.62,6.53,0.14,0.38,0.12,12.2,12.1,20441.0,23840.0,85.7,398949.0,119150.0,8197.0,9030.0,90.8,8974.0,10005.0,89.7,3042.0,4271.0,71.2,13.7,462.0,1705.0,462.0,112.0,1710.0,22367.0,1473.0,404.0,60.0,3869.0,770.0,605.0,220.0,48.0,61.0,20.0,16852.0,3235.0,3753.0,6875.0,14915.0,851.0,639.0,256.0,60.0,304.0,287.0,389.0,978.0,28.76,756.0,78.0,42.0,45.0,48.0,160.0,4.71,129.0,7.0,8.0,7.0,7.0,1.0,523.0,343.0,241.0,207.0,75.0,185.0,478.0,38.7,293.0,4692.0,1626.0,34.7,1302.0,2114.0,1276.0,420.0,85.0,4.0,335.0,272.0,548.0,3.0,27560.0,1897.0,6645.0,14579.0,8073.0,1194.0,26139.0,342.0,529.0,64.7,363.0,15.0,20716.0,108964.0,58839.0,22679.0,20441.0,90.1,432.0,388.0,0.0,365.0,415.0,67.0,7.0,4.0,3.0,3384.0,477.0,400.0,54.4,Bundesliga,Germany
Dortmund,30.0,59.0,34.0,374.0,3060.0,62.0,44.0,3.0,6.0,0.0,0.0,1.82,1.29,3.12,1.74,3.03,63.6,59.2,43.3,1.87,1.27,3.14,1.74,3.01,34.0,34.0,3060.0,47.0,1.38,147.0,102.0,0.694,15.0,10.0,9.0,12.0,35.3,2.0,2.0,0.0,0.0,34.0,1.0,4.0,0.0,51.3,0.34,4.3,0.13,188.0,543.0,34.6,1061.0,170.0,36.4,36.2,227.0,69.2,55.4,275.0,27.0,9.8,39.0,1.15,17.5,472.0,166.0,4.0,35.2,13.88,4.88,0.13,0.36,0.13,-1.6,-0.2,16586.0,20322.0,81.6,316583.0,100510.0,6657.0,7606.0,87.5,7466.0,8554.0,87.3,2242.0,3633.0,61.7,-3.3,342.0,1302.0,337.0,68.0,1418.0,18599.0,1723.0,493.0,33.0,2765.0,454.0,394.0,161.0,39.0,44.0,10.0,14091.0,2651.0,3580.0,5029.0,13061.0,890.0,765.0,260.0,74.0,347.0,257.0,388.0,726.0,21.35,557.0,46.0,42.0,43.0,25.0,92.0,2.71,63.0,1.0,9.0,13.0,3.0,2.0,601.0,395.0,279.0,251.0,71.0,178.0,518.0,34.4,340.0,5218.0,1654.0,31.7,1632.0,2310.0,1276.0,486.0,81.0,0.0,405.0,274.0,784.0,7.0,24361.0,1797.0,6311.0,13227.0,6413.0,977.0,22708.0,382.0,623.0,61.3,415.0,19.0,17035.0,97829.0,53226.0,19183.0,16586.0,86.5,466.0,413.0,1.0,402.0,427.0,85.0,4.0,1.0,0.0,3383.0,489.0,431.0,53.2,Bundesliga,Germany
Eint Frankfurt,28.0,48.4,34.0,374.0,3060.0,44.0,34.0,2.0,2.0,0.0,0.0,1.29,1.0,2.29,1.24,2.24,43.4,41.8,31.8,1.28,0.93,2.21,1.23,2.16,34.0,34.0,3060.0,45.0,1.32,133.0,91.0,0.677,14.0,7.0,13.0,7.0,20.6,3.0,2.0,0.0,1.0,34.0,2.0,8.0,2.0,41.0,0.3,-2.0,-0.06,282.0,704.0,40.1,1060.0,164.0,50.8,41.5,216.0,76.9,58.9,301.0,24.0,8.0,35.0,1.03,15.2,387.0,140.0,9.0,36.2,11.38,4.12,0.11,0.3,0.11,0.6,0.2,11441.0,15528.0,73.7,248227.0,92580.0,3763.0,4610.0,81.6,5261.0,6456.0,81.5,2263.0,3957.0,57.2,3.2,273.0,931.0,275.0,81.0,1187.0,13789.0,1739.0,528.0,33.0,2351.0,581.0,388.0,155.0,37.0,58.0,6.0,8546.0,2638.0,4344.0,3436.0,9649.0,983.0,764.0,259.0,83.0,374.0,264.0,454.0,584.0,17.18,414.0,70.0,24.0,28.0,31.0,76.0,2.24,56.0,8.0,1.0,4.0,4.0,1.0,615.0,414.0,276.0,271.0,68.0,196.0,561.0,34.9,365.0,5946.0,1802.0,30.3,1786.0,2837.0,1323.0,561.0,108.0,5.0,453.0,292.0,832.0,6.0,19633.0,1981.0,6347.0,10022.0,4436.0,772.0,17962.0,317.0,536.0,59.1,339.0,10.0,11883.0,69935.0,37582.0,14030.0,11441.0,81.5,481.0,406.0,0.0,528.0,460.0,85.0,2.0,3.0,2.0,3698.0,572.0,617.0,48.1,Bundesliga,Germany
Freiburg,29.0,44.5,34.0,374.0,3060.0,32.0,21.0,6.0,10.0,0.0,0.0,0.94,0.62,1.56,0.76,1.38,41.2,33.7,24.0,1.21,0.71,1.92,0.99,1.7,34.0,34.0,3060.0,56.0,1.65,149.0,101.0,0.651,8.0,12.0,14.0,9.0,26.5,5.0,4.0,0.0,1.0,34.0,1.0,9.0,4.0,46.8,0.3,-5.2,-0.15,345.0,850.0,40.6,1074.0,124.0,53.3,43.1,312.0,89.1,66.2,354.0,23.0,6.5,32.0,0.94,18.0,369.0,109.0,16.0,29.5,10.85,3.21,0.07,0.24,0.1,-9.2,-7.7,11014.0,14766.0,74.6,230802.0,86383.0,3870.0,4750.0,81.5,5146.0,6115.0,84.2,1825.0,3386.0,53.9,-4.0,263.0,821.0,208.0,64.0,1030.0,13081.0,1685.0,462.0,25.0,2720.0,409.0,313.0,127.0,34.0,41.0,8.0,8474.0,2307.0,3985.0,3649.0,8732.0,939.0,710.0,214.0,36.0,328.0,208.0,432.0,569.0,16.74,382.0,70.0,27.0,31.0,50.0,53.0,1.56,27.0,9.0,6.0,3.0,7.0,0.0,543.0,334.0,262.0,233.0,48.0,167.0,491.0,34.0,324.0,6041.0,1584.0,26.2,1900.0,2891.0,1250.0,522.0,125.0,1.0,397.0,255.0,1031.0,10.0,18860.0,2348.0,6984.0,8992.0,3978.0,580.0,17209.0,268.0,459.0,58.4,303.0,12.0,11395.0,65651.0,34318.0,13199.0,11014.0,83.4,443.0,366.0,3.0,446.0,436.0,40.0,8.0,5.0,4.0,3272.0,665.0,676.0,49.6,Bundesliga,Germany
Hamburger SV,29.0,49.1,34.0,374.0,3060.0,28.0,18.0,3.0,5.0,0.0,0.0,0.82,0.53,1.35,0.74,1.26,37.1,33.4,24.9,1.09,0.73,1.82,0.98,1.72,34.0,34.0,3060.0,53.0,1.56,140.0,89.0,0.643,8.0,7.0,19.0,7.0,20.6,4.0,3.0,0.0,1.0,34.0,1.0,5.0,1.0,52.9,0.37,0.9,0.03,206.0,645.0,31.9,988.0,119.0,48.0,40.8,244.0,70.1,54.8,252.0,18.0,7.1,31.0,0.91,16.0,390.0,125.0,17.0,32.1,11.47,3.68,0.06,0.2,0.09,-9.1,-8.4,10768.0,15037.0,71.6,219771.0,83045.0,4062.0,4995.0,81.3,4624.0,5875.0,78.7,1896.0,3519.0,53.9,-9.9,263.0,881.0,249.0,84.0,1118.0,13124.0,1913.0,508.0,30.0,2712.0,489.0,436.0,199.0,51.0,60.0,18.0,7921.0,2767.0,4349.0,5770.0,6567.0,1049.0,890.0,242.0,59.0,351.0,267.0,502.0,570.0,16.76,378.0,69.0,41.0,28.0,41.0,46.0,1.35,26.0,3.0,4.0,8.0,3.0,1.0,644.0,394.0,334.0,250.0,60.0,194.0,620.0,31.3,426.0,5765.0,1809.0,31.4,1865.0,2659.0,1241.0,587.0,118.0,3.0,469.0,247.0,848.0,8.0,19354.0,1927.0,6147.0,9272.0,5041.0,787.0,17486.0,330.0,571.0,57.8,368.0,19.0,11339.0,69463.0,37384.0,13355.0,10768.0,80.6,512.0,498.0,3.0,489.0,470.0,62.0,3.0,4.0,1.0,3808.0,671.0,729.0,47.9,Bundesliga,Germany
Hannover 96,26.0,47.1,34.0,374.0,3060.0,44.0,26.0,4.0,5.0,0.0,0.0,1.29,0.76,2.06,1.18,1.94,46.1,42.1,32.3,1.35,0.95,2.31,1.24,2.19,34.0,34.0,3060.0,54.0,1.59,173.0,119.0,0.699,10.0,9.0,15.0,5.0,14.7,4.0,2.0,0.0,2.0,34.0,1.0,12.0,0.0,52.7,0.3,-1.3,-0.04,291.0,633.0,46.0,947.0,168.0,49.0,38.6,278.0,60.8,45.0,329.0,13.0,4.0,23.0,0.68,15.1,435.0,140.0,17.0,32.2,12.79,4.12,0.09,0.29,0.1,-2.1,-2.1,10882.0,14890.0,73.1,221155.0,91148.0,4006.0,4929.0,81.3,4817.0,5966.0,80.7,1869.0,3408.0,54.8,-4.3,307.0,807.0,208.0,79.0,1113.0,13061.0,1829.0,532.0,11.0,2481.0,371.0,357.0,134.0,39.0,39.0,17.0,7661.0,2917.0,4312.0,2865.0,9270.0,1133.0,801.0,267.0,48.0,375.0,242.0,439.0,665.0,19.56,441.0,80.0,35.0,45.0,53.0,69.0,2.03,46.0,7.0,2.0,6.0,7.0,0.0,619.0,365.0,333.0,230.0,56.0,207.0,683.0,30.3,476.0,5860.0,1711.0,29.2,2061.0,2718.0,1081.0,590.0,142.0,4.0,448.0,283.0,1024.0,8.0,19329.0,2325.0,7214.0,8851.0,4396.0,668.0,17540.0,293.0,503.0,58.3,325.0,5.0,11129.0,65474.0,36137.0,13408.0,10882.0,81.2,487.0,398.0,0.0,487.0,515.0,57.0,5.0,4.0,0.0,3580.0,753.0,579.0,56.5,Bundesliga,Germany
