,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Lorenzo Crisetig,"€ 17,038","€ 886,000","€ 900,314",M,23,Italy,Crotone,Serie A,2016-2017
1,Marcus Rohdén,"€ 11,942","€ 621,000","€ 631,033",M,25,Sweden,Crotone,Serie A,2016-2017
2,Aleandro Rosi,"€ 11,942","€ 621,000","€ 631,033",D,29,Italy,Crotone,Serie A,2016-2017
3,Aleksandar Tonev,"€ 10,231","€ 532,000","€ 540,595",F,26,Bulgaria,Crotone,Serie A,2016-2017
4,Gian Marco Ferrari,"€ 10,231","€ 532,000","€ 540,595",D,24,Italy,Crotone,Serie A,2016-2017
5,Federico Ceccherini,"€ 8,519","€ 443,000","€ 450,157",D,24,Italy,Crotone,Serie A,2016-2017
6,Raffaele Palladino,"€ 8,519","€ 443,000","€ 450,157",F,32,Italy,Crotone,Serie A,2016-2017
7,Leonardo Capezzi,"€ 8,519","€ 443,000","€ 450,157",M,21,Italy,Crotone,Serie A,2016-2017
8,Bruno Martella,"€ 8,519","€ 443,000","€ 450,157",D,23,Italy,Crotone,Serie A,2016-2017
9,Claiton,"€ 8,519","€ 443,000","€ 450,157",D,31,Brazil,Crotone,Serie A,2016-2017
10,Adrian Stoian,"€ 8,519","€ 443,000","€ 450,157",F,25,Romania,Crotone,Serie A,2016-2017
11,Mario Sampirisi,"€ 6,827","€ 355,000","€ 360,735",D,23,Italy,Crotone,Serie A,2016-2017
12,Alex Cordaz,"€ 6,827","€ 355,000","€ 360,735",K,33,Italy,Crotone,Serie A,2016-2017
13,Diego Falcinelli,"€ 6,462","€ 336,000","€ 341,428",F,25,Italy,Crotone,Serie A,2016-2017
14,Andrea Nalini,"€ 6,135","€ 319,000","€ 324,154",M,26,Italy,Crotone,Serie A,2016-2017
15,Simy,"€ 6,135","€ 319,000","€ 324,154",F,24,Nigeria,Crotone,Serie A,2016-2017
16,Andrea Barberis,"€ 5,115","€ 266,000","€ 270,297",M,22,Italy,Crotone,Serie A,2016-2017
17,Marco Festa,"€ 3,404","€ 177,000","€ 179,860",K,24,Italy,Crotone,Serie A,2016-2017
18,Maxwell Acosty,"€ 3,231","€ 168,000","€ 170,714",M,24,Ghana,Crotone,Serie A,2016-2017
19,Marcello Trotta,"€ 2,865","€ 149,000","€ 151,407",F,23,Italy,Crotone,Serie A,2016-2017
20,Djamel Mesbah,"€ 2,750","€ 143,000","€ 145,310",D,31,Algeria,Crotone,Serie A,2016-2017
21,Manuel Nicoletti,"€ 1,692","€ 88,000","€ 89,422",D,17,Italy,Crotone,Serie A,2016-2017
22,Luca Bruno,"€ 1,673","€ 87,000","€ 88,406",D,19,Italy,Crotone,Serie A,2016-2017
23,Aniello Viscovo,€ 904,"€ 47,000","€ 47,759",K,17,Italy,Crotone,Serie A,2016-2017
24,Cazim Suljic,€ 731,"€ 38,000","€ 38,614",M,19,Bosnia-Herzegovina,Crotone,Serie A,2016-2017
25,Andrej Kotnik,€ 346,"€ 18,000","€ 18,291",F,20,Slovenia,Crotone,Serie A,2016-2017
26,Giuseppe Borello,€ 250,"€ 13,000","€ 13,210",M,17,Italy,Crotone,Serie A,2016-2017
27,Giuseppe Cuomo,€ 250,"€ 13,000","€ 13,210",D,18,Italy,Crotone,Serie A,2016-2017
28,Giuseppe Zampano,€ 0,€ 0,€ 0,D,22,Italy,Crotone,Serie A,2016-2017
29,Eddy Gnahoré,€ 0,€ 0,€ 0,M,22,France,Crotone,Serie A,2016-2017
30,Nicolò Fazzi,€ 0,€ 0,€ 0,M,21,Italy,Crotone,Serie A,2016-2017
31,Noë Dussenne,€ 0,€ 0,€ 0,D,24,Belgium,Crotone,Serie A,2016-2017
32,Nunzio Di Roberto,€ 0,€ 0,€ 0,M,30,Italy,Crotone,Serie A,2016-2017
33,Pietro De Giorgio,€ 0,€ 0,€ 0,F,33,Italy,Crotone,Serie A,2016-2017
34,Aniello Salzano,€ 0,€ 0,€ 0,M,24,Italy,Crotone,Serie A,2016-2017
35,Andrea Mazzarani,€ 0,€ 0,€ 0,M,26,Italy,Crotone,Serie A,2016-2017
36,Valentin Cojocaru,€ 0,€ 0,€ 0,K,20,Romania,Crotone,Serie A,2016-2017
