,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marco Borriello,"€ 34,096","€ 1,773,000","€ 1,801,644",F,34,Italy,Cagliari,Serie A,2016-2017
1,Bruno Alves,"€ 27,269","€ 1,418,000","€ 1,440,909",D,34,Portugal,Cagliari,Serie A,2016-2017
2,Marco Storari,"€ 27,269","€ 1,418,000","€ 1,440,909",K,39,Italy,Cagliari,Serie A,2016-2017
3,Gabriel,"€ 25,750","€ 1,339,000","€ 1,360,632",K,23,Brazil,Cagliari,Serie A,2016-2017
4,Víctor Ibarbo,"€ 24,231","€ 1,260,000","€ 1,280,356",F,26,Colombia,Cagliari,Serie A,2016-2017
5,Mauricio Isla,"€ 23,846","€ 1,240,000","€ 1,260,033",D,28,Chile,Cagliari,Serie A,2016-2017
6,Simone Padoin,"€ 23,846","€ 1,240,000","€ 1,260,033",M,32,Italy,Cagliari,Serie A,2016-2017
7,Diego Farias,"€ 13,635","€ 709,000","€ 720,454",F,26,Brazil,Cagliari,Serie A,2016-2017
8,Artur Ionita,"€ 13,635","€ 709,000","€ 720,454",M,25,Moldova,Cagliari,Serie A,2016-2017
9,Daniele Dessena,"€ 13,635","€ 709,000","€ 720,454",M,29,Italy,Cagliari,Serie A,2016-2017
10,Panagiotis Tachtsidis,"€ 13,635","€ 709,000","€ 720,454",M,25,Greece,Cagliari,Serie A,2016-2017
11,Federico Melchiorri,"€ 13,635","€ 709,000","€ 720,454",F,29,Italy,Cagliari,Serie A,2016-2017
12,Marco Sau,"€ 13,635","€ 709,000","€ 720,454",F,28,Italy,Cagliari,Serie A,2016-2017
13,Luca Ceppitelli,"€ 11,942","€ 621,000","€ 631,033",D,26,Italy,Cagliari,Serie A,2016-2017
14,João Pedro,"€ 11,942","€ 621,000","€ 631,033",M,24,Brazil,Cagliari,Serie A,2016-2017
15,Davide Di Gennaro,"€ 10,231","€ 532,000","€ 540,595",M,28,Italy,Cagliari,Serie A,2016-2017
16,Bartosz Salamon,"€ 10,231","€ 532,000","€ 540,595",D,25,Poland,Cagliari,Serie A,2016-2017
17,Nicola Murru,"€ 10,231","€ 532,000","€ 540,595",D,21,Italy,Cagliari,Serie A,2016-2017
18,Fabio Pisacane,"€ 6,827","€ 355,000","€ 360,735",D,30,Italy,Cagliari,Serie A,2016-2017
19,Marco Capuano,"€ 6,827","€ 355,000","€ 360,735",D,24,Italy,Cagliari,Serie A,2016-2017
20,Roberto Colombo,"€ 5,115","€ 266,000","€ 270,297",K,40,Italy,Cagliari,Serie A,2016-2017
21,Rafael,"€ 5,115","€ 266,000","€ 270,297",K,34,Brazil,Cagliari,Serie A,2016-2017
22,Paolo Faragò,"€ 3,673","€ 191,000","€ 194,086",M,23,Italy,Cagliari,Serie A,2016-2017
23,Nicolò Barella,"€ 3,404","€ 177,000","€ 179,860",M,19,Italy,Cagliari,Serie A,2016-2017
24,Senna Miangue,"€ 2,731","€ 142,000","€ 144,294",D,19,Belgium,Cagliari,Serie A,2016-2017
25,Alessandro Deiola,"€ 1,654","€ 86,000","€ 87,389",M,20,Italy,Cagliari,Serie A,2016-2017
26,Federico Serra,€ 615,"€ 32,000","€ 32,517",F,18,Italy,Cagliari,Serie A,2016-2017
27,Luca Crosta,€ 250,"€ 13,000","€ 13,210",K,18,Italy,Cagliari,Serie A,2016-2017
28,Andrea Cadili,€ 250,"€ 13,000","€ 13,210",D,17,Italy,Cagliari,Serie A,2016-2017
29,Illia Briukhov,€ 250,"€ 13,000","€ 13,210",D,17,Ukraine,Cagliari,Serie A,2016-2017
30,Matteo Volteggi,€ 250,"€ 13,000","€ 13,210",D,18,Italy,Cagliari,Serie A,2016-2017
31,Mirko Bizzi,€ 250,"€ 13,000","€ 13,210",K,16,Italy,Cagliari,Serie A,2016-2017
32,Nicholas Pennington,€ 250,"€ 13,000","€ 13,210",M,17,Italy,Cagliari,Serie A,2016-2017
33,Riccardo Daga,€ 250,"€ 13,000","€ 13,210",K,16,Italy,Cagliari,Serie A,2016-2017
34,Riccardo Taccori,€ 250,"€ 13,000","€ 13,210",M,18,Italy,Cagliari,Serie A,2016-2017
35,Roberto Biancu,€ 250,"€ 13,000","€ 13,210",M,16,Italy,Cagliari,Serie A,2016-2017
36,Andrea Mastino,€ 250,"€ 13,000","€ 13,210",D,16,Italy,Cagliari,Serie A,2016-2017
37,Davide Arras,€ 154,"€ 8,000","€ 8,129",F,18,Italy,Cagliari,Serie A,2016-2017
38,Luka Krajnc,€ 0,€ 0,€ 0,D,21,Slovenia,Cagliari,Serie A,2016-2017
39,Luca Bittante,€ 0,€ 0,€ 0,D,22,Italy,Cagliari,Serie A,2016-2017
40,Vasco da Cunha,€ 0,€ 0,€ 0,D,16,Portugal,Cagliari,Serie A,2016-2017
41,Kwang-Song Han,€ 0,€ 0,€ 0,F,17,North Korea,Cagliari,Serie A,2016-2017
42,Niccolò Giannetti,€ 0,€ 0,€ 0,F,25,Italy,Cagliari,Serie A,2016-2017
43,Matias Antonini,€ 0,€ 0,€ 0,D,18,Brazil,Cagliari,Serie A,2016-2017
44,Gianni Munari,€ 0,€ 0,€ 0,M,33,Italy,Cagliari,Serie A,2016-2017
45,Marko Pajac,€ 0,€ 0,€ 0,D,23,Croatia,Cagliari,Serie A,2016-2017
