,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Carlos Bacca,"€ 112,635","€ 5,857,000","€ 5,951,623",F,29,Colombia,AC Milan,Serie A,2016-2017
1,Riccardo Montolivo,"€ 80,442","€ 4,183,000","€ 4,250,579",M,31,Italy,AC Milan,Serie A,2016-2017
2,Keisuke Honda,"€ 80,442","€ 4,183,000","€ 4,250,579",M,30,Japan,AC Milan,Serie A,2016-2017
3,Ignazio Abate,"€ 74,019","€ 3,849,000","€ 3,911,183",D,29,Italy,AC Milan,Serie A,2016-2017
4,Andrea Bertolacci,"€ 64,346","€ 3,346,000","€ 3,400,057",M,25,Italy,AC Milan,Serie A,2016-2017
5,Alessio Romagnoli,"€ 64,346","€ 3,346,000","€ 3,400,057",D,21,Italy,AC Milan,Serie A,2016-2017
6,Cristián Zapata,"€ 54,712","€ 2,845,000","€ 2,890,963",D,29,Colombia,AC Milan,Serie A,2016-2017
7,Gerard Deulofeu,"€ 53,327","€ 2,773,000","€ 2,817,800",M,22,Spain,AC Milan,Serie A,2016-2017
8,Mattia De Sciglio,"€ 48,269","€ 2,510,000","€ 2,550,551",D,23,Italy,AC Milan,Serie A,2016-2017
9,José Sosa,"€ 48,269","€ 2,510,000","€ 2,550,551",M,31,Argentina,AC Milan,Serie A,2016-2017
10,Andrea Poli,"€ 48,269","€ 2,510,000","€ 2,550,551",M,26,Italy,AC Milan,Serie A,2016-2017
11,Juraj Kucka,"€ 48,269","€ 2,510,000","€ 2,550,551",M,29,Slovakia,AC Milan,Serie A,2016-2017
12,Luca Antonelli,"€ 48,269","€ 2,510,000","€ 2,550,551",D,29,Italy,AC Milan,Serie A,2016-2017
13,Lucas Ocampos,"€ 34,096","€ 1,773,000","€ 1,801,644",F,21,Argentina,AC Milan,Serie A,2016-2017
14,Gabriel Paletta,"€ 32,173","€ 1,673,000","€ 1,700,028",D,30,Italy,AC Milan,Serie A,2016-2017
15,Giacomo Bonaventura,"€ 32,173","€ 1,673,000","€ 1,700,028",M,26,Italy,AC Milan,Serie A,2016-2017
16,Gianluca Lapadula,"€ 32,173","€ 1,673,000","€ 1,700,028",F,26,Italy,AC Milan,Serie A,2016-2017
17,Suso,"€ 32,173","€ 1,673,000","€ 1,700,028",M,22,Spain,AC Milan,Serie A,2016-2017
18,Marco Storari,"€ 27,269","€ 1,418,000","€ 1,440,909",K,39,Italy,AC Milan,Serie A,2016-2017
19,Gustavo Gómez,"€ 25,750","€ 1,339,000","€ 1,360,632",D,23,Paraguay,AC Milan,Serie A,2016-2017
20,Leonel Vangioni,"€ 25,750","€ 1,339,000","€ 1,360,632",D,29,Argentina,AC Milan,Serie A,2016-2017
21,Gabriel,"€ 25,750","€ 1,339,000","€ 1,360,632",K,23,Brazil,AC Milan,Serie A,2016-2017
22,Mario Pasalic,"€ 25,750","€ 1,339,000","€ 1,360,632",M,21,Croatia,AC Milan,Serie A,2016-2017
23,Davide Calabria,"€ 19,308","€ 1,004,000","€ 1,020,220",D,19,Italy,AC Milan,Serie A,2016-2017
24,José Mauri,"€ 13,635","€ 709,000","€ 720,454",M,20,Italy,AC Milan,Serie A,2016-2017
25,Manuel Locatelli,"€ 9,654","€ 502,000","€ 510,110",M,18,Italy,AC Milan,Serie A,2016-2017
26,Gianluigi Donnarumma,"€ 5,154","€ 268,000","€ 272,330",K,17,Italy,AC Milan,Serie A,2016-2017
27,Patrick Cutrone,"€ 3,519","€ 183,000","€ 185,956",F,18,Italy,AC Milan,Serie A,2016-2017
28,Niccolò Zanellato,€ 538,"€ 28,000","€ 28,452",M,18,Italy,AC Milan,Serie A,2016-2017
29,Raul Zucchetti,€ 538,"€ 28,000","€ 28,452",D,18,Italy,AC Milan,Serie A,2016-2017
30,Mattia El Hilali,€ 538,"€ 28,000","€ 28,452",M,18,Morocco,AC Milan,Serie A,2016-2017
31,Matteo Gabbia,€ 250,"€ 13,000","€ 13,210",D,16,Italy,AC Milan,Serie A,2016-2017
32,Alessandro Plizzari,€ 250,"€ 13,000","€ 13,210",K,16,Italy,AC Milan,Serie A,2016-2017
33,Alessandro Guarnone,€ 250,"€ 13,000","€ 13,210",K,17,Italy,AC Milan,Serie A,2016-2017
34,Giorgio Altare,€ 250,"€ 13,000","€ 13,210",D,17,Italy,AC Milan,Serie A,2016-2017
35,M'Baye Niang,€ 0,€ 0,€ 0,F,21,Senegal,AC Milan,Serie A,2016-2017
36,Hachim Mastour,€ 0,€ 0,€ 0,M,18,Morocco,AC Milan,Serie A,2016-2017
37,Jherson Vergara,€ 0,€ 0,€ 0,D,22,Colombia,AC Milan,Serie A,2016-2017
38,Luiz Adriano,€ 0,€ 0,€ 0,F,29,Brazil,AC Milan,Serie A,2016-2017
39,Diego López,€ 0,€ 0,€ 0,K,34,Spain,AC Milan,Serie A,2016-2017
40,Rodrigo Ely,€ 0,€ 0,€ 0,D,22,Brazil,AC Milan,Serie A,2016-2017
41,Matías Fernández,€ 0,€ 0,€ 0,M,30,Chile,AC Milan,Serie A,2016-2017
