,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Duván Zapata,"€ 34,096","€ 1,773,000","€ 1,801,644",F,25,Colombia,Udinese,Serie A,2016-2017
1,Sven Kums,"€ 30,673","€ 1,595,000","€ 1,620,768",M,28,Belgium,Udinese,Serie A,2016-2017
2,Danilo,"€ 24,231","€ 1,260,000","€ 1,280,356",D,32,Brazil,Udinese,Serie A,2016-2017
3,Cyril Théréau,"€ 23,846","€ 1,240,000","€ 1,260,033",F,33,France,Udinese,Serie A,2016-2017
4,Thomas Heurtaux,"€ 22,154","€ 1,152,000","€ 1,170,611",D,27,France,Udinese,Serie A,2016-2017
5,Orestis Karnezis,"€ 20,442","€ 1,063,000","€ 1,080,173",K,30,Greece,Udinese,Serie A,2016-2017
6,Emmanuel Badu,"€ 18,750","€ 975,000","€ 990,752",M,25,Ghana,Udinese,Serie A,2016-2017
7,Silvan Widmer,"€ 17,038","€ 886,000","€ 900,314",D,23,Switzerland,Udinese,Serie A,2016-2017
8,Rodrigo de Paul,"€ 14,673","€ 763,000","€ 775,327",F,22,Argentina,Udinese,Serie A,2016-2017
9,Felipe,"€ 13,635","€ 709,000","€ 720,454",D,31,Brazil,Udinese,Serie A,2016-2017
10,Ryder Matos,"€ 13,635","€ 709,000","€ 720,454",F,23,Brazil,Udinese,Serie A,2016-2017
11,Simone Scuffet,"€ 13,635","€ 709,000","€ 720,454",K,20,Italy,Udinese,Serie A,2016-2017
12,Gabriel Silva,"€ 12,904","€ 671,000","€ 681,840",D,25,Brazil,Udinese,Serie A,2016-2017
13,Samir,"€ 11,942","€ 621,000","€ 631,033",D,21,Brazil,Udinese,Serie A,2016-2017
14,Ali Adnan,"€ 11,942","€ 621,000","€ 631,033",D,22,Iraq,Udinese,Serie A,2016-2017
15,Gabriele Angella,"€ 10,231","€ 532,000","€ 540,595",D,27,Italy,Udinese,Serie A,2016-2017
16,Stipe Perica,"€ 8,519","€ 443,000","€ 450,157",F,20,Croatia,Udinese,Serie A,2016-2017
17,Davide Faraoni,"€ 8,519","€ 443,000","€ 450,157",D,24,Italy,Udinese,Serie A,2016-2017
18,Lucas Evangelista,"€ 8,519","€ 443,000","€ 450,157",M,21,Brazil,Udinese,Serie A,2016-2017
19,Mathias Ranégie,"€ 6,942","€ 361,000","€ 366,832",F,32,Sweden,Udinese,Serie A,2016-2017
20,Andrija Balic,"€ 4,596","€ 239,000","€ 242,861",M,18,Croatia,Udinese,Serie A,2016-2017
21,Assane Gnoukouri,"€ 3,404","€ 177,000","€ 179,860",M,19,Cote d'Ivoire,Udinese,Serie A,2016-2017
22,Samuele Perisan,"€ 1,365","€ 71,000","€ 72,147",K,18,Italy,Udinese,Serie A,2016-2017
23,Jakub Jankto,"€ 1,365","€ 71,000","€ 72,147",M,20,Czech Republic,Udinese,Serie A,2016-2017
24,Davide Borsellini,€ 269,"€ 14,000","€ 14,226",K,17,Italy,Udinese,Serie A,2016-2017
25,Luca Scordino,€ 250,"€ 13,000","€ 13,210",K,16,Italy,Udinese,Serie A,2016-2017
26,Edoardo Bovolon,€ 250,"€ 13,000","€ 13,210",M,18,Italy,Udinese,Serie A,2016-2017
27,Alberto Parpinel,€ 250,"€ 13,000","€ 13,210",D,18,Italy,Udinese,Serie A,2016-2017
28,Igor Bubnjic,€ 0,€ 0,€ 0,D,23,Croatia,Udinese,Serie A,2016-2017
29,Edenilson,€ 0,€ 0,€ 0,M,26,Brazil,Udinese,Serie A,2016-2017
30,Emil Hallfredsson,€ 0,€ 0,€ 0,M,32,Iceland,Udinese,Serie A,2016-2017
31,Ewandro Costa,€ 0,€ 0,€ 0,M,20,Brazil,Udinese,Serie A,2016-2017
32,Filip Vaško,€ 0,€ 0,€ 0,D,16,Slovakia,Udinese,Serie A,2016-2017
33,Francesco Lodi,€ 0,€ 0,€ 0,M,32,Italy,Udinese,Serie A,2016-2017
34,Franck Djoulou,€ 0,€ 0,€ 0,F,17,Cote d'Ivoire,Udinese,Serie A,2016-2017
35,Hamdi Harbaoui,€ 0,€ 0,€ 0,F,31,Tunisia,Udinese,Serie A,2016-2017
36,Adalberto Peñaranda,€ 0,€ 0,€ 0,F,19,Venezuela,Udinese,Serie A,2016-2017
37,Luca Magnino,€ 0,€ 0,€ 0,M,18,Italy,Udinese,Serie A,2016-2017
38,Molla Wagué,€ 0,€ 0,€ 0,D,25,Mali,Udinese,Serie A,2016-2017
39,Pablo Armero,€ 0,€ 0,€ 0,D,29,Colombia,Udinese,Serie A,2016-2017
40,Panagiotis Armenakas,€ 0,€ 0,€ 0,M,17,Australia,Udinese,Serie A,2016-2017
41,Panagiotis Kone,€ 0,€ 0,€ 0,M,28,Greece,Udinese,Serie A,2016-2017
42,Seko Fofana,€ 0,€ 0,€ 0,M,21,Cote d'Ivoire,Udinese,Serie A,2016-2017
43,Yrondu Musavu-King,€ 0,€ 0,€ 0,D,24,Gabon,Udinese,Serie A,2016-2017
