,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gonzalo Higuaín,"€ 255,635","€ 13,293,000","€ 13,507,757",F,28,Argentina,Juventus,Serie A,2016-2017
1,Miralem Pjanic,"€ 153,385","€ 7,976,000","€ 8,104,857",M,26,Bosnia-Herzegovina,Juventus,Serie A,2016-2017
2,Leonardo Bonucci,"€ 143,154","€ 7,444,000","€ 7,564,262",D,29,Italy,Juventus,Serie A,2016-2017
3,Gianluigi Buffon,"€ 136,327","€ 7,089,000","€ 7,203,527",K,38,Italy,Juventus,Serie A,2016-2017
4,Sami Khedira,"€ 136,327","€ 7,089,000","€ 7,203,527",M,29,Germany,Juventus,Serie A,2016-2017
5,Giorgio Chiellini,"€ 119,288","€ 6,203,000","€ 6,303,213",D,31,Italy,Juventus,Serie A,2016-2017
6,Claudio Marchisio,"€ 119,288","€ 6,203,000","€ 6,303,213",M,30,Italy,Juventus,Serie A,2016-2017
7,Mario Mandzukic,"€ 119,288","€ 6,203,000","€ 6,303,213",F,30,Croatia,Juventus,Serie A,2016-2017
8,Paulo Dybala,"€ 102,250","€ 5,317,000","€ 5,402,899",F,22,Argentina,Juventus,Serie A,2016-2017
9,Juan Cuadrado,"€ 102,250","€ 5,317,000","€ 5,402,899",M,28,Colombia,Juventus,Serie A,2016-2017
10,Medhi Benatia,"€ 95,442","€ 4,963,000","€ 5,043,180",D,29,Morocco,Juventus,Serie A,2016-2017
11,Alex Sandro,"€ 95,442","€ 4,963,000","€ 5,043,180",D,25,Brazil,Juventus,Serie A,2016-2017
12,Stephan Lichtsteiner,"€ 95,442","€ 4,963,000","€ 5,043,180",D,32,Switzerland,Juventus,Serie A,2016-2017
13,Andrea Barzagli,"€ 85,212","€ 4,431,000","€ 4,502,586",D,35,Italy,Juventus,Serie A,2016-2017
14,Neto,"€ 68,173","€ 3,545,000","€ 3,602,272",K,26,Brazil,Juventus,Serie A,2016-2017
15,Marko Pjaca,"€ 61,346","€ 3,190,000","€ 3,241,536",F,21,Croatia,Juventus,Serie A,2016-2017
16,Paolo De Ceglie,"€ 57,942","€ 3,013,000","€ 3,061,677",D,29,Italy,Juventus,Serie A,2016-2017
17,Kwadwo Asamoah,"€ 54,538","€ 2,836,000","€ 2,881,817",D,27,Ghana,Juventus,Serie A,2016-2017
18,Stefano Sturaro,"€ 51,115","€ 2,658,000","€ 2,700,942",M,23,Italy,Juventus,Serie A,2016-2017
19,Mario Lemina,"€ 40,904","€ 2,127,000","€ 2,161,363",M,22,Gabon,Juventus,Serie A,2016-2017
20,Daniele Rugani,"€ 34,096","€ 1,773,000","€ 1,801,644",D,21,Italy,Juventus,Serie A,2016-2017
21,Tomás Rincón,"€ 23,846","€ 1,240,000","€ 1,260,033",M,28,Venezuela,Juventus,Serie A,2016-2017
22,Federico Mattiello,"€ 13,635","€ 709,000","€ 720,454",D,20,Italy,Juventus,Serie A,2016-2017
23,Emil Audero,"€ 8,519","€ 443,000","€ 450,157",K,19,Italy,Juventus,Serie A,2016-2017
24,Rolando Mandragora,"€ 6,827","€ 355,000","€ 360,735",M,19,Italy,Juventus,Serie A,2016-2017
25,Moise Kean,€ 250,"€ 13,000","€ 13,210",F,16,Italy,Juventus,Serie A,2016-2017
26,Luca Coccolo,€ 250,"€ 13,000","€ 13,210",D,18,Italy,Juventus,Serie A,2016-2017
27,Leonardo Loria,€ 250,"€ 13,000","€ 13,210",K,17,Italy,Juventus,Serie A,2016-2017
28,Mattias Andersson,€ 250,"€ 13,000","€ 13,210",D,18,Sweden,Juventus,Serie A,2016-2017
29,Mattia Del Favero,€ 250,"€ 13,000","€ 13,210",K,18,Italy,Juventus,Serie A,2016-2017
30,Mehdi Léris,€ 250,"€ 13,000","€ 13,210",M,18,France,Juventus,Serie A,2016-2017
31,Simone Muratore,€ 250,"€ 13,000","€ 13,210",M,18,Italy,Juventus,Serie A,2016-2017
32,Alessandro Semprini,€ 250,"€ 13,000","€ 13,210",D,18,Italy,Juventus,Serie A,2016-2017
33,Dani Alves,€ 0,€ 0,€ 0,D,33,Brazil,Juventus,Serie A,2016-2017
34,Simone Zaza,€ 0,€ 0,€ 0,F,25,Italy,Juventus,Serie A,2016-2017
35,Luca Marrone,€ 0,€ 0,€ 0,D,26,Italy,Juventus,Serie A,2016-2017
36,Hernanes,€ 0,€ 0,€ 0,M,31,Brazil,Juventus,Serie A,2016-2017
37,Patrice Evra,€ 0,€ 0,€ 0,D,35,France,Juventus,Serie A,2016-2017
