,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Joe Hart,"€ 124,423","€ 6,470,000","€ 6,574,527",K,29,England,Torino,Serie A,2016-2017
1,Juan Iturbe,"€ 78,385","€ 4,076,000","€ 4,141,850",M,23,Paraguay,Torino,Serie A,2016-2017
2,Andrea Belotti,"€ 51,192","€ 2,662,000","€ 2,705,006",F,22,Italy,Torino,Serie A,2016-2017
3,Adem Ljajic,"€ 47,731","€ 2,482,000","€ 2,522,098",M,24,Serbia,Torino,Serie A,2016-2017
4,Nikola Maksimovic,"€ 40,904","€ 2,127,000","€ 2,161,363",D,24,Serbia,Torino,Serie A,2016-2017
5,Mirko Valdifiori,"€ 27,269","€ 1,418,000","€ 1,440,909",M,30,Italy,Torino,Serie A,2016-2017
6,Marco Benassi,"€ 23,846","€ 1,240,000","€ 1,260,033",M,21,Italy,Torino,Serie A,2016-2017
7,Lorenzo De Silvestri,"€ 23,846","€ 1,240,000","€ 1,260,033",D,28,Italy,Torino,Serie A,2016-2017
8,Leandro Castán,"€ 23,846","€ 1,240,000","€ 1,260,033",D,29,Brazil,Torino,Serie A,2016-2017
9,Maxi López,"€ 20,442","€ 1,063,000","€ 1,080,173",F,32,Argentina,Torino,Serie A,2016-2017
10,Luca Rossettini,"€ 20,442","€ 1,063,000","€ 1,080,173",D,31,Italy,Torino,Serie A,2016-2017
11,Davide Zappacosta,"€ 20,442","€ 1,063,000","€ 1,080,173",D,24,Italy,Torino,Serie A,2016-2017
12,Emiliano Moretti,"€ 20,442","€ 1,063,000","€ 1,080,173",D,35,Italy,Torino,Serie A,2016-2017
13,Cristian Molinaro,"€ 17,038","€ 886,000","€ 900,314",D,32,Italy,Torino,Serie A,2016-2017
14,Afriyie Acquah,"€ 17,038","€ 886,000","€ 900,314",M,24,Ghana,Torino,Serie A,2016-2017
15,Daniele Baselli,"€ 17,038","€ 886,000","€ 900,314",M,24,Italy,Torino,Serie A,2016-2017
16,Joel Obi,"€ 16,154","€ 840,000","€ 853,571",M,25,Nigeria,Torino,Serie A,2016-2017
17,Cesare Bovo,"€ 14,308","€ 744,000","€ 756,020",D,33,Italy,Torino,Serie A,2016-2017
18,Danilo Avelar,"€ 13,635","€ 709,000","€ 720,454",D,27,Brazil,Torino,Serie A,2016-2017
19,Panagiotis Tachtsidis,"€ 13,635","€ 709,000","€ 720,454",M,25,Greece,Torino,Serie A,2016-2017
20,Bruno Peres,"€ 12,846","€ 668,000","€ 678,792",D,26,Brazil,Torino,Serie A,2016-2017
21,Daniele Padelli,"€ 11,308","€ 588,000","€ 597,500",K,30,Italy,Torino,Serie A,2016-2017
22,Antonio Barreca,"€ 11,000","€ 572,000","€ 581,241",D,21,Italy,Torino,Serie A,2016-2017
23,Arlind Ajeti,"€ 10,231","€ 532,000","€ 540,595",D,22,Albania,Torino,Serie A,2016-2017
24,Samuel Gustafson,"€ 9,462","€ 492,000","€ 499,949",M,21,Sweden,Torino,Serie A,2016-2017
25,Carlão,"€ 8,923","€ 464,000","€ 471,496",D,30,Brazil,Torino,Serie A,2016-2017
26,Sasa Lukic,"€ 8,519","€ 443,000","€ 450,157",M,19,Serbia,Torino,Serie A,2016-2017
27,Lucas Boyé,"€ 8,519","€ 443,000","€ 450,157",F,20,Argentina,Torino,Serie A,2016-2017
28,Martin Remacle,"€ 4,788","€ 249,000","€ 253,023",M,19,Belgium,Torino,Serie A,2016-2017
29,Filippo Berardi,"€ 1,654","€ 86,000","€ 87,389",M,19,San Marino,Torino,Serie A,2016-2017
30,Domenico Coppola,€ 538,"€ 28,000","€ 28,452",K,17,Italy,Torino,Serie A,2016-2017
31,Tommaso Cucchietti,€ 250,"€ 13,000","€ 13,210",K,18,Italy,Torino,Serie A,2016-2017
32,Federico Giraudo,€ 250,"€ 13,000","€ 13,210",D,17,Italy,Torino,Serie A,2016-2017
33,Manuel De Luca,€ 250,"€ 13,000","€ 13,210",F,17,Italy,Torino,Serie A,2016-2017
34,Matteo Rossetti,€ 250,"€ 13,000","€ 13,210",M,17,Italy,Torino,Serie A,2016-2017
35,Matteo Tobaldo,€ 250,"€ 13,000","€ 13,210",F,18,Italy,Torino,Serie A,2016-2017
36,Antonio D'Alena,€ 250,"€ 13,000","€ 13,210",M,18,Italy,Torino,Serie A,2016-2017
37,Andrea Sana,€ 250,"€ 13,000","€ 13,210",D,17,Italy,Torino,Serie A,2016-2017
38,Alessandro Buongiorno,€ 250,"€ 13,000","€ 13,210",D,17,Italy,Torino,Serie A,2016-2017
39,Alberto Reinaudo,€ 250,"€ 13,000","€ 13,210",K,18,Italy,Torino,Serie A,2016-2017
