squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,league_name,league_country
vs Huesca,30.0,55.3,38.0,418.0,3420.0,62.0,46.0,9.0,9.0,86.0,4.0,1.63,1.21,2.84,1.39,2.61,57.0,50.2,39.7,1.5,1.04,2.54,1.32,2.37,38.0,38.0,3420.0,43.0,1.13,140.0,103.0,0.736,19.0,12.0,7.0,13.0,34.2,7.0,6.0,1.0,0.0,38.0,1.0,7.0,0.0,45.7,0.29,2.7,0.07,231.0,610.0,37.9,845.0,172.0,46.7,40.6,301.0,71.4,55.9,451.0,40.0,8.9,35.0,0.92,15.4,453.0,167.0,28.0,36.9,11.92,4.39,0.12,0.32,0.11,5.0,2.8,14618.0,18621.0,78.5,287687.0,100202.0,5914.0,6764.0,87.4,6316.0,7396.0,85.4,2191.0,3901.0,56.2,6.3,316.0,1121.0,341.0,87.0,1305.0,16659.0,1962.0,609.0,58.0,3008.0,604.0,487.0,212.0,19.0,39.0,6.0,12104.0,2561.0,3956.0,5341.0,10940.0,905.0,762.0,261.0,96.0,369.0,350.0,434.0,717.0,18.87,508.0,53.0,48.0,31.0,61.0,119.0,3.13,90.0,1.0,10.0,4.0,10.0,3.0,621.0,406.0,270.0,267.0,84.0,228.0,654.0,34.9,426.0,5476.0,1613.0,29.5,1637.0,2614.0,1225.0,517.0,110.0,2.0,407.0,304.0,1070.0,12.0,23259.0,2301.0,7124.0,11799.0,5932.0,929.0,21358.0,454.0,762.0,59.6,489.0,20.0,15316.0,90757.0,50693.0,17598.0,14618.0,83.1,489.0,448.0,3.0,466.0,552.0,109.0,8.0,6.0,0.0,3584.0,586.0,571.0,50.6,La Liga,Spain
vs Leganés,29.0,57.2,38.0,418.0,3420.0,42.0,27.0,3.0,4.0,90.0,3.0,1.11,0.71,1.82,1.03,1.74,40.0,36.8,26.1,1.05,0.69,1.74,0.97,1.65,38.0,38.0,3420.0,37.0,0.97,128.0,96.0,0.734,15.0,12.0,11.0,13.0,34.2,5.0,3.0,1.0,1.0,38.0,0.0,5.0,2.0,35.9,0.26,0.9,0.02,232.0,658.0,35.3,828.0,168.0,49.6,42.3,313.0,78.9,59.5,449.0,29.0,6.5,27.0,0.71,16.2,393.0,129.0,17.0,32.8,10.34,3.39,0.1,0.3,0.1,2.0,2.2,16345.0,20616.0,79.3,328642.0,103962.0,6244.0,7164.0,87.2,7248.0,8455.0,85.7,2642.0,4419.0,59.8,0.9,276.0,1273.0,303.0,89.0,1288.0,18595.0,2021.0,569.0,28.0,3024.0,728.0,487.0,164.0,12.0,27.0,2.0,13571.0,2999.0,4046.0,5964.0,11981.0,1046.0,902.0,262.0,51.0,399.0,314.0,428.0,618.0,16.26,437.0,52.0,46.0,32.0,41.0,72.0,1.89,40.0,8.0,4.0,10.0,9.0,1.0,544.0,342.0,274.0,210.0,60.0,197.0,549.0,35.9,352.0,5188.0,1402.0,27.0,1566.0,2552.0,1070.0,485.0,83.0,1.0,402.0,285.0,973.0,11.0,24760.0,2148.0,7241.0,12724.0,6310.0,748.0,22796.0,440.0,713.0,61.7,471.0,22.0,17095.0,91630.0,47997.0,19454.0,16345.0,84.0,454.0,396.0,1.0,428.0,515.0,58.0,3.0,5.0,1.0,3629.0,592.0,721.0,45.1,La Liga,Spain
vs Levante,26.0,54.4,38.0,418.0,3420.0,63.0,41.0,8.0,9.0,92.0,7.0,1.66,1.08,2.74,1.45,2.53,67.9,60.9,43.6,1.79,1.15,2.93,1.6,2.75,38.0,38.0,3420.0,59.0,1.55,151.0,99.0,0.642,16.0,11.0,11.0,9.0,23.7,7.0,5.0,2.0,0.0,38.0,1.0,7.0,3.0,50.4,0.3,-5.6,-0.15,293.0,700.0,41.9,820.0,150.0,55.2,43.4,297.0,83.2,60.0,328.0,31.0,9.5,30.0,0.79,15.4,658.0,216.0,22.0,32.8,17.32,5.68,0.08,0.25,0.1,-4.9,-5.9,14068.0,17786.0,79.1,275927.0,99238.0,5804.0,6606.0,87.9,5880.0,6907.0,85.1,2164.0,3677.0,58.9,-2.6,478.0,1036.0,413.0,105.0,1304.0,15925.0,1861.0,537.0,50.0,2727.0,522.0,531.0,198.0,20.0,29.0,5.0,11582.0,2466.0,3738.0,5047.0,10578.0,829.0,733.0,247.0,59.0,301.0,289.0,480.0,1068.0,28.11,762.0,77.0,87.0,46.0,66.0,114.0,3.0,73.0,8.0,7.0,7.0,11.0,3.0,760.0,492.0,377.0,282.0,101.0,271.0,759.0,35.7,488.0,5573.0,1620.0,29.1,1788.0,2549.0,1236.0,569.0,110.0,0.0,459.0,327.0,859.0,9.0,22278.0,2228.0,6762.0,10602.0,6421.0,1161.0,20478.0,497.0,746.0,66.6,527.0,26.0,14994.0,89464.0,52125.0,16763.0,14068.0,83.9,433.0,370.0,3.0,511.0,474.0,72.0,7.0,7.0,3.0,3312.0,426.0,323.0,56.9,La Liga,Spain
vs Rayo Vallecano,29.0,51.3,38.0,418.0,3420.0,69.0,51.0,7.0,11.0,73.0,3.0,1.82,1.34,3.16,1.63,2.97,54.4,46.2,34.2,1.43,0.9,2.33,1.21,2.11,38.0,38.0,3420.0,41.0,1.08,144.0,109.0,0.75,22.0,8.0,8.0,9.0,23.7,5.0,5.0,0.0,0.0,38.0,1.0,4.0,1.0,45.1,0.29,5.1,0.14,261.0,651.0,40.1,801.0,134.0,52.9,43.6,297.0,76.4,58.7,384.0,27.0,7.0,13.0,0.34,13.0,428.0,174.0,24.0,40.7,11.26,4.58,0.14,0.36,0.11,14.6,15.8,13561.0,17530.0,77.4,276165.0,100528.0,5291.0,6135.0,86.2,5773.0,6818.0,84.7,2296.0,3975.0,57.8,16.8,309.0,1182.0,357.0,101.0,1256.0,15501.0,2029.0,594.0,38.0,2913.0,601.0,548.0,185.0,20.0,11.0,6.0,11064.0,2433.0,4033.0,5107.0,10166.0,823.0,876.0,207.0,127.0,354.0,312.0,472.0,697.0,18.34,472.0,78.0,41.0,29.0,60.0,115.0,3.03,75.0,13.0,5.0,10.0,8.0,2.0,812.0,533.0,363.0,344.0,105.0,272.0,896.0,30.4,624.0,6333.0,1744.0,27.5,1846.0,2968.0,1519.0,558.0,122.0,3.0,436.0,263.0,813.0,8.0,21900.0,2144.0,6317.0,10750.0,6140.0,981.0,19926.0,391.0,657.0,59.5,432.0,23.0,14340.0,79532.0,42766.0,16528.0,13561.0,82.0,476.0,423.0,1.0,481.0,535.0,140.0,9.0,4.0,1.0,3340.0,433.0,418.0,50.9,La Liga,Spain
vs Real Madrid,27.0,40.0,38.0,418.0,3420.0,46.0,32.0,6.0,8.0,93.0,3.0,1.21,0.84,2.05,1.05,1.89,45.6,40.4,30.5,1.2,0.8,2.0,1.06,1.87,38.0,38.0,3420.0,63.0,1.66,202.0,151.0,0.733,12.0,5.0,21.0,9.0,23.7,9.0,9.0,0.0,0.0,38.0,1.0,9.0,3.0,62.6,0.28,2.6,0.07,292.0,686.0,42.6,876.0,145.0,51.3,42.2,302.0,78.5,58.2,413.0,23.0,5.6,21.0,0.55,13.5,384.0,133.0,15.0,34.6,10.11,3.5,0.1,0.3,0.11,0.4,-0.4,12627.0,15980.0,79.0,244448.0,90234.0,5487.0,6194.0,88.6,5144.0,6010.0,85.6,1820.0,3231.0,56.3,1.5,282.0,929.0,244.0,75.0,995.0,14259.0,1721.0,514.0,41.0,2117.0,489.0,358.0,151.0,18.0,25.0,5.0,10449.0,2251.0,3280.0,4816.0,9318.0,690.0,655.0,236.0,80.0,344.0,315.0,442.0,619.0,16.29,432.0,58.0,37.0,41.0,40.0,77.0,2.03,55.0,1.0,4.0,9.0,5.0,0.0,675.0,471.0,362.0,243.0,70.0,252.0,770.0,32.7,518.0,7487.0,1587.0,21.2,2544.0,3424.0,1519.0,674.0,152.0,3.0,522.0,320.0,855.0,8.0,20243.0,2682.0,7190.0,9525.0,4756.0,681.0,18564.0,426.0,658.0,64.7,462.0,14.0,13413.0,74517.0,40966.0,15233.0,12627.0,82.9,399.0,438.0,3.0,568.0,416.0,91.0,5.0,8.0,2.0,2832.0,326.0,375.0,46.5,La Liga,Spain
vs Real Sociedad,30.0,48.4,38.0,418.0,3420.0,44.0,30.0,2.0,3.0,107.0,3.0,1.16,0.79,1.95,1.11,1.89,43.8,41.4,29.3,1.15,0.77,1.92,1.09,1.86,38.0,38.0,3420.0,45.0,1.18,131.0,95.0,0.718,14.0,11.0,13.0,13.0,34.2,10.0,8.0,2.0,0.0,38.0,0.0,4.0,1.0,44.4,0.29,0.4,0.01,283.0,744.0,38.0,903.0,122.0,57.5,44.4,286.0,78.7,57.0,309.0,13.0,4.2,26.0,0.68,15.7,436.0,141.0,17.0,32.3,11.47,3.71,0.1,0.3,0.1,0.2,0.6,13496.0,17538.0,77.0,268939.0,94163.0,5656.0,6543.0,86.4,5361.0,6420.0,83.5,2256.0,3966.0,56.9,0.7,311.0,1051.0,307.0,97.0,1152.0,15669.0,1869.0,540.0,34.0,2752.0,612.0,571.0,183.0,16.0,29.0,6.0,10748.0,2517.0,4273.0,5236.0,10065.0,822.0,779.0,220.0,58.0,353.0,321.0,496.0,681.0,17.92,482.0,70.0,34.0,44.0,36.0,71.0,1.87,43.0,5.0,7.0,9.0,4.0,2.0,748.0,488.0,371.0,291.0,86.0,254.0,728.0,34.9,474.0,6867.0,1788.0,26.0,2014.0,3292.0,1561.0,569.0,98.0,1.0,471.0,280.0,732.0,8.0,21720.0,2096.0,6657.0,10412.0,5940.0,903.0,19899.0,392.0,666.0,58.9,422.0,25.0,14209.0,79570.0,40764.0,16466.0,13496.0,82.0,482.0,368.0,2.0,569.0,463.0,73.0,3.0,7.0,1.0,3530.0,526.0,549.0,48.9,La Liga,Spain
vs Sevilla,27.0,47.8,38.0,418.0,3420.0,46.0,29.0,6.0,7.0,99.0,3.0,1.21,0.76,1.97,1.05,1.82,44.1,38.7,29.1,1.16,0.77,1.92,1.02,1.78,38.0,38.0,3420.0,62.0,1.63,170.0,115.0,0.665,13.0,8.0,17.0,12.0,31.6,6.0,5.0,1.0,0.0,38.0,0.0,6.0,2.0,56.6,0.31,-3.4,-0.09,266.0,665.0,40.0,795.0,133.0,52.2,42.8,322.0,77.6,57.4,439.0,24.0,5.5,22.0,0.58,14.1,450.0,145.0,20.0,32.2,11.84,3.82,0.09,0.28,0.09,1.9,1.3,13365.0,17193.0,77.7,264889.0,97945.0,5470.0,6331.0,86.4,5600.0,6666.0,84.0,2119.0,3672.0,57.7,-0.1,337.0,1065.0,274.0,70.0,1243.0,15244.0,1949.0,591.0,36.0,2604.0,523.0,423.0,175.0,14.0,26.0,8.0,10697.0,2623.0,3873.0,4905.0,9945.0,908.0,764.0,229.0,84.0,311.0,279.0,411.0,734.0,19.32,525.0,68.0,52.0,23.0,53.0,75.0,1.97,54.0,5.0,4.0,4.0,6.0,1.0,645.0,443.0,296.0,266.0,83.0,226.0,675.0,33.5,449.0,6731.0,1670.0,24.8,2188.0,3083.0,1460.0,659.0,121.0,5.0,538.0,345.0,1046.0,9.0,21747.0,2453.0,7135.0,10569.0,5407.0,786.0,19842.0,365.0,590.0,61.9,390.0,10.0,13871.0,79295.0,44067.0,16254.0,13365.0,82.2,461.0,421.0,2.0,493.0,512.0,93.0,4.0,6.0,1.0,3206.0,570.0,493.0,53.6,La Liga,Spain
vs Valencia,25.0,52.9,38.0,418.0,3420.0,33.0,19.0,7.0,8.0,113.0,4.0,0.87,0.5,1.37,0.68,1.18,40.5,34.6,22.9,1.07,0.6,1.67,0.91,1.51,38.0,38.0,3420.0,51.0,1.34,154.0,109.0,0.701,7.0,16.0,15.0,11.0,28.9,7.0,5.0,2.0,0.0,38.0,1.0,9.0,1.0,56.4,0.33,6.4,0.17,258.0,639.0,40.4,898.0,150.0,45.2,40.1,313.0,74.4,56.5,354.0,24.0,6.8,19.0,0.5,14.7,463.0,146.0,30.0,31.5,12.18,3.84,0.06,0.18,0.08,-7.5,-8.6,16543.0,20342.0,81.3,316502.0,101102.0,6957.0,7713.0,90.2,7132.0,8174.0,87.3,2231.0,3846.0,58.0,-3.9,316.0,1227.0,337.0,90.0,1262.0,18554.0,1788.0,482.0,18.0,2808.0,603.0,558.0,172.0,28.0,26.0,9.0,14036.0,2573.0,3733.0,5931.0,12257.0,779.0,734.0,248.0,58.0,347.0,333.0,470.0,709.0,18.66,487.0,60.0,46.0,44.0,49.0,54.0,1.42,26.0,5.0,4.0,12.0,4.0,2.0,589.0,400.0,290.0,236.0,63.0,233.0,652.0,35.7,419.0,5953.0,1501.0,25.2,1824.0,2831.0,1298.0,568.0,100.0,3.0,468.0,353.0,917.0,6.0,24556.0,2335.0,7344.0,12228.0,6532.0,876.0,22800.0,402.0,627.0,64.1,422.0,15.0,17087.0,91246.0,50371.0,19294.0,16543.0,85.7,462.0,376.0,4.0,539.0,431.0,70.0,3.0,6.0,1.0,3318.0,510.0,476.0,51.7,La Liga,Spain
vs Valladolid,28.0,53.0,38.0,418.0,3420.0,50.0,36.0,6.0,9.0,106.0,5.0,1.32,0.95,2.26,1.16,2.11,52.9,46.2,35.1,1.39,0.92,2.32,1.22,2.14,38.0,38.0,3420.0,32.0,0.84,128.0,100.0,0.781,17.0,11.0,10.0,17.0,44.7,7.0,4.0,2.0,1.0,38.0,3.0,3.0,1.0,38.3,0.26,7.3,0.19,257.0,593.0,43.3,731.0,155.0,46.2,41.1,309.0,82.5,59.4,405.0,40.0,9.9,24.0,0.63,15.9,488.0,151.0,17.0,30.9,12.84,3.97,0.09,0.29,0.1,-2.9,-2.2,14698.0,18455.0,79.6,289426.0,104257.0,5914.0,6773.0,87.3,6360.0,7414.0,85.8,2224.0,3664.0,60.7,0.9,358.0,1247.0,331.0,105.0,1353.0,16548.0,1907.0,568.0,41.0,2644.0,590.0,540.0,196.0,18.0,27.0,9.0,12126.0,2489.0,3840.0,5453.0,10567.0,966.0,763.0,230.0,58.0,347.0,303.0,485.0,764.0,20.11,528.0,78.0,55.0,49.0,41.0,82.0,2.16,52.0,6.0,6.0,8.0,8.0,2.0,536.0,349.0,284.0,202.0,50.0,160.0,539.0,29.7,379.0,5544.0,1502.0,27.1,1694.0,2532.0,1318.0,585.0,100.0,2.0,485.0,264.0,995.0,11.0,22964.0,2065.0,6409.0,11827.0,6205.0,889.0,21134.0,492.0,793.0,62.0,537.0,26.0,15046.0,89812.0,51119.0,17420.0,14698.0,84.4,460.0,440.0,5.0,561.0,490.0,65.0,6.0,7.0,1.0,3446.0,658.0,475.0,58.1,La Liga,Spain
vs Villarreal,26.0,51.7,38.0,418.0,3420.0,49.0,32.0,3.0,5.0,84.0,2.0,1.29,0.84,2.13,1.21,2.05,53.4,49.6,36.7,1.4,0.97,2.37,1.31,2.27,38.0,38.0,3420.0,49.0,1.29,166.0,122.0,0.723,14.0,14.0,10.0,9.0,23.7,6.0,3.0,2.0,1.0,38.0,0.0,9.0,2.0,51.3,0.29,4.3,0.11,268.0,636.0,42.1,815.0,122.0,53.1,42.9,285.0,71.2,55.0,315.0,37.0,11.7,26.0,0.68,15.2,557.0,186.0,20.0,33.4,14.66,4.89,0.08,0.25,0.09,-4.4,-3.6,15265.0,18976.0,80.4,307012.0,102374.0,6131.0,6902.0,88.8,6380.0,7390.0,86.3,2527.0,4125.0,61.3,-4.7,414.0,1192.0,361.0,128.0,1269.0,17056.0,1920.0,569.0,51.0,3229.0,748.0,588.0,215.0,26.0,26.0,12.0,12504.0,2587.0,3885.0,5531.0,11270.0,823.0,766.0,202.0,67.0,337.0,290.0,412.0,891.0,23.45,642.0,83.0,46.0,51.0,50.0,82.0,2.16,49.0,6.0,5.0,5.0,12.0,3.0,589.0,384.0,309.0,204.0,76.0,239.0,716.0,33.4,477.0,5650.0,1442.0,25.5,1771.0,2691.0,1188.0,591.0,137.0,1.0,454.0,342.0,849.0,6.0,23393.0,2198.0,6965.0,11568.0,6362.0,960.0,21534.0,463.0,756.0,61.2,489.0,33.0,16044.0,89847.0,49024.0,17880.0,15263.0,85.4,422.0,404.0,0.0,443.0,494.0,87.0,4.0,7.0,2.0,3301.0,499.0,474.0,51.3,La Liga,Spain
Alavés,26.0,42.7,38.0,418.0,3420.0,39.0,27.0,2.0,3.0,101.0,1.0,1.03,0.71,1.74,0.97,1.68,37.3,35.0,23.9,0.98,0.63,1.61,0.92,1.55,38.0,38.0,3420.0,50.0,1.32,159.0,115.0,0.723,13.0,11.0,14.0,8.0,21.1,6.0,6.0,0.0,0.0,38.0,3.0,2.0,2.0,47.3,0.27,-0.7,-0.02,349.0,847.0,41.2,823.0,98.0,68.7,48.1,320.0,88.1,59.3,407.0,31.0,7.6,31.0,0.82,14.8,419.0,118.0,15.0,28.2,11.03,3.11,0.09,0.31,0.09,1.7,2.0,9814.0,13919.0,70.5,203510.0,87703.0,3918.0,4754.0,82.4,3904.0,4959.0,78.7,1809.0,3675.0,49.2,3.1,272.0,831.0,226.0,104.0,961.0,11967.0,1952.0,585.0,13.0,2116.0,433.0,507.0,145.0,27.0,25.0,5.0,7233.0,2154.0,4532.0,4582.0,6759.0,1034.0,805.0,182.0,48.0,388.0,253.0,417.0,590.0,15.53,375.0,77.0,40.0,36.0,47.0,59.0,1.55,36.0,7.0,3.0,7.0,5.0,0.0,636.0,365.0,329.0,234.0,73.0,226.0,659.0,34.3,433.0,5867.0,1386.0,23.6,1963.0,2755.0,1149.0,606.0,116.0,2.0,490.0,343.0,1148.0,8.0,18585.0,2331.0,6410.0,8846.0,4315.0,672.0,16669.0,321.0,574.0,55.9,343.0,15.0,10284.0,59399.0,32941.0,12658.0,9814.0,77.5,512.0,347.0,0.0,551.0,499.0,58.0,2.0,6.0,2.0,3512.0,702.0,721.0,49.3,La Liga,Spain
Athletic Club,27.0,50.1,38.0,418.0,3420.0,38.0,26.0,5.0,7.0,118.0,4.0,1.0,0.68,1.68,0.87,1.55,40.2,34.8,25.2,1.06,0.66,1.72,0.91,1.58,38.0,38.0,3420.0,45.0,1.18,116.0,76.0,0.655,13.0,14.0,11.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,0.0,6.0,0.0,39.5,0.31,-5.5,-0.15,394.0,875.0,45.0,909.0,116.0,69.3,50.7,264.0,92.8,68.5,359.0,29.0,8.1,28.0,0.74,15.6,368.0,133.0,6.0,36.1,9.68,3.5,0.09,0.25,0.1,-2.2,-1.8,13267.0,17393.0,76.3,271102.0,100295.0,5334.0,6233.0,85.6,5559.0,6686.0,83.1,2210.0,3936.0,56.1,0.8,273.0,1100.0,302.0,95.0,1165.0,15493.0,1900.0,567.0,29.0,2768.0,554.0,524.0,154.0,10.0,19.0,4.0,10169.0,2748.0,4476.0,3922.0,10806.0,1071.0,833.0,208.0,68.0,406.0,287.0,452.0,582.0,15.32,402.0,63.0,35.0,33.0,32.0,68.0,1.79,42.0,4.0,3.0,7.0,6.0,4.0,644.0,423.0,314.0,239.0,91.0,213.0,730.0,29.2,517.0,5861.0,1531.0,26.1,1720.0,2781.0,1360.0,576.0,96.0,1.0,480.0,351.0,986.0,8.0,21741.0,2093.0,6468.0,10878.0,5660.0,776.0,19893.0,337.0,601.0,56.1,363.0,17.0,13600.0,75016.0,40685.0,16241.0,13267.0,81.7,481.0,387.0,2.0,580.0,492.0,74.0,6.0,4.0,0.0,3537.0,729.0,574.0,55.9,La Liga,Spain
Atlético Madrid,29.0,49.4,38.0,418.0,3420.0,52.0,36.0,3.0,4.0,100.0,5.0,1.37,0.95,2.32,1.29,2.24,45.9,42.8,31.3,1.21,0.82,2.03,1.13,1.95,38.0,38.0,3420.0,29.0,0.76,130.0,108.0,0.815,22.0,10.0,6.0,20.0,52.6,5.0,5.0,0.0,0.0,38.0,0.0,3.0,2.0,38.2,0.26,11.2,0.29,233.0,613.0,38.0,582.0,103.0,61.2,46.4,292.0,88.0,62.1,365.0,36.0,9.9,12.0,0.32,14.1,439.0,160.0,21.0,36.4,11.55,4.21,0.11,0.31,0.1,6.1,6.2,15143.0,19034.0,79.6,276009.0,98528.0,7207.0,8124.0,88.7,5778.0,6870.0,84.1,1899.0,3411.0,55.7,4.7,339.0,1245.0,342.0,61.0,1297.0,17293.0,1741.0,453.0,58.0,3353.0,443.0,396.0,215.0,16.0,24.0,11.0,12563.0,2625.0,3846.0,6140.0,10580.0,931.0,716.0,208.0,69.0,283.0,370.0,463.0,715.0,18.82,514.0,67.0,41.0,32.0,47.0,89.0,2.34,59.0,3.0,6.0,11.0,5.0,3.0,784.0,523.0,416.0,297.0,71.0,258.0,743.0,34.7,485.0,6995.0,1814.0,25.9,2216.0,3295.0,1484.0,582.0,104.0,1.0,478.0,361.0,830.0,10.0,23298.0,2044.0,6545.0,11445.0,6717.0,901.0,21611.0,460.0,693.0,66.4,481.0,14.0,15815.0,85066.0,44575.0,18114.0,15143.0,83.6,428.0,396.0,3.0,476.0,453.0,80.0,2.0,4.0,2.0,3341.0,539.0,451.0,54.4,La Liga,Spain
Barcelona,30.0,64.2,38.0,418.0,3420.0,88.0,61.0,8.0,9.0,76.0,2.0,2.32,1.61,3.92,2.11,3.71,73.5,66.7,53.5,1.93,1.41,3.34,1.76,3.16,38.0,38.0,3420.0,36.0,0.95,129.0,96.0,0.736,26.0,9.0,3.0,17.0,44.7,2.0,2.0,0.0,0.0,38.0,0.0,3.0,1.0,38.4,0.29,3.4,0.09,156.0,300.0,52.0,953.0,206.0,21.5,28.9,222.0,42.8,39.4,319.0,36.0,11.3,33.0,0.87,16.6,552.0,243.0,50.0,44.0,14.53,6.39,0.14,0.33,0.12,14.5,13.3,23464.0,26734.0,87.8,421072.0,125653.0,10749.0,11665.0,92.1,9736.0,10752.0,90.6,2644.0,3568.0,74.1,7.5,410.0,1779.0,479.0,60.0,1727.0,25016.0,1718.0,568.0,117.0,4148.0,583.0,380.0,202.0,35.0,23.0,4.0,21255.0,2663.0,2816.0,9059.0,15802.0,681.0,652.0,329.0,93.0,233.0,465.0,477.0,951.0,25.03,709.0,38.0,80.0,38.0,72.0,159.0,4.18,114.0,5.0,12.0,9.0,15.0,2.0,572.0,391.0,239.0,248.0,85.0,211.0,563.0,37.5,352.0,6225.0,1796.0,28.9,1647.0,2961.0,1617.0,586.0,110.0,2.0,476.0,288.0,584.0,7.0,30827.0,2378.0,7917.0,15807.0,9151.0,1197.0,29198.0,578.0,912.0,63.4,613.0,36.0,23447.0,118845.0,66871.0,26137.0,23464.0,89.8,421.0,406.0,1.0,410.0,550.0,102.0,8.0,2.0,0.0,3181.0,327.0,302.0,52.0,La Liga,Spain
Betis,25.0,61.7,38.0,418.0,3420.0,43.0,30.0,5.0,7.0,89.0,1.0,1.13,0.79,1.92,1.0,1.79,48.8,43.5,33.4,1.29,0.88,2.16,1.15,2.02,38.0,38.0,3420.0,52.0,1.37,156.0,108.0,0.692,14.0,8.0,16.0,11.0,28.9,5.0,4.0,1.0,0.0,38.0,2.0,10.0,0.0,49.8,0.29,-2.2,-0.06,174.0,413.0,42.1,1134.0,193.0,26.2,29.6,273.0,42.5,39.5,295.0,26.0,8.8,42.0,1.11,16.5,440.0,154.0,31.0,35.0,11.58,4.05,0.09,0.25,0.1,-5.8,-5.5,19506.0,22819.0,85.5,366265.0,110101.0,8079.0,8864.0,91.1,8826.0,9762.0,90.4,2367.0,3591.0,65.9,-3.4,320.0,1241.0,346.0,64.0,1294.0,21007.0,1812.0,616.0,60.0,3395.0,593.0,452.0,187.0,19.0,27.0,6.0,17054.0,2630.0,3135.0,9068.0,11942.0,642.0,645.0,292.0,66.0,290.0,362.0,440.0,722.0,19.0,537.0,45.0,44.0,22.0,64.0,79.0,2.08,60.0,0.0,6.0,5.0,7.0,1.0,622.0,420.0,311.0,240.0,71.0,191.0,601.0,31.8,410.0,5208.0,1385.0,26.6,1751.0,2310.0,1147.0,512.0,87.0,2.0,425.0,259.0,653.0,13.0,26963.0,2579.0,8172.0,13566.0,7121.0,960.0,25218.0,495.0,793.0,62.4,538.0,34.0,20049.0,110819.0,61531.0,21949.0,19506.0,88.9,479.0,437.0,0.0,435.0,548.0,79.0,5.0,6.0,0.0,3080.0,329.0,358.0,47.9,La Liga,Spain
