squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,league_name,league_country
vs Amiens,27.0,54.5,28.0,0.0,2520.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,34.7,25.0,1.27,0.89,2.16,1.24,2.13,28.0,28.0,0.0,0.0,0.0,77.0,48.0,0.0,13.0,11.0,4.0,7.0,25.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,28.1,0.32,-2.9,-0.1,224.0,489.0,45.8,776.0,125.0,47.8,39.7,170.0,69.4,52.3,231.0,20.0,8.7,32.0,1.14,16.7,408.0,140.0,21.0,34.3,14.57,5.0,0.0,0.0,0.09,13.5,13.3,12277.0,15224.0,80.6,243777.0,80543.0,4885.0,5534.0,88.3,5264.0,6092.0,86.4,1907.0,3040.0,62.7,11.0,291.0,842.0,232.0,68.0,987.0,13771.0,1453.0,420.0,19.0,2677.0,476.0,379.0,140.0,57.0,54.0,9.0,9822.0,2380.0,3022.0,3784.0,9595.0,589.0,664.0,214.0,20.0,283.0,261.0,358.0,638.0,22.79,457.0,51.0,52.0,28.0,34.0,84.0,3.0,53.0,10.0,7.0,7.0,4.0,1.0,586.0,363.0,263.0,255.0,68.0,159.0,477.0,33.3,318.0,4332.0,1442.0,33.3,1306.0,2135.0,891.0,407.0,68.0,1.0,339.0,227.0,688.0,6.0,18716.0,1633.0,5785.0,9651.0,4485.0,613.0,17307.0,337.0,556.0,60.6,371.0,15.0,12229.0,70380.0,38891.0,14247.0,12277.0,86.2,400.0,299.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2725.0,527.0,470.0,52.9,Ligue 1,France
vs Angers,26.0,54.9,28.0,0.0,2520.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,26.5,20.9,1.02,0.74,1.77,0.95,1.69,28.0,28.0,0.0,0.0,0.0,112.0,85.0,0.0,11.0,6.0,11.0,11.0,39.3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,23.6,0.2,-3.4,-0.12,127.0,341.0,37.2,648.0,151.0,34.6,35.4,224.0,52.2,43.9,263.0,22.0,8.4,11.0,0.39,13.1,266.0,85.0,12.0,32.0,9.5,3.04,0.0,0.0,0.1,3.3,2.5,13503.0,16188.0,83.4,258798.0,82161.0,5549.0,6187.0,89.7,5912.0,6574.0,89.9,1834.0,2893.0,63.4,4.1,199.0,1044.0,168.0,39.0,1121.0,14872.0,1316.0,348.0,29.0,2747.0,431.0,291.0,112.0,53.0,37.0,10.0,11606.0,2120.0,2462.0,4698.0,9990.0,403.0,575.0,238.0,27.0,257.0,227.0,361.0,434.0,15.5,315.0,36.0,30.0,16.0,26.0,56.0,2.0,37.0,2.0,3.0,3.0,5.0,1.0,547.0,321.0,285.0,209.0,53.0,190.0,557.0,34.1,367.0,4281.0,1245.0,29.1,1444.0,1973.0,864.0,429.0,93.0,0.0,336.0,255.0,738.0,7.0,19566.0,1671.0,6053.0,10738.0,4098.0,457.0,18289.0,349.0,558.0,62.5,385.0,17.0,13397.0,76429.0,44369.0,15402.0,13503.0,87.7,407.0,330.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2454.0,445.0,445.0,50.0,Ligue 1,France
vs Bordeaux,26.0,46.1,28.0,0.0,2520.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,30.9,24.9,1.18,0.89,2.07,1.1,1.99,28.0,28.0,0.0,0.0,0.0,109.0,71.0,0.0,9.0,10.0,9.0,6.0,21.4,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,35.1,0.31,-4.9,-0.18,183.0,547.0,33.5,737.0,83.0,55.2,43.1,193.0,72.5,53.2,178.0,22.0,12.4,21.0,0.75,16.4,355.0,106.0,10.0,29.9,12.68,3.79,0.0,0.0,0.09,-0.2,0.1,10148.0,12945.0,78.4,203189.0,67231.0,3948.0,4588.0,86.1,4451.0,5169.0,86.1,1586.0,2759.0,57.5,3.1,264.0,722.0,211.0,55.0,883.0,11535.0,1410.0,400.0,32.0,2453.0,410.0,377.0,165.0,67.0,66.0,13.0,8131.0,2050.0,2764.0,3902.0,7483.0,487.0,584.0,164.0,34.0,253.0,222.0,317.0,553.0,19.75,386.0,55.0,36.0,28.0,25.0,57.0,2.04,46.0,3.0,1.0,1.0,2.0,1.0,563.0,360.0,228.0,275.0,60.0,162.0,475.0,34.1,313.0,5255.0,1498.0,28.5,1208.0,2904.0,1143.0,379.0,84.0,1.0,295.0,232.0,567.0,7.0,16156.0,1623.0,5008.0,8161.0,4027.0,640.0,14815.0,347.0,574.0,60.5,378.0,22.0,10465.0,64939.0,35955.0,12112.0,10148.0,83.8,350.0,344.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2546.0,428.0,467.0,47.8,Ligue 1,France
vs Brest,24.0,50.3,28.0,0.0,2520.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,36.0,23.9,1.45,0.85,2.3,1.29,2.14,28.0,28.0,0.0,0.0,0.0,96.0,65.0,0.0,10.0,10.0,8.0,10.0,35.7,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,28.8,0.26,-3.2,-0.11,202.0,452.0,44.7,657.0,114.0,44.6,39.0,250.0,63.6,48.3,299.0,23.0,7.7,17.0,0.61,15.2,406.0,138.0,17.0,34.0,14.5,4.93,0.0,0.0,0.09,-3.5,-3.0,11398.0,14204.0,80.2,223708.0,78645.0,4730.0,5386.0,87.8,4719.0,5467.0,86.3,1768.0,2864.0,61.7,0.1,285.0,840.0,237.0,82.0,966.0,12797.0,1407.0,337.0,34.0,2230.0,426.0,430.0,164.0,54.0,65.0,16.0,9313.0,2102.0,2789.0,4208.0,8401.0,491.0,594.0,185.0,35.0,262.0,237.0,351.0,627.0,22.39,427.0,70.0,42.0,35.0,41.0,58.0,2.07,37.0,8.0,4.0,4.0,3.0,0.0,499.0,320.0,208.0,217.0,74.0,164.0,412.0,39.8,248.0,4413.0,1317.0,29.8,1318.0,1979.0,1116.0,420.0,84.0,2.0,336.0,235.0,714.0,6.0,17733.0,1720.0,5681.0,8817.0,4395.0,697.0,16361.0,314.0,509.0,61.7,341.0,17.0,11701.0,68060.0,38447.0,13380.0,11398.0,85.2,385.0,390.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2664.0,449.0,402.0,52.8,Ligue 1,France
vs Dijon,28.0,53.5,28.0,0.0,2520.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,42.3,30.6,1.54,1.09,2.63,1.51,2.6,28.0,28.0,0.0,0.0,0.0,99.0,74.0,0.0,12.0,9.0,7.0,12.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.9,0.26,0.9,0.03,132.0,357.0,37.0,634.0,123.0,38.8,36.4,207.0,53.6,44.0,199.0,17.0,8.5,17.0,0.61,14.6,396.0,129.0,13.0,32.6,14.14,4.61,0.0,0.0,0.11,-8.1,-8.3,12110.0,14943.0,81.0,237462.0,79410.0,4774.0,5416.0,88.1,5341.0,6069.0,88.0,1774.0,2929.0,60.6,-5.6,281.0,852.0,231.0,62.0,1067.0,13501.0,1442.0,368.0,30.0,2365.0,435.0,365.0,159.0,63.0,64.0,16.0,9676.0,2392.0,2875.0,4623.0,8662.0,496.0,654.0,196.0,30.0,260.0,248.0,319.0,626.0,22.36,430.0,50.0,55.0,34.0,36.0,60.0,2.14,36.0,5.0,5.0,6.0,5.0,2.0,609.0,416.0,252.0,272.0,85.0,217.0,611.0,35.5,394.0,4543.0,1461.0,32.2,1279.0,2193.0,1071.0,410.0,99.0,1.0,311.0,235.0,684.0,9.0,18440.0,1671.0,5768.0,9515.0,4440.0,640.0,17035.0,323.0,551.0,58.6,353.0,16.0,12217.0,71501.0,40636.0,13994.0,12110.0,86.5,354.0,386.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2628.0,507.0,518.0,49.5,Ligue 1,France
vs Lille,25.0,47.0,28.0,0.0,2520.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,25.0,18.5,1.06,0.66,1.72,0.89,1.55,28.0,28.0,0.0,0.0,0.0,123.0,93.0,0.0,9.0,4.0,15.0,6.0,21.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,43.2,0.31,8.2,0.29,202.0,497.0,40.6,672.0,122.0,49.7,41.9,230.0,70.9,51.3,246.0,15.0,6.1,14.0,0.5,13.4,270.0,78.0,14.0,28.9,9.64,2.79,0.0,0.0,0.1,-5.6,-5.0,9902.0,12645.0,78.3,200754.0,68201.0,3846.0,4420.0,87.0,4167.0,4918.0,84.7,1688.0,2788.0,60.5,-1.5,198.0,618.0,167.0,42.0,799.0,11184.0,1461.0,424.0,22.0,2611.0,427.0,277.0,113.0,44.0,53.0,6.0,7728.0,2164.0,2753.0,3263.0,7693.0,532.0,630.0,191.0,30.0,239.0,190.0,318.0,435.0,15.54,295.0,53.0,29.0,15.0,29.0,48.0,1.71,32.0,2.0,2.0,3.0,5.0,3.0,567.0,352.0,327.0,195.0,45.0,196.0,571.0,34.3,375.0,4840.0,1327.0,27.4,1897.0,2230.0,713.0,444.0,87.0,1.0,357.0,203.0,759.0,11.0,15985.0,1851.0,6155.0,7634.0,3179.0,479.0,14582.0,335.0,567.0,59.1,359.0,19.0,10087.0,57738.0,30654.0,11949.0,9906.0,82.9,368.0,287.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2331.0,489.0,473.0,50.8,Ligue 1,France
vs Lyon,27.0,43.6,28.0,0.0,2520.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.7,17.2,0.93,0.61,1.54,0.85,1.46,28.0,28.0,0.0,0.0,0.0,124.0,87.0,0.0,10.0,7.0,11.0,9.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,35.4,0.25,-6.6,-0.24,182.0,487.0,37.4,662.0,131.0,48.3,40.3,244.0,68.4,50.8,259.0,23.0,8.9,22.0,0.79,15.0,307.0,96.0,20.0,31.3,10.96,3.43,0.0,0.0,0.08,-2.0,-1.7,9890.0,12488.0,79.2,188729.0,64403.0,4235.0,4786.0,88.5,4129.0,4805.0,85.9,1358.0,2463.0,55.1,-2.2,225.0,687.0,177.0,44.0,823.0,11157.0,1331.0,345.0,22.0,2114.0,334.0,300.0,121.0,43.0,41.0,9.0,8214.0,1707.0,2567.0,3723.0,7314.0,434.0,551.0,182.0,35.0,236.0,207.0,288.0,507.0,18.11,366.0,38.0,37.0,14.0,32.0,40.0,1.43,30.0,2.0,1.0,2.0,2.0,3.0,584.0,372.0,298.0,244.0,42.0,196.0,595.0,32.9,399.0,5227.0,1470.0,28.1,1742.0,2474.0,1011.0,404.0,84.0,0.0,320.0,229.0,651.0,1.0,15805.0,1780.0,5444.0,7569.0,3852.0,494.0,14497.0,261.0,445.0,58.7,280.0,15.0,10061.0,60951.0,34499.0,11684.0,9890.0,84.6,370.0,356.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2361.0,382.0,453.0,45.7,Ligue 1,France
vs Marseille,23.0,46.0,28.0,0.0,2520.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,26.8,20.4,1.09,0.73,1.82,0.96,1.69,28.0,28.0,0.0,0.0,0.0,113.0,78.0,0.0,4.0,8.0,16.0,6.0,21.4,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,34.9,0.28,-3.1,-0.11,182.0,466.0,39.1,673.0,120.0,48.9,39.7,215.0,63.7,47.9,244.0,17.0,7.0,13.0,0.46,14.4,276.0,97.0,19.0,35.1,9.86,3.46,0.0,0.0,0.1,-3.5,-3.8,9975.0,12622.0,79.0,196506.0,68310.0,4024.0,4568.0,88.1,4279.0,4969.0,86.1,1494.0,2600.0,57.5,-0.4,185.0,613.0,143.0,47.0,771.0,11144.0,1478.0,373.0,23.0,2207.0,350.0,264.0,110.0,49.0,37.0,4.0,7893.0,2085.0,2644.0,3724.0,7191.0,483.0,712.0,194.0,61.0,253.0,186.0,342.0,432.0,15.43,288.0,36.0,39.0,22.0,35.0,52.0,1.86,32.0,3.0,5.0,4.0,4.0,3.0,541.0,317.0,260.0,225.0,56.0,214.0,564.0,37.9,350.0,4368.0,1209.0,27.7,1478.0,2025.0,865.0,445.0,107.0,0.0,338.0,223.0,684.0,4.0,16057.0,1765.0,5911.0,7901.0,3264.0,447.0,14615.0,347.0,606.0,57.3,384.0,17.0,10300.0,61156.0,33542.0,11924.0,9975.0,83.7,394.0,384.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2411.0,439.0,473.0,48.1,Ligue 1,France
vs Metz,24.0,54.7,28.0,0.0,2520.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,31.2,25.0,1.22,0.89,2.12,1.12,2.01,28.0,28.0,0.0,0.0,0.0,93.0,67.0,0.0,10.0,10.0,8.0,9.0,32.1,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,28.0,0.28,1.0,0.04,111.0,229.0,48.5,584.0,159.0,26.2,32.0,181.0,42.0,39.6,238.0,21.0,8.8,14.0,0.5,13.9,383.0,132.0,18.0,34.5,13.68,4.71,0.0,0.0,0.08,0.7,-0.2,12141.0,14983.0,81.0,241385.0,83245.0,4672.0,5321.0,87.8,5400.0,6194.0,87.2,1882.0,2956.0,63.7,0.0,277.0,946.0,199.0,58.0,1156.0,13534.0,1449.0,344.0,18.0,2635.0,459.0,369.0,165.0,79.0,63.0,13.0,9868.0,2306.0,2809.0,4515.0,8695.0,515.0,704.0,229.0,20.0,227.0,239.0,363.0,597.0,21.32,438.0,60.0,31.0,26.0,31.0,55.0,1.96,42.0,3.0,2.0,3.0,5.0,0.0,558.0,364.0,265.0,223.0,70.0,208.0,623.0,33.4,415.0,4518.0,1357.0,30.0,1361.0,2144.0,1013.0,380.0,84.0,1.0,296.0,211.0,701.0,7.0,18422.0,1487.0,5690.0,9495.0,4588.0,632.0,17020.0,292.0,520.0,56.2,320.0,20.0,12077.0,74764.0,41827.0,14087.0,12141.0,86.2,358.0,408.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2665.0,550.0,461.0,54.4,Ligue 1,France
vs Monaco,28.0,49.2,28.0,0.0,2520.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,35.4,26.0,1.42,0.93,2.35,1.26,2.19,28.0,28.0,0.0,0.0,0.0,140.0,99.0,0.0,10.0,7.0,11.0,5.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,44.9,0.3,0.9,0.03,174.0,391.0,44.5,658.0,155.0,41.9,37.9,211.0,54.5,44.9,238.0,20.0,8.4,13.0,0.46,13.9,361.0,132.0,14.0,36.6,12.89,4.71,0.0,0.0,0.1,3.1,1.6,11340.0,13803.0,82.2,223011.0,74130.0,4568.0,5105.0,89.5,4865.0,5516.0,88.2,1700.0,2667.0,63.7,3.0,268.0,842.0,183.0,61.0,905.0,12487.0,1316.0,360.0,31.0,2118.0,455.0,348.0,137.0,58.0,49.0,8.0,9335.0,1994.0,2474.0,4141.0,8219.0,438.0,536.0,232.0,49.0,210.0,251.0,324.0,578.0,20.64,408.0,52.0,53.0,22.0,28.0,64.0,2.29,45.0,3.0,4.0,7.0,4.0,1.0,518.0,324.0,238.0,229.0,51.0,212.0,596.0,35.6,384.0,4788.0,1276.0,26.6,1639.0,2304.0,845.0,442.0,98.0,3.0,344.0,244.0,704.0,10.0,17279.0,1879.0,5926.0,8566.0,3990.0,599.0,16002.0,352.0,567.0,62.1,376.0,17.0,11648.0,69893.0,39308.0,13181.0,11340.0,86.0,386.0,375.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2336.0,377.0,381.0,49.7,Ligue 1,France
