Rank,Club,Country,Level,Elo,From,To
None,Atletico B,ESP,2,1376.56140137,1980-07-01,1980-09-07
None,Atletico B,ESP,2,1383.29138184,1980-09-08,1980-09-14
None,Atletico B,ESP,2,1390.36035156,1980-09-15,1980-09-16
None,Atletico B,ESP,2,1391.6763916,1980-09-17,1980-09-17
None,Atletico B,ESP,2,1393.63964844,1980-09-18,1980-09-20
None,Atletico B,ESP,2,1389.65905762,1980-09-21,1980-09-28
None,Atletico B,ESP,2,1387.32531738,1980-09-29,1980-10-01
None,Atletico B,ESP,2,1375.62719727,1980-10-02,1980-10-05
None,Atletico B,ESP,2,1380.12585449,1980-10-06,1980-10-12
None,Atletico B,ESP,2,1376.68481445,1980-10-13,1980-10-18
None,Atletico B,ESP,2,1383.00769043,1980-10-19,1980-10-22
None,Atletico B,ESP,2,1389.54467773,1980-10-23,1980-10-26
None,Atletico B,ESP,2,1398.85974121,1980-10-27,1980-11-02
None,Atletico B,ESP,2,1395.83239746,1980-11-03,1980-11-05
None,Atletico B,ESP,2,1383.49682617,1980-11-06,1980-11-09
None,Atletico B,ESP,2,1387.68139648,1980-11-10,1980-11-16
None,Atletico B,ESP,2,1382.07104492,1980-11-17,1980-11-23
None,Atletico B,ESP,2,1371.47949219,1980-11-24,1980-11-26
None,Atletico B,ESP,2,1370.02526855,1980-11-27,1980-11-30
None,Atletico B,ESP,2,1367.41943359,1980-12-01,1980-12-07
None,Atletico B,ESP,2,1372.23608398,1980-12-08,1980-12-10
None,Atletico B,ESP,2,1365.09777832,1980-12-11,1980-12-14
None,Atletico B,ESP,2,1361.26635742,1980-12-15,1980-12-20
None,Atletico B,ESP,2,1361.46911621,1980-12-21,1980-12-28
None,Atletico B,ESP,2,1368.47705078,1980-12-29,1981-01-04
None,Atletico B,ESP,2,1380.31750488,1981-01-05,1981-01-10
None,Atletico B,ESP,2,1390.51428223,1981-01-11,1981-01-18
None,Atletico B,ESP,2,1396.94445801,1981-01-19,1981-01-25
None,Atletico B,ESP,2,1411.07324219,1981-01-26,1981-02-01
None,Atletico B,ESP,2,1417.21948242,1981-02-02,1981-02-08
None,Atletico B,ESP,2,1411.0559082,1981-02-09,1981-02-22
None,Atletico B,ESP,2,1414.94897461,1981-02-23,1981-02-25
None,Atletico B,ESP,2,1420.33605957,1981-02-26,1981-03-01
None,Atletico B,ESP,2,1403.07312012,1981-03-02,1981-03-04
None,Atletico B,ESP,2,1405.16271973,1981-03-05,1981-03-08
None,Atletico B,ESP,2,1398.77087402,1981-03-09,1981-03-15
None,Atletico B,ESP,2,1405.8782959,1981-03-16,1981-03-19
None,Atletico B,ESP,2,1409.34411621,1981-03-20,1981-03-22
None,Atletico B,ESP,2,1404.64147949,1981-03-23,1981-03-29
None,Atletico B,ESP,2,1393.86914062,1981-03-30,1981-04-05
None,Atletico B,ESP,2,1408.08984375,1981-04-06,1981-04-08
None,Atletico B,ESP,2,1410.26391602,1981-04-09,1981-04-12
None,Atletico B,ESP,2,1407.77099609,1981-04-13,1981-04-19
None,Atletico B,ESP,2,1403.9395752,1981-04-20,1981-04-22
None,Atletico B,ESP,2,1404.33093262,1981-04-23,1981-04-25
None,Atletico B,ESP,2,1393.30712891,1981-04-26,1981-05-03
None,Atletico B,ESP,2,1389.18469238,1981-05-04,1981-05-10
None,Atletico B,ESP,2,1385.45544434,1981-05-11,1981-05-17
None,Atletico B,ESP,2,1381.5748291,1981-05-18,1981-05-24
None,Atletico B,ESP,2,1375.33935547,1981-05-25,1981-05-27
None,Atletico B,ESP,2,1371.38769531,1981-05-28,1981-09-15
None,Atletico B,ESP,2,1376.06408691,1981-09-16,1981-09-16
None,Atletico B,ESP,2,1366.72509766,1981-09-17,1981-09-20
None,Atletico B,ESP,2,1363.54846191,1981-09-21,1981-09-27
None,Atletico B,ESP,2,1359.78222656,1981-09-28,1981-09-30
None,Atletico B,ESP,2,1355.23974609,1981-10-01,1981-10-01
None,Atletico B,ESP,2,1353.90344238,1981-10-02,1981-10-04
None,Atletico B,ESP,2,1348.56970215,1981-10-05,1981-10-07
None,Atletico B,ESP,2,1336.8223877,1981-10-08,1981-10-11
None,Atletico B,ESP,2,1331.06494141,1981-10-12,1981-10-18
None,Atletico B,ESP,2,1346.44006348,1981-10-19,1981-10-21
None,Atletico B,ESP,2,1345.80334473,1981-10-22,1981-10-25
None,Atletico B,ESP,2,1342.4432373,1981-10-26,1981-11-01
None,Atletico B,ESP,2,1339.57312012,1981-11-02,1981-11-04
None,Atletico B,ESP,2,1353.82141113,1981-11-05,1981-11-08
None,Atletico B,ESP,2,1349.85107422,1981-11-09,1981-11-11
None,Atletico B,ESP,2,1348.62365723,1981-11-12,1981-11-15
None,Atletico B,ESP,2,1338.13928223,1981-11-16,1981-11-22
None,Atletico B,ESP,2,1344.36877441,1981-11-23,1981-11-25
None,Atletico B,ESP,2,1353.22827148,1981-11-26,1981-11-29
None,Atletico B,ESP,2,1354.56640625,1981-11-30,1981-12-06
None,Atletico B,ESP,2,1353.38024902,1981-12-07,1981-12-09
None,Atletico B,ESP,2,1350.09765625,1981-12-10,1981-12-13
None,Atletico B,ESP,2,1348.83288574,1981-12-14,1981-12-20
