Rank,Club,Country,Level,Elo,From,To
None,Fuenlabrada,ESP,2,1428.27368164,2019-07-01,2019-07-25
None,Fuenlabrada,ESP,2,1428.3302002,2019-07-26,2019-08-01
None,Fuenlabrada,ESP,2,1428.34558105,2019-08-02,2019-08-08
None,Fuenlabrada,ESP,2,1429.40673828,2019-08-09,2019-08-15
None,Fuenlabrada,ESP,2,1429.6619873,2019-08-16,2019-08-17
None,Fuenlabrada,ESP,2,1446.33728027,2019-08-18,2019-08-22
None,Fuenlabrada,ESP,2,1447.1887207,2019-08-23,2019-08-25
None,Fuenlabrada,ESP,2,1458.43371582,2019-08-26,2019-08-29
None,Fuenlabrada,ESP,2,1458.76049805,2019-08-30,2019-08-31
None,Fuenlabrada,ESP,2,1466.34326172,2019-09-01,2019-09-07
None,Fuenlabrada,ESP,2,1463.42102051,2019-09-08,2019-09-15
None,Fuenlabrada,ESP,2,1454.88183594,2019-09-16,2019-09-17
None,Fuenlabrada,ESP,2,1457.88647461,2019-09-18,2019-09-18
None,Fuenlabrada,ESP,2,1453.68859863,2019-09-19,2019-09-19
None,Fuenlabrada,ESP,2,1453.9666748,2019-09-20,2019-09-22
None,Fuenlabrada,ESP,2,1465.23449707,2019-09-23,2019-09-28
None,Fuenlabrada,ESP,2,1466.34289551,2019-09-29,2019-10-01
None,Fuenlabrada,ESP,2,1460.88903809,2019-10-02,2019-10-02
None,Fuenlabrada,ESP,2,1456.953125,2019-10-03,2019-10-03
None,Fuenlabrada,ESP,2,1463.95373535,2019-10-04,2019-10-06
None,Fuenlabrada,ESP,2,1475.87426758,2019-10-07,2019-10-13
None,Fuenlabrada,ESP,2,1468.09741211,2019-10-14,2019-10-16
None,Fuenlabrada,ESP,2,1476.20751953,2019-10-17,2019-10-20
None,Fuenlabrada,ESP,2,1467.37329102,2019-10-21,2019-10-22
None,Fuenlabrada,ESP,2,1469.51501465,2019-10-23,2019-10-23
None,Fuenlabrada,ESP,2,1469.68835449,2019-10-24,2019-10-24
None,Fuenlabrada,ESP,2,1468.25463867,2019-10-25,2019-10-27
None,Fuenlabrada,ESP,2,1484.29333496,2019-10-28,2019-11-02
None,Fuenlabrada,ESP,2,1483.07080078,2019-11-03,2019-11-05
None,Fuenlabrada,ESP,2,1482.39538574,2019-11-06,2019-11-06
None,Fuenlabrada,ESP,2,1480.46765137,2019-11-07,2019-11-07
None,Fuenlabrada,ESP,2,1481.16223145,2019-11-08,2019-11-10
None,Fuenlabrada,ESP,2,1484.99035645,2019-11-11,2019-11-16
None,Fuenlabrada,ESP,2,1494.4251709,2019-11-17,2019-11-24
None,Fuenlabrada,ESP,2,1488.93359375,2019-11-25,2019-11-26
