True,index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,team,keyentryArea,keyentryType
101159,10535,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Pass
101160,10536,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Left,Pass
101161,10537,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Left,Run
101162,10538,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Run
101163,10539,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Left,Pass
101164,10540,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Left,Pass
101165,10541,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Turnover
101166,10542,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Box,Pass
101167,10543,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Left,Shot
101168,10544,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Box,Pass
101169,10545,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Right,Pass
101170,10546,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Right,Run
101171,10547,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Right,Run
101172,10548,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Box,Pass
101173,10549,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Box,Pass
101174,10550,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Pass
101175,10551,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Run
101176,10552,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Right,Run
101177,10553,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Left,Run
101178,10554,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Pass
101179,10555,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Left,Run
101180,10556,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Run
101181,10557,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Right,Pass
101182,10558,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Box,Run
101183,10559,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Left,Run
101184,10560,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Box,Run
101185,10561,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Box,Pass
101186,10562,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Box,Pass
101187,10563,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Asteras Tripolis,Box,Pass
101188,10564,GreSL,2355588,2016-09-10,15:15:00,Panionios,Asteras Tripolis,Panionios,Box,Pass
101099,10475,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Left,Run
101100,10476,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101101,10477,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101102,10478,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Right,Pass
101103,10479,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101104,10480,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101105,10481,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Run
101106,10482,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101107,10483,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Box,Pass
101108,10484,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Box,Pass
101109,10485,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101110,10486,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Right,Pass
101111,10487,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101112,10488,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101113,10489,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101114,10490,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Right,Run
101115,10491,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101116,10492,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Run
101117,10493,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101118,10494,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Run
101119,10495,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Turnover
101120,10496,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101121,10497,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101122,10498,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101123,10499,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Left,Run
101124,10500,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101125,10501,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101126,10502,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101127,10503,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101128,10504,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101129,10505,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Left,Run
101130,10506,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101131,10507,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101132,10508,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101133,10509,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Run
101134,10510,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101135,10511,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101136,10512,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Left,Pass
101137,10513,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Run
101138,10514,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101139,10515,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101140,10516,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Run
101141,10517,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101142,10518,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101143,10519,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101144,10520,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Left,Pass
101145,10521,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101146,10522,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Box,Pass
101147,10523,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Right,Pass
101148,10524,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Right,Pass
101149,10525,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101150,10526,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Panathinaikos,Left,Pass
101151,10527,GreSL,2355587,2016-09-10,17:30:00,Levadiakos,Panathinaikos,Levadiakos,Right,Pass
101055,10431,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101056,10432,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101057,10433,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101058,10434,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Box,Pass
101059,10435,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101060,10436,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Right,Run
101061,10437,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101062,10438,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Box,Pass
101063,10439,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101064,10440,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Left,Pass
101065,10441,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101066,10442,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101067,10443,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101068,10444,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Box,Pass
101069,10445,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Box,Pass
101070,10446,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Left,Pass
101071,10447,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101072,10448,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101073,10449,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101074,10450,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Left,Run
101075,10451,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101076,10452,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101077,10453,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101078,10454,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Pass
101079,10455,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Right,Run
101080,10456,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101081,10457,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101082,10458,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101083,10459,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Right,Run
101084,10460,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101085,10461,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101086,10462,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Box,Run
101087,10463,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101088,10464,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Right,Run
101089,10465,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101090,10466,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101091,10467,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Left,Pass
101092,10468,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101093,10469,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Box,Pass
101094,10470,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101095,10471,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Run
101096,10472,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Pass
101097,10473,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,AEK Athens,Right,Turnover
101098,10474,GreSL,2355592,2016-09-11,13:00:00,AEK Athens,Xanthi,Xanthi,Left,Run
100971,10347,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Turnover
100972,10348,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Shot
100973,10349,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
100974,10350,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Run
100975,10351,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Right,Pass
100976,10352,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Turnover
100977,10353,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Run
100978,10354,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Right,Turnover
100979,10355,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
100980,10356,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Left,Pass
100981,10357,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
100982,10358,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Run
100983,10359,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Turnover
100984,10360,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Left,Pass
100985,10361,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Left,Run
100986,10362,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
100987,10363,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Right,Pass
100988,10364,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
100989,10365,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Right,Pass
100990,10366,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
100991,10367,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
100992,10368,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Left,Pass
100993,10369,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
100994,10370,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Right,Run
100995,10371,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Run
100996,10372,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
100997,10373,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Right,Pass
100998,10374,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Right,Pass
100999,10375,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Box,Pass
101000,10376,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Run
101001,10377,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Pass
101002,10378,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Box,Pass
101003,10379,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Right,Turnover
101004,10380,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Run
101005,10381,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Left,Pass
101006,10382,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
101007,10383,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Left,Run
101008,10384,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,PAOK,Box,Pass
101009,10385,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Box,Run
101010,10386,GreSL,2355586,2016-09-11,15:15:00,PAOK,Panaitolikos,Panaitolikos,Box,Pass
101011,10387,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Left,Run
101012,10388,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Right,Run
101013,10389,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Left,Pass
101014,10390,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Left,Pass
101015,10391,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101016,10392,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Right,Pass
101017,10393,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101018,10394,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101019,10395,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101020,10396,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101021,10397,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101022,10398,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101023,10399,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Box,Pass
101024,10400,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Left,Pass
101025,10401,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101026,10402,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101027,10403,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101028,10404,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Left,Run
101029,10405,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Right,Pass
101030,10406,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Right,Pass
101031,10407,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Right,Pass
101032,10408,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Right,Run
101033,10409,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Left,Pass
101034,10410,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Right,Pass
101035,10411,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Right,Run
101036,10412,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
101037,10413,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Right,Pass
101038,10414,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Left,Pass
101039,10415,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Left,Run
101040,10416,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,PAS Giannina,Left,Pass
101041,10417,GreSL,2355589,2016-09-11,15:15:00,PAS Giannina,Atromitos,Atromitos,Box,Pass
