True,index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,team,keyentryArea,keyentryType
157947,75,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Right,Pass
157948,76,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Box,Pass
157949,77,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Left,Pass
157950,78,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Box,Pass
157951,79,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Left,Run
157952,80,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Left,Pass
157953,81,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Right,Turnover
157954,82,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Box,Pass
157955,83,NorEs,2383846,2017-04-02,13:30:00,Lillestrom,Sandefjord,Lillestrom,Box,Pass
157956,84,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Pass
157957,85,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Shot
157958,86,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Pass
157959,87,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Pass
157960,88,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Pass
157961,89,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Pass
157962,90,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Pass
157963,91,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Run
157964,92,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Run
157965,93,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Pass
157966,94,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Run
157967,95,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Run
157968,96,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Pass
157969,97,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Shot
157970,98,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Right,Pass
157971,99,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Run
157972,100,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Pass
157973,101,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Run
157974,102,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Pass
157975,103,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Pass
157976,104,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Pass
157977,105,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Pass
157978,106,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Run
157979,107,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Run
157980,108,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Pass
157981,109,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Shot
157982,110,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Run
157983,111,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Right,Pass
157984,112,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Run
157985,113,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Pass
157986,114,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Run
157987,115,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Left,Run
157988,116,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Pass
157989,117,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Run
157990,118,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Right,Run
157991,119,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Shot
157992,120,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Right,Pass
157993,121,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Left,Pass
157994,122,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Tromso,Box,Shot
157995,123,NorEs,2383850,2017-04-02,16:00:00,Tromso,Brann,Brann,Box,Pass
157996,124,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Left,Run
157997,125,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Run
157998,126,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
157999,127,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Run
158000,128,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Shot
158001,129,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Right,Run
158002,130,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158003,131,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158004,132,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Run
158005,133,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Left,Pass
158006,134,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Run
158007,135,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Left,Pass
158008,136,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158009,137,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158010,138,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Right,Pass
158011,139,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158012,140,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158013,141,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Left,Pass
158014,142,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158015,143,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Run
158016,144,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158017,145,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158018,146,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Left,Pass
158019,147,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Left,Pass
158020,148,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Left,Run
158021,149,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Right,Turnover
158022,150,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Right,Pass
158023,151,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Right,Pass
158024,152,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Right,Turnover
158025,153,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158026,154,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158027,155,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158028,156,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Left,Pass
158029,157,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158030,158,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158031,159,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Right,Pass
158032,160,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Stabaek,Box,Pass
158033,161,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Left,Pass
158034,162,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158035,163,NorEs,2383849,2017-04-02,16:00:00,Stabaek,Aalesund,Aalesund,Box,Pass
158036,164,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Turnover
158037,165,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158038,166,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Run
158039,167,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Run
158040,168,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Run
158041,169,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Pass
158042,170,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158043,171,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158044,172,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Run
158045,173,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Turnover
158046,174,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158047,175,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Turnover
158048,176,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Left,Turnover
158049,177,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Run
158050,178,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Run
158051,179,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Run
158052,180,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Run
158053,181,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Turnover
158054,182,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Run
158055,183,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Run
158056,184,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Turnover
158057,185,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Pass
158058,186,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158059,187,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Run
158060,188,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158061,189,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Turnover
158062,190,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158063,191,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Left,Run
158064,192,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Pass
158065,193,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Pass
158066,194,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158067,195,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Run
158068,196,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158069,197,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158070,198,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158071,199,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Pass
158072,200,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Turnover
158073,201,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158074,202,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Turnover
158075,203,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Shot
158076,204,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Pass
158077,205,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Box,Run
158078,206,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158079,207,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Right,Shot
158080,208,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Turnover
158081,209,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158082,210,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158083,211,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Left,Pass
158084,212,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Right,Pass
158085,213,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158086,214,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Run
158087,215,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Left,Turnover
158088,216,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Run
158089,217,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158090,218,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Turnover
158091,219,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Pass
158092,220,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Haugesund,Left,Pass
158093,221,NorEs,2383847,2017-04-02,16:00:00,Stromsgodset,Haugesund,Stromsgodset,Box,Turnover
158094,222,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158095,223,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Left,Pass
158096,224,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Box,Pass
158097,225,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Left,Pass
158098,226,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158099,227,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Right,Run
158100,228,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Right,Pass
158101,229,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158102,230,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Box,Pass
158103,231,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158104,232,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158105,233,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Pass
158106,234,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Run
158107,235,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158108,236,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Box,Run
158109,237,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158110,238,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158111,239,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Right,Run
158112,240,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Pass
158113,241,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Pass
158114,242,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158115,243,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Shot
158116,244,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158117,245,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
158118,246,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158119,247,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Pass
158120,248,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158121,249,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Turnover
158122,250,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Right,Pass
158123,251,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Run
158124,252,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Right,Pass
158125,253,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Run
158126,254,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158127,255,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sogndal,Box,Run
158128,256,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Right,Pass
158129,257,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Box,Pass
158130,258,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Run
158131,259,NorEs,2383848,2017-04-02,16:00:00,Sarpsborg 08,Sogndal,Sarpsborg 08,Left,Pass
