True,index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,team,keyentryArea,keyentryType
6055,5293,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Pass
6056,5294,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Left,Pass
6057,5295,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Pass
6058,5296,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Run
6059,5297,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Pass
6060,5298,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Left,Run
6061,5299,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Left,Pass
6062,5300,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Right,Pass
6063,5301,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Right,Pass
6064,5302,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Pass
6065,5303,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Pass
6066,5304,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Right,Run
6067,5305,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Left,Pass
6068,5306,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Pass
6069,5307,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Run
6070,5308,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Run
6071,5309,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Pass
6072,5310,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Left,Run
6073,5311,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Run
6074,5312,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Box,Pass
6075,5313,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Box,Pass
6076,5314,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Pass
6077,5315,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Box,Run
6078,5316,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Run
6079,5317,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Pass
6080,5318,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Run
6081,5319,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Pass
6082,5320,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Pass
6083,5321,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Right,Pass
6084,5322,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Right,Pass
6085,5323,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Right,Pass
6086,5324,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Pass
6087,5325,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Left,Pass
6088,5326,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Run
6089,5327,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Brisbane Roar,Box,Pass
6090,5328,AusAL,2238888,2016-10-22,06:35:00,Central Coast Mariners,Brisbane Roar,Central Coast Mariners,Box,Pass
5999,5237,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Run
6000,5238,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Run
6001,5239,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6002,5240,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6003,5241,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6004,5242,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6005,5243,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Run
6006,5244,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Box,Run
6007,5245,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Run
6008,5246,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Right,Run
6009,5247,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6010,5248,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Run
6011,5249,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6012,5250,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6013,5251,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6014,5252,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6015,5253,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Run
6016,5254,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6017,5255,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Box,Pass
6018,5256,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Run
6019,5257,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Run
6020,5258,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6021,5259,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6022,5260,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6023,5261,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Run
6024,5262,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Run
6025,5263,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Run
6026,5264,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6027,5265,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6028,5266,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Pass
6029,5267,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Pass
6030,5268,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Right,Pass
6031,5269,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6032,5270,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6033,5271,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Left,Pass
6034,5272,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Pass
6035,5273,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Left,Pass
6036,5274,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Box,Pass
6037,5275,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Right,Pass
6038,5276,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Box,Pass
6039,5277,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Right,Pass
6040,5278,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6041,5279,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6042,5280,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Box,Pass
6043,5281,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Adelaide United,Right,Run
6044,5282,AusAL,2238889,2016-10-22,08:50:00,Adelaide United,Melbourne Victory,Melbourne Victory,Box,Pass
5954,5192,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Run
5955,5193,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5956,5194,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Pass
5957,5195,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5958,5196,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5959,5197,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5960,5198,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5961,5199,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Pass
5962,5200,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Right,Pass
5963,5201,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5964,5202,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Run
5965,5203,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Run
5966,5204,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5967,5205,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5968,5206,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5969,5207,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Right,Run
5970,5208,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Run
5971,5209,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Pass
5972,5210,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Run
5973,5211,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Pass
5974,5212,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5975,5213,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Pass
5976,5214,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Pass
5977,5215,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Pass
5978,5216,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Right,Pass
5979,5217,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Pass
5980,5218,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Pass
5981,5219,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5982,5220,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Run
5983,5221,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Right,Pass
5984,5222,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5985,5223,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Run
5986,5224,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5987,5225,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Pass
5988,5226,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5989,5227,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Box,Pass
5990,5228,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Run
5991,5229,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5992,5230,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5993,5231,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5994,5232,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5995,5233,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Left,Pass
5996,5234,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Run
5997,5235,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Wellington Phoenix,Left,Run
5998,5236,AusAL,2238890,2016-10-23,06:00:00,Wellington Phoenix,Sydney,Sydney,Box,Pass
5905,5143,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Pass
5906,5144,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5907,5145,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Run
5908,5146,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5909,5147,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5910,5148,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Pass
5911,5149,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5912,5150,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5913,5151,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Pass
5914,5152,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Run
5915,5153,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Pass
5916,5154,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Run
5917,5155,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Run
5918,5156,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5919,5157,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5920,5158,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Left,Run
5921,5159,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Turnover
5922,5160,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Run
5923,5161,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5924,5162,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Pass
5925,5163,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Run
5926,5164,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Run
5927,5165,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5928,5166,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5929,5167,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Run
5930,5168,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5931,5169,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5932,5170,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Left,Pass
5933,5171,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5934,5172,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Pass
5935,5173,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5936,5174,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Pass
5937,5175,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5938,5176,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Run
5939,5177,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Right,Pass
5940,5178,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Run
5941,5179,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Run
5942,5180,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5943,5181,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5944,5182,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Run
5945,5183,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5946,5184,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Box,Pass
5947,5185,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Left,Pass
5948,5186,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Box,Pass
5949,5187,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Newcastle Jets,Left,Pass
5950,5188,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5951,5189,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5952,5190,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Left,Run
5953,5191,AusAL,2238891,2016-10-23,08:00:00,Western Sydney Wanderers,Newcastle Jets,Western Sydney Wanderers,Right,Pass
5870,5108,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Run
5871,5109,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Run
5872,5110,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5873,5111,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5874,5112,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5875,5113,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5876,5114,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Right,Pass
5877,5115,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Pass
5878,5116,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5879,5117,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Run
5880,5118,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Run
5881,5119,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Turnover
5882,5120,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Pass
5883,5121,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Run
5884,5122,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5885,5123,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Run
5886,5124,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5887,5125,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5888,5126,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5889,5127,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Pass
5890,5128,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Run
5891,5129,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Box,Pass
5892,5130,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Right,Pass
5893,5131,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Box,Pass
5894,5132,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Turnover
5895,5133,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5896,5134,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5897,5135,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Left,Pass
5898,5136,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Box,Pass
5899,5137,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Run
5900,5138,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Melbourne City,Right,Pass
5901,5139,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Right,Pass
5902,5140,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Right,Pass
5903,5141,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Left,Pass
5904,5142,AusAL,2238892,2016-10-28,08:50:00,Melbourne City,Adelaide United,Adelaide United,Right,Pass
5827,5065,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Box,Pass
5828,5066,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Box,Run
5829,5067,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Box,Pass
5830,5068,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Left,Pass
5831,5069,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Left,Run
5832,5070,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Right,Pass
5833,5071,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Right,Pass
5834,5072,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Left,Run
5835,5073,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Box,Pass
5836,5074,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Box,Pass
5837,5075,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Box,Pass
5838,5076,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Box,Pass
5839,5077,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Left,Run
5840,5078,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Box,Pass
5841,5079,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Left,Pass
5842,5080,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Right,Run
5843,5081,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Box,Pass
5844,5082,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Right,Run
5845,5083,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Left,Pass
5846,5084,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Sydney,Right,Run
5847,5085,AusAL,2238893,2016-10-29,06:35:00,Newcastle Jets,Sydney,Newcastle Jets,Left,Pass
