True,index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,team,keyentryArea,keyentryType
91232,12954,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Left,Pass
91233,12955,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Box,Shot
91234,12956,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Box,Turnover
91235,12957,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Pass
91236,12958,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Run
91237,12959,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Left,Run
91238,12960,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Turnover
91239,12961,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Pass
91240,12962,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Left,Run
91241,12963,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Run
91242,12964,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Box,Shot
91243,12965,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Right,Run
91244,12966,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Box,Run
91245,12967,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Box,Shot
91246,12968,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Left,Pass
91247,12969,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Box,Pass
91248,12970,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Left,Run
91249,12971,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Pass
91250,12972,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Left,Run
91251,12973,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Box,Pass
91252,12974,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Kasimpasa,Right,Pass
91253,12975,TurSL,2291147,2016-08-20,16:30:00,Trabzonspor,Kasimpasa,Trabzonspor,Right,Pass
91254,12976,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91255,12977,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Right,Pass
91256,12978,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Left,Pass
91257,12979,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91258,12980,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91259,12981,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Left,Pass
91260,12982,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Box,Shot
91261,12983,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Box,Turnover
91262,12984,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Run
91263,12985,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91264,12986,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Run
91265,12987,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Left,Pass
91266,12988,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Left,Pass
91267,12989,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Box,Shot
91268,12990,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Box,Run
91269,12991,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Run
91270,12992,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91271,12993,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91272,12994,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Run
91273,12995,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91274,12996,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Run
91275,12997,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91276,12998,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91277,12999,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Run
91278,13000,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Left,Pass
91279,13001,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Right,Pass
91280,13002,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91281,13003,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Run
91282,13004,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Pass
91283,13005,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91284,13006,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Left,Pass
91285,13007,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91286,13008,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91287,13009,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91288,13010,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91289,13011,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Pass
91290,13012,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91291,13013,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Right,Run
91292,13014,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91293,13015,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Konyaspor,Box,Run
91294,13016,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Pass
91295,13017,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Run
91296,13018,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Box,Shot
91297,13019,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Run
91298,13020,TurSL,2291151,2016-08-20,16:30:00,Rizespor,Konyaspor,Rizespor,Right,Run
91173,12895,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Left,Pass
91174,12896,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Pass
91175,12897,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Run
91176,12898,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Shot
91177,12899,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Run
91178,12900,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Run
91179,12901,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Turnover
91180,12902,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91181,12903,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Left,Pass
91182,12904,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Run
91183,12905,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Pass
91184,12906,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91185,12907,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Shot
91186,12908,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Turnover
91187,12909,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Run
91188,12910,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Shot
91189,12911,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Run
91190,12912,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Pass
91191,12913,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Pass
91192,12914,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91193,12915,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91194,12916,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Shot
91195,12917,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Left,Pass
91196,12918,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91197,12919,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Pass
91198,12920,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Right,Run
91199,12921,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Run
91200,12922,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Run
91201,12923,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Left,Pass
91202,12924,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Turnover
91203,12925,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91204,12926,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91205,12927,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91206,12928,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Shot
91207,12929,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Left,Pass
91208,12930,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Run
91209,12931,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Pass
91210,12932,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Besiktas,Box,Run
91211,12933,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Right,Run
91212,12934,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Left,Run
91213,12935,TurSL,2291146,2016-08-20,18:45:00,Besiktas,Alanyaspor,Alanyaspor,Box,Shot
91097,12819,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Pass
91098,12820,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Turnover
91099,12821,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91100,12822,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Pass
91101,12823,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Pass
91102,12824,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Run
91103,12825,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Pass
91104,12826,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Pass
91105,12827,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Run
91106,12828,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Pass
91107,12829,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Shot
91108,12830,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Shot
91109,12831,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Run
91110,12832,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Pass
91111,12833,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Run
91112,12834,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91113,12835,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Run
91114,12836,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Left,Pass
91115,12837,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Run
91116,12838,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Shot
91117,12839,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Pass
91118,12840,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Run
91119,12841,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91120,12842,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Shot
91121,12843,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Run
91122,12844,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91123,12845,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Pass
91124,12846,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Pass
91125,12847,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Run
91126,12848,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Pass
91127,12849,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Left,Run
91128,12850,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Left,Pass
91129,12851,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91130,12852,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Box,Shot
91131,12853,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Pass
91132,12854,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Box,Shot
91133,12855,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91134,12856,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Gaziantepspor,Right,Pass
91135,12857,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Run
91136,12858,TurSL,2291150,2016-08-21,16:30:00,Genclerbirligi,Gaziantepspor,Genclerbirligi,Right,Run
91137,12859,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Box,Run
91138,12860,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Right,Run
91139,12861,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Box,Run
91140,12862,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Left,Pass
91141,12863,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Box,Shot
91142,12864,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Box,Pass
91143,12865,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Box,Pass
91144,12866,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Right,Turnover
91145,12867,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Box,Shot
91146,12868,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Right,Pass
91147,12869,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Box,Shot
91148,12870,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Left,Run
91149,12871,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Left,Run
91150,12872,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Right,Pass
91151,12873,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Left,Run
91152,12874,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Right,Run
91153,12875,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Left,Pass
91154,12876,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Left,Pass
91155,12877,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Right,Pass
91156,12878,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Left,Run
91157,12879,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Kayserispor,Left,Run
91158,12880,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Right,Run
91159,12881,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Right,Run
91160,12882,TurSL,2291145,2016-08-21,16:30:00,Kayserispor,Akhisar Belediyespor,Akhisar Belediyespor,Box,Run
