True,index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,team,keyentryArea,keyentryType
155046,1421,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Run
155047,1422,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155048,1423,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155049,1424,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155050,1425,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Run
155051,1426,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155052,1427,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Run
155053,1428,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Left,Pass
155054,1429,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Box,Pass
155055,1430,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155056,1431,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Run
155057,1432,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155058,1433,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Run
155059,1434,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Run
155060,1435,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Box,Run
155061,1436,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Run
155062,1437,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Left,Pass
155063,1438,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Pass
155064,1439,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Left,Pass
155065,1440,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Right,Pass
155066,1441,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Pass
155067,1442,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Pass
155068,1443,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155069,1444,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Left,Run
155070,1445,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155071,1446,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Run
155072,1447,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155073,1448,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Run
155074,1449,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Turnover
155075,1450,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Box,Pass
155076,1451,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155077,1452,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Left,Pass
155078,1453,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Left,Pass
155079,1454,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Box,Pass
155080,1455,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Box,Run
155081,1456,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Right,Pass
155082,1457,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Sirius,Right,Pass
155083,1458,SweAV,2380173,2017-04-24,17:00:00,Sirius,Kalmar,Kalmar,Right,Pass
134133,1618,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
134134,1619,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
134135,1620,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134136,1621,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Run
134137,1622,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Run
134138,1623,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Pass
134139,1624,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134140,1625,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Pass
134141,1626,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Shot
134142,1627,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Run
134143,1628,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Box,Pass
134144,1629,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Pass
134145,1630,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Turnover
134146,1631,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134147,1632,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
134148,1633,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134149,1634,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134150,1635,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134151,1636,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
134152,1637,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134153,1638,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
134154,1639,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
134155,1640,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Run
134156,1641,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Run
134157,1642,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Pass
134158,1643,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Pass
134159,1644,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Run
134160,1645,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Run
134161,1646,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
134162,1647,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Turnover
134163,1648,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Run
155084,1459,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Turnover
155085,1460,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Left,Run
155086,1461,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155087,1462,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Run
155088,1463,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155089,1464,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Pass
155090,1465,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Pass
155091,1466,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Turnover
155092,1467,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Pass
155093,1468,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Run
155094,1469,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Pass
155095,1470,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155096,1471,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Shot
155097,1472,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Run
155098,1473,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Pass
155099,1474,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Shot
155100,1475,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Run
155101,1476,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Pass
155102,1477,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Pass
155103,1478,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155104,1479,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Pass
155105,1480,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155106,1481,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Pass
155107,1482,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155108,1483,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155109,1484,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155110,1485,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155111,1486,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155112,1487,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155113,1488,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155114,1489,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155115,1490,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155116,1491,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155117,1492,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Pass
155118,1493,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155119,1494,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Pass
155120,1495,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155121,1496,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155122,1497,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Shot
155123,1498,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Right,Pass
155124,1499,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Pass
155125,1500,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Pass
155126,1501,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Box,Shot
155127,1502,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Shot
155128,1503,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Left,Pass
155129,1504,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Left,Run
155130,1505,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,Ostersunds FK,Right,Run
155131,1506,SweAV,2380181,2017-04-26,17:00:00,AFC Eskilstuna,Ostersunds FK,AFC Eskilstuna,Box,Turnover
155132,1507,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Pass
155133,1508,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155134,1509,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Left,Pass
155135,1510,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155136,1511,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155137,1512,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Run
155138,1513,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Pass
155139,1514,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Turnover
155140,1515,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155141,1516,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155142,1517,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Run
155143,1518,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155144,1519,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Run
155145,1520,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Left,Turnover
155146,1521,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Pass
155147,1522,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155148,1523,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Shot
155149,1524,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Run
155150,1525,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Pass
155151,1526,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155152,1527,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155153,1528,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Left,Pass
155154,1529,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Pass
155155,1530,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155156,1531,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155157,1532,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Run
155158,1533,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Shot
155159,1534,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Run
155160,1535,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Run
155161,1536,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Left,Turnover
155162,1537,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Shot
155163,1538,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155164,1539,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155165,1540,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Turnover
155166,1541,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155167,1542,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155168,1543,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Left,Turnover
155169,1544,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Run
155170,1545,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155171,1546,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Box,Run
155172,1547,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Turnover
155173,1548,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Left,Pass
155174,1549,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Left,Pass
155175,1550,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Pass
155176,1551,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155177,1552,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155178,1553,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Run
155179,1554,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Right,Run
155180,1555,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,GIF Sundsvall,Box,Pass
155181,1556,SweAV,2380182,2017-04-26,17:00:00,GIF Sundsvall,Elfsborg,Elfsborg,Right,Run
155182,1557,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Left,Run
155183,1558,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155184,1559,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Run
155185,1560,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155186,1561,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155187,1562,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Left,Turnover
155188,1563,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Left,Turnover
155189,1564,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Shot
155190,1565,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155191,1566,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155192,1567,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155193,1568,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Turnover
155194,1569,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Left,Turnover
155195,1570,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Shot
155196,1571,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Run
155197,1572,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Turnover
155198,1573,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Run
155199,1574,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Left,Run
155200,1575,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Right,Turnover
155201,1576,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Run
155202,1577,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155203,1578,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Pass
155204,1579,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Run
155205,1580,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Run
155206,1581,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Pass
155207,1582,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Pass
155208,1583,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Turnover
155209,1584,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Turnover
155210,1585,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Right,Run
155211,1586,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Box,Shot
155212,1587,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Pass
155213,1588,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Left,Turnover
155214,1589,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Left,Turnover
155215,1590,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Run
155216,1591,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Right,Pass
155217,1592,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Turnover
155218,1593,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Left,Pass
155219,1594,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,Hammarby,Right,Turnover
155220,1595,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Left,Run
155221,1596,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Right,Run
155222,1597,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Run
155223,1598,SweAV,2380184,2017-04-26,17:00:00,IFK Goteborg,Hammarby,IFK Goteborg,Box,Pass
155224,1599,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Right,Pass
155225,1600,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
155226,1601,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
155227,1602,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
155228,1603,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
155229,1604,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Left,Pass
155230,1605,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Run
155231,1606,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Run
155232,1607,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
155233,1608,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Pass
155234,1609,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Turnover
155235,1610,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Pass
155236,1611,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Right,Pass
155237,1612,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
155238,1613,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Orebro,Box,Pass
155239,1614,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
155240,1615,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Run
155241,1616,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Box,Pass
155242,1617,SweAV,2380187,2017-04-26,17:00:00,Orebro,Hacken,Hacken,Left,Run
134164,1649,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Left,Turnover
134165,1650,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Kalmar,Right,Run
134166,1651,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Right,Pass
134167,1652,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Right,Pass
134168,1653,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Pass
134169,1654,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Kalmar,Right,Turnover
134170,1655,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Left,Pass
134171,1656,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Shot
134172,1657,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Right,Run
134173,1658,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Kalmar,Left,Run
134174,1659,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Shot
134175,1660,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Pass
134176,1661,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Right,Turnover
134177,1662,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Shot
134178,1663,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Box,Turnover
134179,1664,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Malmo FF,Right,Run
134180,1665,SweAV,2380185,2017-04-27,17:00:00,Kalmar,Malmo FF,Kalmar,Box,Pass
