Rank,Club,Country,Level,Elo,From,To
None,FC Brussels,BEL,1,1317.08508301,2004-07-03,2004-07-28
None,FC Brussels,BEL,1,1318.4543457,2004-07-29,2004-08-04
None,FC Brussels,BEL,1,1319.96069336,2004-08-05,2004-08-07
None,FC Brussels,BEL,1,1316.13354492,2004-08-08,2004-08-10
None,FC Brussels,BEL,1,1313.78771973,2004-08-11,2004-08-11
None,FC Brussels,BEL,1,1304.4029541,2004-08-12,2004-08-12
None,FC Brussels,BEL,1,1305.15478516,2004-08-13,2004-08-14
None,FC Brussels,BEL,1,1302.32458496,2004-08-15,2004-08-22
None,FC Brussels,BEL,1,1304.72961426,2004-08-23,2004-08-24
None,FC Brussels,BEL,1,1316.00878906,2004-08-25,2004-08-25
None,FC Brussels,BEL,1,1312.72705078,2004-08-26,2004-08-26
None,FC Brussels,BEL,1,1313.19921875,2004-08-27,2004-08-28
None,FC Brussels,BEL,1,1335.30786133,2004-08-29,2004-09-11
None,FC Brussels,BEL,1,1329.54614258,2004-09-12,2004-09-14
None,FC Brussels,BEL,1,1328.06713867,2004-09-15,2004-09-16
None,FC Brussels,BEL,1,1333.72631836,2004-09-17,2004-09-18
None,FC Brussels,BEL,1,1328.35876465,2004-09-19,2004-09-24
None,FC Brussels,BEL,1,1323.69262695,2004-09-25,2004-09-29
None,FC Brussels,BEL,1,1316.6652832,2004-09-30,2004-09-30
None,FC Brussels,BEL,1,1331.18359375,2004-10-01,2004-10-02
None,FC Brussels,BEL,1,1342.44958496,2004-10-03,2004-10-15
None,FC Brussels,BEL,1,1340.48364258,2004-10-16,2004-10-20
None,FC Brussels,BEL,1,1335.64904785,2004-10-21,2004-10-21
None,FC Brussels,BEL,1,1323.57177734,2004-10-22,2004-10-23
None,FC Brussels,BEL,1,1317.06774902,2004-10-24,2004-10-30
None,FC Brussels,BEL,1,1306.9831543,2004-10-31,2004-11-02
None,FC Brussels,BEL,1,1303.77026367,2004-11-03,2004-11-04
None,FC Brussels,BEL,1,1300.33276367,2004-11-05,2004-11-07
None,FC Brussels,BEL,1,1295.33374023,2004-11-08,2004-11-10
None,FC Brussels,BEL,1,1292.87402344,2004-11-11,2004-11-24
None,FC Brussels,BEL,1,1289.93676758,2004-11-25,2004-11-25
None,FC Brussels,BEL,1,1294.81787109,2004-11-26,2004-11-28
None,FC Brussels,BEL,1,1289.16455078,2004-11-29,2004-12-01
