Rank,Club,Country,Level,Elo,From,To
None,Charleroi,BEL,1,1417.9128418,1966-07-02,1966-08-22
None,Charleroi,BEL,1,1417.76757812,1966-08-23,1966-08-31
None,Charleroi,BEL,1,1418.29602051,1966-09-01,1966-09-04
None,Charleroi,BEL,1,1421.82299805,1966-09-05,1966-09-11
None,Charleroi,BEL,1,1423.67675781,1966-09-12,1966-09-14
None,Charleroi,BEL,1,1423.75378418,1966-09-15,1966-09-18
None,Charleroi,BEL,1,1427.13305664,1966-09-19,1966-09-25
None,Charleroi,BEL,1,1426.11108398,1966-09-26,1966-09-28
None,Charleroi,BEL,1,1426.1751709,1966-09-29,1966-10-02
None,Charleroi,BEL,1,1423.53857422,1966-10-03,1966-10-05
None,Charleroi,BEL,1,1423.57653809,1966-10-06,1966-10-09
None,Charleroi,BEL,1,1417.40686035,1966-10-10,1966-10-16
None,Charleroi,BEL,1,1422.5345459,1966-10-17,1966-10-30
None,Charleroi,BEL,1,1417.40588379,1966-10-31,1966-11-06
None,Charleroi,BEL,1,1412.14404297,1966-11-07,1966-11-17
None,Charleroi,BEL,1,1403.04675293,1966-11-18,1966-11-20
None,Charleroi,BEL,1,1401.00500488,1966-11-21,1966-11-27
None,Charleroi,BEL,1,1391.73022461,1966-11-28,1966-11-30
None,Charleroi,BEL,1,1390.09484863,1966-12-01,1966-12-04
None,Charleroi,BEL,1,1384.94274902,1966-12-05,1966-12-07
None,Charleroi,BEL,1,1375.59655762,1966-12-08,1966-12-14
None,Charleroi,BEL,1,1379.89880371,1966-12-15,1966-12-18
None,Charleroi,BEL,1,1370.92883301,1966-12-19,1966-12-25
None,Charleroi,BEL,1,1375.41040039,1966-12-26,1967-01-08
None,Charleroi,BEL,1,1373.56140137,1967-01-09,1967-01-15
None,Charleroi,BEL,1,1372.46618652,1967-01-16,1967-01-22
None,Charleroi,BEL,1,1367.66088867,1967-01-23,1967-01-29
None,Charleroi,BEL,1,1366.9407959,1967-01-30,1967-02-04
None,Charleroi,BEL,1,1380.25012207,1967-02-05,1967-02-11
None,Charleroi,BEL,1,1375.375,1967-02-12,1967-02-26
None,Charleroi,BEL,1,1367.55419922,1967-02-27,1967-03-01
None,Charleroi,BEL,1,1368.67053223,1967-03-02,1967-03-05
None,Charleroi,BEL,1,1381.24035645,1967-03-06,1967-03-08
None,Charleroi,BEL,1,1393.0526123,1967-03-09,1967-03-12
None,Charleroi,BEL,1,1393.92871094,1967-03-13,1967-03-19
None,Charleroi,BEL,1,1407.32836914,1967-03-20,1967-04-02
None,Charleroi,BEL,1,1410.23913574,1967-04-03,1967-04-09
None,Charleroi,BEL,1,1417.07177734,1967-04-10,1967-04-11
None,Charleroi,BEL,1,1414.22253418,1967-04-12,1967-04-23
None,Charleroi,BEL,1,1412.27416992,1967-04-24,1967-04-26
None,Charleroi,BEL,1,1407.42419434,1967-04-27,1967-04-30
None,Charleroi,BEL,1,1417.85961914,1967-05-01,1967-05-04
None,Charleroi,BEL,1,1427.02770996,1967-05-05,1967-05-07
None,Charleroi,BEL,1,1422.55493164,1967-05-08,1967-09-03
None,Charleroi,BEL,1,1429.52685547,1967-09-04,1967-09-10
None,Charleroi,BEL,1,1424.98498535,1967-09-11,1967-09-17
None,Charleroi,BEL,1,1419.50134277,1967-09-18,1967-09-20
None,Charleroi,BEL,1,1425.08288574,1967-09-21,1967-09-24
None,Charleroi,BEL,1,1423.13122559,1967-09-25,1967-10-01
None,Charleroi,BEL,1,1438.66467285,1967-10-02,1967-10-11
None,Charleroi,BEL,1,1438.24108887,1967-10-12,1967-10-15
None,Charleroi,BEL,1,1423.53076172,1967-10-16,1967-10-18
