club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Dortmund,Jadon Sancho,17,Right Winger,Man City U18,£7.05m,in,Summer,7.05,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Jeremy Toljan,23,Right-Back,TSG Hoffenheim,£6.30m,in,Summer,6.3,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Dan-Axel Zagadou,18,Centre-Back,Paris SG B,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Jacob Bruun Larsen,18,Left Winger,B. Dortmund U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Dominik Reimann,20,Goalkeeper,B. Dortmund II,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Pascal Stenzel,21,Right-Back,SC Freiburg,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Adrián Ramos,31,Centre-Forward,Granada CF,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Neven Subotic,28,Centre-Back,1. FC Köln,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Ousmane Dembélé,20,Right Winger,FC Barcelona,£124.20m,out,Summer,124.2,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Matthias Ginter,23,Centre-Back,Bor. M'gladbach,£15.30m,out,Summer,15.3,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Emre Mor,20,Right Winger,Celta de Vigo,£11.70m,out,Summer,11.7,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Sven Bender,28,Centre-Back,Bay. Leverkusen,£11.25m,out,Summer,11.25,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Adrián Ramos,31,Centre-Forward,CQ Dangdai Lif.,£10.80m,out,Summer,10.8,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Pascal Stenzel,21,Right-Back,SC Freiburg,£3.60m,out,Summer,3.6,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Mikel Merino,21,Central Midfield,Newcastle,Loan fee:£2.70m,out,Summer,2.7,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Hendrik Bonmann,23,Goalkeeper,1860 Munich,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Dzenis Burnic,19,Defensive Midfield,VfB Stuttgart,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Felix Passlack,19,Right-Back,TSG Hoffenheim,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Dortmund,Ju-ho Park,30,Left-Back,B. Dortmund II,-,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Havard Nordtveit,27,Centre-Back,West Ham,£7.20m,in,Summer,7.2,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Nico Schulz,24,Left-Back,Bor. M'gladbach,£2.70m,in,Summer,2.7,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Justin Hoogma,19,Centre-Back,Heracles Almelo,£2.43m,in,Summer,2.43,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Serge Gnabry,22,Right Winger,Bayern Munich,Loan fee:£900Th.,in,Summer,0.9,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Florian Grillitsch,21,Defensive Midfield,Werder Bremen,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Robert Zulj,25,Attacking Midfield,Greuther Fürth,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Felix Passlack,19,Right-Back,Bor. Dortmund,Loan,in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Robin Hack,18,Left Winger,Hoffenheim U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Stefan Posch,20,Centre-Back,Hoffenheim II,-,in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Russell Canouse,22,Central Midfield,VfL Bochum,"End of loanAug 8, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Kevin Akpoguma,22,Centre-Back,F. Düsseldorf,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Nicolai Rapp,20,Centre-Back,Greuther Fürth,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Antonio Colak,23,Centre-Forward,SV Darmstadt 98,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,In-hyeok Park,21,Centre-Forward,FC Koper,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Baris Atik,22,Attacking Midfield,Sturm Graz,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Benedikt Gimber,20,Defensive Midfield,Karlsruher SC,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Niklas Süle,21,Centre-Back,Bayern Munich,£18.00m,out,Summer,18,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Jeremy Toljan,23,Right-Back,Bor. Dortmund,£6.30m,out,Summer,6.3,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Fabian Schär,25,Centre-Back,Dep. La Coruña,£2.70m,out,Summer,2.7,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Marco Terrazzino,26,Left Winger,SC Freiburg,£2.25m,out,Summer,2.25,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Antonio Colak,23,Centre-Forward,FC Ingolstadt,Loan fee:£135Th.,out,Summer,0.135,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Nicolai Rapp,20,Centre-Back,Erzgebirge Aue,£45Th.,out,Summer,0.045,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Baris Atik,22,Attacking Midfield,1.FC K'lautern,Loan fee:£45Th.,out,Summer,0.045,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Sebastian Rudy,27,Defensive Midfield,Bayern Munich,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Pirmin Schwegler,30,Defensive Midfield,Hannover 96,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Danilo Soares,25,Left-Back,VfL Bochum,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Benedikt Gimber,20,Defensive Midfield,Jahn Regensburg,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Joshua Mees,21,Left Winger,Jahn Regensburg,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,Russell Canouse,22,Central Midfield,D.C. United,?,out,Summer,NA,1 Bundesliga,2017,2017/2018
TSG 1899 Hoffenheim,In-hyeok Park,21,Centre-Forward,Vojvodina,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Jhon Córdoba,24,Centre-Forward,1.FSV Mainz 05,£15.30m,in,Summer,15.3,1 Bundesliga,2017,2017/2018
1. FC Köln,Jannes Horn,20,Left-Back,VfL Wolfsburg,£6.30m,in,Summer,6.3,1 Bundesliga,2017,2017/2018
1. FC Köln,Jorge Meré,20,Centre-Back,Sporting Gijón,£6.30m,in,Summer,6.3,1 Bundesliga,2017,2017/2018
1. FC Köln,João Queirós,19,Centre-Back,Braga U19,£2.70m,in,Summer,2.7,1 Bundesliga,2017,2017/2018
1. FC Köln,Chris Führich,19,Left Winger,Oberhausen U19,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Tim Handwerker,19,Left-Back,Leverkusen U19,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Nikolas Nartey,17,Central Midfield,1.FC Köln II,-,in,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Claudio Pizarro,38,Centre-Forward,Without Club,-,in,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Anthony Modeste,29,Centre-Forward,TJ Quanjian,Loan fee:£5.13m,out,Summer,5.13,1 Bundesliga,2017,2017/2018
1. FC Köln,Marcel Hartel,21,Attacking Midfield,Union Berlin,£225Th.,out,Summer,0.225,1 Bundesliga,2017,2017/2018
1. FC Köln,Artjoms Rudnevs,29,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,2017,2017/2018
1. FC Köln,Neven Subotic,28,Centre-Back,Bor. Dortmund,"End of loanJun 30, 2017",out,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Davie Selke,22,Centre-Forward,RB Leipzig,£7.20m,in,Summer,7.2,1 Bundesliga,2017,2017/2018
Hertha BSC,Mathew Leckie,26,Right Winger,FC Ingolstadt,£2.70m,in,Summer,2.7,1 Bundesliga,2017,2017/2018
Hertha BSC,Karim Rekik,22,Centre-Back,Marseille,£2.25m,in,Summer,2.25,1 Bundesliga,2017,2017/2018
Hertha BSC,Valentino Lazaro,21,Right Midfield,RB Salzburg,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2017,2017/2018
Hertha BSC,Jonathan Klinsmann,20,Goalkeeper,UC Berkeley,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Arne Maier,18,Defensive Midfield,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Florian Baak,18,Centre-Back,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Julius Kade,18,Attacking Midfield,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Palko Dárdai,18,Right Winger,Hertha BSC U19,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,John Anthony Brooks,24,Centre-Back,VfL Wolfsburg,£15.30m,out,Summer,15.3,1 Bundesliga,2017,2017/2018
Hertha BSC,Sami Allagui,31,Centre-Forward,FC St. Pauli,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Alexander Baumjohann,30,Attacking Midfield,Coritiba FC,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Florian Kohls,22,Central Midfield,Würzb. Kickers,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Nils Körber,20,Goalkeeper,Preußen Münster,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
Hertha BSC,Allan,20,Central Midfield,Liverpool U23,"End of loanJun 30, 2017",out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Pascal Stenzel,21,Right-Back,Bor. Dortmund,£3.60m,in,Summer,3.6,1 Bundesliga,2017,2017/2018
SC Freiburg,Robin Koch,21,Centre-Back,1.FC K'lautern,£3.60m,in,Summer,3.6,1 Bundesliga,2017,2017/2018
SC Freiburg,Yoric Ravet,27,Right Winger,BSC Young Boys,£3.15m,in,Summer,3.15,1 Bundesliga,2017,2017/2018
SC Freiburg,Marco Terrazzino,26,Left Winger,TSG Hoffenheim,£2.25m,in,Summer,2.25,1 Bundesliga,2017,2017/2018
SC Freiburg,Florian Niederlechner,26,Centre-Forward,1.FSV Mainz 05,£2.07m,in,Summer,2.07,1 Bundesliga,2017,2017/2018
SC Freiburg,Philipp Lienhart,20,Centre-Back,Real Madrid,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2017,2017/2018
SC Freiburg,Bartosz Kapustka,20,Attacking Midfield,Leicester,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2017,2017/2018
SC Freiburg,Ryan Kent,20,Left Winger,Liverpool U23,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2017,2017/2018
SC Freiburg,Tim Kleindienst,21,Centre-Forward,1.FC Heidenheim,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Florian Kath,22,Left Winger,1.FC Magdeburg,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Fabian Schleusener,25,Right Winger,FSV Frankfurt,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Caleb Stanko,23,Defensive Midfield,FC Vaduz,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Fabian Menig,23,Right-Back,VfR Aalen,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Sebastian Kerk,23,Left Winger,1.FC K'lautern,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Jonas Meffert,22,Defensive Midfield,Karlsruher SC,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Maximilian Philipp,23,Second Striker,Bor. Dortmund,£18.00m,out,Summer,18,1 Bundesliga,2017,2017/2018
SC Freiburg,Vincenzo Grifo,24,Left Winger,Bor. M'gladbach,£5.40m,out,Summer,5.4,1 Bundesliga,2017,2017/2018
SC Freiburg,Sebastian Kerk,23,Left Winger,1.FC Nuremberg,£450Th.,out,Summer,0.45,1 Bundesliga,2017,2017/2018
SC Freiburg,Havard Nielsen,24,Centre-Forward,F. Düsseldorf,£360Th.,out,Summer,0.36,1 Bundesliga,2017,2017/2018
SC Freiburg,Fabian Menig,23,Right-Back,Preußen Münster,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Marc Torrejón,31,Centre-Back,Union Berlin,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Fabian Schleusener,25,Right Winger,Karlsruher SC,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Jonas Föhrenbach,21,Left-Back,Karlsruher SC,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Amir Falahen,24,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Pascal Stenzel,21,Right-Back,Bor. Dortmund,"End of loanJun 30, 2017",out,Summer,0,1 Bundesliga,2017,2017/2018
SC Freiburg,Florian Niederlechner,26,Centre-Forward,1.FSV Mainz 05,"End of loanJun 30, 2017",out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Ludwig Augustinsson,23,Left-Back,FC Copenhagen,£4.05m,in,Summer,4.05,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Jiri Pavlenka,25,Goalkeeper,Slavia Prague,£2.70m,in,Summer,2.7,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Jérôme Gondorf,29,Central Midfield,SV Darmstadt 98,£1.08m,in,Summer,1.08,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Ishak Belfodil,25,Centre-Forward,Standard Liège,Loan fee:£450Th.,in,Summer,0.45,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Yuning Zhang,20,Centre-Forward,West Brom,Loan fee:£270Th.,in,Summer,0.27,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Niklas Schmidt,19,Attacking Midfield,W. Bremen II,-,in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Levent Aycicek,23,Attacking Midfield,1860 Munich,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Marnon Busch,22,Right-Back,1860 Munich,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Leon Guwara,21,Left-Back,SV Darmstadt 98,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Lennart Thy,25,Centre-Forward,FC St. Pauli,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,László Kleinheisler,23,Attacking Midfield,Ferencváros,"End of loanJun 18, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Thanos Petsos,26,Defensive Midfield,Fulham,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Serge Gnabry,21,Right Winger,Bayern Munich,£7.20m,out,Summer,7.2,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Felix Wiedwald,27,Goalkeeper,Leeds,£450Th.,out,Summer,0.45,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Levent Aycicek,23,Attacking Midfield,Greuther Fürth,£180Th.,out,Summer,0.18,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Marnon Busch,22,Right-Back,1.FC Heidenheim,£90Th.,out,Summer,0.09,1 Bundesliga,2017,2017/2018
SV Werder Bremen,László Kleinheisler,23,Attacking Midfield,FC Astana,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Florian Grillitsch,21,Defensive Midfield,TSG Hoffenheim,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Raphael Wolf,29,Goalkeeper,F. Düsseldorf,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Santiago García,28,Left-Back,Toluca,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Melvyn Lorenzen,22,Left Winger,ADO Den Haag,Free transfer,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Leon Guwara,21,Left-Back,1.FC K'lautern,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Lennart Thy,25,Centre-Forward,VVV-Venlo,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Thanos Petsos,26,Defensive Midfield,Rapid Vienna,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Sambou Yatabaré,28,Central Midfield,Royal Antwerp,Loan,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Clemens Fritz,36,Central Midfield,Retired,-,out,Summer,0,1 Bundesliga,2017,2017/2018
SV Werder Bremen,Claudio Pizarro,38,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Matthias Ginter,23,Centre-Back,Bor. Dortmund,£15.30m,in,Summer,15.3,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Denis Zakaria,20,Defensive Midfield,BSC Young Boys,£10.80m,in,Summer,10.8,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Vincenzo Grifo,24,Left Winger,SC Freiburg,£5.40m,in,Summer,5.4,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Raúl Bobadilla,30,Centre-Forward,FC Augsburg,£1.80m,in,Summer,1.8,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Michaël Cuisance,17,Central Midfield,AS Nancy U19,£225Th.,in,Summer,0.225,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Florian Neuhaus,20,Central Midfield,1860 Munich,Free transfer,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Reece Oxford,18,Centre-Back,West Ham,Loan,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Kwame Yeboah,23,Left Winger,M'gladbach II,-,in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Julio Villalba,18,Centre-Forward,Cerro Porteño,"End of loanJun 30, 2017",in,Summer,0,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Mahmoud Dahoud,21,Central Midfield,Bor. Dortmund,£10.80m,out,Summer,10.8,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,André Hahn,26,Right Winger,Hamburger SV,£5.40m,out,Summer,5.4,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Timothée Kolodziejczak,25,Centre-Back,Tigres UANL,£4.50m,out,Summer,4.5,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Julian Korb,25,Right-Back,Hannover 96,£2.70m,out,Summer,2.7,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Nico Schulz,24,Left-Back,TSG Hoffenheim,£2.70m,out,Summer,2.7,1 Bundesliga,2017,2017/2018
Borussia Mönchengladbach,Djibril Sow,20,Central Midfield,BSC Young Boys,£1.80m,out,Summer,1.8,1 Bundesliga,2017,2017/2018
