,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Maximilian Arnold,"€ 105,769","€ 5,500,000","€ 5,500,000",M,26,Germany,Wolfsburg,Bundesliga,2020-2021
1,Xaver Schlager,"€ 76,923","€ 4,000,000","€ 4,000,000",M,23,Austria,Wolfsburg,Bundesliga,2020-2021
2,John Anthony Brooks,"€ 75,962","€ 3,950,000","€ 3,950,000",D,27,United States,Wolfsburg,Bundesliga,2020-2021
3,Yannick Gerhardt,"€ 69,231","€ 3,600,000","€ 3,600,000",M,26,Germany,Wolfsburg,Bundesliga,2020-2021
4,Yunus Malli,"€ 65,385","€ 3,400,000","€ 3,400,000",F,28,Turkey,Wolfsburg,Bundesliga,2020-2021
5,Koen Casteels,"€ 65,385","€ 3,400,000","€ 3,400,000",K,28,Belgium,Wolfsburg,Bundesliga,2020-2021
6,Josuha Guilavogui,"€ 63,462","€ 3,300,000","€ 3,300,000",M,30,France,Wolfsburg,Bundesliga,2020-2021
7,Daniel Ginczek,"€ 61,538","€ 3,200,000","€ 3,200,000",F,29,Germany,Wolfsburg,Bundesliga,2020-2021
8,Kevin Mbabu,"€ 59,615","€ 3,100,000","€ 3,100,000",D,25,Switzerland,Wolfsburg,Bundesliga,2020-2021
9,Wout Weghorst,"€ 57,692","€ 3,000,000","€ 3,000,000",F,28,Netherlands,Wolfsburg,Bundesliga,2020-2021
10,Jérôme Roussillon,"€ 55,385","€ 2,880,000","€ 2,880,000",D,27,France,Wolfsburg,Bundesliga,2020-2021
11,Admir Mehmedi,"€ 53,846","€ 2,800,000","€ 2,800,000",F,29,Switzerland,Wolfsburg,Bundesliga,2020-2021
12,Jeffrey Bruma,"€ 48,077","€ 2,500,000","€ 2,500,000",D,28,Netherlands,Wolfsburg,Bundesliga,2020-2021
13,Maximilian Philipp,"€ 40,385","€ 2,100,000","€ 2,100,000",F,26,Germany,Wolfsburg,Bundesliga,2020-2021
14,William,"€ 36,538","€ 1,900,000","€ 1,900,000",D,25,Brazil,Wolfsburg,Bundesliga,2020-2021
15,Felix Klaus,"€ 28,846","€ 1,500,000","€ 1,500,000",F,28,Germany,Wolfsburg,Bundesliga,2020-2021
16,Josip Brekalo,"€ 28,846","€ 1,500,000","€ 1,500,000",F,22,Croatia,Wolfsburg,Bundesliga,2020-2021
17,Marin Pongracic,"€ 28,846","€ 1,500,000","€ 1,500,000",D,23,Croatia,Wolfsburg,Bundesliga,2020-2021
18,Renato Steffen,"€ 23,077","€ 1,200,000","€ 1,200,000",F,28,Switzerland,Wolfsburg,Bundesliga,2020-2021
19,João Victor,"€ 23,077","€ 1,200,000","€ 1,200,000",F,26,Brazil,Wolfsburg,Bundesliga,2020-2021
20,Pavao Pervan,"€ 15,385","€ 800,000","€ 800,000",K,32,Austria,Wolfsburg,Bundesliga,2020-2021
21,Ridle Baku,"€ 11,538","€ 600,000","€ 600,000",D,22,Germany,Wolfsburg,Bundesliga,2020-2021
22,Paulo Otávio,"€ 9,231","€ 480,000","€ 480,000",D,25,Brazil,Wolfsburg,Bundesliga,2020-2021
23,Maxence Lacroix,"€ 3,654","€ 190,000","€ 190,000",D,20,France,Wolfsburg,Bundesliga,2020-2021
24,Tim Siersleben,"€ 1,538","€ 80,000","€ 80,000",D,20,Germany,Wolfsburg,Bundesliga,2020-2021
25,Lino Kasten,"€ 1,154","€ 60,000","€ 60,000",K,19,Germany,Wolfsburg,Bundesliga,2020-2021
26,Niklas Klinger,"€ 1,154","€ 60,000","€ 60,000",K,25,Germany,Wolfsburg,Bundesliga,2020-2021
27,Bartosz Bialek,€ 769,"€ 40,000","€ 40,000",F,18,Poland,Wolfsburg,Bundesliga,2020-2021
28,Omar Marmoush,€ 577,"€ 30,000","€ 30,000",F,21,Egypt,Wolfsburg,Bundesliga,2020-2021
