,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Sead Kolasinac,"€ 111,154","€ 5,780,000","€ 5,780,000",D,27,Bosnia-Herzegovina,Schalke 04,Bundesliga,2020-2021
1,Nabil Bentaleb,"€ 107,692","€ 5,600,000","€ 5,600,000",M,25,Algeria,Schalke 04,Bundesliga,2020-2021
2,Omar Mascarell,"€ 100,000","€ 5,200,000","€ 5,200,000",M,27,Spain,Schalke 04,Bundesliga,2020-2021
3,Matija Nastasic,"€ 75,000","€ 3,900,000","€ 3,900,000",D,27,Serbia,Schalke 04,Bundesliga,2020-2021
4,Klaas-Jan Huntelaar,"€ 73,077","€ 3,800,000","€ 3,800,000",F,37,Netherlands,Schalke 04,Bundesliga,2020-2021
5,Salif Sané,"€ 65,769","€ 3,420,000","€ 3,420,000",D,30,Senegal,Schalke 04,Bundesliga,2020-2021
6,Mark Uth,"€ 59,615","€ 3,100,000","€ 3,100,000",F,29,Germany,Schalke 04,Bundesliga,2020-2021
7,Amine Harit,"€ 59,615","€ 3,100,000","€ 3,100,000",F,23,Morocco,Schalke 04,Bundesliga,2020-2021
8,Ralf Fährmann,"€ 53,846","€ 2,800,000","€ 2,800,000",K,32,Germany,Schalke 04,Bundesliga,2020-2021
9,Shkodran Mustafi,"€ 50,000","€ 2,600,000","€ 2,600,000",D,28,Germany,Schalke 04,Bundesliga,2020-2021
10,Benito Raman,"€ 47,115","€ 2,450,000","€ 2,450,000",F,25,Belgium,Schalke 04,Bundesliga,2020-2021
11,Bastian Oczipka,"€ 44,231","€ 2,300,000","€ 2,300,000",D,31,Germany,Schalke 04,Bundesliga,2020-2021
12,Alessandro Schöpf,"€ 40,385","€ 2,100,000","€ 2,100,000",M,26,Austria,Schalke 04,Bundesliga,2020-2021
13,Ozan Kabak,"€ 37,692","€ 1,960,000","€ 1,960,000",D,20,Turkey,Schalke 04,Bundesliga,2020-2021
14,William,"€ 36,538","€ 1,900,000","€ 1,900,000",D,25,Brazil,Schalke 04,Bundesliga,2020-2021
15,Benjamin Stambouli,"€ 36,538","€ 1,900,000","€ 1,900,000",D,30,France,Schalke 04,Bundesliga,2020-2021
16,Vedad Ibisevic,"€ 36,538","€ 1,900,000","€ 1,900,000",F,36,Bosnia-Herzegovina,Schalke 04,Bundesliga,2020-2021
17,Suat Serdar,"€ 32,692","€ 1,700,000","€ 1,700,000",M,23,Germany,Schalke 04,Bundesliga,2020-2021
18,Gonçalo Paciência,"€ 21,923","€ 1,140,000","€ 1,140,000",F,26,Portugal,Schalke 04,Bundesliga,2020-2021
19,Frederik Rönnow,"€ 17,885","€ 930,000","€ 930,000",K,28,Denmark,Schalke 04,Bundesliga,2020-2021
20,Rabbi Matondo,"€ 17,692","€ 920,000","€ 920,000",F,20,Wales,Schalke 04,Bundesliga,2020-2021
21,Hamza Mendyl,"€ 13,077","€ 680,000","€ 680,000",D,23,Morocco,Schalke 04,Bundesliga,2020-2021
22,Matthew Hoppe,"€ 11,538","€ 600,000","€ 600,000",F,20,United States,Schalke 04,Bundesliga,2020-2021
23,Steven Skrzybski,"€ 10,385","€ 540,000","€ 540,000",F,27,Germany,Schalke 04,Bundesliga,2020-2021
24,Nassim Boujellab,"€ 10,000","€ 520,000","€ 520,000",M,21,Morocco,Schalke 04,Bundesliga,2020-2021
25,Luca Schuler,"€ 9,615","€ 500,000","€ 500,000",F,21,Germany,Schalke 04,Bundesliga,2020-2021
26,Michael Langer,"€ 8,846","€ 460,000","€ 460,000",K,35,Austria,Schalke 04,Bundesliga,2020-2021
27,Ahmed Kutucu,"€ 8,654","€ 450,000","€ 450,000",F,20,Turkey,Schalke 04,Bundesliga,2020-2021
28,Kilian Ludewig,"€ 1,538","€ 80,000","€ 80,000",D,20,Germany,Schalke 04,Bundesliga,2020-2021
29,Timo Becker,€ 962,"€ 50,000","€ 50,000",D,23,Germany,Schalke 04,Bundesliga,2020-2021
30,Kerim Calhanoglu,€ 769,"€ 40,000","€ 40,000",M,18,Germany,Schalke 04,Bundesliga,2020-2021
31,Malick Thiaw,€ 577,"€ 30,000","€ 30,000",D,19,Finland,Schalke 04,Bundesliga,2020-2021
32,Can Bozdogan,€ 577,"€ 30,000","€ 30,000",F,19,Germany,Schalke 04,Bundesliga,2020-2021
33,Levent Mercan,€ 385,"€ 20,000","€ 20,000",F,19,Germany,Schalke 04,Bundesliga,2020-2021
34,Nick Taitague,€ 385,"€ 20,000","€ 20,000",F,21,United States,Schalke 04,Bundesliga,2020-2021
