,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
5,5,Sven Bender,"€ 50,000","€ 2,600,000","€ 2,600,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
6,6,Karim Bellarabi,"€ 50,000","€ 2,600,000","€ 2,600,000",F,30,Germany,Bayer Leverkusen,Bundesliga,2020-2021
7,7,Demarai Gray,"€ 48,077","€ 2,500,000","€ 2,500,000",F,24,England,Bayer Leverkusen,Bundesliga,2020-2021
8,8,Lukas Hradecky,"€ 46,154","€ 2,400,000","€ 2,400,000",K,30,Finland,Bayer Leverkusen,Bundesliga,2020-2021
9,9,Julian Baumgartlinger,"€ 44,231","€ 2,300,000","€ 2,300,000",M,32,Austria,Bayer Leverkusen,Bundesliga,2020-2021
10,10,Leon Bailey,"€ 40,385","€ 2,100,000","€ 2,100,000",F,23,Jamaica,Bayer Leverkusen,Bundesliga,2020-2021
11,11,Jeremie Frimpong,"€ 40,385","€ 2,100,000","€ 2,100,000",D,20,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
12,12,Lars Bender,"€ 40,385","€ 2,100,000","€ 2,100,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
13,13,Daley Sinkgraven,"€ 38,462","€ 2,000,000","€ 2,000,000",D,25,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
14,14,Santiago Arias,"€ 36,538","€ 1,900,000","€ 1,900,000",D,28,Colombia,Bayer Leverkusen,Bundesliga,2020-2021
15,15,Moussa Diaby,"€ 36,538","€ 1,900,000","€ 1,900,000",F,21,France,Bayer Leverkusen,Bundesliga,2020-2021
16,16,Tin Jedvaj,"€ 36,538","€ 1,900,000","€ 1,900,000",D,24,Croatia,Bayer Leverkusen,Bundesliga,2020-2021
17,17,Exequiel Palacios,"€ 32,692","€ 1,700,000","€ 1,700,000",M,22,Argentina,Bayer Leverkusen,Bundesliga,2020-2021
18,18,Mitchell Weiser,"€ 28,846","€ 1,500,000","€ 1,500,000",D,26,Germany,Bayer Leverkusen,Bundesliga,2020-2021
19,19,Jonathan Tah,"€ 28,846","€ 1,500,000","€ 1,500,000",D,24,Germany,Bayer Leverkusen,Bundesliga,2020-2021
20,20,Charles Aránguiz,"€ 28,846","€ 1,500,000","€ 1,500,000",M,31,Chile,Bayer Leverkusen,Bundesliga,2020-2021
21,21,Timothy Fosu-Mensah,"€ 25,000","€ 1,300,000","€ 1,300,000",D,23,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
22,22,Paulinho,"€ 25,000","€ 1,300,000","€ 1,300,000",F,20,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
23,23,Edmond Tapsoba,"€ 21,154","€ 1,100,000","€ 1,100,000",D,21,Burkina Faso,Bayer Leverkusen,Bundesliga,2020-2021
24,24,Wendell,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
25,25,Lennart Grill,"€ 9,038","€ 470,000","€ 470,000",K,21,Germany,Bayer Leverkusen,Bundesliga,2020-2021
26,26,Niklas Lomb,"€ 5,192","€ 270,000","€ 270,000",K,27,Germany,Bayer Leverkusen,Bundesliga,2020-2021
27,27,Florian Wirtz,"€ 3,077","€ 160,000","€ 160,000",F,17,Germany,Bayer Leverkusen,Bundesliga,2020-2021
28,28,Samed Onur,€ 577,"€ 30,000","€ 30,000",F,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
29,29,Cem Türkmen,€ 577,"€ 30,000","€ 30,000",M,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
0,0,Leroy Sané,"€ 384,615","€ 20,000,000","€ 20,000,000",F,24,Germany,Bayern Munich,Bundesliga,2020-2021
1,1,Thomas Müller,"€ 288,462","€ 15,000,000","€ 15,000,000",F,31,Germany,Bayern Munich,Bundesliga,2020-2021
2,2,Robert Lewandowski,"€ 288,462","€ 15,000,000","€ 15,000,000",F,32,Poland,Bayern Munich,Bundesliga,2020-2021
3,3,Manuel Neuer,"€ 288,462","€ 15,000,000","€ 15,000,000",K,34,Germany,Bayern Munich,Bundesliga,2020-2021
4,4,Lucas Hernández,"€ 250,000","€ 13,000,000","€ 13,000,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
5,5,Jérôme Boateng,"€ 230,769","€ 12,000,000","€ 12,000,000",D,32,Germany,Bayern Munich,Bundesliga,2020-2021
6,6,Douglas Costa,"€ 201,923","€ 10,500,000","€ 10,500,000",F,30,Brazil,Bayern Munich,Bundesliga,2020-2021
7,7,David Alaba,"€ 192,308","€ 10,000,000","€ 10,000,000",D,28,Austria,Bayern Munich,Bundesliga,2020-2021
8,8,Kingsley Coman,"€ 153,846","€ 8,000,000","€ 8,000,000",F,24,France,Bayern Munich,Bundesliga,2020-2021
9,9,Leon Goretzka,"€ 153,846","€ 8,000,000","€ 8,000,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
10,10,Joshua Kimmich,"€ 151,923","€ 7,900,000","€ 7,900,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
11,11,Corentin Tolisso,"€ 134,615","€ 7,000,000","€ 7,000,000",M,26,France,Bayern Munich,Bundesliga,2020-2021
12,12,Javi Martínez,"€ 115,385","€ 6,000,000","€ 6,000,000",M,32,Spain,Bayern Munich,Bundesliga,2020-2021
13,13,Alexander Nübel,"€ 96,154","€ 5,000,000","€ 5,000,000",K,24,Germany,Bayern Munich,Bundesliga,2020-2021
14,14,Alphonso Davies,"€ 96,154","€ 5,000,000","€ 5,000,000",D,19,Canada,Bayern Munich,Bundesliga,2020-2021
15,15,Jamal Musiala,"€ 96,154","€ 5,000,000","€ 5,000,000",F,17,England,Bayern Munich,Bundesliga,2020-2021
16,16,Serge Gnabry,"€ 86,538","€ 4,500,000","€ 4,500,000",F,25,Germany,Bayern Munich,Bundesliga,2020-2021
17,17,Niklas Süle,"€ 57,692","€ 3,000,000","€ 3,000,000",D,25,Germany,Bayern Munich,Bundesliga,2020-2021
18,18,Marc Roca,"€ 50,000","€ 2,600,000","€ 2,600,000",M,23,Spain,Bayern Munich,Bundesliga,2020-2021
19,19,Eric Maxim Choupo-Moting,"€ 28,846","€ 1,500,000","€ 1,500,000",F,32,Cameroon,Bayern Munich,Bundesliga,2020-2021
20,20,Benjamin Pavard,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
21,21,Bouna Sarr,"€ 22,885","€ 1,190,000","€ 1,190,000",D,28,France,Bayern Munich,Bundesliga,2020-2021
22,22,Tanguy Nianzou,"€ 11,538","€ 600,000","€ 600,000",D,18,France,Bayern Munich,Bundesliga,2020-2021
23,23,Tiago Dantas,"€ 3,846","€ 200,000","€ 200,000",M,20,Portugal,Bayern Munich,Bundesliga,2020-2021
24,24,Leon Dajaku,"€ 3,654","€ 190,000","€ 190,000",F,19,Germany,Bayern Munich,Bundesliga,2020-2021
25,25,Ron-Thorben Hoffmann,"€ 1,923","€ 100,000","€ 100,000",K,21,Germany,Bayern Munich,Bundesliga,2020-2021
26,26,Chris Richards,"€ 1,538","€ 80,000","€ 80,000",D,20,United States,Bayern Munich,Bundesliga,2020-2021
27,27,Daniels Ontuzans,"€ 1,346","€ 70,000","€ 70,000",F,20,Latvia,Bayern Munich,Bundesliga,2020-2021
28,28,Bright Arrey-Mbi,€ 769,"€ 40,000","€ 40,000",D,17,Germany,Bayern Munich,Bundesliga,2020-2021
29,29,Angelo Stiller,€ 769,"€ 40,000","€ 40,000",M,19,Germany,Bayern Munich,Bundesliga,2020-2021
0,0,Marco Reus,"€ 211,538","€ 11,000,000","€ 11,000,000",F,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
1,1,Mats Hummels,"€ 192,308","€ 10,000,000","€ 10,000,000",D,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
2,2,Emre Can,"€ 169,231","€ 8,800,000","€ 8,800,000",M,26,Germany,Borussia Dortmund,Bundesliga,2020-2021
3,3,Axel Witsel,"€ 153,846","€ 8,000,000","€ 8,000,000",M,31,Belgium,Borussia Dortmund,Bundesliga,2020-2021
4,4,Erling Haaland,"€ 151,923","€ 7,900,000","€ 7,900,000",F,20,Norway,Borussia Dortmund,Bundesliga,2020-2021
5,5,Thomas Delaney,"€ 96,154","€ 5,000,000","€ 5,000,000",M,29,Denmark,Borussia Dortmund,Bundesliga,2020-2021
6,6,Mahmoud Dahoud,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
7,7,Julian Brandt,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
8,8,Lukasz Piszczek,"€ 69,231","€ 3,600,000","€ 3,600,000",D,35,Poland,Borussia Dortmund,Bundesliga,2020-2021
9,9,Marcel Schmelzer,"€ 69,231","€ 3,600,000","€ 3,600,000",D,32,Germany,Borussia Dortmund,Bundesliga,2020-2021
10,10,Raphaël Guerreiro,"€ 67,308","€ 3,500,000","€ 3,500,000",M,26,Portugal,Borussia Dortmund,Bundesliga,2020-2021
11,11,Jadon Sancho,"€ 61,538","€ 3,200,000","€ 3,200,000",F,20,England,Borussia Dortmund,Bundesliga,2020-2021
12,12,Roman Bürki,"€ 57,692","€ 3,000,000","€ 3,000,000",K,29,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
13,13,Thomas Meunier,"€ 50,000","€ 2,600,000","€ 2,600,000",D,29,Belgium,Borussia Dortmund,Bundesliga,2020-2021
14,14,Manuel Akanji,"€ 48,077","€ 2,500,000","€ 2,500,000",D,25,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
15,15,Marwin Hitz,"€ 42,308","€ 2,200,000","€ 2,200,000",K,33,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
16,16,Thorgan Hazard,"€ 30,769","€ 1,600,000","€ 1,600,000",F,27,Belgium,Borussia Dortmund,Bundesliga,2020-2021
17,17,Jude Bellingham,"€ 30,769","€ 1,600,000","€ 1,600,000",M,17,England,Borussia Dortmund,Bundesliga,2020-2021
18,18,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,300,000",D,27,Germany,Borussia Dortmund,Bundesliga,2020-2021
19,19,Felix Passlack,"€ 17,115","€ 890,000","€ 890,000",D,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
20,20,Mateu Morey Bauzà,"€ 13,846","€ 720,000","€ 720,000",D,20,Spain,Borussia Dortmund,Bundesliga,2020-2021
21,21,Reinier,"€ 10,962","€ 570,000","€ 570,000",F,18,Brazil,Borussia Dortmund,Bundesliga,2020-2021
22,22,Dan-Axel Zagadou,"€ 4,423","€ 230,000","€ 230,000",D,21,France,Borussia Dortmund,Bundesliga,2020-2021
23,23,Ansgar Knauff,"€ 3,077","€ 160,000","€ 160,000",F,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
24,24,Giovanni Reyna,"€ 2,500","€ 130,000","€ 130,000",F,17,United States,Borussia Dortmund,Bundesliga,2020-2021
25,25,Tobias Raschl,"€ 1,538","€ 80,000","€ 80,000",M,20,Germany,Borussia Dortmund,Bundesliga,2020-2021
26,26,Steffen Tigges,€ 962,"€ 50,000","€ 50,000",F,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
27,27,Luca Unbehaun,€ 962,"€ 50,000","€ 50,000",K,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
28,28,Youssoufa Moukoko,€ 962,"€ 50,000","€ 50,000",F,15,Germany,Borussia Dortmund,Bundesliga,2020-2021
0,0,Luka Jovic,"€ 200,385","€ 10,420,000","€ 10,420,000",F,23,Serbia,Eintracht Frankfurt,Bundesliga,2020-2021
1,1,Kevin Trapp,"€ 53,846","€ 2,800,000","€ 2,800,000",K,30,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
2,2,Bas Dost,"€ 52,692","€ 2,740,000","€ 2,740,000",F,31,Netherlands,Eintracht Frankfurt,Bundesliga,2020-2021
3,3,Filip Kostic,"€ 51,923","€ 2,700,000","€ 2,700,000",M,27,Serbia,Eintracht Frankfurt,Bundesliga,2020-2021
4,4,André Silva,"€ 51,923","€ 2,700,000","€ 2,700,000",F,24,Portugal,Eintracht Frankfurt,Bundesliga,2020-2021
5,5,Martin Hinteregger,"€ 50,577","€ 2,630,000","€ 2,630,000",D,28,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
6,6,Amin Younes,"€ 46,154","€ 2,400,000","€ 2,400,000",F,27,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
7,7,Sebastian Rode,"€ 40,385","€ 2,100,000","€ 2,100,000",M,30,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
8,8,Djibril Sow,"€ 39,808","€ 2,070,000","€ 2,070,000",M,23,Switzerland,Eintracht Frankfurt,Bundesliga,2020-2021
9,9,Jetro Willems,"€ 34,615","€ 1,800,000","€ 1,800,000",D,26,Netherlands,Eintracht Frankfurt,Bundesliga,2020-2021
10,10,Almamy Touré,"€ 32,692","€ 1,700,000","€ 1,700,000",D,24,France,Eintracht Frankfurt,Bundesliga,2020-2021
11,11,Stefan Ilsanker,"€ 26,923","€ 1,400,000","€ 1,400,000",M,31,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
12,12,Erik Durm,"€ 26,923","€ 1,400,000","€ 1,400,000",D,28,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
13,13,David Abraham,"€ 25,000","€ 1,300,000","€ 1,300,000",D,34,Argentina,Eintracht Frankfurt,Bundesliga,2020-2021
14,14,Dominik Kohr,"€ 22,885","€ 1,190,000","€ 1,190,000",M,26,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
15,15,Makoto Hasebe,"€ 19,231","€ 1,000,000","€ 1,000,000",M,36,Japan,Eintracht Frankfurt,Bundesliga,2020-2021
16,16,Steven Zuber,"€ 17,885","€ 930,000","€ 930,000",M,29,Switzerland,Eintracht Frankfurt,Bundesliga,2020-2021
17,17,Danny da Costa,"€ 14,038","€ 730,000","€ 730,000",D,27,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
18,18,Timothy Chandler,"€ 13,654","€ 710,000","€ 710,000",D,30,United States,Eintracht Frankfurt,Bundesliga,2020-2021
19,19,Evan N'Dicka,"€ 10,000","€ 520,000","€ 520,000",D,21,France,Eintracht Frankfurt,Bundesliga,2020-2021
20,20,Daichi Kamada,"€ 8,269","€ 430,000","€ 430,000",F,24,Japan,Eintracht Frankfurt,Bundesliga,2020-2021
21,21,Markus Schubert,"€ 7,692","€ 400,000","€ 400,000",K,22,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
22,22,Ragnar Ache,"€ 6,731","€ 350,000","€ 350,000",F,22,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
23,23,Marijan Cavar,"€ 6,731","€ 350,000","€ 350,000",M,22,Bosnia-Herzegovina,Eintracht Frankfurt,Bundesliga,2020-2021
24,24,Tuta,"€ 4,038","€ 210,000","€ 210,000",D,21,Brazil,Eintracht Frankfurt,Bundesliga,2020-2021
25,25,Aymen Barkok,"€ 4,038","€ 210,000","€ 210,000",F,22,Morocco,Eintracht Frankfurt,Bundesliga,2020-2021
26,26,Ajdin Hrustic,"€ 3,462","€ 180,000","€ 180,000",F,24,Australia,Eintracht Frankfurt,Bundesliga,2020-2021
27,27,Elias Bördner,€ 962,"€ 50,000","€ 50,000",K,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
28,28,Felix Irorere,€ 962,"€ 50,000","€ 50,000",D,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
29,29,Jabez Makanda,€ 962,"€ 50,000","€ 50,000",F,19,Angola,Eintracht Frankfurt,Bundesliga,2020-2021
30,30,Lukas Fahrnberger,€ 769,"€ 40,000","€ 40,000",M,19,Austria,Eintracht Frankfurt,Bundesliga,2020-2021
31,31,Yannick Brugger,€ 385,"€ 20,000","€ 20,000",D,19,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
32,32,Fynn Otto,€ 385,"€ 20,000","€ 20,000",D,18,Germany,Eintracht Frankfurt,Bundesliga,2020-2021
0,0,Guus Til,"€ 21,154","€ 1,100,000","€ 1,100,000",F,22,Netherlands,Freiburg,Bundesliga,2020-2021
1,1,Baptiste Santamaria,"€ 21,154","€ 1,100,000","€ 1,100,000",M,25,France,Freiburg,Bundesliga,2020-2021
2,2,Vincenzo Grifo,"€ 18,269","€ 950,000","€ 950,000",F,27,Italy,Freiburg,Bundesliga,2020-2021
3,3,Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,30,Germany,Freiburg,Bundesliga,2020-2021
4,4,Amir Abrashi,"€ 16,346","€ 850,000","€ 850,000",M,30,Albania,Freiburg,Bundesliga,2020-2021
5,5,Dominique Heintz,"€ 16,154","€ 840,000","€ 840,000",D,27,Germany,Freiburg,Bundesliga,2020-2021
6,6,Christian Günter,"€ 15,577","€ 810,000","€ 810,000",D,27,Germany,Freiburg,Bundesliga,2020-2021
7,7,Jonathan Schmid,"€ 15,577","€ 810,000","€ 810,000",D,30,France,Freiburg,Bundesliga,2020-2021
8,8,Nils Petersen,"€ 14,423","€ 750,000","€ 750,000",F,31,Germany,Freiburg,Bundesliga,2020-2021
9,9,Janik Haberer,"€ 14,231","€ 740,000","€ 740,000",M,26,Germany,Freiburg,Bundesliga,2020-2021
10,10,Philipp Lienhart,"€ 13,077","€ 680,000","€ 680,000",D,24,Austria,Freiburg,Bundesliga,2020-2021
11,11,Chang-hoon Kwon,"€ 11,923","€ 620,000","€ 620,000",F,26,South Korea,Freiburg,Bundesliga,2020-2021
12,12,Roland Sallai,"€ 10,769","€ 560,000","€ 560,000",F,23,Hungary,Freiburg,Bundesliga,2020-2021
13,13,Manuel Gulde,"€ 9,423","€ 490,000","€ 490,000",D,29,Germany,Freiburg,Bundesliga,2020-2021
14,14,Luca Itter,"€ 8,654","€ 450,000","€ 450,000",D,21,Germany,Freiburg,Bundesliga,2020-2021
15,15,Lucas Höler,"€ 8,269","€ 430,000","€ 430,000",F,26,Germany,Freiburg,Bundesliga,2020-2021
16,16,Woo-yeong Jeong,"€ 7,500","€ 390,000","€ 390,000",F,21,South Korea,Freiburg,Bundesliga,2020-2021
17,17,Benjamin Uphoff,"€ 7,308","€ 380,000","€ 380,000",K,27,Germany,Freiburg,Bundesliga,2020-2021
18,18,Ermedin Demirovic,"€ 7,115","€ 370,000","€ 370,000",F,22,Bosnia-Herzegovina,Freiburg,Bundesliga,2020-2021
19,19,Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,27,Netherlands,Freiburg,Bundesliga,2020-2021
20,20,Florian Müller,"€ 5,962","€ 310,000","€ 310,000",K,22,Germany,Freiburg,Bundesliga,2020-2021
21,21,Lukas Kübler,"€ 4,808","€ 250,000","€ 250,000",D,28,Germany,Freiburg,Bundesliga,2020-2021
