,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Leroy Sané,"€ 384,615","€ 20,000,000","€ 20,000,000",F,24,Germany,Bayern Munich,Bundesliga,2020-2021
1,Thomas Müller,"€ 288,462","€ 15,000,000","€ 15,000,000",F,31,Germany,Bayern Munich,Bundesliga,2020-2021
2,Robert Lewandowski,"€ 288,462","€ 15,000,000","€ 15,000,000",F,32,Poland,Bayern Munich,Bundesliga,2020-2021
3,Manuel Neuer,"€ 288,462","€ 15,000,000","€ 15,000,000",K,34,Germany,Bayern Munich,Bundesliga,2020-2021
4,Lucas Hernández,"€ 250,000","€ 13,000,000","€ 13,000,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
5,Jérôme Boateng,"€ 230,769","€ 12,000,000","€ 12,000,000",D,32,Germany,Bayern Munich,Bundesliga,2020-2021
6,Douglas Costa,"€ 201,923","€ 10,500,000","€ 10,500,000",F,30,Brazil,Bayern Munich,Bundesliga,2020-2021
7,David Alaba,"€ 192,308","€ 10,000,000","€ 10,000,000",D,28,Austria,Bayern Munich,Bundesliga,2020-2021
8,Kingsley Coman,"€ 153,846","€ 8,000,000","€ 8,000,000",F,24,France,Bayern Munich,Bundesliga,2020-2021
9,Leon Goretzka,"€ 153,846","€ 8,000,000","€ 8,000,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
10,Joshua Kimmich,"€ 151,923","€ 7,900,000","€ 7,900,000",M,25,Germany,Bayern Munich,Bundesliga,2020-2021
11,Corentin Tolisso,"€ 134,615","€ 7,000,000","€ 7,000,000",M,26,France,Bayern Munich,Bundesliga,2020-2021
12,Javi Martínez,"€ 115,385","€ 6,000,000","€ 6,000,000",M,32,Spain,Bayern Munich,Bundesliga,2020-2021
13,Alexander Nübel,"€ 96,154","€ 5,000,000","€ 5,000,000",K,24,Germany,Bayern Munich,Bundesliga,2020-2021
14,Alphonso Davies,"€ 96,154","€ 5,000,000","€ 5,000,000",D,19,Canada,Bayern Munich,Bundesliga,2020-2021
15,Jamal Musiala,"€ 96,154","€ 5,000,000","€ 5,000,000",F,17,England,Bayern Munich,Bundesliga,2020-2021
16,Serge Gnabry,"€ 86,538","€ 4,500,000","€ 4,500,000",F,25,Germany,Bayern Munich,Bundesliga,2020-2021
17,Niklas Süle,"€ 57,692","€ 3,000,000","€ 3,000,000",D,25,Germany,Bayern Munich,Bundesliga,2020-2021
18,Marc Roca,"€ 50,000","€ 2,600,000","€ 2,600,000",M,23,Spain,Bayern Munich,Bundesliga,2020-2021
19,Eric Maxim Choupo-Moting,"€ 28,846","€ 1,500,000","€ 1,500,000",F,32,Cameroon,Bayern Munich,Bundesliga,2020-2021
20,Benjamin Pavard,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,France,Bayern Munich,Bundesliga,2020-2021
21,Bouna Sarr,"€ 22,885","€ 1,190,000","€ 1,190,000",D,28,France,Bayern Munich,Bundesliga,2020-2021
22,Tanguy Nianzou,"€ 11,538","€ 600,000","€ 600,000",D,18,France,Bayern Munich,Bundesliga,2020-2021
23,Tiago Dantas,"€ 3,846","€ 200,000","€ 200,000",M,20,Portugal,Bayern Munich,Bundesliga,2020-2021
24,Leon Dajaku,"€ 3,654","€ 190,000","€ 190,000",F,19,Germany,Bayern Munich,Bundesliga,2020-2021
25,Ron-Thorben Hoffmann,"€ 1,923","€ 100,000","€ 100,000",K,21,Germany,Bayern Munich,Bundesliga,2020-2021
26,Chris Richards,"€ 1,538","€ 80,000","€ 80,000",D,20,United States,Bayern Munich,Bundesliga,2020-2021
27,Daniels Ontuzans,"€ 1,346","€ 70,000","€ 70,000",F,20,Latvia,Bayern Munich,Bundesliga,2020-2021
28,Bright Arrey-Mbi,€ 769,"€ 40,000","€ 40,000",D,17,Germany,Bayern Munich,Bundesliga,2020-2021
29,Angelo Stiller,€ 769,"€ 40,000","€ 40,000",M,19,Germany,Bayern Munich,Bundesliga,2020-2021
