,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Sami Khedira,"€ 72,692","€ 3,780,000","€ 3,780,000",M,33,Germany,Hertha Berlin,Bundesliga,2020-2021
1,Mattéo Guendouzi,"€ 53,846","€ 2,800,000","€ 2,800,000",M,21,France,Hertha Berlin,Bundesliga,2020-2021
2,Krzysztof Piatek,"€ 51,923","€ 2,700,000","€ 2,700,000",F,25,Poland,Hertha Berlin,Bundesliga,2020-2021
3,Lucas Tousart,"€ 50,000","€ 2,600,000","€ 2,600,000",M,23,France,Hertha Berlin,Bundesliga,2020-2021
4,Dodi Lukebakio,"€ 48,077","€ 2,500,000","€ 2,500,000",F,23,Belgium,Hertha Berlin,Bundesliga,2020-2021
5,Dedryck Boyata,"€ 46,154","€ 2,400,000","€ 2,400,000",D,29,Belgium,Hertha Berlin,Bundesliga,2020-2021
6,Vladimir Darida,"€ 46,154","€ 2,400,000","€ 2,400,000",M,30,Czech Republic,Hertha Berlin,Bundesliga,2020-2021
7,Rune Jarstein,"€ 40,000","€ 2,080,000","€ 2,080,000",K,36,Norway,Hertha Berlin,Bundesliga,2020-2021
8,Santiago Ascacíbar,"€ 30,769","€ 1,600,000","€ 1,600,000",M,23,Argentina,Hertha Berlin,Bundesliga,2020-2021
9,Matheus Cunha,"€ 28,846","€ 1,500,000","€ 1,500,000",F,21,Brazil,Hertha Berlin,Bundesliga,2020-2021
10,Marvin Plattenhardt,"€ 28,846","€ 1,500,000","€ 1,500,000",D,28,Germany,Hertha Berlin,Bundesliga,2020-2021
11,Eduard Löwen,"€ 25,000","€ 1,300,000","€ 1,300,000",M,23,Germany,Hertha Berlin,Bundesliga,2020-2021
12,Niklas Stark,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,Germany,Hertha Berlin,Bundesliga,2020-2021
13,Jhon Córdoba,"€ 23,077","€ 1,200,000","€ 1,200,000",F,27,Colombia,Hertha Berlin,Bundesliga,2020-2021
14,Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,200,000",D,23,Paraguay,Hertha Berlin,Bundesliga,2020-2021
15,Maximilian Mittelstädt,"€ 19,038","€ 990,000","€ 990,000",D,23,Germany,Hertha Berlin,Bundesliga,2020-2021
16,Nemanja Radonjic,"€ 18,077","€ 940,000","€ 940,000",F,24,Serbia,Hertha Berlin,Bundesliga,2020-2021
17,Alexander Schwolow,"€ 16,923","€ 880,000","€ 880,000",K,28,Germany,Hertha Berlin,Bundesliga,2020-2021
18,Jordan Torunarigha,"€ 14,808","€ 770,000","€ 770,000",D,23,Germany,Hertha Berlin,Bundesliga,2020-2021
19,Peter Pekarik,"€ 14,231","€ 740,000","€ 740,000",D,33,Slovakia,Hertha Berlin,Bundesliga,2020-2021
20,Lukas Klünter,"€ 14,038","€ 730,000","€ 730,000",D,24,Germany,Hertha Berlin,Bundesliga,2020-2021
21,Mathew Leckie,"€ 13,269","€ 690,000","€ 690,000",F,29,Australia,Hertha Berlin,Bundesliga,2020-2021
22,Deyovaisio Zeefuik,"€ 11,538","€ 600,000","€ 600,000",D,22,Netherlands,Hertha Berlin,Bundesliga,2020-2021
23,Javairô Dilrosun,"€ 10,000","€ 520,000","€ 520,000",F,22,Netherlands,Hertha Berlin,Bundesliga,2020-2021
24,Daishawn Redan,"€ 9,615","€ 500,000","€ 500,000",F,20,Netherlands,Hertha Berlin,Bundesliga,2020-2021
25,Nils Körber,"€ 1,538","€ 80,000","€ 80,000",K,23,Germany,Hertha Berlin,Bundesliga,2020-2021
26,Márton Dárdai,"€ 1,346","€ 70,000","€ 70,000",D,18,Germany,Hertha Berlin,Bundesliga,2020-2021
27,Luca Netz,"€ 1,154","€ 60,000","€ 60,000",D,17,Germany,Hertha Berlin,Bundesliga,2020-2021
28,Jessic Ngankam,€ 962,"€ 50,000","€ 50,000",F,20,Germany,Hertha Berlin,Bundesliga,2020-2021
