,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Breel Embolo,"€ 80,769","€ 4,200,000","€ 4,200,000",F,23,Switzerland,Monchengladbach,Bundesliga,2020-2021
1,Christoph Kramer,"€ 67,308","€ 3,500,000","€ 3,500,000",M,29,Germany,Monchengladbach,Bundesliga,2020-2021
2,Marcus Thuram,"€ 61,538","€ 3,200,000","€ 3,200,000",F,23,France,Monchengladbach,Bundesliga,2020-2021
3,Matthias Ginter,"€ 59,615","€ 3,100,000","€ 3,100,000",D,26,Germany,Monchengladbach,Bundesliga,2020-2021
4,Alassane Plea,"€ 59,615","€ 3,100,000","€ 3,100,000",F,27,France,Monchengladbach,Bundesliga,2020-2021
5,Lars Stindl,"€ 55,769","€ 2,900,000","€ 2,900,000",F,32,Germany,Monchengladbach,Bundesliga,2020-2021
6,Jonas Hofmann,"€ 48,077","€ 2,500,000","€ 2,500,000",M,28,Germany,Monchengladbach,Bundesliga,2020-2021
7,Ibrahima Traoré,"€ 48,077","€ 2,500,000","€ 2,500,000",F,32,Guinea,Monchengladbach,Bundesliga,2020-2021
8,Valentino Lazaro,"€ 46,154","€ 2,400,000","€ 2,400,000",M,24,Austria,Monchengladbach,Bundesliga,2020-2021
9,Stefan Lainer,"€ 44,231","€ 2,300,000","€ 2,300,000",D,28,Austria,Monchengladbach,Bundesliga,2020-2021
10,Yann Sommer,"€ 42,308","€ 2,200,000","€ 2,200,000",K,31,Switzerland,Monchengladbach,Bundesliga,2020-2021
11,Denis Zakaria,"€ 40,385","€ 2,100,000","€ 2,100,000",M,23,Switzerland,Monchengladbach,Bundesliga,2020-2021
12,Ramy Bensebaini,"€ 36,538","€ 1,900,000","€ 1,900,000",D,25,Algeria,Monchengladbach,Bundesliga,2020-2021
13,Patrick Herrmann,"€ 32,692","€ 1,700,000","€ 1,700,000",F,29,Germany,Monchengladbach,Bundesliga,2020-2021
14,Tony Jantschke,"€ 32,692","€ 1,700,000","€ 1,700,000",D,30,Germany,Monchengladbach,Bundesliga,2020-2021
15,Michael Lang,"€ 32,692","€ 1,700,000","€ 1,700,000",D,29,Switzerland,Monchengladbach,Bundesliga,2020-2021
16,Nico Elvedi,"€ 30,769","€ 1,600,000","€ 1,600,000",D,24,Switzerland,Monchengladbach,Bundesliga,2020-2021
17,Florian Neuhaus,"€ 30,769","€ 1,600,000","€ 1,600,000",M,23,Germany,Monchengladbach,Bundesliga,2020-2021
18,Oscar Wendt,"€ 25,000","€ 1,300,000","€ 1,300,000",D,34,Sweden,Monchengladbach,Bundesliga,2020-2021
19,Lászlo Bénes,"€ 21,154","€ 1,100,000","€ 1,100,000",M,23,Slovakia,Monchengladbach,Bundesliga,2020-2021
20,Hannes Wolf,"€ 19,231","€ 1,000,000","€ 1,000,000",F,21,Austria,Monchengladbach,Bundesliga,2020-2021
21,Tobias Sippel,"€ 8,462","€ 440,000","€ 440,000",K,32,Germany,Monchengladbach,Bundesliga,2020-2021
22,Max Grün,"€ 4,423","€ 230,000","€ 230,000",K,33,Germany,Monchengladbach,Bundesliga,2020-2021
23,Andreas Poulsen,"€ 3,654","€ 190,000","€ 190,000",D,21,Denmark,Monchengladbach,Bundesliga,2020-2021
24,Julio Villalba,"€ 3,654","€ 190,000","€ 190,000",F,22,Paraguay,Monchengladbach,Bundesliga,2020-2021
25,Torben Müsel,"€ 3,654","€ 190,000","€ 190,000",F,21,Germany,Monchengladbach,Bundesliga,2020-2021
26,Jordan Beyer,"€ 3,462","€ 180,000","€ 180,000",D,20,Germany,Monchengladbach,Bundesliga,2020-2021
27,Mamadou Doucouré,"€ 3,462","€ 180,000","€ 180,000",D,22,France,Monchengladbach,Bundesliga,2020-2021
28,Joe Scally,"€ 2,885","€ 150,000","€ 150,000",D,18,United States,Monchengladbach,Bundesliga,2020-2021
29,Rocco Reitz,€ 962,"€ 50,000","€ 50,000",M,18,Germany,Monchengladbach,Bundesliga,2020-2021
30,Famana Quizera,€ 769,"€ 40,000","€ 40,000",F,18,Portugal,Monchengladbach,Bundesliga,2020-2021
31,Kaan Kurt,€ 385,"€ 20,000","€ 20,000",D,18,Germany,Monchengladbach,Bundesliga,2020-2021
32,Jan Olschowsky,€ 385,"€ 20,000","€ 20,000",K,18,Germany,Monchengladbach,Bundesliga,2020-2021
