,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Gonzalo Castro,"€ 65,385","€ 3,400,000","€ 3,400,000",M,33,Germany,Stuttgart,Bundesliga,2020-2021
1,Daniel Didavi,"€ 40,385","€ 2,100,000","€ 2,100,000",F,30,Germany,Stuttgart,Bundesliga,2020-2021
2,Erik Thommy,"€ 21,154","€ 1,100,000","€ 1,100,000",M,26,Germany,Stuttgart,Bundesliga,2020-2021
3,Marc Oliver Kempf,"€ 19,423","€ 1,010,000","€ 1,010,000",D,25,Germany,Stuttgart,Bundesliga,2020-2021
4,Nicolás González,"€ 17,308","€ 900,000","€ 900,000",F,22,Argentina,Stuttgart,Bundesliga,2020-2021
5,Konstantinos Mavropanos,"€ 14,615","€ 760,000","€ 760,000",D,22,Greece,Stuttgart,Bundesliga,2020-2021
6,Waldemar Anton,"€ 14,423","€ 750,000","€ 750,000",D,24,Germany,Stuttgart,Bundesliga,2020-2021
7,Gregor Kobel,"€ 14,231","€ 740,000","€ 740,000",K,22,Switzerland,Stuttgart,Bundesliga,2020-2021
8,Pascal Stenzel,"€ 13,654","€ 710,000","€ 710,000",D,24,Germany,Stuttgart,Bundesliga,2020-2021
9,Wataru Endo,"€ 12,692","€ 660,000","€ 660,000",M,27,Japan,Stuttgart,Bundesliga,2020-2021
10,Philipp Klement,"€ 12,500","€ 650,000","€ 650,000",F,28,Germany,Stuttgart,Bundesliga,2020-2021
11,Borna Sosa,"€ 12,308","€ 640,000","€ 640,000",D,22,Croatia,Stuttgart,Bundesliga,2020-2021
12,Silas Wamangituka,"€ 10,769","€ 560,000","€ 560,000",F,21,Democratic Republic of the Congo,Stuttgart,Bundesliga,2020-2021
13,Marcin Kaminski,"€ 10,577","€ 550,000","€ 550,000",D,28,Poland,Stuttgart,Bundesliga,2020-2021
14,Fabian Bredlow,"€ 9,423","€ 490,000","€ 490,000",K,25,Germany,Stuttgart,Bundesliga,2020-2021
15,Atakan Karazor,"€ 9,038","€ 470,000","€ 470,000",M,24,Germany,Stuttgart,Bundesliga,2020-2021
16,Sasa Kalajdzic,"€ 7,500","€ 390,000","€ 390,000",F,23,Austria,Stuttgart,Bundesliga,2020-2021
17,Philipp Förster,"€ 7,308","€ 380,000","€ 380,000",F,25,Germany,Stuttgart,Bundesliga,2020-2021
18,Clinton Mola,"€ 5,769","€ 300,000","€ 300,000",D,19,England,Stuttgart,Bundesliga,2020-2021
19,Orel Mangala,"€ 5,192","€ 270,000","€ 270,000",M,22,Belgium,Stuttgart,Bundesliga,2020-2021
20,Hamadi Al Ghaddioui,"€ 4,231","€ 220,000","€ 220,000",F,30,Morocco,Stuttgart,Bundesliga,2020-2021
21,Aílton,"€ 4,038","€ 210,000","€ 210,000",D,25,Brazil,Stuttgart,Bundesliga,2020-2021
22,Maxime Awoudja,"€ 4,038","€ 210,000","€ 210,000",D,22,Germany,Stuttgart,Bundesliga,2020-2021
23,Mateo Klimowicz,"€ 3,846","€ 200,000","€ 200,000",F,20,Argentina,Stuttgart,Bundesliga,2020-2021
24,Tanguy Coulibaly,"€ 3,846","€ 200,000","€ 200,000",F,19,France,Stuttgart,Bundesliga,2020-2021
25,Jens Grahl,"€ 3,654","€ 190,000","€ 190,000",K,32,Germany,Stuttgart,Bundesliga,2020-2021
26,Roberto Massimo,"€ 3,654","€ 190,000","€ 190,000",F,20,Germany,Stuttgart,Bundesliga,2020-2021
27,Darko Churlinov,"€ 2,115","€ 110,000","€ 110,000",F,20,North Macedonia,Stuttgart,Bundesliga,2020-2021
28,Luca Mack,€ 962,"€ 50,000","€ 50,000",M,20,Germany,Stuttgart,Bundesliga,2020-2021
29,Antonis Aidonis,€ 769,"€ 40,000","€ 40,000",D,19,Germany,Stuttgart,Bundesliga,2020-2021
30,Lilian Egloff,€ 577,"€ 30,000","€ 30,000",F,18,Germany,Stuttgart,Bundesliga,2020-2021
31,Naouirou Ahamada,€ 385,"€ 20,000","€ 20,000",M,18,France,Stuttgart,Bundesliga,2020-2021
32,Momo Cissé,€ 385,"€ 20,000","€ 20,000",F,18,Guinea,Stuttgart,Bundesliga,2020-2021
