,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marco Reus,"€ 211,538","€ 11,000,000","€ 11,000,000",F,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
1,Mats Hummels,"€ 192,308","€ 10,000,000","€ 10,000,000",D,31,Germany,Borussia Dortmund,Bundesliga,2020-2021
2,Emre Can,"€ 169,231","€ 8,800,000","€ 8,800,000",M,26,Germany,Borussia Dortmund,Bundesliga,2020-2021
3,Axel Witsel,"€ 153,846","€ 8,000,000","€ 8,000,000",M,31,Belgium,Borussia Dortmund,Bundesliga,2020-2021
4,Erling Haaland,"€ 151,923","€ 7,900,000","€ 7,900,000",F,20,Norway,Borussia Dortmund,Bundesliga,2020-2021
5,Thomas Delaney,"€ 96,154","€ 5,000,000","€ 5,000,000",M,29,Denmark,Borussia Dortmund,Bundesliga,2020-2021
6,Mahmoud Dahoud,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
7,Julian Brandt,"€ 76,923","€ 4,000,000","€ 4,000,000",M,24,Germany,Borussia Dortmund,Bundesliga,2020-2021
8,Lukasz Piszczek,"€ 69,231","€ 3,600,000","€ 3,600,000",D,35,Poland,Borussia Dortmund,Bundesliga,2020-2021
9,Marcel Schmelzer,"€ 69,231","€ 3,600,000","€ 3,600,000",D,32,Germany,Borussia Dortmund,Bundesliga,2020-2021
10,Raphaël Guerreiro,"€ 67,308","€ 3,500,000","€ 3,500,000",M,26,Portugal,Borussia Dortmund,Bundesliga,2020-2021
11,Jadon Sancho,"€ 61,538","€ 3,200,000","€ 3,200,000",F,20,England,Borussia Dortmund,Bundesliga,2020-2021
12,Roman Bürki,"€ 57,692","€ 3,000,000","€ 3,000,000",K,29,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
13,Thomas Meunier,"€ 50,000","€ 2,600,000","€ 2,600,000",D,29,Belgium,Borussia Dortmund,Bundesliga,2020-2021
14,Manuel Akanji,"€ 48,077","€ 2,500,000","€ 2,500,000",D,25,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
15,Marwin Hitz,"€ 42,308","€ 2,200,000","€ 2,200,000",K,33,Switzerland,Borussia Dortmund,Bundesliga,2020-2021
16,Thorgan Hazard,"€ 30,769","€ 1,600,000","€ 1,600,000",F,27,Belgium,Borussia Dortmund,Bundesliga,2020-2021
17,Jude Bellingham,"€ 30,769","€ 1,600,000","€ 1,600,000",M,17,England,Borussia Dortmund,Bundesliga,2020-2021
18,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,300,000",D,27,Germany,Borussia Dortmund,Bundesliga,2020-2021
19,Felix Passlack,"€ 17,115","€ 890,000","€ 890,000",D,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
20,Mateu Morey Bauzà,"€ 13,846","€ 720,000","€ 720,000",D,20,Spain,Borussia Dortmund,Bundesliga,2020-2021
21,Reinier,"€ 10,962","€ 570,000","€ 570,000",F,18,Brazil,Borussia Dortmund,Bundesliga,2020-2021
22,Dan-Axel Zagadou,"€ 4,423","€ 230,000","€ 230,000",D,21,France,Borussia Dortmund,Bundesliga,2020-2021
23,Ansgar Knauff,"€ 3,077","€ 160,000","€ 160,000",F,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
24,Giovanni Reyna,"€ 2,500","€ 130,000","€ 130,000",F,17,United States,Borussia Dortmund,Bundesliga,2020-2021
25,Tobias Raschl,"€ 1,538","€ 80,000","€ 80,000",M,20,Germany,Borussia Dortmund,Bundesliga,2020-2021
26,Steffen Tigges,€ 962,"€ 50,000","€ 50,000",F,22,Germany,Borussia Dortmund,Bundesliga,2020-2021
27,Luca Unbehaun,€ 962,"€ 50,000","€ 50,000",K,19,Germany,Borussia Dortmund,Bundesliga,2020-2021
28,Youssoufa Moukoko,€ 962,"€ 50,000","€ 50,000",F,15,Germany,Borussia Dortmund,Bundesliga,2020-2021
