,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Maximilian Eggestein,"€ 59,615","€ 3,100,000","€ 3,100,000",M,23,Germany,Werder Bremen,Bundesliga,2020-2021
1,Jiri Pavlenka,"€ 50,000","€ 2,600,000","€ 2,600,000",K,28,Czech Republic,Werder Bremen,Bundesliga,2020-2021
2,Ömer Toprak,"€ 46,154","€ 2,400,000","€ 2,400,000",D,31,Turkey,Werder Bremen,Bundesliga,2020-2021
3,Niclas Füllkrug,"€ 44,231","€ 2,300,000","€ 2,300,000",F,27,Germany,Werder Bremen,Bundesliga,2020-2021
4,Ludwig Augustinsson,"€ 39,808","€ 2,070,000","€ 2,070,000",D,26,Sweden,Werder Bremen,Bundesliga,2020-2021
5,Niklas Moisander,"€ 38,462","€ 2,000,000","€ 2,000,000",D,35,Finland,Werder Bremen,Bundesliga,2020-2021
6,Milot Rashica,"€ 38,462","€ 2,000,000","€ 2,000,000",F,24,Kosovo,Werder Bremen,Bundesliga,2020-2021
7,Yuya Osako,"€ 34,615","€ 1,800,000","€ 1,800,000",F,30,Japan,Werder Bremen,Bundesliga,2020-2021
8,Leonardo Bittencourt,"€ 30,769","€ 1,600,000","€ 1,600,000",F,26,Germany,Werder Bremen,Bundesliga,2020-2021
9,Theodor Gebre Selassie,"€ 28,846","€ 1,500,000","€ 1,500,000",D,33,Czech Republic,Werder Bremen,Bundesliga,2020-2021
10,Davie Selke,"€ 26,923","€ 1,400,000","€ 1,400,000",F,25,Germany,Werder Bremen,Bundesliga,2020-2021
11,Kevin Möhwald,"€ 18,846","€ 980,000","€ 980,000",M,27,Germany,Werder Bremen,Bundesliga,2020-2021
12,Milos Veljkovic,"€ 17,692","€ 920,000","€ 920,000",D,25,Serbia,Werder Bremen,Bundesliga,2020-2021
13,Tahith Chong,"€ 17,500","€ 910,000","€ 910,000",F,20,Netherlands,Werder Bremen,Bundesliga,2020-2021
14,Josh Sargent,"€ 14,808","€ 770,000","€ 770,000",F,20,United States,Werder Bremen,Bundesliga,2020-2021
15,Felix Agu,"€ 11,538","€ 600,000","€ 600,000",D,21,Germany,Werder Bremen,Bundesliga,2020-2021
16,Marco Friedl,"€ 11,154","€ 580,000","€ 580,000",D,22,Austria,Werder Bremen,Bundesliga,2020-2021
17,Stefanos Kapino,"€ 10,769","€ 560,000","€ 560,000",K,26,Greece,Werder Bremen,Bundesliga,2020-2021
18,Patrick Erras,"€ 7,885","€ 410,000","€ 410,000",M,25,Germany,Werder Bremen,Bundesliga,2020-2021
19,Christian Groß,"€ 5,577","€ 290,000","€ 290,000",D,31,Germany,Werder Bremen,Bundesliga,2020-2021
20,Eduardo Dos Santos Haesler,"€ 4,038","€ 210,000","€ 210,000",K,21,Germany,Werder Bremen,Bundesliga,2020-2021
21,Romano Schmid,"€ 4,038","€ 210,000","€ 210,000",M,20,Austria,Werder Bremen,Bundesliga,2020-2021
22,Nick Woltemade,"€ 3,654","€ 190,000","€ 190,000",F,18,Germany,Werder Bremen,Bundesliga,2020-2021
23,Oscar Schönfelder,"€ 3,654","€ 190,000","€ 190,000",F,19,Germany,Werder Bremen,Bundesliga,2020-2021
24,Michael Zetterer,"€ 2,885","€ 150,000","€ 150,000",K,25,Germany,Werder Bremen,Bundesliga,2020-2021
25,Jean Manuel Mbom,"€ 2,115","€ 110,000","€ 110,000",M,20,Germany,Werder Bremen,Bundesliga,2020-2021
26,Ilia Gruev,€ 962,"€ 50,000","€ 50,000",M,20,Bulgaria,Werder Bremen,Bundesliga,2020-2021
