,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Aleksandar Dragovic,"€ 69,231","€ 3,600,000","€ 3,600,000",D,29,Austria,Bayer Leverkusen,Bundesliga,2020-2021
1,Patrik Schick,"€ 65,385","€ 3,400,000","€ 3,400,000",F,24,Czech Republic,Bayer Leverkusen,Bundesliga,2020-2021
2,Kerem Demirbay,"€ 61,538","€ 3,200,000","€ 3,200,000",M,27,Germany,Bayer Leverkusen,Bundesliga,2020-2021
3,Lucas Alario,"€ 61,538","€ 3,200,000","€ 3,200,000",F,28,Argentina,Bayer Leverkusen,Bundesliga,2020-2021
4,Nadiem Amiri,"€ 61,538","€ 3,200,000","€ 3,200,000",F,23,Germany,Bayer Leverkusen,Bundesliga,2020-2021
5,Sven Bender,"€ 50,000","€ 2,600,000","€ 2,600,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
6,Karim Bellarabi,"€ 50,000","€ 2,600,000","€ 2,600,000",F,30,Germany,Bayer Leverkusen,Bundesliga,2020-2021
7,Demarai Gray,"€ 48,077","€ 2,500,000","€ 2,500,000",F,24,England,Bayer Leverkusen,Bundesliga,2020-2021
8,Lukas Hradecky,"€ 46,154","€ 2,400,000","€ 2,400,000",K,30,Finland,Bayer Leverkusen,Bundesliga,2020-2021
9,Julian Baumgartlinger,"€ 44,231","€ 2,300,000","€ 2,300,000",M,32,Austria,Bayer Leverkusen,Bundesliga,2020-2021
10,Leon Bailey,"€ 40,385","€ 2,100,000","€ 2,100,000",F,23,Jamaica,Bayer Leverkusen,Bundesliga,2020-2021
11,Jeremie Frimpong,"€ 40,385","€ 2,100,000","€ 2,100,000",D,20,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
12,Lars Bender,"€ 40,385","€ 2,100,000","€ 2,100,000",D,31,Germany,Bayer Leverkusen,Bundesliga,2020-2021
13,Daley Sinkgraven,"€ 38,462","€ 2,000,000","€ 2,000,000",D,25,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
14,Santiago Arias,"€ 36,538","€ 1,900,000","€ 1,900,000",D,28,Colombia,Bayer Leverkusen,Bundesliga,2020-2021
15,Moussa Diaby,"€ 36,538","€ 1,900,000","€ 1,900,000",F,21,France,Bayer Leverkusen,Bundesliga,2020-2021
16,Tin Jedvaj,"€ 36,538","€ 1,900,000","€ 1,900,000",D,24,Croatia,Bayer Leverkusen,Bundesliga,2020-2021
17,Exequiel Palacios,"€ 32,692","€ 1,700,000","€ 1,700,000",M,22,Argentina,Bayer Leverkusen,Bundesliga,2020-2021
18,Mitchell Weiser,"€ 28,846","€ 1,500,000","€ 1,500,000",D,26,Germany,Bayer Leverkusen,Bundesliga,2020-2021
19,Jonathan Tah,"€ 28,846","€ 1,500,000","€ 1,500,000",D,24,Germany,Bayer Leverkusen,Bundesliga,2020-2021
20,Charles Aránguiz,"€ 28,846","€ 1,500,000","€ 1,500,000",M,31,Chile,Bayer Leverkusen,Bundesliga,2020-2021
21,Timothy Fosu-Mensah,"€ 25,000","€ 1,300,000","€ 1,300,000",D,23,Netherlands,Bayer Leverkusen,Bundesliga,2020-2021
22,Paulinho,"€ 25,000","€ 1,300,000","€ 1,300,000",F,20,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
23,Edmond Tapsoba,"€ 21,154","€ 1,100,000","€ 1,100,000",D,21,Burkina Faso,Bayer Leverkusen,Bundesliga,2020-2021
24,Wendell,"€ 19,231","€ 1,000,000","€ 1,000,000",D,27,Brazil,Bayer Leverkusen,Bundesliga,2020-2021
25,Lennart Grill,"€ 9,038","€ 470,000","€ 470,000",K,21,Germany,Bayer Leverkusen,Bundesliga,2020-2021
26,Niklas Lomb,"€ 5,192","€ 270,000","€ 270,000",K,27,Germany,Bayer Leverkusen,Bundesliga,2020-2021
27,Florian Wirtz,"€ 3,077","€ 160,000","€ 160,000",F,17,Germany,Bayer Leverkusen,Bundesliga,2020-2021
28,Samed Onur,€ 577,"€ 30,000","€ 30,000",F,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
29,Cem Türkmen,€ 577,"€ 30,000","€ 30,000",M,18,Turkey,Bayer Leverkusen,Bundesliga,2020-2021
