,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Adam Ounas,"€ 35,577","€ 1,850,000","€ 1,850,000",F,24,Algeria,Crotone,Serie A,2020-2021
1,Sebastiano Luperto,"€ 25,000","€ 1,300,000","€ 1,300,000",D,24,Italy,Crotone,Serie A,2020-2021
2,Samuel Di Carmine,"€ 25,000","€ 1,300,000","€ 1,300,000",F,32,Italy,Crotone,Serie A,2020-2021
3,Arkadiusz Reca,"€ 21,346","€ 1,110,000","€ 1,110,000",M,25,Poland,Crotone,Serie A,2020-2021
4,Simy,"€ 21,346","€ 1,110,000","€ 1,110,000",F,28,Nigeria,Crotone,Serie A,2020-2021
5,Lisandro Magallán,"€ 18,462","€ 960,000","€ 960,000",D,27,Argentina,Crotone,Serie A,2020-2021
6,Jacopo Petriccione,"€ 17,885","€ 930,000","€ 930,000",M,25,Italy,Crotone,Serie A,2020-2021
7,Ahmad Benali,"€ 16,346","€ 850,000","€ 850,000",M,28,Libya,Crotone,Serie A,2020-2021
8,Emmanuel Rivière,"€ 15,962","€ 830,000","€ 830,000",F,30,Martinique,Crotone,Serie A,2020-2021
9,Luca Cigarini,"€ 15,192","€ 790,000","€ 790,000",M,34,Italy,Crotone,Serie A,2020-2021
10,Luca Marrone,"€ 14,231","€ 740,000","€ 740,000",D,30,Italy,Crotone,Serie A,2020-2021
11,Andrea Rispoli,"€ 13,269","€ 690,000","€ 690,000",M,32,Italy,Crotone,Serie A,2020-2021
12,Eduardo Henrique,"€ 10,385","€ 540,000","€ 540,000",M,25,Brazil,Crotone,Serie A,2020-2021
13,Milos Vulic,"€ 9,808","€ 510,000","€ 510,000",M,24,Serbia,Crotone,Serie A,2020-2021
14,Koffi Djidji,"€ 9,038","€ 470,000","€ 470,000",D,27,Cote d'Ivoire,Crotone,Serie A,2020-2021
15,Luca Siligardi,"€ 9,038","€ 470,000","€ 470,000",F,32,Italy,Crotone,Serie A,2020-2021
16,Vladimir Golemic,"€ 8,654","€ 450,000","€ 450,000",D,29,Serbia,Crotone,Serie A,2020-2021
17,Niccolò Zanellato,"€ 7,885","€ 410,000","€ 410,000",M,22,Italy,Crotone,Serie A,2020-2021
18,Pedro Pereira,"€ 7,308","€ 380,000","€ 380,000",M,22,Portugal,Crotone,Serie A,2020-2021
19,Salvatore Molina,"€ 7,115","€ 370,000","€ 370,000",M,28,Italy,Crotone,Serie A,2020-2021
20,Giovanni Crociata,"€ 7,115","€ 370,000","€ 370,000",M,23,Italy,Crotone,Serie A,2020-2021
21,Mattia Mustacchio,"€ 6,346","€ 330,000","€ 330,000",M,31,Italy,Crotone,Serie A,2020-2021
22,Giuseppe Cuomo,"€ 6,346","€ 330,000","€ 330,000",D,22,Italy,Crotone,Serie A,2020-2021
23,Antonio Mazzotta,"€ 5,385","€ 280,000","€ 280,000",M,31,Italy,Crotone,Serie A,2020-2021
24,Alex Cordaz,"€ 5,385","€ 280,000","€ 280,000",K,37,Italy,Crotone,Serie A,2020-2021
25,Luis Rojas,"€ 5,000","€ 260,000","€ 260,000",F,18,Chile,Crotone,Serie A,2020-2021
26,Tomislav Gomelt,"€ 4,423","€ 230,000","€ 230,000",M,25,Croatia,Crotone,Serie A,2020-2021
27,Junior Messias,"€ 3,846","€ 200,000","€ 200,000",F,29,Brazil,Crotone,Serie A,2020-2021
28,Marco Festa,"€ 3,846","€ 200,000","€ 200,000",K,28,Italy,Crotone,Serie A,2020-2021
29,Denis Dragus,"€ 3,654","€ 190,000","€ 190,000",F,21,Romania,Crotone,Serie A,2020-2021
30,Gian Marco Crespi,"€ 2,500","€ 130,000","€ 130,000",K,19,Italy,Crotone,Serie A,2020-2021
31,Aristóteles Romero,"€ 1,731","€ 90,000","€ 90,000",M,24,Venezuela,Crotone,Serie A,2020-2021
32,Francesco D'Alterio,€ 769,"€ 40,000","€ 40,000",K,18,Italy,Crotone,Serie A,2020-2021
