,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Radja Nainggolan,"€ 160,192","€ 8,330,000","€ 8,330,000",F,32,Belgium,Cagliari,Serie A,2020-2021
1,Daniele Rugani,"€ 124,615","€ 6,480,000","€ 6,480,000",D,26,Italy,Cagliari,Serie A,2020-2021
2,Diego Godín,"€ 74,038","€ 3,850,000","€ 3,850,000",D,34,Uruguay,Cagliari,Serie A,2020-2021
3,Marko Rog,"€ 53,462","€ 2,780,000","€ 2,780,000",M,25,Croatia,Cagliari,Serie A,2020-2021
4,Giovanni Simeone,"€ 53,462","€ 2,780,000","€ 2,780,000",F,25,Argentina,Cagliari,Serie A,2020-2021
5,Leonardo Pavoletti,"€ 49,808","€ 2,590,000","€ 2,590,000",F,31,Italy,Cagliari,Serie A,2020-2021
6,João Pedro,"€ 49,808","€ 2,590,000","€ 2,590,000",F,28,Brazil,Cagliari,Serie A,2020-2021
7,Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,410,000",M,27,Ghana,Cagliari,Serie A,2020-2021
8,Nahitan Nández,"€ 39,423","€ 2,050,000","€ 2,050,000",M,24,Uruguay,Cagliari,Serie A,2020-2021
9,Ragnar Klavan,"€ 35,577","€ 1,850,000","€ 1,850,000",D,34,Estonia,Cagliari,Serie A,2020-2021
10,Alberto Cerri,"€ 35,577","€ 1,850,000","€ 1,850,000",F,24,Italy,Cagliari,Serie A,2020-2021
11,Alessio Cragno,"€ 35,577","€ 1,850,000","€ 1,850,000",K,26,Italy,Cagliari,Serie A,2020-2021
12,Adam Ounas,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Algeria,Cagliari,Serie A,2020-2021
13,Luca Ceppitelli,"€ 35,577","€ 1,850,000","€ 1,850,000",D,31,Italy,Cagliari,Serie A,2020-2021
14,Gastón Pereiro,"€ 34,423","€ 1,790,000","€ 1,790,000",F,25,Uruguay,Cagliari,Serie A,2020-2021
15,Razvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,24,Romania,Cagliari,Serie A,2020-2021
16,Răzvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,24,Romania,Cagliari,Serie A,2020-2021
17,Valter Birsa,"€ 21,346","€ 1,110,000","€ 1,110,000",F,34,Slovenia,Cagliari,Serie A,2020-2021
18,Fabio Pisacane,"€ 17,885","€ 930,000","€ 930,000",D,34,Italy,Cagliari,Serie A,2020-2021
19,Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,26,Greece,Cagliari,Serie A,2020-2021
20,Paolo Faragò,"€ 17,885","€ 930,000","€ 930,000",M,27,Italy,Cagliari,Serie A,2020-2021
21,Riccardo Sottil,"€ 17,885","€ 930,000","€ 930,000",F,21,Italy,Cagliari,Serie A,2020-2021
22,Filip Bradaric,"€ 14,808","€ 770,000","€ 770,000",M,28,Croatia,Cagliari,Serie A,2020-2021
23,Marko Pajac,"€ 14,615","€ 760,000","€ 760,000",M,27,Croatia,Cagliari,Serie A,2020-2021
24,Andrea Carboni,"€ 11,731","€ 610,000","€ 610,000",D,19,Italy,Cagliari,Serie A,2020-2021
25,Guglielmo Vicario,"€ 10,769","€ 560,000","€ 560,000",K,24,Italy,Cagliari,Serie A,2020-2021
26,Alessandro Deiola,"€ 10,769","€ 560,000","€ 560,000",M,25,Italy,Cagliari,Serie A,2020-2021
27,Alessandro Tripaldelli,"€ 10,769","€ 560,000","€ 560,000",D,21,Italy,Cagliari,Serie A,2020-2021
28,Christian Oliva,"€ 10,769","€ 560,000","€ 560,000",M,24,Uruguay,Cagliari,Serie A,2020-2021
29,Gabriele Zappa,"€ 10,769","€ 560,000","€ 560,000",D,20,Italy,Cagliari,Serie A,2020-2021
30,Zito Luvumbo,"€ 8,846","€ 460,000","€ 460,000",F,18,Angola,Cagliari,Serie A,2020-2021
31,Arturo Calabresi,"€ 8,846","€ 460,000","€ 460,000",D,24,Italy,Cagliari,Serie A,2020-2021
32,Sebastian Walukiewicz,"€ 7,308","€ 380,000","€ 380,000",D,20,Poland,Cagliari,Serie A,2020-2021
33,Simone Aresti,"€ 5,385","€ 280,000","€ 280,000",K,34,Italy,Cagliari,Serie A,2020-2021
34,Fabrizio Caligara,"€ 5,385","€ 280,000","€ 280,000",M,20,Italy,Cagliari,Serie A,2020-2021
35,Daniele Ragatzu,"€ 5,385","€ 280,000","€ 280,000",F,29,Italy,Cagliari,Serie A,2020-2021
36,Simone Pinna,"€ 3,654","€ 190,000","€ 190,000",D,22,Italy,Cagliari,Serie A,2020-2021
37,Matteo Tramoni,"€ 3,654","€ 190,000","€ 190,000",M,20,France,Cagliari,Serie A,2020-2021
