,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kevin Strootman,"€ 81,346","€ 4,230,000","€ 4,230,000",M,30,Netherlands,Genoa,Serie A,2020-2021
1,Cristián Zapata,"€ 42,692","€ 2,220,000","€ 2,220,000",D,34,Colombia,Genoa,Serie A,2020-2021
2,Domenico Criscito,"€ 42,692","€ 2,220,000","€ 2,220,000",D,33,Italy,Genoa,Serie A,2020-2021
3,Lasse Schöne,"€ 36,923","€ 1,920,000","€ 1,920,000",M,34,Denmark,Genoa,Serie A,2020-2021
4,Milan Badelj,"€ 34,423","€ 1,790,000","€ 1,790,000",M,31,Croatia,Genoa,Serie A,2020-2021
5,Davide Zappacosta,"€ 32,115","€ 1,670,000","€ 1,670,000",D,28,Italy,Genoa,Serie A,2020-2021
6,Eldor Shomurodov,"€ 32,115","€ 1,670,000","€ 1,670,000",F,25,Uzbekistan,Genoa,Serie A,2020-2021
7,Stefano Sturaro,"€ 29,615","€ 1,540,000","€ 1,540,000",M,27,Italy,Genoa,Serie A,2020-2021
8,Mattia Perin,"€ 28,462","€ 1,480,000","€ 1,480,000",K,27,Italy,Genoa,Serie A,2020-2021
9,Luca Pellegrini,"€ 28,462","€ 1,480,000","€ 1,480,000",D,21,Italy,Genoa,Serie A,2020-2021
10,Marko Pjaca,"€ 28,462","€ 1,480,000","€ 1,480,000",F,25,Croatia,Genoa,Serie A,2020-2021
11,Davide Biraschi,"€ 25,000","€ 1,300,000","€ 1,300,000",D,26,Italy,Genoa,Serie A,2020-2021
12,Andrea Masiello,"€ 25,000","€ 1,300,000","€ 1,300,000",D,34,Italy,Genoa,Serie A,2020-2021
13,Lukas Lerager,"€ 25,000","€ 1,300,000","€ 1,300,000",M,27,Denmark,Genoa,Serie A,2020-2021
14,Mattia Bani,"€ 25,000","€ 1,300,000","€ 1,300,000",D,26,Italy,Genoa,Serie A,2020-2021
15,Vittorio Parigini,"€ 21,346","€ 1,110,000","€ 1,110,000",F,24,Italy,Genoa,Serie A,2020-2021
16,Francesco Cassata,"€ 21,346","€ 1,110,000","€ 1,110,000",M,23,Italy,Genoa,Serie A,2020-2021
17,Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,110,000",M,32,Serbia,Genoa,Serie A,2020-2021
18,Manolo Portanova,"€ 21,346","€ 1,110,000","€ 1,110,000",F,20,Italy,Genoa,Serie A,2020-2021
19,Paolo Ghiglione,"€ 21,346","€ 1,110,000","€ 1,110,000",D,23,Italy,Genoa,Serie A,2020-2021
20,Mattia Destro,"€ 19,615","€ 1,020,000","€ 1,020,000",F,29,Italy,Genoa,Serie A,2020-2021
21,Goran Pandev,"€ 17,885","€ 930,000","€ 930,000",F,37,North Macedonia,Genoa,Serie A,2020-2021
22,Valon Behrami,"€ 17,885","€ 930,000","€ 930,000",M,35,Switzerland,Genoa,Serie A,2020-2021
23,Edoardo Goldaniga,"€ 17,885","€ 930,000","€ 930,000",D,26,Italy,Genoa,Serie A,2020-2021
24,Miha Zajc,"€ 14,808","€ 770,000","€ 770,000",F,26,Slovenia,Genoa,Serie A,2020-2021
25,Federico Marchetti,"€ 14,231","€ 740,000","€ 740,000",K,37,Italy,Genoa,Serie A,2020-2021
26,Ivan Lakicevic,"€ 10,192","€ 530,000","€ 530,000",D,27,Serbia,Genoa,Serie A,2020-2021
27,Gianluca Scamacca,"€ 10,000","€ 520,000","€ 520,000",F,21,Italy,Genoa,Serie A,2020-2021
28,Petar Brlek,"€ 9,808","€ 510,000","€ 510,000",M,26,Croatia,Genoa,Serie A,2020-2021
29,Lennart Czyborra,"€ 9,808","€ 510,000","€ 510,000",D,21,Germany,Genoa,Serie A,2020-2021
30,Lukas Zima,"€ 7,115","€ 370,000","€ 370,000",K,26,Czech Republic,Genoa,Serie A,2020-2021
31,Claudiu Micovschi,"€ 4,231","€ 220,000","€ 220,000",M,21,Romania,Genoa,Serie A,2020-2021
32,Darian Males,"€ 4,231","€ 220,000","€ 220,000",F,19,Switzerland,Genoa,Serie A,2020-2021
33,Alberto Paleari,"€ 3,269","€ 170,000","€ 170,000",K,28,Italy,Genoa,Serie A,2020-2021
34,Giuseppe Caso,"€ 1,346","€ 70,000","€ 70,000",F,21,Italy,Genoa,Serie A,2020-2021
35,Filippo Melegoni,€ 962,"€ 50,000","€ 50,000",M,21,Italy,Genoa,Serie A,2020-2021
36,Nicolò Rovella,€ 769,"€ 40,000","€ 40,000",M,18,Italy,Genoa,Serie A,2020-2021
37,Jérôme Onguéné,€ 0,€ 0,€ 0,D,23,Cameroon,Genoa,Serie A,2020-2021
