,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Franck Ribéry,"€ 98,654","€ 5,130,000","€ 5,130,000",F,37,France,Fiorentina,Serie A,2020-2021
1,José Callejón,"€ 78,269","€ 4,070,000","€ 4,070,000",F,33,Spain,Fiorentina,Serie A,2020-2021
2,Giacomo Bonaventura,"€ 53,462","€ 2,780,000","€ 2,780,000",M,31,Italy,Fiorentina,Serie A,2020-2021
3,Patrick Cutrone,"€ 53,462","€ 2,780,000","€ 2,780,000",F,22,Italy,Fiorentina,Serie A,2020-2021
4,Gaetano Castrovilli,"€ 49,808","€ 2,590,000","€ 2,590,000",M,23,Italy,Fiorentina,Serie A,2020-2021
5,Alfred Duncan,"€ 46,346","€ 2,410,000","€ 2,410,000",M,27,Ghana,Fiorentina,Serie A,2020-2021
6,Martín Cáceres,"€ 42,692","€ 2,220,000","€ 2,220,000",D,33,Uruguay,Fiorentina,Serie A,2020-2021
7,Germán Pezzella,"€ 42,692","€ 2,220,000","€ 2,220,000",D,29,Argentina,Fiorentina,Serie A,2020-2021
8,Christian Kouamé,"€ 42,692","€ 2,220,000","€ 2,220,000",F,22,Cote d'Ivoire,Fiorentina,Serie A,2020-2021
9,Cristiano Biraghi,"€ 42,692","€ 2,220,000","€ 2,220,000",D,28,Italy,Fiorentina,Serie A,2020-2021
10,Aleksandr Kokorin,"€ 41,923","€ 2,180,000","€ 2,180,000",F,29,Russia,Fiorentina,Serie A,2020-2021
11,Sofyan Amrabat,"€ 36,923","€ 1,920,000","€ 1,920,000",M,24,Morocco,Fiorentina,Serie A,2020-2021
12,Borja Valero,"€ 35,577","€ 1,850,000","€ 1,850,000",M,35,Spain,Fiorentina,Serie A,2020-2021
13,Pol Lirola,"€ 32,115","€ 1,670,000","€ 1,670,000",D,23,Spain,Fiorentina,Serie A,2020-2021
14,Erick Pulgar,"€ 32,115","€ 1,670,000","€ 1,670,000",M,26,Chile,Fiorentina,Serie A,2020-2021
15,Valentin Eysseric,"€ 28,462","€ 1,480,000","€ 1,480,000",F,28,France,Fiorentina,Serie A,2020-2021
16,Nikola Milenkovic,"€ 28,462","€ 1,480,000","€ 1,480,000",D,22,Serbia,Fiorentina,Serie A,2020-2021
17,Bartlomiej Dragowski,"€ 28,462","€ 1,480,000","€ 1,480,000",K,23,Poland,Fiorentina,Serie A,2020-2021
18,Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,480,000",D,29,France,Fiorentina,Serie A,2020-2021
19,Riccardo Saponara,"€ 24,615","€ 1,280,000","€ 1,280,000",F,28,Italy,Fiorentina,Serie A,2020-2021
20,Lucas Martínez Quarta,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Argentina,Fiorentina,Serie A,2020-2021
21,Dusan Vlahovic,"€ 19,808","€ 1,030,000","€ 1,030,000",F,20,Serbia,Fiorentina,Serie A,2020-2021
22,Maximiliano Olivera,"€ 17,885","€ 930,000","€ 930,000",D,28,Uruguay,Fiorentina,Serie A,2020-2021
23,Igor,"€ 17,308","€ 900,000","€ 900,000",D,22,Brazil,Fiorentina,Serie A,2020-2021
24,Antonio Barreca,"€ 14,808","€ 770,000","€ 770,000",D,25,Italy,Fiorentina,Serie A,2020-2021
25,Lorenzo Venuti,"€ 14,231","€ 740,000","€ 740,000",D,25,Italy,Fiorentina,Serie A,2020-2021
26,Pietro Terracciano,"€ 10,769","€ 560,000","€ 560,000",K,30,Italy,Fiorentina,Serie A,2020-2021
27,Antonio Rosati,"€ 5,385","€ 280,000","€ 280,000",K,37,Italy,Fiorentina,Serie A,2020-2021
28,Tòfol Montiel,"€ 3,654","€ 190,000","€ 190,000",F,20,Spain,Fiorentina,Serie A,2020-2021
29,Federico Brancolini,€ 769,"€ 40,000","€ 40,000",K,19,Italy,Fiorentina,Serie A,2020-2021
30,Christian Dalle Mura,€ 769,"€ 40,000","€ 40,000",D,18,Italy,Fiorentina,Serie A,2020-2021
