,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Papu Gómez,"€ 71,154","€ 3,700,000","€ 3,700,000",F,32,Argentina,Atalanta,Serie A,2020-2021
1,Duván Zapata,"€ 64,038","€ 3,330,000","€ 3,330,000",F,29,Colombia,Atalanta,Serie A,2020-2021
2,Josip Ilicic,"€ 64,038","€ 3,330,000","€ 3,330,000",F,32,Slovenia,Atalanta,Serie A,2020-2021
3,Aleksey Miranchuk,"€ 53,462","€ 2,780,000","€ 2,780,000",F,24,Russia,Atalanta,Serie A,2020-2021
4,Viktor Kovalenko,"€ 49,231","€ 2,560,000","€ 2,560,000",F,24,Ukraine,Atalanta,Serie A,2020-2021
5,Luis Muriel,"€ 44,423","€ 2,310,000","€ 2,310,000",F,29,Colombia,Atalanta,Serie A,2020-2021
6,Rafael Tolói,"€ 35,577","€ 1,850,000","€ 1,850,000",D,29,Brazil,Atalanta,Serie A,2020-2021
7,Mattia Caldara,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Italy,Atalanta,Serie A,2020-2021
8,Marten de Roon,"€ 35,577","€ 1,850,000","€ 1,850,000",M,29,Netherlands,Atalanta,Serie A,2020-2021
9,Mario Pasalic,"€ 35,577","€ 1,850,000","€ 1,850,000",M,25,Croatia,Atalanta,Serie A,2020-2021
10,Cristiano Piccini,"€ 28,462","€ 1,480,000","€ 1,480,000",D,28,Italy,Atalanta,Serie A,2020-2021
11,Hans Hateboer,"€ 28,462","€ 1,480,000","€ 1,480,000",D,26,Netherlands,Atalanta,Serie A,2020-2021
12,José Luis Palomino,"€ 28,462","€ 1,480,000","€ 1,480,000",D,30,Argentina,Atalanta,Serie A,2020-2021
13,Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,480,000",D,27,Albania,Atalanta,Serie A,2020-2021
14,Pierluigi Gollini,"€ 28,462","€ 1,480,000","€ 1,480,000",K,25,Italy,Atalanta,Serie A,2020-2021
15,Remo Freuler,"€ 28,462","€ 1,480,000","€ 1,480,000",M,28,Switzerland,Atalanta,Serie A,2020-2021
16,Robin Gosens,"€ 28,462","€ 1,480,000","€ 1,480,000",D,26,Germany,Atalanta,Serie A,2020-2021
17,Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,27,Ukraine,Atalanta,Serie A,2020-2021
18,Marco Sportiello,"€ 21,346","€ 1,110,000","€ 1,110,000",K,28,Italy,Atalanta,Serie A,2020-2021
19,Sam Lammers,"€ 19,808","€ 1,030,000","€ 1,030,000",F,23,Netherlands,Atalanta,Serie A,2020-2021
20,Johan Mojica,"€ 17,885","€ 930,000","€ 930,000",D,28,Colombia,Atalanta,Serie A,2020-2021
21,Joakim Maehle,"€ 17,308","€ 900,000","€ 900,000",D,23,Denmark,Atalanta,Serie A,2020-2021
22,Matteo Pessina,"€ 14,231","€ 740,000","€ 740,000",M,23,Italy,Atalanta,Serie A,2020-2021
23,Fabio Depaoli,"€ 12,500","€ 650,000","€ 650,000",D,23,Italy,Atalanta,Serie A,2020-2021
24,Boris Radunović,"€ 10,962","€ 570,000","€ 570,000",K,24,Serbia,Atalanta,Serie A,2020-2021
25,Bosko Sutalo,"€ 6,154","€ 320,000","€ 320,000",D,20,Croatia,Atalanta,Serie A,2020-2021
26,Amad Diallo,"€ 5,385","€ 280,000","€ 280,000",F,18,Cote d'Ivoire,Atalanta,Serie A,2020-2021
27,Marco Carnesecchi,"€ 3,654","€ 190,000","€ 190,000",K,20,Italy,Atalanta,Serie A,2020-2021
28,Francesco Rossi,"€ 3,654","€ 190,000","€ 190,000",K,29,Italy,Atalanta,Serie A,2020-2021
29,Cristian Romero,"€ 3,269","€ 170,000","€ 170,000",D,22,Argentina,Atalanta,Serie A,2020-2021
30,Matteo Ruggeri,€ 769,"€ 40,000","€ 40,000",D,18,Italy,Atalanta,Serie A,2020-2021
