,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Salvatore Sirigu,"€ 71,154","€ 3,700,000","€ 3,700,000",K,33,Italy,Torino,Serie A,2020-2021
1,Andrea Belotti,"€ 71,154","€ 3,700,000","€ 3,700,000",F,26,Italy,Torino,Serie A,2020-2021
2,Armando Izzo,"€ 60,577","€ 3,150,000","€ 3,150,000",D,28,Italy,Torino,Serie A,2020-2021
3,Simone Zaza,"€ 60,577","€ 3,150,000","€ 3,150,000",F,29,Italy,Torino,Serie A,2020-2021
4,Simone Verdi,"€ 60,577","€ 3,150,000","€ 3,150,000",F,28,Italy,Torino,Serie A,2020-2021
5,Ricardo Rodríguez,"€ 53,462","€ 2,780,000","€ 2,780,000",D,28,Switzerland,Torino,Serie A,2020-2021
6,Nicolas N'Koulou,"€ 53,462","€ 2,780,000","€ 2,780,000",D,30,Cameroon,Torino,Serie A,2020-2021
7,Antonio Sanabria,"€ 53,462","€ 2,780,000","€ 2,780,000",F,24,Paraguay,Torino,Serie A,2020-2021
8,Karol Linetty,"€ 49,808","€ 2,590,000","€ 2,590,000",M,25,Poland,Torino,Serie A,2020-2021
9,Daniele Baselli,"€ 49,808","€ 2,590,000","€ 2,590,000",M,28,Italy,Torino,Serie A,2020-2021
10,Tomás Rincón,"€ 49,808","€ 2,590,000","€ 2,590,000",M,32,Venezuela,Torino,Serie A,2020-2021
11,Soualiho Meïté,"€ 39,231","€ 2,040,000","€ 2,040,000",M,26,France,Torino,Serie A,2020-2021
12,Federico Bonazzoli,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Italy,Torino,Serie A,2020-2021
13,Cristian Ansaldi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,34,Argentina,Torino,Serie A,2020-2021
14,Nicola Murru,"€ 25,000","€ 1,300,000","€ 1,300,000",D,25,Italy,Torino,Serie A,2020-2021
15,Sasa Lukic,"€ 25,000","€ 1,300,000","€ 1,300,000",M,24,Serbia,Torino,Serie A,2020-2021
16,Lyanco,"€ 21,346","€ 1,110,000","€ 1,110,000",D,23,Brazil,Torino,Serie A,2020-2021
17,Rolando Mandragora,"€ 21,346","€ 1,110,000","€ 1,110,000",M,23,Italy,Torino,Serie A,2020-2021
18,Bremer,"€ 17,885","€ 930,000","€ 930,000",D,23,Brazil,Torino,Serie A,2020-2021
19,Amer Gojak,"€ 17,308","€ 900,000","€ 900,000",F,23,Bosnia-Herzegovina,Torino,Serie A,2020-2021
20,Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 900,000",D,25,Kosovo,Torino,Serie A,2020-2021
21,Simone Edera,"€ 14,231","€ 740,000","€ 740,000",F,23,Italy,Torino,Serie A,2020-2021
22,Vanja Milinković-Savić,"€ 14,231","€ 740,000","€ 740,000",K,23,Serbia,Torino,Serie A,2020-2021
23,Jacopo Segre,"€ 7,885","€ 410,000","€ 410,000",M,23,Italy,Torino,Serie A,2020-2021
24,Samir Ujkani,"€ 7,308","€ 380,000","€ 380,000",K,32,Kosovo,Torino,Serie A,2020-2021
25,Alessandro Buongiorno,"€ 7,115","€ 370,000","€ 370,000",D,21,Italy,Torino,Serie A,2020-2021
26,Antonio Rosati,"€ 5,385","€ 280,000","€ 280,000",K,37,Italy,Torino,Serie A,2020-2021
27,Wilfried Stephane Singo,"€ 5,000","€ 260,000","€ 260,000",D,19,Cote d'Ivoire,Torino,Serie A,2020-2021
28,Vincenzo Millico,"€ 5,000","€ 260,000","€ 260,000",F,20,Italy,Torino,Serie A,2020-2021
29,Erick Ferigra,"€ 2,885","€ 150,000","€ 150,000",D,21,Ecuador,Torino,Serie A,2020-2021
30,Ibrahim Karamoko,"€ 1,731","€ 90,000","€ 90,000",M,19,France,Torino,Serie A,2020-2021
31,Michel Ndary Adopo,€ 769,"€ 40,000","€ 40,000",M,20,France,Torino,Serie A,2020-2021
