,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kalidou Koulibaly,"€ 213,654","€ 11,110,000","€ 11,110,000",D,29,Senegal,Napoli,Serie A,2020-2021
1,Lorenzo Insigne,"€ 163,846","€ 8,520,000","€ 8,520,000",F,29,Italy,Napoli,Serie A,2020-2021
2,Dries Mertens,"€ 160,192","€ 8,330,000","€ 8,330,000",F,33,Belgium,Napoli,Serie A,2020-2021
3,Konstantinos Manolas,"€ 142,500","€ 7,410,000","€ 7,410,000",D,29,Greece,Napoli,Serie A,2020-2021
4,Piotr Zielinski,"€ 124,615","€ 6,480,000","€ 6,480,000",M,26,Poland,Napoli,Serie A,2020-2021
5,Victor Osimhen,"€ 110,962","€ 5,770,000","€ 5,770,000",F,21,Nigeria,Napoli,Serie A,2020-2021
6,Hirving Lozano,"€ 110,962","€ 5,770,000","€ 5,770,000",F,25,Mexico,Napoli,Serie A,2020-2021
7,Arkadiusz Milik,"€ 89,038","€ 4,630,000","€ 4,630,000",F,26,Poland,Napoli,Serie A,2020-2021
8,Faouzi Ghoulam,"€ 85,385","€ 4,440,000","€ 4,440,000",D,29,Algeria,Napoli,Serie A,2020-2021
9,Giovanni Di Lorenzo,"€ 81,923","€ 4,260,000","€ 4,260,000",D,27,Italy,Napoli,Serie A,2020-2021
10,Matteo Politano,"€ 78,269","€ 4,070,000","€ 4,070,000",F,27,Italy,Napoli,Serie A,2020-2021
11,Mário Rui,"€ 74,808","€ 3,890,000","€ 3,890,000",D,29,Portugal,Napoli,Serie A,2020-2021
12,Andrea Petagna,"€ 64,038","€ 3,330,000","€ 3,330,000",F,25,Italy,Napoli,Serie A,2020-2021
13,Diego Demme,"€ 61,731","€ 3,210,000","€ 3,210,000",M,28,Germany,Napoli,Serie A,2020-2021
14,Fernando Llorente,"€ 61,731","€ 3,210,000","€ 3,210,000",F,35,Spain,Napoli,Serie A,2020-2021
15,Elseid Hysaj,"€ 56,923","€ 2,960,000","€ 2,960,000",D,26,Albania,Napoli,Serie A,2020-2021
16,Fabián Ruiz,"€ 53,462","€ 2,780,000","€ 2,780,000",M,24,Spain,Napoli,Serie A,2020-2021
17,Stanislav Lobotka,"€ 49,231","€ 2,560,000","€ 2,560,000",M,25,Slovakia,Napoli,Serie A,2020-2021
18,Tiemoué Bakayoko,"€ 49,231","€ 2,560,000","€ 2,560,000",M,26,France,Napoli,Serie A,2020-2021
19,Amir Rrahmani,"€ 44,423","€ 2,310,000","€ 2,310,000",D,26,Kosovo,Napoli,Serie A,2020-2021
20,Nikola Maksimovic,"€ 42,692","€ 2,220,000","€ 2,220,000",D,28,Serbia,Napoli,Serie A,2020-2021
21,Eljif Elmas,"€ 36,923","€ 1,920,000","€ 1,920,000",M,21,North Macedonia,Napoli,Serie A,2020-2021
22,Alex Meret,"€ 35,577","€ 1,850,000","€ 1,850,000",K,23,Italy,Napoli,Serie A,2020-2021
23,David Ospina,"€ 34,423","€ 1,790,000","€ 1,790,000",K,32,Colombia,Napoli,Serie A,2020-2021
24,Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,480,000",D,29,France,Napoli,Serie A,2020-2021
25,Nikita Contini,"€ 10,769","€ 560,000","€ 560,000",K,24,Italy,Napoli,Serie A,2020-2021
