,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nicola Sansone,"€ 39,423","€ 2,050,000","€ 2,050,000",F,29,Italy,Bologna,Serie A,2020-2021
1,Roberto Soriano,"€ 39,423","€ 2,050,000","€ 2,050,000",M,29,Italy,Bologna,Serie A,2020-2021
2,Rodrigo Palacio,"€ 39,231","€ 2,040,000","€ 2,040,000",F,38,Argentina,Bologna,Serie A,2020-2021
3,Riccardo Orsolini,"€ 39,231","€ 2,040,000","€ 2,040,000",F,23,Italy,Bologna,Serie A,2020-2021
4,Andrea Poli,"€ 39,231","€ 2,040,000","€ 2,040,000",M,31,Italy,Bologna,Serie A,2020-2021
5,Gary Medel,"€ 36,923","€ 1,920,000","€ 1,920,000",M,33,Chile,Bologna,Serie A,2020-2021
6,Federico Santander,"€ 35,577","€ 1,850,000","€ 1,850,000",F,29,Paraguay,Bologna,Serie A,2020-2021
7,Lorenzo De Silvestri,"€ 32,115","€ 1,670,000","€ 1,670,000",D,32,Italy,Bologna,Serie A,2020-2021
8,Lukasz Skorupski,"€ 32,115","€ 1,670,000","€ 1,670,000",K,29,Poland,Bologna,Serie A,2020-2021
9,Adama Soumaoro,"€ 30,962","€ 1,610,000","€ 1,610,000",D,28,France,Bologna,Serie A,2020-2021
10,Musa Barrow,"€ 28,462","€ 1,480,000","€ 1,480,000",F,21,The Gambia,Bologna,Serie A,2020-2021
11,Mitchell Dijks,"€ 28,462","€ 1,480,000","€ 1,480,000",D,27,Netherlands,Bologna,Serie A,2020-2021
12,Ibrahima Mbaye,"€ 26,731","€ 1,390,000","€ 1,390,000",D,25,Senegal,Bologna,Serie A,2020-2021
13,Stefano Denswil,"€ 19,808","€ 1,030,000","€ 1,030,000",D,27,Netherlands,Bologna,Serie A,2020-2021
14,Andreas Skov Olsen,"€ 19,808","€ 1,030,000","€ 1,030,000",F,20,Denmark,Bologna,Serie A,2020-2021
15,Danilo,"€ 19,808","€ 1,030,000","€ 1,030,000",D,36,Brazil,Bologna,Serie A,2020-2021
16,Paolo Faragò,"€ 17,885","€ 930,000","€ 930,000",D,27,Italy,Bologna,Serie A,2020-2021
17,Mattias Svanberg,"€ 17,885","€ 930,000","€ 930,000",M,21,Sweden,Bologna,Serie A,2020-2021
18,Nicolàs Domìnguez,"€ 17,308","€ 900,000","€ 900,000",M,22,Argentina,Bologna,Serie A,2020-2021
19,Nicolás Domínguez,"€ 17,308","€ 900,000","€ 900,000",M,22,Argentina,Bologna,Serie A,2020-2021
20,Valentin Antov,"€ 14,808","€ 770,000","€ 770,000",D,20,Bulgaria,Bologna,Serie A,2020-2021
21,Takehiro Tomiyasu,"€ 14,808","€ 770,000","€ 770,000",D,21,Japan,Bologna,Serie A,2020-2021
22,Angelo da Costa,"€ 12,500","€ 650,000","€ 650,000",K,36,Brazil,Bologna,Serie A,2020-2021
23,Jerdy Schouten,"€ 12,308","€ 640,000","€ 640,000",M,23,Netherlands,Bologna,Serie A,2020-2021
24,Nehuén Paz,"€ 11,154","€ 580,000","€ 580,000",D,27,Argentina,Bologna,Serie A,2020-2021
25,Aaron Hickey,"€ 11,154","€ 580,000","€ 580,000",D,18,Scotland,Bologna,Serie A,2020-2021
26,Emanuel Vignato,"€ 10,769","€ 560,000","€ 560,000",F,20,Italy,Bologna,Serie A,2020-2021
27,Arturo Calabresi,"€ 8,846","€ 460,000","€ 460,000",D,24,Italy,Bologna,Serie A,2020-2021
28,Andri Fannar Baldursson,"€ 5,385","€ 280,000","€ 280,000",M,18,Iceland,Bologna,Serie A,2020-2021
29,Kingsley Michael,"€ 5,385","€ 280,000","€ 280,000",M,21,Nigeria,Bologna,Serie A,2020-2021
30,Federico Ravaglia,"€ 1,154","€ 60,000","€ 60,000",K,20,Italy,Bologna,Serie A,2020-2021
31,Sebastian Breza,"€ 1,154","€ 60,000","€ 60,000",K,22,Canada,Bologna,Serie A,2020-2021
32,Edoardo Vergani,€ 769,"€ 40,000","€ 40,000",F,19,Italy,Bologna,Serie A,2020-2021
33,Musa Juwara,€ 769,"€ 40,000","€ 40,000",F,19,The Gambia,Bologna,Serie A,2020-2021
