,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ciro Immobile,"€ 142,500","€ 7,410,000","€ 7,410,000",F,30,Italy,Lazio,Serie A,2020-2021
1,Sergej Milinkovic-Savic,"€ 114,038","€ 5,930,000","€ 5,930,000",M,25,Serbia,Lazio,Serie A,2020-2021
2,Joaquín Correa,"€ 89,038","€ 4,630,000","€ 4,630,000",F,26,Argentina,Lazio,Serie A,2020-2021
3,Luis Alberto,"€ 89,038","€ 4,630,000","€ 4,630,000",F,28,Spain,Lazio,Serie A,2020-2021
4,Lucas Leiva,"€ 81,923","€ 4,260,000","€ 4,260,000",M,33,Brazil,Lazio,Serie A,2020-2021
5,Pepe Reina,"€ 71,154","€ 3,700,000","€ 3,700,000",K,38,Spain,Lazio,Serie A,2020-2021
6,Mateo Musacchio,"€ 71,154","€ 3,700,000","€ 3,700,000",D,30,Argentina,Lazio,Serie A,2020-2021
7,Felipe Caicedo,"€ 71,154","€ 3,700,000","€ 3,700,000",F,32,Ecuador,Lazio,Serie A,2020-2021
8,Francesco Acerbi,"€ 64,038","€ 3,330,000","€ 3,330,000",D,32,Italy,Lazio,Serie A,2020-2021
9,Andreas Pereira,"€ 61,731","€ 3,210,000","€ 3,210,000",F,24,Brazil,Lazio,Serie A,2020-2021
10,Vedat Muriqi,"€ 54,231","€ 2,820,000","€ 2,820,000",F,26,Kosovo,Lazio,Serie A,2020-2021
11,Manuel Lazzari,"€ 53,462","€ 2,780,000","€ 2,780,000",M,26,Italy,Lazio,Serie A,2020-2021
12,Stefan Radu,"€ 49,808","€ 2,590,000","€ 2,590,000",D,33,Romania,Lazio,Serie A,2020-2021
13,Danilo Cataldi,"€ 49,808","€ 2,590,000","€ 2,590,000",M,26,Italy,Lazio,Serie A,2020-2021
14,Thomas Strakosha,"€ 42,692","€ 2,220,000","€ 2,220,000",K,25,Albania,Lazio,Serie A,2020-2021
15,Marco Parolo,"€ 42,692","€ 2,220,000","€ 2,220,000",M,35,Italy,Lazio,Serie A,2020-2021
16,Mohamed Fares,"€ 42,692","€ 2,220,000","€ 2,220,000",M,24,Algeria,Lazio,Serie A,2020-2021
17,Senad Lulic,"€ 42,692","€ 2,220,000","€ 2,220,000",M,34,Bosnia-Herzegovina,Lazio,Serie A,2020-2021
18,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Denmark,Lazio,Serie A,2020-2021
19,Silvio Proto,"€ 35,577","€ 1,850,000","€ 1,850,000",K,37,Belgium,Lazio,Serie A,2020-2021
20,Bastos,"€ 35,577","€ 1,850,000","€ 1,850,000",D,29,Angola,Lazio,Serie A,2020-2021
21,Patric,"€ 35,577","€ 1,850,000","€ 1,850,000",D,27,Spain,Lazio,Serie A,2020-2021
22,Gonzalo Escalante,"€ 34,423","€ 1,790,000","€ 1,790,000",M,27,Argentina,Lazio,Serie A,2020-2021
23,Wesley Hoedt,"€ 34,423","€ 1,790,000","€ 1,790,000",D,26,Netherlands,Lazio,Serie A,2020-2021
24,Davide Di Gennaro,"€ 32,115","€ 1,670,000","€ 1,670,000",M,32,Italy,Lazio,Serie A,2020-2021
25,Adam Marusic,"€ 32,115","€ 1,670,000","€ 1,670,000",D,27,Montenegro,Lazio,Serie A,2020-2021
26,Luiz Felipe,"€ 28,462","€ 1,480,000","€ 1,480,000",D,23,Brazil,Lazio,Serie A,2020-2021
27,Denis Vavro,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Slovakia,Lazio,Serie A,2020-2021
28,Nicolò Armini,"€ 17,885","€ 930,000","€ 930,000",D,19,Italy,Lazio,Serie A,2020-2021
29,Djavan Anderson,"€ 17,885","€ 930,000","€ 930,000",M,25,Netherlands,Lazio,Serie A,2020-2021
30,Sofian Kiyine,"€ 17,885","€ 930,000","€ 930,000",M,23,Morocco,Lazio,Serie A,2020-2021
31,Jean-Daniel Akpa Akpro,"€ 17,885","€ 930,000","€ 930,000",M,27,Cote d'Ivoire,Lazio,Serie A,2020-2021
32,Joseph Marie Minala,"€ 14,231","€ 740,000","€ 740,000",M,24,Cameroon,Lazio,Serie A,2020-2021
33,Marco Alia,"€ 1,731","€ 90,000","€ 90,000",K,20,Albania,Lazio,Serie A,2020-2021
34,Madiu Bari,€ 769,"€ 40,000","€ 40,000",M,22,Portugal,Lazio,Serie A,2020-2021
35,Abukar Mohamed,€ 769,"€ 40,000","€ 40,000",M,22,Finland,Lazio,Serie A,2020-2021
