club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bayern Munich,Sven Scheuer,29,Goalkeeper,Adanaspor,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,Markus Babbel,27,Centre-Back,Liverpool,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,Frank Wiblishauser,22,Left-Back,1.FC Nuremberg,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Vidar Riseth,28,Centre-Back,Celtic,£1.35m,in,Summer,1.35,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Simon Jentzsch,24,Goalkeeper,Karlsruher SC,£450Th.,in,Summer,0.45,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Mate Lacic,19,Centre-Back,RNK Split,£135Th.,in,Summer,0.135,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Markus Beierle,28,Centre-Forward,MSV Duisburg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Erik Mykland,28,Central Midfield,Panathinaikos,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Daniel Bierofka,21,Left Midfield,FC Bayern II,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Achim Pfuderer,24,Centre-Back,Stuttg. Kickers,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Thomas Weller,19,Defensive Midfield,SC Paderborn,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Jochen Kientz,27,Centre-Back,Panionios,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Guido Gorges,27,Centre-Back,Greuther Fürth,£135Th.,out,Summer,0.135,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Michél Dinzey,27,Left Midfield,Hannover 96,£113Th.,out,Summer,0.113,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Michael Öller,21,Defensive Midfield,Greuther Fürth,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Thomas Meggle,25,Attacking Midfield,FC St. Pauli,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Jochen Kientz,27,Centre-Back,Hamburger SV,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Daniel Hoffmann,28,Goalkeeper,Kocaelispor,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Olaf Bodden,32,Centre-Forward,Retired,-,out,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Mate Lacic,19,Centre-Back,1860 München II,-,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Vratislav Lokvenc,26,Centre-Forward,Sparta Praha,£2.84m,in,Summer,2.84,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Petr Gabriel,27,Centre-Back,Sparta Praha,£1.35m,in,Summer,1.35,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Dimitrios Grammozis,21,Defensive Midfield,Hamburger SV,£810Th.,in,Summer,0.81,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Alan Grozdanic,18,Midfielder,Rudar Velenje,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Murat Yakin,25,Centre-Back,FC Basel,?,in,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Miroslav Klose,22,Centre-Forward,K'lautern II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Rüdiger Ziehl,22,Defensive Midfield,K'lautern II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Samir Kamouna,28,Sweeper,Bursaspor,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Ciriaco Sforza,30,Central Midfield,Bayern Munich,£2.07m,out,Summer,2.07,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Martin Wagner,32,Left Midfield,VfL Wolfsburg,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Andreas Reinke,31,Goalkeeper,Iraklis,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Júnior,22,Right Midfield,1.FC Nuremberg,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,János Hrutka,25,Centre-Back,Ferencváros,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Roger Lutz,35,Centre-Back,F91 Dudelange,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,János Hrutka,25,Centre-Back,E. Frankfurt,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Milan Fukal,25,Centre-Back,Sparta Praha,£2.61m,in,Summer,2.61,1 Bundesliga,2000,2000/2001
Hamburger SV,Marcel Ketelaer,22,Left Midfield,Bor. M'gladbach,£2.52m,in,Summer,2.52,1 Bundesliga,2000,2000/2001
Hamburger SV,Sergej Barbarez,28,Second Striker,Bor. Dortmund,£1.62m,in,Summer,1.62,1 Bundesliga,2000,2000/2001
Hamburger SV,Marek Heinz,22,Centre-Forward,Sigma Olomouc,£1.44m,in,Summer,1.44,1 Bundesliga,2000,2000/2001
Hamburger SV,Carsten Wehlmann,28,Goalkeeper,FC St. Pauli,£360Th.,in,Summer,0.36,1 Bundesliga,2000,2000/2001
Hamburger SV,Mathias Schober,24,Goalkeeper,FC Schalke 04,Loan fee:£90Th.,in,Summer,0.09,1 Bundesliga,2000,2000/2001
Hamburger SV,Marinus Bester,31,Centre-Forward,Lüneburger SK,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Ronald Maul,27,Left-Back,Arm. Bielefeld,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Jan Sandmann,22,Right-Back,1.FC Magdeburg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Benjamin Kruse,22,Centre-Back,SC Norderstedt,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Thomas Hillenbrand,20,Goalkeeper,Karlsruhe II,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Jochen Kientz,27,Centre-Back,1860 Munich,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Stig Töfting,30,Defensive Midfield,Aarhus GF,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Thomas Gravesen,24,Defensive Midfield,Everton,£3.15m,out,Summer,3.15,1 Bundesliga,2000,2000/2001
Hamburger SV,Fabian Ernst,21,Defensive Midfield,Werder Bremen,£900Th.,out,Summer,0.9,1 Bundesliga,2000,2000/2001
Hamburger SV,Dimitrios Grammozis,21,Defensive Midfield,1.FC K'lautern,£810Th.,out,Summer,0.81,1 Bundesliga,2000,2000/2001
Hamburger SV,Alexander Bade,29,Goalkeeper,1. FC Köln,£113Th.,out,Summer,0.113,1 Bundesliga,2000,2000/2001
Hamburger SV,Vanja Grubac,29,Centre-Forward,OFK Beograd,£90Th.,out,Summer,0.09,1 Bundesliga,2000,2000/2001
Hamburger SV,Sasa Ilic,29,Goalkeeper,Vardar,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Hamburger SV,Rasoul Khatibi,21,Centre-Forward,Pas Teheran,"End of loanJun 30, 2000",out,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Soumaila Coulibaly,22,Attacking Midfield,Zamalek,£180Th.,in,Summer,0.18,1 Bundesliga,2000,2000/2001
SC Freiburg,Sebastian Kehl,20,Defensive Midfield,Hannover 96,£90Th.,in,Summer,0.09,1 Bundesliga,2000,2000/2001
SC Freiburg,Ferydoon Zandi,21,Attacking Midfield,SV Meppen,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Régis Dorn,20,Centre-Forward,R. Strasbourg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Michele Borrozzino,23,Left Midfield,SC Freiburg II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Miran Pavlin,28,Attacking Midfield,Karlsruher SC,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Miran Pavlin,28,Attacking Midfield,FC Porto,£810Th.,out,Summer,0.81,1 Bundesliga,2000,2000/2001
SC Freiburg,Ali Günes,21,Central Midfield,Fenerbahce,£690Th.,out,Summer,0.69,1 Bundesliga,2000,2000/2001
SC Freiburg,Steffen Korell,28,Sweeper,Bor. M'gladbach,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Stefan Hampl,25,Right Winger,W. Burghausen,£11Th.,out,Summer,0.011,1 Bundesliga,2000,2000/2001
SC Freiburg,László Kanyuk,21,Attacking Midfield,VfR Aalen,Loan,out,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Mehdi Ben Slimane,26,Right Winger,Bor. M'gladbach,Loan,out,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,David Zdrilic,26,Centre-Forward,SSV Ulm 1846,£693Th.,in,Summer,0.693,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Francisco Copado,25,Second Striker,TeBe Berlin,£180Th.,in,Summer,0.18,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Miroslaw Spizak,21,Centre-Forward,Bay. Leverkusen,Loan fee:£135Th.,in,Summer,0.135,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Alexander Bugera,21,Left-Back,Bayern Munich,Loan fee:£68Th.,in,Summer,0.068,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Guido Koltermann,25,Goalkeeper,VfL Wolfsburg,£45Th.,in,Summer,0.045,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Thomas Glas,20,Centre-Forward,FC Ingolstadt,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Murat Tekes,25,Forward,FC Starnberg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Dietmar Hirsch,28,Defensive Midfield,MSV Duisburg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Jochen Seitz,23,Left Winger,VfB Stuttgart,£225Th.,out,Summer,0.225,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Mark Zimmermann,26,Centre-Forward,Stuttg. Kickers,£180Th.,out,Summer,0.18,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Stefan Frühbeis,21,Centre-Back,W. Burghausen,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Stefan Hillinger,20,Centre-Forward,TSV Buchbach,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Udo Mai,32,Goalkeeper,FC Miesbach,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Alberto Méndez,25,Attacking Midfield,Arsenal,"End of loanJun 30, 2000",out,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Darko Pivaljevic,25,Centre-Forward,Royal Antwerp,£1.35m,in,Summer,1.35,1 Bundesliga,2000,2000/2001
1. FC Köln,Miroslav Baranek,26,Attacking Midfield,Sparta Praha,£1.35m,in,Summer,1.35,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Kreuz,23,Left Midfield,Hannover 96,£900Th.,in,Summer,0.9,1 Bundesliga,2000,2000/2001
1. FC Köln,Jens Keller,29,Centre-Back,VfB Stuttgart,£675Th.,in,Summer,0.675,1 Bundesliga,2000,2000/2001
1. FC Köln,Alexander Bade,29,Goalkeeper,Hamburger SV,£113Th.,in,Summer,0.113,1 Bundesliga,2000,2000/2001
1. FC Köln,Alassane Ouédraogo,19,Right Midfield,RSC Charleroi,£68Th.,in,Summer,0.068,1 Bundesliga,2000,2000/2001
1. FC Köln,Ivan Vukomanovic,23,Defensive Midfield,G. Bordeaux,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Ivica Grlic,24,Defensive Midfield,SC Fortuna Köln,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Archil Arveladze,27,Centre-Forward,NAC Breda,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Dworrak,22,Left Winger,1.FC Köln II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Pascal Ojigwe,23,Defensive Midfield,Bay. Leverkusen,£1.89m,out,Summer,1.89,1 Bundesliga,2000,2000/2001
1. FC Köln,Ralph Hasenhüttl,32,Centre-Forward,Greuther Fürth,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Karsten Hutwelker,28,Left Midfield,Saarbrücken,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Sebastian Selke,26,Goalkeeper,KFC Uerdingen,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Ronny Teuber,34,Goalkeeper,Greuther Fürth,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Bähr,25,Defender,SV Sandhausen,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Silvio Meißner,27,Defensive Midfield,Arm. Bielefeld,£1.08m,in,Summer,1.08,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Jochen Seitz,23,Left Winger,Unterhaching,£225Th.,in,Summer,0.225,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Aleksandr Hleb,19,Attacking Midfield,BATE Borisov,£135Th.,in,Summer,0.135,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Ales Chvalovsky,21,Goalkeeper,Chmel Blsany,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Stefan Blank,23,Left-Back,Hannover 96,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Giannis Amanatidis,18,Centre-Forward,Stuttgart II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Andreas Hinkel,18,Right-Back,Stuttgart U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Timo Wenzel,22,Centre-Back,Stuttgart II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Christian Tiffert,18,Defensive Midfield,Without Club,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Marc Ziegler,24,Goalkeeper,Arm. Bielefeld,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Jens Keller,29,Centre-Back,1. FC Köln,£675Th.,out,Summer,0.675,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Achim Hollerieth,26,Goalkeeper,Waldh. Mannheim,£180Th.,out,Summer,0.18,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Timo Rost,21,Defensive Midfield,Austria Vienna,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Marc Ziegler,24,Goalkeeper,Bursaspor,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Franz Wohlfahrt,36,Goalkeeper,Austria Vienna,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Mitko Stojkovski,27,Defensive Midfield,Pelister Bitola,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Srgjan Zaharievski,26,Central Midfield,Campomaiorense,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Didi,24,Centre-Forward,FC St. Gallen,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Nico Frommer,22,Centre-Forward,SSV Reutlingen,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Sasa Markovic,28,Midfielder,FK Obilic,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Sreto Ristic,24,Centre-Forward,Campomaiorense,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Thomas Kies,24,Right-Back,Waldh. Mannheim,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Martin Spanring,30,Centre-Back,Bursaspor,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Frank Verlaat,32,Centre-Back,Ajax,£1.89m,in,Summer,1.89,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Ivica Banovic,19,Defensive Midfield,NK Zagreb,£1.71m,in,Summer,1.71,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Mladen Krstajic,26,Centre-Back,Partizan,£1.13m,in,Summer,1.13,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Fabian Ernst,21,Defensive Midfield,Hamburger SV,£900Th.,in,Summer,0.9,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Tim Borowski,20,Central Midfield,W. Bremen II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Paul Stalteri,22,Right-Back,W. Bremen II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Lars Schmedes,19,Midfielder,W. Bremen II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Lodewijk Roembiak,31,Defensive Midfield,FC Aarau,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Sören Seidel,27,Central Midfield,MSV Duisburg,£230Th.,out,Summer,0.23,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Júlio César,37,Centre-Back,América-RN,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Mamadou Masseye Thioub,20,Centre-Forward,Without Club,-,out,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Markus Lösch,28,Defensive Midfield,1.FC Nuremberg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Sasa Ciric,32,Centre-Forward,TeBe Berlin,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Ralf Schmitt,23,Centre-Forward,FV Speyer,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Gerd Wimmer,23,Right-Back,Rapid Vienna,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Peter Deißenberger,23,Central Midfield,Würzburger FV,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,János Hrutka,25,Centre-Back,1.FC K'lautern,?,in,Summer,NA,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Jermaine Jones,18,Defensive Midfield,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Christoph Preuß,18,Defensive Midfield,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Giuseppe Gemiti,19,Left-Back,Frankfurt U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Alexander Rosen,21,Defensive Midfield,FC Augsburg,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Erol Bulut,25,Left-Back,Trabzonspor,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Jan Aage Fjörtoft,34,Centre-Forward,Stabæk Fotball,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Uwe Schneider,28,Centre-Back,VfR Aalen,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Tibor Dombi,26,Right Midfield,FC Utrecht,Free transfer,out,Summer,0,1 Bundesliga,2000,2000/2001
Eintracht Frankfurt,Patrick Falk,20,Attacking Midfield,E. Braunschweig,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
FC Schalke 04,Tomasz Hajto,27,Centre-Back,MSV Duisburg,£675Th.,in,Summer,0.675,1 Bundesliga,2000,2000/2001
FC Schalke 04,Jörg Böhme,26,Left Midfield,Arm. Bielefeld,£675Th.,in,Summer,0.675,1 Bundesliga,2000,2000/2001
FC Schalke 04,Sladan Peric,18,Centre-Back,Copenhagen U19,£225Th.,in,Summer,0.225,1 Bundesliga,2000,2000/2001
FC Schalke 04,Andreas Möller,32,Attacking Midfield,Bor. Dortmund,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Schalke 04,Mike Büskens,32,Left Midfield,MSV Duisburg,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Schalke 04,Christian Mikolajczak,19,Defensive Midfield,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Schalke 04,Ali Göl,23,Centre-Forward,Schalke 04 II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Schalke 04,Marc Wilmots,31,Attacking Midfield,G. Bordeaux,£3.15m,out,Summer,3.15,1 Bundesliga,2000,2000/2001
FC Schalke 04,Krisztián Szóllar,19,Defensive Midfield,RW Essen,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,2000,2000/2001
FC Schalke 04,Mathias Schober,24,Goalkeeper,Hamburger SV,Loan fee:£90Th.,out,Summer,0.09,1 Bundesliga,2000,2000/2001
FC Schalke 04,Andreas Müller,37,Defensive Midfield,Retired,-,out,Summer,0,1 Bundesliga,2000,2000/2001
FC Hansa Rostock,Andreas Jakobsson,27,Centre-Back,Helsingborg,£1.13m,in,Summer,1.13,1 Bundesliga,2000,2000/2001
FC Hansa Rostock,Rayk Schröder,25,Right-Back,Energie Cottbus,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Hansa Rostock,René Rydlewicz,26,Right Midfield,Arm. Bielefeld,Free transfer,in,Summer,0,1 Bundesliga,2000,2000/2001
FC Hansa Rostock,Ronny Thielemann,26,Defensive Midfield,Energie Cottbus,£90Th.,out,Summer,0.09,1 Bundesliga,2000,2000/2001
