,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Roque Mesa,"€ 80,000","€ 4,160,000","€ 4,160,000",M,31,Spain,Valladolid,La Liga,2020-2021
1,Kenan Kodro,"€ 41,154","€ 2,140,000","€ 2,140,000",F,27,Bosnia-Herzegovina,Valladolid,La Liga,2020-2021
2,Fabián Orellana,"€ 34,808","€ 1,810,000","€ 1,810,000",F,34,Chile,Valladolid,La Liga,2020-2021
3,Sergi Guardiola,"€ 28,846","€ 1,500,000","€ 1,500,000",F,29,Spain,Valladolid,La Liga,2020-2021
4,Roberto,"€ 24,231","€ 1,260,000","€ 1,260,000",K,34,Spain,Valladolid,La Liga,2020-2021
5,Nacho Martínez,"€ 20,962","€ 1,090,000","€ 1,090,000",D,31,Spain,Valladolid,La Liga,2020-2021
6,Lucas Olaza,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Uruguay,Valladolid,La Liga,2020-2021
7,Pablo Hervías,"€ 15,577","€ 810,000","€ 810,000",F,27,Spain,Valladolid,La Liga,2020-2021
8,Rubén Alcaraz,"€ 14,808","€ 770,000","€ 770,000",M,29,Spain,Valladolid,La Liga,2020-2021
9,Marcos André,"€ 13,462","€ 700,000","€ 700,000",F,24,Brazil,Valladolid,La Liga,2020-2021
10,Jota,"€ 13,269","€ 690,000","€ 690,000",F,21,Portugal,Valladolid,La Liga,2020-2021
11,Jawad El Yamiq,"€ 12,885","€ 670,000","€ 670,000",D,28,Morocco,Valladolid,La Liga,2020-2021
12,Bruno González,"€ 12,308","€ 640,000","€ 640,000",D,30,Spain,Valladolid,La Liga,2020-2021
13,Toni Villa,"€ 11,154","€ 580,000","€ 580,000",F,25,Spain,Valladolid,La Liga,2020-2021
14,Fede San Emeterio,"€ 10,577","€ 550,000","€ 550,000",M,23,Spain,Valladolid,La Liga,2020-2021
15,Kiko Olivas,"€ 9,808","€ 510,000","€ 510,000",D,32,Spain,Valladolid,La Liga,2020-2021
16,Raúl Carnero,"€ 9,615","€ 500,000","€ 500,000",D,31,Spain,Valladolid,La Liga,2020-2021
17,Óscar Plano,"€ 9,423","€ 490,000","€ 490,000",F,29,Spain,Valladolid,La Liga,2020-2021
18,Jordi Masip,"€ 9,231","€ 480,000","€ 480,000",K,31,Spain,Valladolid,La Liga,2020-2021
19,Míchel Herrero,"€ 8,462","€ 440,000","€ 440,000",M,32,Spain,Valladolid,La Liga,2020-2021
20,Kike Pérez,"€ 8,077","€ 420,000","€ 420,000",M,23,Spain,Valladolid,La Liga,2020-2021
21,Luis Pérez,"€ 7,692","€ 400,000","€ 400,000",D,25,Spain,Valladolid,La Liga,2020-2021
22,Waldo Rubio,"€ 5,962","€ 310,000","€ 310,000",F,25,Spain,Valladolid,La Liga,2020-2021
23,Joaquín Fernández,"€ 5,962","€ 310,000","€ 310,000",D,24,Spain,Valladolid,La Liga,2020-2021
24,Stiven Plaza,"€ 5,769","€ 300,000","€ 300,000",F,21,Ecuador,Valladolid,La Liga,2020-2021
25,Shon Weissman,"€ 5,577","€ 290,000","€ 290,000",F,24,Israel,Valladolid,La Liga,2020-2021
26,Saidy Janko,"€ 4,808","€ 250,000","€ 250,000",D,24,Switzerland,Valladolid,La Liga,2020-2021
27,Javi Sánchez,"€ 3,077","€ 160,000","€ 160,000",D,23,Spain,Valladolid,La Liga,2020-2021
