,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Yoshinori Muto,"€ 48,077","€ 2,500,000","€ 2,500,000",F,28,Japan,Eibar,La Liga,2020-2021
1,Pape Diop,"€ 25,577","€ 1,330,000","€ 1,330,000",M,34,Senegal,Eibar,La Liga,2020-2021
2,Takashi Inui,"€ 23,077","€ 1,200,000","€ 1,200,000",F,32,Japan,Eibar,La Liga,2020-2021
3,Sergio Álvarez,"€ 19,038","€ 990,000","€ 990,000",M,28,Spain,Eibar,La Liga,2020-2021
4,Marko Dmitrovic,"€ 17,885","€ 930,000","€ 930,000",K,28,Serbia,Eibar,La Liga,2020-2021
5,Paulo Oliveira,"€ 17,500","€ 910,000","€ 910,000",D,28,Portugal,Eibar,La Liga,2020-2021
6,Aleix García,"€ 16,538","€ 860,000","€ 860,000",M,23,Spain,Eibar,La Liga,2020-2021
7,Pedro León,"€ 16,538","€ 860,000","€ 860,000",F,33,Spain,Eibar,La Liga,2020-2021
8,Sergi Enrich,"€ 16,346","€ 850,000","€ 850,000",F,30,Spain,Eibar,La Liga,2020-2021
9,Recio,"€ 16,346","€ 850,000","€ 850,000",M,29,Spain,Eibar,La Liga,2020-2021
10,Yoel Rodríguez,"€ 15,385","€ 800,000","€ 800,000",K,32,Spain,Eibar,La Liga,2020-2021
11,Edu Expósito,"€ 14,808","€ 770,000","€ 770,000",M,24,Spain,Eibar,La Liga,2020-2021
12,Pedro Bigas,"€ 14,231","€ 740,000","€ 740,000",D,30,Spain,Eibar,La Liga,2020-2021
13,Alejandro Pozo,"€ 13,846","€ 720,000","€ 720,000",D,21,Spain,Eibar,La Liga,2020-2021
14,Kike García,"€ 10,385","€ 540,000","€ 540,000",F,30,Spain,Eibar,La Liga,2020-2021
15,Anaitz Arbilla,"€ 10,192","€ 530,000","€ 530,000",D,33,Spain,Eibar,La Liga,2020-2021
16,Kévin Rodrigues,"€ 9,615","€ 500,000","€ 500,000",D,26,Portugal,Eibar,La Liga,2020-2021
17,José Ángel,"€ 9,038","€ 470,000","€ 470,000",D,31,Spain,Eibar,La Liga,2020-2021
18,Damian Kadzior,"€ 7,885","€ 410,000","€ 410,000",F,28,Poland,Eibar,La Liga,2020-2021
19,Quique González,"€ 7,692","€ 400,000","€ 400,000",F,30,Spain,Eibar,La Liga,2020-2021
20,Esteban Burgos,"€ 5,962","€ 310,000","€ 310,000",D,28,Argentina,Eibar,La Liga,2020-2021
21,Roberto Correa,"€ 5,385","€ 280,000","€ 280,000",D,28,Spain,Eibar,La Liga,2020-2021
22,Bryan Gil,"€ 5,192","€ 270,000","€ 270,000",F,19,Spain,Eibar,La Liga,2020-2021
23,José Antonio Martínez,"€ 4,808","€ 250,000","€ 250,000",D,27,Spain,Eibar,La Liga,2020-2021
24,Roberto Olabe,"€ 4,231","€ 220,000","€ 220,000",M,24,Spain,Eibar,La Liga,2020-2021
25,Rafa Soares,"€ 2,885","€ 150,000","€ 150,000",D,25,Portugal,Eibar,La Liga,2020-2021
