,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Asier Illarramendi,"€ 83,846","€ 4,360,000","€ 4,360,000",M,30,Spain,Real Sociedad,La Liga,2020-2021
1,Adnan Januzaj,"€ 76,923","€ 4,000,000","€ 4,000,000",F,25,Belgium,Real Sociedad,La Liga,2020-2021
2,Mikel Merino,"€ 75,192","€ 3,910,000","€ 3,910,000",M,24,Spain,Real Sociedad,La Liga,2020-2021
3,Mikel Oyarzabal,"€ 67,885","€ 3,530,000","€ 3,530,000",F,23,Spain,Real Sociedad,La Liga,2020-2021
4,Nacho Monreal,"€ 66,346","€ 3,450,000","€ 3,450,000",D,34,Spain,Real Sociedad,La Liga,2020-2021
5,Igor Zubeldia,"€ 65,769","€ 3,420,000","€ 3,420,000",M,23,Spain,Real Sociedad,La Liga,2020-2021
6,Willian José,"€ 58,654","€ 3,050,000","€ 3,050,000",F,28,Brazil,Real Sociedad,La Liga,2020-2021
7,David Silva,"€ 55,769","€ 2,900,000","€ 2,900,000",F,34,Spain,Real Sociedad,La Liga,2020-2021
8,Álex Remiro,"€ 42,885","€ 2,230,000","€ 2,230,000",K,25,Spain,Real Sociedad,La Liga,2020-2021
9,Aritz Elustondo,"€ 40,577","€ 2,110,000","€ 2,110,000",D,26,Spain,Real Sociedad,La Liga,2020-2021
10,Portu,"€ 40,577","€ 2,110,000","€ 2,110,000",F,28,Spain,Real Sociedad,La Liga,2020-2021
11,Miguel Ángel Moyá,"€ 37,885","€ 1,970,000","€ 1,970,000",K,36,Spain,Real Sociedad,La Liga,2020-2021
12,Joseba Zaldua,"€ 34,808","€ 1,810,000","€ 1,810,000",D,28,Spain,Real Sociedad,La Liga,2020-2021
13,Martín Zubimendi,"€ 33,077","€ 1,720,000","€ 1,720,000",M,21,Spain,Real Sociedad,La Liga,2020-2021
14,Alexander Isak,"€ 21,538","€ 1,120,000","€ 1,120,000",F,21,Sweden,Real Sociedad,La Liga,2020-2021
15,Robin Le Normand,"€ 21,346","€ 1,110,000","€ 1,110,000",D,23,France,Real Sociedad,La Liga,2020-2021
16,Carlos Fernández,"€ 20,000","€ 1,040,000","€ 1,040,000",F,24,Spain,Real Sociedad,La Liga,2020-2021
17,Jon Guridi,"€ 19,231","€ 1,000,000","€ 1,000,000",M,25,Spain,Real Sociedad,La Liga,2020-2021
18,Aihen Muñoz,"€ 19,038","€ 990,000","€ 990,000",D,23,Spain,Real Sociedad,La Liga,2020-2021
19,Luca Sangalli,"€ 17,885","€ 930,000","€ 930,000",F,25,Spain,Real Sociedad,La Liga,2020-2021
20,Ander Guevara,"€ 16,731","€ 870,000","€ 870,000",M,23,Spain,Real Sociedad,La Liga,2020-2021
21,Martín Merquelanz,"€ 14,231","€ 740,000","€ 740,000",F,25,Spain,Real Sociedad,La Liga,2020-2021
22,Andoni Gorosabel,"€ 13,462","€ 700,000","€ 700,000",D,24,Spain,Real Sociedad,La Liga,2020-2021
23,Jon Bautista,"€ 9,423","€ 490,000","€ 490,000",F,25,Spain,Real Sociedad,La Liga,2020-2021
24,Modibo Sagnan,"€ 8,462","€ 440,000","€ 440,000",D,21,France,Real Sociedad,La Liga,2020-2021
25,Roberto López,"€ 8,077","€ 420,000","€ 420,000",F,20,Spain,Real Sociedad,La Liga,2020-2021
26,Alex Sola,"€ 5,962","€ 310,000","€ 310,000",D,21,Spain,Real Sociedad,La Liga,2020-2021
27,Ander Barrenetxea,"€ 5,962","€ 310,000","€ 310,000",F,18,Spain,Real Sociedad,La Liga,2020-2021
