,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,José Luis Morales,"€ 35,385","€ 1,840,000","€ 1,840,000",F,33,Spain,Levante,La Liga,2020-2021
1,Rubén Rochina,"€ 32,692","€ 1,700,000","€ 1,700,000",F,29,Spain,Levante,La Liga,2020-2021
2,José Campaña,"€ 30,769","€ 1,600,000","€ 1,600,000",M,27,Spain,Levante,La Liga,2020-2021
3,Sergio León,"€ 27,885","€ 1,450,000","€ 1,450,000",F,31,Spain,Levante,La Liga,2020-2021
4,Roger Martí,"€ 22,500","€ 1,170,000","€ 1,170,000",F,29,Spain,Levante,La Liga,2020-2021
5,Aitor Fernández,"€ 20,769","€ 1,080,000","€ 1,080,000",K,29,Spain,Levante,La Liga,2020-2021
6,Enis Bardhi,"€ 19,615","€ 1,020,000","€ 1,020,000",M,25,North Macedonia,Levante,La Liga,2020-2021
7,Nikola Vukcevic,"€ 18,462","€ 960,000","€ 960,000",M,28,Montenegro,Levante,La Liga,2020-2021
8,Rúben Vezo,"€ 14,423","€ 750,000","€ 750,000",D,26,Portugal,Levante,La Liga,2020-2021
9,Nemanja Radoja,"€ 13,077","€ 680,000","€ 680,000",M,27,Serbia,Levante,La Liga,2020-2021
10,Coke,"€ 13,077","€ 680,000","€ 680,000",D,33,Spain,Levante,La Liga,2020-2021
11,Gonzalo Melero,"€ 10,385","€ 540,000","€ 540,000",M,26,Spain,Levante,La Liga,2020-2021
12,Cheick Doukouré,"€ 10,192","€ 530,000","€ 530,000",M,28,Cote d'Ivoire,Levante,La Liga,2020-2021
13,Mickaël Malsa,"€ 10,192","€ 530,000","€ 530,000",M,25,Martinique,Levante,La Liga,2020-2021
14,Toño,"€ 9,615","€ 500,000","€ 500,000",D,30,Spain,Levante,La Liga,2020-2021
15,Óscar Duarte,"€ 8,654","€ 450,000","€ 450,000",D,31,Costa Rica,Levante,La Liga,2020-2021
16,Sergio Postigo,"€ 8,462","€ 440,000","€ 440,000",D,31,Spain,Levante,La Liga,2020-2021
17,Jorge de Frutos,"€ 8,077","€ 420,000","€ 420,000",F,23,Spain,Levante,La Liga,2020-2021
18,Edgar Sevikyan,"€ 8,077","€ 420,000","€ 420,000",F,19,Russia,Levante,La Liga,2020-2021
19,Carlos Clerc,"€ 7,885","€ 410,000","€ 410,000",D,28,Spain,Levante,La Liga,2020-2021
20,Son,"€ 6,923","€ 360,000","€ 360,000",D,26,Spain,Levante,La Liga,2020-2021
21,Jorge Miramón,"€ 6,154","€ 320,000","€ 320,000",D,31,Spain,Levante,La Liga,2020-2021
22,Rober Pier,"€ 5,769","€ 300,000","€ 300,000",D,25,Spain,Levante,La Liga,2020-2021
23,Koke Vegas,"€ 5,769","€ 300,000","€ 300,000",K,25,Spain,Levante,La Liga,2020-2021
24,Dani Cárdenas,"€ 3,846","€ 200,000","€ 200,000",K,23,Spain,Levante,La Liga,2020-2021
