,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Marc Cucurella,"€ 45,962","€ 2,390,000","€ 2,390,000",M,22,Spain,Getafe,La Liga,2020-2021
1,Djené,"€ 42,308","€ 2,200,000","€ 2,200,000",D,28,Togo,Getafe,La Liga,2020-2021
2,Jaime Mata,"€ 41,154","€ 2,140,000","€ 2,140,000",F,31,Spain,Getafe,La Liga,2020-2021
3,Nemanja Maksimovic,"€ 40,000","€ 2,080,000","€ 2,080,000",M,25,Serbia,Getafe,La Liga,2020-2021
4,Mauro Arambarri,"€ 29,423","€ 1,530,000","€ 1,530,000",M,25,Uruguay,Getafe,La Liga,2020-2021
5,David Soria,"€ 29,038","€ 1,510,000","€ 1,510,000",K,27,Spain,Getafe,La Liga,2020-2021
6,Abdoulay Diaby,"€ 28,462","€ 1,480,000","€ 1,480,000",F,29,Mali,Getafe,La Liga,2020-2021
7,Ángel Rodríguez,"€ 26,154","€ 1,360,000","€ 1,360,000",F,33,Spain,Getafe,La Liga,2020-2021
8,Takefusa Kubo,"€ 24,808","€ 1,290,000","€ 1,290,000",F,19,Japan,Getafe,La Liga,2020-2021
9,Cucho Hernández,"€ 19,423","€ 1,010,000","€ 1,010,000",F,21,Colombia,Getafe,La Liga,2020-2021
10,Francisco Portillo,"€ 18,654","€ 970,000","€ 970,000",F,30,Spain,Getafe,La Liga,2020-2021
11,Ante Palaversa,"€ 18,077","€ 940,000","€ 940,000",M,20,Croatia,Getafe,La Liga,2020-2021
12,Enes Ünal,"€ 16,538","€ 860,000","€ 860,000",F,23,Turkey,Getafe,La Liga,2020-2021
13,David Timor,"€ 12,692","€ 660,000","€ 660,000",M,31,Spain,Getafe,La Liga,2020-2021
14,Carles Aleñá,"€ 12,115","€ 630,000","€ 630,000",M,23,Spain,Getafe,La Liga,2020-2021
15,Mathías Olivera,"€ 11,923","€ 620,000","€ 620,000",D,22,Uruguay,Getafe,La Liga,2020-2021
16,Damián Suárez,"€ 11,923","€ 620,000","€ 620,000",D,32,Uruguay,Getafe,La Liga,2020-2021
17,Allan Nyom,"€ 11,923","€ 620,000","€ 620,000",D,32,Cameroon,Getafe,La Liga,2020-2021
18,Xabi Etxeita,"€ 9,231","€ 480,000","€ 480,000",D,32,Spain,Getafe,La Liga,2020-2021
19,Erick Cabaco,"€ 9,038","€ 470,000","€ 470,000",D,25,Uruguay,Getafe,La Liga,2020-2021
20,Víctor Mollejo,"€ 8,846","€ 460,000","€ 460,000",F,19,Spain,Getafe,La Liga,2020-2021
21,Chema,"€ 8,462","€ 440,000","€ 440,000",D,28,Spain,Getafe,La Liga,2020-2021
22,Leandro Chichizola,"€ 8,462","€ 440,000","€ 440,000",K,30,Argentina,Getafe,La Liga,2020-2021
23,Darío Poveda,"€ 4,615","€ 240,000","€ 240,000",F,23,Spain,Getafe,La Liga,2020-2021
24,Soufiane Chakla,"€ 3,269","€ 170,000","€ 170,000",D,27,Morocco,Getafe,La Liga,2020-2021
25,Rubén Yáñez,"€ 2,692","€ 140,000","€ 140,000",K,27,Spain,Getafe,La Liga,2020-2021
