,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Denis Vavro,"€ 40,000","€ 2,080,000","€ 2,080,000",D,24,Slovakia,Huesca,La Liga,2020-2021
1,Pedro Mosquera,"€ 29,231","€ 1,520,000","€ 1,520,000",M,32,Spain,Huesca,La Liga,2020-2021
2,Sandro Ramírez,"€ 28,654","€ 1,490,000","€ 1,490,000",F,25,Spain,Huesca,La Liga,2020-2021
3,Idrissa Doumbia,"€ 22,500","€ 1,170,000","€ 1,170,000",M,22,Cote d'Ivoire,Huesca,La Liga,2020-2021
4,Dimitrios Siovas,"€ 21,346","€ 1,110,000","€ 1,110,000",D,32,Greece,Huesca,La Liga,2020-2021
5,Pablo Maffeo,"€ 18,846","€ 980,000","€ 980,000",D,23,Spain,Huesca,La Liga,2020-2021
6,Andrés Fernández,"€ 17,308","€ 900,000","€ 900,000",K,33,Spain,Huesca,La Liga,2020-2021
7,Borja García,"€ 15,577","€ 810,000","€ 810,000",F,29,Spain,Huesca,La Liga,2020-2021
8,Javi Ontiveros,"€ 13,846","€ 720,000","€ 720,000",F,23,Spain,Huesca,La Liga,2020-2021
9,Shinji Okazaki,"€ 13,269","€ 690,000","€ 690,000",F,34,Japan,Huesca,La Liga,2020-2021
10,Sergio Gómez,"€ 10,769","€ 560,000","€ 560,000",F,20,Spain,Huesca,La Liga,2020-2021
11,Mikel Rico,"€ 10,577","€ 550,000","€ 550,000",M,35,Spain,Huesca,La Liga,2020-2021
12,Jaime Seoane,"€ 10,192","€ 530,000","€ 530,000",M,23,Spain,Huesca,La Liga,2020-2021
13,Álvaro Fernández,"€ 7,500","€ 390,000","€ 390,000",K,22,Spain,Huesca,La Liga,2020-2021
14,Juan Carlos Real,"€ 7,500","€ 390,000","€ 390,000",F,29,Spain,Huesca,La Liga,2020-2021
15,Rafa Mir,"€ 6,923","€ 360,000","€ 360,000",F,23,Spain,Huesca,La Liga,2020-2021
16,Gastón Silva,"€ 6,731","€ 350,000","€ 350,000",D,26,Uruguay,Huesca,La Liga,2020-2021
17,Pablo Insua,"€ 6,538","€ 340,000","€ 340,000",D,27,Spain,Huesca,La Liga,2020-2021
18,Javi Galán,"€ 5,769","€ 300,000","€ 300,000",D,25,Spain,Huesca,La Liga,2020-2021
19,Damián Musto,"€ 5,769","€ 300,000","€ 300,000",M,33,Argentina,Huesca,La Liga,2020-2021
20,Luisinho,"€ 5,000","€ 260,000","€ 260,000",D,35,Portugal,Huesca,La Liga,2020-2021
21,Eugeni Valderrama,"€ 5,000","€ 260,000","€ 260,000",F,26,Spain,Huesca,La Liga,2020-2021
22,Jorge Pulido,"€ 4,231","€ 220,000","€ 220,000",D,29,Spain,Huesca,La Liga,2020-2021
23,Dani Escriche,"€ 4,038","€ 210,000","€ 210,000",F,22,Spain,Huesca,La Liga,2020-2021
24,Pedro López,"€ 4,038","€ 210,000","€ 210,000",D,36,Spain,Huesca,La Liga,2020-2021
25,David Ferreiro,"€ 3,654","€ 190,000","€ 190,000",F,32,Spain,Huesca,La Liga,2020-2021
26,Antonio Valera,"€ 3,077","€ 160,000","€ 160,000",K,24,Spain,Huesca,La Liga,2020-2021
27,Kelechi Nwakali,"€ 3,077","€ 160,000","€ 160,000",F,22,Nigeria,Huesca,La Liga,2020-2021
