,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ivan Rakitic,"€ 253,846","€ 13,200,000","€ 13,200,000",M,32,Croatia,Sevilla,La Liga,2020-2021
1,Óliver Torres,"€ 143,269","€ 7,450,000","€ 7,450,000",M,25,Spain,Sevilla,La Liga,2020-2021
2,Youssef En-Nesyri,"€ 123,462","€ 6,420,000","€ 6,420,000",F,23,Morocco,Sevilla,La Liga,2020-2021
3,Suso,"€ 121,154","€ 6,300,000","€ 6,300,000",F,26,Spain,Sevilla,La Liga,2020-2021
4,Papu Gómez,"€ 120,192","€ 6,250,000","€ 6,250,000",F,32,Argentina,Sevilla,La Liga,2020-2021
5,Munir El Haddadi,"€ 95,769","€ 4,980,000","€ 4,980,000",F,25,Morocco,Sevilla,La Liga,2020-2021
6,Fernando Reges,"€ 93,654","€ 4,870,000","€ 4,870,000",M,33,Brazil,Sevilla,La Liga,2020-2021
7,Joan Jordán,"€ 90,769","€ 4,720,000","€ 4,720,000",M,26,Spain,Sevilla,La Liga,2020-2021
8,Jesús Navas,"€ 76,923","€ 4,000,000","€ 4,000,000",D,34,Spain,Sevilla,La Liga,2020-2021
9,Franco Vázquez,"€ 73,077","€ 3,800,000","€ 3,800,000",F,31,Argentina,Sevilla,La Liga,2020-2021
10,Tomas Vaclík,"€ 71,538","€ 3,720,000","€ 3,720,000",K,31,Czech Republic,Sevilla,La Liga,2020-2021
11,Aleix Vidal,"€ 68,269","€ 3,550,000","€ 3,550,000",D,31,Spain,Sevilla,La Liga,2020-2021
12,Diego Carlos,"€ 63,846","€ 3,320,000","€ 3,320,000",D,27,Brazil,Sevilla,La Liga,2020-2021
13,Marcos Acuña,"€ 54,615","€ 2,840,000","€ 2,840,000",D,28,Argentina,Sevilla,La Liga,2020-2021
14,Nemanja Gudelj,"€ 50,769","€ 2,640,000","€ 2,640,000",M,28,Serbia,Sevilla,La Liga,2020-2021
15,Sergio Escudero,"€ 34,615","€ 1,800,000","€ 1,800,000",D,31,Spain,Sevilla,La Liga,2020-2021
16,Bono,"€ 31,923","€ 1,660,000","€ 1,660,000",K,29,Morocco,Sevilla,La Liga,2020-2021
17,Joris Gnagnon,"€ 31,346","€ 1,630,000","€ 1,630,000",D,23,France,Sevilla,La Liga,2020-2021
18,Lucas Ocampos,"€ 30,769","€ 1,600,000","€ 1,600,000",F,26,Argentina,Sevilla,La Liga,2020-2021
19,Oussama Idrissi,"€ 28,462","€ 1,480,000","€ 1,480,000",F,24,Morocco,Sevilla,La Liga,2020-2021
20,Sergi Gómez,"€ 27,500","€ 1,430,000","€ 1,430,000",D,28,Spain,Sevilla,La Liga,2020-2021
21,Karim Rekik,"€ 25,192","€ 1,310,000","€ 1,310,000",D,25,Netherlands,Sevilla,La Liga,2020-2021
22,Luuk de Jong,"€ 23,077","€ 1,200,000","€ 1,200,000",F,30,Netherlands,Sevilla,La Liga,2020-2021
23,Óscar Rodríguez,"€ 22,115","€ 1,150,000","€ 1,150,000",F,22,Spain,Sevilla,La Liga,2020-2021
24,Jules Koundé,"€ 21,154","€ 1,100,000","€ 1,100,000",D,21,France,Sevilla,La Liga,2020-2021
25,Carlos Fernández,"€ 20,000","€ 1,040,000","€ 1,040,000",F,24,Spain,Sevilla,La Liga,2020-2021
26,Javi Díaz,€ 577,"€ 30,000","€ 30,000",K,23,Spain,Sevilla,La Liga,2020-2021
