,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jan Oblak,"€ 400,000","€ 20,800,000","€ 20,800,000",K,27,Slovenia,Atletico Madrid,La Liga,2020-2021
1,Koke,"€ 307,692","€ 16,000,000","€ 16,000,000",M,28,Spain,Atletico Madrid,La Liga,2020-2021
2,Luis Suárez,"€ 300,385","€ 15,620,000","€ 15,620,000",F,33,Uruguay,Atletico Madrid,La Liga,2020-2021
3,João Félix,"€ 280,385","€ 14,580,000","€ 14,580,000",F,20,Portugal,Atletico Madrid,La Liga,2020-2021
4,Saúl Ñíguez,"€ 230,769","€ 12,000,000","€ 12,000,000",M,25,Spain,Atletico Madrid,La Liga,2020-2021
5,Diego Costa,"€ 178,846","€ 9,300,000","€ 9,300,000",F,32,Spain,Atletico Madrid,La Liga,2020-2021
6,Yannick Carrasco,"€ 145,385","€ 7,560,000","€ 7,560,000",F,27,Belgium,Atletico Madrid,La Liga,2020-2021
7,Felipe,"€ 145,385","€ 7,560,000","€ 7,560,000",D,31,Brazil,Atletico Madrid,La Liga,2020-2021
8,Sime Vrsaljko,"€ 140,962","€ 7,330,000","€ 7,330,000",D,28,Croatia,Atletico Madrid,La Liga,2020-2021
9,Geoffrey Kondogbia,"€ 132,692","€ 6,900,000","€ 6,900,000",M,27,Central African Republic,Atletico Madrid,La Liga,2020-2021
10,Vitolo,"€ 129,615","€ 6,740,000","€ 6,740,000",F,30,Spain,Atletico Madrid,La Liga,2020-2021
11,Thomas Lemar,"€ 125,000","€ 6,500,000","€ 6,500,000",F,24,France,Atletico Madrid,La Liga,2020-2021
12,Héctor Herrera,"€ 115,385","€ 6,000,000","€ 6,000,000",M,30,Mexico,Atletico Madrid,La Liga,2020-2021
13,Stefan Savic,"€ 86,538","€ 4,500,000","€ 4,500,000",D,29,Montenegro,Atletico Madrid,La Liga,2020-2021
14,Moussa Dembélé,"€ 78,846","€ 4,100,000","€ 4,100,000",F,24,France,Atletico Madrid,La Liga,2020-2021
15,José Giménez,"€ 76,923","€ 4,000,000","€ 4,000,000",D,25,Uruguay,Atletico Madrid,La Liga,2020-2021
16,Lucas Torreira,"€ 75,962","€ 3,950,000","€ 3,950,000",M,24,Uruguay,Atletico Madrid,La Liga,2020-2021
17,Renan Lodi,"€ 73,077","€ 3,800,000","€ 3,800,000",D,22,Brazil,Atletico Madrid,La Liga,2020-2021
18,Ángel Correa,"€ 67,308","€ 3,500,000","€ 3,500,000",F,25,Argentina,Atletico Madrid,La Liga,2020-2021
19,Manu Sánchez,"€ 48,654","€ 2,530,000","€ 2,530,000",D,20,Spain,Atletico Madrid,La Liga,2020-2021
20,Mario Hermoso,"€ 40,385","€ 2,100,000","€ 2,100,000",D,25,Spain,Atletico Madrid,La Liga,2020-2021
21,Marcos Llorente,"€ 40,385","€ 2,100,000","€ 2,100,000",F,25,Spain,Atletico Madrid,La Liga,2020-2021
22,Kieran Trippier,"€ 38,462","€ 2,000,000","€ 2,000,000",D,30,England,Atletico Madrid,La Liga,2020-2021
23,Ivo Grbic,"€ 16,538","€ 860,000","€ 860,000",K,24,Croatia,Atletico Madrid,La Liga,2020-2021
24,Miguel San Román,"€ 1,154","€ 60,000","€ 60,000",K,23,Spain,Atletico Madrid,La Liga,2020-2021
