club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Boavista FC,Costinha,19,Goalkeeper,Sporting CP,?,out,Summer,NA,Liga Nos,1993,1993/1994
Boavista FC,Samuel,26,Centre-Back,Vit. Guimarães,?,out,Summer,NA,Liga Nos,1993,1993/1994
Boavista FC,Zoran Lemajic,32,Goalkeeper,Sporting CP,?,out,Summer,NA,Liga Nos,1993,1993/1994
Boavista FC,Tozé,24,Centre-Forward,Salgueiros,?,out,Summer,NA,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Duarte,24,Centre-Back,Salgueiros,?,in,Summer,NA,Liga Nos,1993,1993/1994
CS Marítimo,Alex Bunbury,26,Centre-Forward,West Ham,?,in,Summer,NA,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Madeira,22,Centre-Back,Benfica,Loan,in,Summer,0,Liga Nos,1993,1993/1994
CS Marítimo,Wilson Gottardo,30,Centre-Back,Flamengo,?,in,Summer,NA,Liga Nos,1993,1993/1994
CS Marítimo,Eusébio,19,Left-Back,Marítimo U19,-,in,Summer,0,Liga Nos,1993,1993/1994
CS Marítimo,Christian,18,Centre-Forward,CF Estrela,?,out,Summer,NA,Liga Nos,1993,1993/1994
CS Marítimo,Bruno Fernandes,19,Central Midfield,Camacha,Loan,out,Summer,0,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Rui Gregório,24,Centre-Back,Belenenses SAD,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Sérgio Araújo,29,Forward,Ponte Preta,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Chiquinho Carlos,30,Attacking Midfield,Braga,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Rui Esteves,26,Midfielder,Torreense,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Rosario,28,Forward,Unknown,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Nuno Santos,20,Goalkeeper,Operário,Loan,out,Summer,0,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Clint Marcelle,24,Midfielder,Rio Ave FC,?,out,Summer,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Milorad Bajovic,29,Midfielder,Retired,-,out,Summer,0,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Fernando Mendes,26,Left-Back,Benfica,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Christian,18,Centre-Forward,Marítimo,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Tico-Tico,19,Centre-Forward,Maputo,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,José Carlos,26,Right-Back,Benfica,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Paulinho,27,Centre-Back,Estoril,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Abel Xavier,20,Right-Back,Benfica,?,out,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Jordão,21,Defensive Midfield,Campomaiorense,?,out,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Pedro Simões,18,Midfielder,O Elvas,?,out,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Rui Neves,23,Right-Back,Gil Vicente,?,out,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,João Luís,31,Forward,Académico Viseu,?,out,Summer,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Baroti,23,Attacking Midfield,Coimbra,?,out,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Zlatko Zahovic,22,Attacking Midfield,Partizan,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Artur Jorge,22,Centre-Forward,Famalicão,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Samuel,26,Centre-Back,Boavista,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Fernando Brassard,21,Goalkeeper,Gil Vicente,?,in,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Agostinho,17,Left Winger,Guimarães U19,-,in,Summer,0,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Nuno Espírito Santo,19,Goalkeeper,Vila Real,Loan,out,Summer,0,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Paulo Pereira,27,Right-Back,FC Porto,?,out,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,João Oliveira Pinto,21,Right Winger,Estoril,?,out,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Lima,26,Left Winger,Atlético CP,?,out,Summer,NA,Liga Nos,1993,1993/1994
Vitória Guimarães SC,Germano,27,Centre-Back,União Madeira,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Farense,Goran Stevanovic,26,Midfielder,CA Osasuna,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
SC Farense,Floris Schaap,28,Centre-Back,Torreense,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Farense,Nuno Amaro,17,Left-Back,Farense U19,-,in,Summer,0,Liga Nos,1993,1993/1994
SC Farense,Hélder Batista,20,Midfielder,Torreense,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Farense,Hélder Baptista,21,Midfielder,Torreense,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Farense,Ademar,34,Defensive Midfield,Retired,-,out,Summer,0,Liga Nos,1993,1993/1994
CF União Madeira,Predrag Jokanovic,24,Centre-Back,OFK Kikinda,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF União Madeira,António Caldas,34,Goalkeeper,Leixões,?,in,Summer,NA,Liga Nos,1993,1993/1994
CF União Madeira,Germano,27,Centre-Back,Vit. Guimarães,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Bino,20,Defensive Midfield,FC Porto,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Tulipa,20,Attacking Midfield,Paços Ferreira,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Luís Manuel,22,Defensive Midfield,Sporting CP,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Joni,23,Midfielder,Tondela,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Miguel Simao,20,Forward,Feirense,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Tozé,24,Centre-Forward,Boavista,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Chico Faria,28,Centre-Forward,Espinho,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Paulo Duarte,24,Centre-Back,Marítimo,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Vinha,26,Centre-Forward,FC Porto,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Álvaro Gregório,20,Left-Back,Paços Ferreira,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Jovica Nikolic,33,Midfielder,Retired,-,out,Summer,0,Liga Nos,1993,1993/1994
Gil Vicente FC,Pedro Roma,22,Goalkeeper,Benfica,Loan,in,Summer,0,Liga Nos,1993,1993/1994
Gil Vicente FC,Rui Neves,23,Right-Back,CF Estrela,?,in,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,António Sousa,36,Left Midfield,Beira-Mar,?,in,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Jorge Vital,31,Goalkeeper,Tirsense,?,in,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Dito,31,Centre-Back,Espinho,?,in,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Pedro Roma,23,Goalkeeper,Benfica,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Hugo Costa,19,Centre-Back,Beira-Mar,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Marcelo,23,Centre-Forward,Tirsense,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Nando,30,Defender,Famalicão,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Peter Hinds,31,Forward,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Fernando Brassard,21,Goalkeeper,Vit. Guimarães,?,out,Summer,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Menayane Tueba,30,Defensive Midfield,Retired,-,out,Summer,0,Liga Nos,1993,1993/1994
Belenenses SAD,Vítor Manuel,22,Attacking Midfield,Desportivo Aves,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
Belenenses SAD,Dacroce,25,Midfielder,Beira-Mar,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
Belenenses SAD,Serge Honi,19,Centre-Forward,Canon Yaoundé,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
Belenenses SAD,Tito,21,Left-Back,Moreirense,?,in,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Pinho,21,Goalkeeper,Esposende,?,in,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Clêisson,21,Attacking Midfield,Cruzeiro,Loan,in,Summer,0,Liga Nos,1993,1993/1994
Belenenses SAD,David Embé,19,Centre-Forward,RC Bafoussam,?,in,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Darci,24,Left Winger,Volta Redonda,?,in,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Toninho Cruz,24,Defensive Midfield,Felgueiras,?,in,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Rui Gregório,24,Centre-Back,Vitória Setúbal,?,out,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Paulo Sérgio,25,Centre-Forward,Paços Ferreira,?,out,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Adamo Ramos Martins,22,Goalkeeper,Nacional,?,out,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Miroslav Curcic,31,Forward,Estoril,?,out,Summer,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Luís Ferreira,20,Goalkeeper,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Hugo Costa,19,Centre-Back,Gil Vicente,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Dragan Punisic,27,Attacking Midfield,CD Castellón,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Carlos Costa,26,Defensive Midfield,Feirense,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Nuno Sampaio,18,Goalkeeper,Benfica U19,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Jorge Vinagre,18,Left-Back,Beira-Mar U19,-,in,Summer,0,Liga Nos,1993,1993/1994
SC Beira-Mar,Dacroce,25,Midfielder,Belenenses SAD,Free transfer,out,Summer,0,Liga Nos,1993,1993/1994
SC Beira-Mar,António Sousa,36,Left Midfield,Gil Vicente,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Petar Petrov,32,Defender,PFC Beroe,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Helcinho,23,Attacking Midfield,Paços Ferreira,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Paulino Silva,35,Goalkeeper,Maia,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Marko Nenezic,29,Midfielder,ESA Brive,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Marquinhos,29,Midfielder,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Torres,20,Goalkeeper,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Vitor Duarte,33,Centre-Back,Coimbra,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Redondo,31,Centre-Back,Tirsense,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Mito,27,Central Midfield,Coimbra,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Tó Manel,31,Forward,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Beira-Mar,Serrinha,28,Midfielder,Chaves,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Barroso,22,Central Midfield,Rio Ave FC,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
SC Braga,Neves,22,Right-Back,FC Porto,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Jaime Pacheco,35,Central Midfield,Paços Ferreira,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Gil,20,Left Winger,Tours FC,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Mladen Karoglan,29,Centre-Forward,Chaves,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Gil Gomes,20,Forward,Tours FC,?,in,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Rui Miguel,18,Centre-Forward,Braga U19,-,in,Summer,0,Liga Nos,1993,1993/1994
SC Braga,António Folha,22,Left Winger,FC Porto,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Secretário,23,Right-Back,FC Porto,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Kiki,31,Attacking Midfield,Paços Ferreira,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Chiquinho Carlos,30,Attacking Midfield,Vitória Setúbal,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Toni,26,Centre-Forward,Rio Ave FC,?,out,Summer,NA,Liga Nos,1993,1993/1994
SC Braga,Orlando Silva,23,Goalkeeper,Chaves,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Paulo Sérgio,25,Centre-Forward,Belenenses SAD,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Kiki,31,Attacking Midfield,Braga,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Álvaro Gregório,20,Left-Back,Salgueiros,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Vlado Bozinoski,29,Central Midfield,Ipswich,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Helcinho,23,Attacking Midfield,Beira-Mar,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Pedro Correira,18,Goalkeeper,Paços F. U19,-,in,Summer,0,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Carlos Carneiro,19,Centre-Forward,Paços F. U19,-,in,Summer,0,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Tulipa,20,Attacking Midfield,Salgueiros,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Jaime Pacheco,35,Central Midfield,Braga,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Luís Sobrinho,32,Centre-Back,Felgueiras,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Barriga,29,Left-Back,Leixões,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Miranda,27,Attacking Midfield,Espinho,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Valtinho,26,Defensive Midfield,Unknown,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Tiago,18,Defensive Midfield,Trofense,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Goran Milanko,24,Central Midfield,Cádiz CF,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Silvino Morais,27,Goalkeeper,Espinho,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Morgado,23,Left-Back,FC Porto,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Amarildo,28,Forward,CD Logroñés,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Nando,30,Defender,Gil Vicente,?,in,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Tó Ferreira,21,Goalkeeper,Amora FC,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Artur Jorge,22,Centre-Forward,Vit. Guimarães,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Zé Nando,24,Left-Back,Penafiel,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Thierry Pauk,27,Defender,LB Châteauroux,?,out,Summer,NA,Liga Nos,1993,1993/1994
FC Famalicão,Petar Mihtarski,27,Forward,FC Porto,"End of loanSep 1, 1993",out,Summer,0,Liga Nos,1993,1993/1994
Estoril Praia,Litos,19,Centre-Back,Campomaiorense,Free transfer,in,Summer,0,Liga Nos,1993,1993/1994
Estoril Praia,João Oliveira Pinto,21,Right Winger,Vit. Guimarães,?,in,Summer,NA,Liga Nos,1993,1993/1994
Estoril Praia,Miroslav Curcic,31,Forward,Belenenses SAD,?,in,Summer,NA,Liga Nos,1993,1993/1994
Estoril Praia,Idrissa Thiam,22,Forward,Annecy FC,?,in,Summer,NA,Liga Nos,1993,1993/1994
Estoril Praia,Aziz Bouderbala,32,Attacking Midfield,FC St. Gallen,?,out,Summer,NA,Liga Nos,1993,1993/1994
Estoril Praia,Paulinho,27,Centre-Back,CF Estrela,?,out,Summer,NA,Liga Nos,1993,1993/1994
Estoril Praia,Stoycho Mladenov,36,Left Winger,Olhanense,?,out,Summer,NA,Liga Nos,1993,1993/1994
SL Benfica,Paulo Futre,27,Left Winger,Marseille,£4.05m,out,Winter,4.05,Liga Nos,1993,1993/1994
SL Benfica,Aleksandr Mostovoy,25,Attacking Midfield,SM Caen,Loan,out,Winter,0,Liga Nos,1993,1993/1994
FC Porto,Ljubinko Drulovic,25,Left Winger,Gil Vicente,Free transfer,in,Winter,0,Liga Nos,1993,1993/1994
FC Porto,Tozé,28,Forward,Gil Vicente,?,out,Winter,NA,Liga Nos,1993,1993/1994
FC Porto,Toni,21,Centre-Forward,Braga,?,out,Winter,NA,Liga Nos,1993,1993/1994
FC Porto,Petar Mihtarski,27,Forward,OFK Pirin,?,out,Winter,NA,Liga Nos,1993,1993/1994
Sporting CP,Sergiy Shcherbakov,22,Attacking Midfield,Retired,-,out,Winter,0,Liga Nos,1993,1993/1994
Boavista FC,Marlon Brandão,30,Forward,Real Valladolid,?,out,Winter,NA,Liga Nos,1993,1993/1994
CS Marítimo,Paulo Alves,24,Centre-Forward,Braga,Loan,out,Winter,0,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Filgueira,26,Centre-Back,Chaves,?,in,Winter,NA,Liga Nos,1993,1993/1994
Vitória Setúbal FC,Tomislav Ivkovic,33,Goalkeeper,Estoril,?,in,Winter,NA,Liga Nos,1993,1993/1994
CF Estrela Amadora SAD,Cavaco,21,Right-Back,Casa Pia,?,out,Winter,NA,Liga Nos,1993,1993/1994
SC Salgueiros,Chico Faria,29,Centre-Forward,Coimbra,?,out,Winter,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Tozé,28,Forward,FC Porto,?,in,Winter,NA,Liga Nos,1993,1993/1994
Gil Vicente FC,Ljubinko Drulovic,25,Left Winger,FC Porto,Free transfer,out,Winter,0,Liga Nos,1993,1993/1994
Belenenses SAD,Aleksandr Eshchenko,23,Defender,Rotor Volgograd,?,in,Winter,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Dacroce,25,Midfielder,Paços Ferreira,Free transfer,out,Winter,0,Liga Nos,1993,1993/1994
Belenenses SAD,Djamel Menad,33,Centre-Forward,JS Kabylie,?,out,Winter,NA,Liga Nos,1993,1993/1994
Belenenses SAD,Darci,25,Left Winger,Volta Redonda,?,out,Winter,NA,Liga Nos,1993,1993/1994
SC Braga,Paulo Alves,24,Centre-Forward,Marítimo,Loan,in,Winter,0,Liga Nos,1993,1993/1994
SC Braga,Toni,21,Centre-Forward,FC Porto,?,in,Winter,NA,Liga Nos,1993,1993/1994
FC Paços de Ferreira,Dacroce,25,Midfielder,Belenenses SAD,Free transfer,in,Winter,0,Liga Nos,1993,1993/1994
Estoril Praia,Fernando Barboza,29,Forward,Deportivo Quito,?,in,Winter,NA,Liga Nos,1993,1993/1994
Estoril Praia,Tomislav Ivkovic,33,Goalkeeper,Vitória Setúbal,?,out,Winter,NA,Liga Nos,1993,1993/1994
