,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ronny Rodelin,"€ 15,942","€ 829,000","€ 842,181",F,27,France,Caen,Ligue 1,2017-2018
1,Ivan Santini,"€ 15,942","€ 829,000","€ 842,181",F,28,Croatia,Caen,Ligue 1,2017-2018
2,Julien Féret,"€ 15,942","€ 829,000","€ 842,181",M,34,France,Caen,Ligue 1,2017-2018
3,Enzo Crivelli,"€ 12,538","€ 652,000","€ 662,367",F,22,France,Caen,Ligue 1,2017-2018
4,Vincent Bessat,"€ 11,385","€ 592,000","€ 601,413",D,31,France,Caen,Ligue 1,2017-2018
5,Rémy Vercoutre,"€ 10,942","€ 569,000","€ 578,047",K,37,France,Caen,Ligue 1,2017-2018
6,Romain Genevois,"€ 10,250","€ 533,000","€ 541,475",D,29,Haiti,Caen,Ligue 1,2017-2018
7,Matthieu Dreyer,"€ 9,115","€ 474,000","€ 481,537",K,28,France,Caen,Ligue 1,2017-2018
8,Damien Da Silva,"€ 9,115","€ 474,000","€ 481,537",D,29,France,Caen,Ligue 1,2017-2018
9,Ismaël Diomandé,"€ 9,115","€ 474,000","€ 481,537",M,24,Cote d'Ivoire,Caen,Ligue 1,2017-2018
10,Hervé Bazile,"€ 9,000","€ 468,000","€ 475,441",F,27,Haiti,Caen,Ligue 1,2017-2018
11,Mouhamadou Dabo,"€ 9,000","€ 468,000","€ 475,441",D,30,France,Caen,Ligue 1,2017-2018
12,Brice Samba,"€ 6,846","€ 356,000","€ 361,661",K,23,France,Caen,Ligue 1,2017-2018
13,Youssef Aït Bennasser,"€ 6,827","€ 355,000","€ 360,645",M,20,Morocco,Caen,Ligue 1,2017-2018
14,Christian Kouakou,"€ 6,827","€ 355,000","€ 360,645",F,26,Cote d'Ivoire,Caen,Ligue 1,2017-2018
15,Frédéric Guilbert,"€ 6,827","€ 355,000","€ 360,645",D,22,France,Caen,Ligue 1,2017-2018
16,Jan Repas,"€ 6,827","€ 355,000","€ 360,645",F,20,Slovenia,Caen,Ligue 1,2017-2018
17,Stef Peeters,"€ 6,827","€ 355,000","€ 360,645",M,25,Belgium,Caen,Ligue 1,2017-2018
18,Alexander Djiku,"€ 6,827","€ 355,000","€ 360,645",D,22,France,Caen,Ligue 1,2017-2018
19,Timo Stavitski,"€ 3,019","€ 157,000","€ 159,496",F,17,Finland,Caen,Ligue 1,2017-2018
20,Florian Le Joncour,"€ 2,615","€ 136,000","€ 138,162",D,22,France,Caen,Ligue 1,2017-2018
21,Durel Avounou,"€ 2,288","€ 119,000","€ 120,892",M,19,Congo,Caen,Ligue 1,2017-2018
22,Makan Macalou,"€ 1,827","€ 95,000","€ 96,511",F,21,Mali,Caen,Ligue 1,2017-2018
23,Jordan N'Kololo,"€ 1,827","€ 95,000","€ 96,511",F,24,Democratic Republic of Congo,Caen,Ligue 1,2017-2018
24,Jordan Leborgne,"€ 1,596","€ 83,000","€ 84,320",M,21,France,Caen,Ligue 1,2017-2018
25,Yoël Armougom,"€ 1,462","€ 76,000","€ 77,208",D,19,France,Caen,Ligue 1,2017-2018
26,Jessy Deminguet,€ 404,"€ 21,000","€ 21,334",M,19,France,Caen,Ligue 1,2017-2018
27,Jonathan Delaplace,€ 0,€ 0,€ 0,M,31,France,Caen,Ligue 1,2017-2018
28,Adama Mbengue,€ 0,€ 0,€ 0,D,23,Senegal,Caen,Ligue 1,2017-2018
29,Valentin Voisin,€ 0,€ 0,€ 0,M,21,France,Caen,Ligue 1,2017-2018
30,Jeff Louis,€ 0,€ 0,€ 0,M,24,Haiti,Caen,Ligue 1,2017-2018
31,Emmanuel Imorou,€ 0,€ 0,€ 0,D,28,Benin,Caen,Ligue 1,2017-2018
32,Baissama Sankoh,€ 0,€ 0,€ 0,M,25,Guinea,Caen,Ligue 1,2017-2018
