,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Dimitri Foulquier,"€ 22,231","€ 1,156,000","€ 1,174,381",D,24,Guadeloupe,Strasbourg,Ligue 1,2017-2018
1,Martin Terrier,"€ 17,327","€ 901,000","€ 915,326",F,20,France,Strasbourg,Ligue 1,2017-2018
2,Jonas Martin,"€ 14,115","€ 734,000","€ 745,671",M,27,France,Strasbourg,Ligue 1,2017-2018
3,Bakary Koné,"€ 13,673","€ 711,000","€ 722,305",D,29,Burkina Faso,Strasbourg,Ligue 1,2017-2018
4,Idriss Saadi,"€ 13,673","€ 711,000","€ 722,305",F,25,Algeria,Strasbourg,Ligue 1,2017-2018
5,Benjamin Corgnet,"€ 11,385","€ 592,000","€ 601,413",M,30,France,Strasbourg,Ligue 1,2017-2018
6,Jean-Eudes Aholou,"€ 11,327","€ 589,000","€ 598,365",M,23,Cote d'Ivoire,Strasbourg,Ligue 1,2017-2018
7,Vincent Nogueira,"€ 9,192","€ 478,000","€ 485,600",M,29,France,Strasbourg,Ligue 1,2017-2018
8,Ihsan Sacko,"€ 8,731","€ 454,000","€ 461,219",M,19,France,Strasbourg,Ligue 1,2017-2018
9,Yoann Salmier,"€ 8,038","€ 418,000","€ 424,646",D,24,French Guiana,Strasbourg,Ligue 1,2017-2018
10,Pablo Martinez,"€ 7,981","€ 415,000","€ 421,599",D,28,France,Strasbourg,Ligue 1,2017-2018
11,Kenny Lala,"€ 7,981","€ 415,000","€ 421,599",D,25,France,Strasbourg,Ligue 1,2017-2018
12,Dimitri Liénard,"€ 7,462","€ 388,000","€ 394,169",M,29,France,Strasbourg,Ligue 1,2017-2018
13,Stéphane Bahoken,"€ 6,615","€ 344,000","€ 349,470",F,25,Cameroon,Strasbourg,Ligue 1,2017-2018
14,Alexandre Oukidja,"€ 5,885","€ 306,000","€ 310,866",K,28,Algeria,Strasbourg,Ligue 1,2017-2018
15,Nuno Da Costa,"€ 5,692","€ 296,000","€ 300,707",F,26,Cape Verde,Strasbourg,Ligue 1,2017-2018
16,Ernest Seka,"€ 5,692","€ 296,000","€ 300,707",D,30,Guinea,Strasbourg,Ligue 1,2017-2018
17,Jérémy Blayac,"€ 5,692","€ 296,000","€ 300,707",F,34,France,Strasbourg,Ligue 1,2017-2018
18,Jérémy Grimm,"€ 5,673","€ 295,000","€ 299,691",M,30,France,Strasbourg,Ligue 1,2017-2018
19,Kader Mangane,"€ 5,019","€ 261,000","€ 265,150",D,34,Senegal,Strasbourg,Ligue 1,2017-2018
20,Bingourou Kamara,"€ 4,558","€ 237,000","€ 240,768",K,20,France,Strasbourg,Ligue 1,2017-2018
21,Landry Bonnefoi,"€ 4,385","€ 228,000","€ 231,625",K,33,France,Strasbourg,Ligue 1,2017-2018
22,Anthony Caci,"€ 2,115","€ 110,000","€ 111,749",D,20,France,Strasbourg,Ligue 1,2017-2018
23,Moataz Zemzemi,"€ 1,481","€ 77,000","€ 78,224",M,17,Tunisia,Strasbourg,Ligue 1,2017-2018
24,Duplexe Tchamba,"€ 1,442","€ 75,000","€ 76,193",D,18,Cameroon,Strasbourg,Ligue 1,2017-2018
25,Bastien Rempp,€ 404,"€ 21,000","€ 21,334",K,18,France,Strasbourg,Ligue 1,2017-2018
26,Kévin Zohi,€ 0,€ 0,€ 0,F,20,Mali,Strasbourg,Ligue 1,2017-2018
27,Anthony Gonçalves,€ 0,€ 0,€ 0,M,31,France,Strasbourg,Ligue 1,2017-2018
28,Quentin Othon,€ 0,€ 0,€ 0,M,29,France,Strasbourg,Ligue 1,2017-2018
29,Ismaël Aaneba,€ 0,€ 0,€ 0,D,18,France,Strasbourg,Ligue 1,2017-2018
30,Abdallah Ndour,€ 0,€ 0,€ 0,D,23,Senegal,Strasbourg,Ligue 1,2017-2018
