,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Ismaïla Sarr,"€ 25,058","€ 1,303,000","€ 1,323,718",F,19,Senegal,Rennes,Ligue 1,2017-2018
1,Morgan Amalfitano,"€ 22,769","€ 1,184,000","€ 1,202,826",F,32,France,Rennes,Ligue 1,2017-2018
2,Joris Gnagnon,"€ 20,500","€ 1,066,000","€ 1,082,950",D,20,France,Rennes,Ligue 1,2017-2018
3,Benjamin André,"€ 18,231","€ 948,000","€ 963,074",M,26,France,Rennes,Ligue 1,2017-2018
4,Wahbi Khazri,"€ 16,673","€ 867,000","€ 880,786",M,26,Tunisia,Rennes,Ligue 1,2017-2018
5,Diafra Sakho,"€ 16,115","€ 838,000","€ 851,324",F,27,Senegal,Rennes,Ligue 1,2017-2018
6,Faitout Maouassa,"€ 15,942","€ 829,000","€ 842,181",D,18,France,Rennes,Ligue 1,2017-2018
7,Ludovic Baal,"€ 14,635","€ 761,000","€ 773,100",D,31,French Guiana,Rennes,Ligue 1,2017-2018
8,Firmin Mubele,"€ 14,212","€ 739,000","€ 750,750",F,23,Democratic Republic of Congo,Rennes,Ligue 1,2017-2018
9,Yoann Gourcuff,"€ 13,673","€ 711,000","€ 722,305",M,30,France,Rennes,Ligue 1,2017-2018
10,Romain Danzé,"€ 13,673","€ 711,000","€ 722,305",D,30,France,Rennes,Ligue 1,2017-2018
11,Benjamin Bourigeaud,"€ 12,615","€ 656,000","€ 666,431",M,23,France,Rennes,Ligue 1,2017-2018
12,Hamari Traoré,"€ 11,596","€ 603,000","€ 612,588",D,25,Mali,Rennes,Ligue 1,2017-2018
13,Tomas Koubek,"€ 11,346","€ 590,000","€ 599,381",K,24,Czech Republic,Rennes,Ligue 1,2017-2018
14,Adrien Hunou,"€ 9,673","€ 503,000","€ 510,998",M,23,France,Rennes,Ligue 1,2017-2018
15,Sanjin Prcic,"€ 8,346","€ 434,000","€ 440,901",M,23,Bosnia-Herzegovina,Rennes,Ligue 1,2017-2018
16,Mehdi Zeffane,"€ 6,308","€ 328,000","€ 333,215",D,25,Algeria,Rennes,Ligue 1,2017-2018
17,Abdoulaye Diallo,"€ 5,269","€ 274,000","€ 278,357",K,25,Senegal,Rennes,Ligue 1,2017-2018
18,Nicolas Janvier,"€ 4,423","€ 230,000","€ 233,657",M,18,France,Rennes,Ligue 1,2017-2018
19,Sébastien Salles-Lamonge,"€ 4,192","€ 218,000","€ 221,466",M,21,France,Rennes,Ligue 1,2017-2018
20,Namakoro Diallo,"€ 3,269","€ 170,000","€ 172,703",D,21,France,Rennes,Ligue 1,2017-2018
21,Sabri Toufiqui,"€ 1,615","€ 84,000","€ 85,336",M,20,France,Rennes,Ligue 1,2017-2018
22,Maxime Bernauer,"€ 1,308","€ 68,000","€ 69,081",D,19,France,Rennes,Ligue 1,2017-2018
23,Edvinas Gertmonas,€ 769,"€ 40,000","€ 40,636",K,21,Lithuania,Rennes,Ligue 1,2017-2018
24,Ramy Bensebaini,€ 0,€ 0,€ 0,D,22,Algeria,Rennes,Ligue 1,2017-2018
25,Brandon,€ 0,€ 0,€ 0,F,22,Spain,Rennes,Ligue 1,2017-2018
26,Armand Laurienté,€ 0,€ 0,€ 0,M,18,France,Rennes,Ligue 1,2017-2018
27,Anthony Ribelin,€ 0,€ 0,€ 0,M,21,France,Rennes,Ligue 1,2017-2018
28,Jordan Tell,€ 0,€ 0,€ 0,F,20,France,Rennes,Ligue 1,2017-2018
29,Afonso Figueiredo,€ 0,€ 0,€ 0,D,24,Portugal,Rennes,Ligue 1,2017-2018
30,Jérémy Gelin,€ 0,€ 0,€ 0,D,20,France,Rennes,Ligue 1,2017-2018
31,James Léa Siliki,€ 0,€ 0,€ 0,M,21,France,Rennes,Ligue 1,2017-2018
32,Mexer,€ 0,€ 0,€ 0,D,28,Mozambique,Rennes,Ligue 1,2017-2018
33,Gerzino Nyamsi,€ 0,€ 0,€ 0,D,20,France,Rennes,Ligue 1,2017-2018
34,Raïs M'Bolhi,€ 0,€ 0,€ 0,K,31,Algeria,Rennes,Ligue 1,2017-2018
