,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Nolan Roux,"€ 19,135","€ 995,000","€ 1,010,821",F,29,France,Metz,Ligue 1,2017-2018
1,Danijel Milicevic,"€ 15,846","€ 824,000","€ 837,102",M,31,Bosnia-Herzegovina,Metz,Ligue 1,2017-2018
2,Emmanuel Rivière,"€ 14,981","€ 779,000","€ 791,386",F,27,France,Metz,Ligue 1,2017-2018
3,Fallou Diagne,"€ 14,846","€ 772,000","€ 784,275",D,27,Senegal,Metz,Ligue 1,2017-2018
4,Gerónimo Poblete,"€ 14,558","€ 757,000","€ 769,037",M,24,Argentina,Metz,Ligue 1,2017-2018
5,Georges Mandjeck,"€ 14,385","€ 748,000","€ 759,893",M,28,Cameroon,Metz,Ligue 1,2017-2018
6,Milan Bisevac,"€ 13,519","€ 703,000","€ 714,178",D,33,Serbia,Metz,Ligue 1,2017-2018
7,Mathieu Dossevi,"€ 12,538","€ 652,000","€ 662,367",F,29,Togo,Metz,Ligue 1,2017-2018
8,Renaud Cohade,"€ 11,250","€ 585,000","€ 594,302",M,32,France,Metz,Ligue 1,2017-2018
9,Julian Palmieri,"€ 10,827","€ 563,000","€ 571,952",D,30,France,Metz,Ligue 1,2017-2018
10,Cafú,"€ 9,865","€ 513,000","€ 521,157",M,24,Portugal,Metz,Ligue 1,2017-2018
11,Yann Jouffre,"€ 9,000","€ 468,000","€ 475,441",M,32,France,Metz,Ligue 1,2017-2018
12,Iván Balliu,"€ 9,000","€ 468,000","€ 475,441",D,25,Albania,Metz,Ligue 1,2017-2018
13,Benoît Assou-Ekotto,"€ 9,000","€ 468,000","€ 475,441",D,33,Cameroon,Metz,Ligue 1,2017-2018
14,Eiji Kawashima,"€ 8,423","€ 438,000","€ 444,964",K,34,Japan,Metz,Ligue 1,2017-2018
15,Opa Nguette,"€ 8,000","€ 416,000","€ 422,615",F,22,Senegal,Metz,Ligue 1,2017-2018
16,Farid Boulaya,"€ 7,538","€ 392,000","€ 398,233",F,24,Algeria,Metz,Ligue 1,2017-2018
17,Moussa Niakhaté,"€ 6,654","€ 346,000","€ 351,502",D,21,France,Metz,Ligue 1,2017-2018
18,Florent Mollet,"€ 6,115","€ 318,000","€ 323,056",M,25,France,Metz,Ligue 1,2017-2018
19,Quentin Beunardeau,"€ 5,750","€ 299,000","€ 303,754",K,23,France,Metz,Ligue 1,2017-2018
20,Jonathan Rivierez,"€ 5,615","€ 292,000","€ 296,643",D,28,France,Metz,Ligue 1,2017-2018
21,Thomas Didillon,"€ 5,442","€ 283,000","€ 287,500",K,21,France,Metz,Ligue 1,2017-2018
22,Matthieu Udol,"€ 4,231","€ 220,000","€ 223,498",D,21,France,Metz,Ligue 1,2017-2018
23,Ibrahima Niane,"€ 3,327","€ 173,000","€ 175,751",F,18,Senegal,Metz,Ligue 1,2017-2018
24,Vincent Thill,"€ 2,731","€ 142,000","€ 144,258",M,17,Luxembourg,Metz,Ligue 1,2017-2018
25,Vahid Selimovic,"€ 1,962","€ 102,000","€ 103,622",D,20,Luxembourg,Metz,Ligue 1,2017-2018
26,Lemouya Goudiaby,"€ 1,692","€ 88,000","€ 89,399",D,20,Senegal,Metz,Ligue 1,2017-2018
27,Ablie Jallow,"€ 1,538","€ 80,000","€ 81,272",F,18,The Gambia,Metz,Ligue 1,2017-2018
28,Nicolas Basin,"€ 1,308","€ 68,000","€ 69,081",D,18,France,Metz,Ligue 1,2017-2018
29,Vincent Peugnet,"€ 1,192","€ 62,000","€ 62,986",D,19,France,Metz,Ligue 1,2017-2018
30,Bilal Hadraoui,"€ 1,096","€ 57,000","€ 57,906",D,18,France,Metz,Ligue 1,2017-2018
31,Dylan Lempereur,"€ 1,019","€ 53,000","€ 53,843",D,18,France,Metz,Ligue 1,2017-2018
32,Calvin Haïdara,€ 827,"€ 43,000","€ 43,684",K,18,France,Metz,Ligue 1,2017-2018
33,Youssef Maziz,€ 673,"€ 35,000","€ 35,557",M,19,France,Metz,Ligue 1,2017-2018
34,Philipp Wollscheid,€ 0,€ 0,€ 0,D,28,Germany,Metz,Ligue 1,2017-2018
35,Richard Steven Sila,€ 0,€ 0,€ 0,F,19,France,Metz,Ligue 1,2017-2018
36,Simon Falette,€ 0,€ 0,€ 0,D,25,Guinea,Metz,Ligue 1,2017-2018
37,Théodore Efouba Ayissi,€ 0,€ 0,€ 0,D,20,Cameroon,Metz,Ligue 1,2017-2018
38,Brian Fernández,€ 0,€ 0,€ 0,F,22,Argentina,Metz,Ligue 1,2017-2018
39,Chris Philipps,€ 0,€ 0,€ 0,M,23,Luxembourg,Metz,Ligue 1,2017-2018
40,Lilian Fournier,€ 0,€ 0,€ 0,M,19,France,Metz,Ligue 1,2017-2018
41,Habib Diallo,€ 0,€ 0,€ 0,F,22,Senegal,Metz,Ligue 1,2017-2018
42,Alexis Larriere,€ 0,€ 0,€ 0,M,20,France,Metz,Ligue 1,2017-2018
43,Gauthier Hein,€ 0,€ 0,€ 0,F,20,France,Metz,Ligue 1,2017-2018
