,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Dimitri Payet,"€ 136,692","€ 7,108,000","€ 7,221,020",F,30,France,Marseille,Ligue 1,2017-2018
1,Luiz Gustavo,"€ 113,904","€ 5,923,000","€ 6,017,178",M,29,Brazil,Marseille,Ligue 1,2017-2018
2,Aymen Abdennour,"€ 95,250","€ 4,953,000","€ 5,031,754",D,27,Tunisia,Marseille,Ligue 1,2017-2018
3,Florian Thauvin,"€ 93,404","€ 4,857,000","€ 4,934,228",F,24,France,Marseille,Ligue 1,2017-2018
4,Steve Mandanda,"€ 79,731","€ 4,146,000","€ 4,211,923",K,32,France,Marseille,Ligue 1,2017-2018
5,Adil Rami,"€ 68,346","€ 3,554,000","€ 3,610,510",D,31,France,Marseille,Ligue 1,2017-2018
6,Morgan Sanson,"€ 45,558","€ 2,369,000","€ 2,406,668",M,22,France,Marseille,Ligue 1,2017-2018
7,Clinton N'Jie,"€ 43,288","€ 2,251,000","€ 2,286,792",F,23,Cameroon,Marseille,Ligue 1,2017-2018
8,Rémy Cabella,"€ 43,288","€ 2,251,000","€ 2,286,792",M,27,France,Marseille,Ligue 1,2017-2018
9,Valère Germain,"€ 41,000","€ 2,132,000","€ 2,165,900",F,27,France,Marseille,Ligue 1,2017-2018
10,Grégory Sertic,"€ 41,000","€ 2,132,000","€ 2,165,900",M,27,France,Marseille,Ligue 1,2017-2018
11,Rolando,"€ 37,654","€ 1,958,000","€ 1,989,133",D,31,Portugal,Marseille,Ligue 1,2017-2018
12,Henri Bedimo,"€ 36,442","€ 1,895,000","€ 1,925,131",D,33,Cameroon,Marseille,Ligue 1,2017-2018
13,Lucas Ocampos,"€ 29,615","€ 1,540,000","€ 1,564,487",F,22,Argentina,Marseille,Ligue 1,2017-2018
14,Jordan Amavi,"€ 28,481","€ 1,481,000","€ 1,504,548",D,23,France,Marseille,Ligue 1,2017-2018
15,Hiroki Sakai,"€ 22,808","€ 1,186,000","€ 1,204,858",D,27,Japan,Marseille,Ligue 1,2017-2018
16,Yohann Pelé,"€ 18,231","€ 948,000","€ 963,074",K,34,France,Marseille,Ligue 1,2017-2018
17,Bouna Sarr,"€ 13,673","€ 711,000","€ 722,305",D,25,France,Marseille,Ligue 1,2017-2018
18,Boubacar Kamara,"€ 5,692","€ 296,000","€ 300,707",D,17,France,Marseille,Ligue 1,2017-2018
19,Christopher Rocchia,"€ 3,885","€ 202,000","€ 205,212",D,19,France,Marseille,Ligue 1,2017-2018
20,Florian Escales,"€ 3,423","€ 178,000","€ 180,830",K,21,France,Marseille,Ligue 1,2017-2018
21,Yusuf Sari,"€ 2,712","€ 141,000","€ 143,242",F,18,Turkey,Marseille,Ligue 1,2017-2018
22,Romain Cagnon,"€ 1,346","€ 70,000","€ 71,113",K,20,France,Marseille,Ligue 1,2017-2018
23,Dória,€ 0,€ 0,€ 0,D,22,Brazil,Marseille,Ligue 1,2017-2018
24,Patrice Evra,€ 0,€ 0,€ 0,D,36,France,Marseille,Ligue 1,2017-2018
25,André Zambo Anguissa,€ 0,€ 0,€ 0,M,21,Cameroon,Marseille,Ligue 1,2017-2018
26,Maxime López,€ 0,€ 0,€ 0,M,19,France,Marseille,Ligue 1,2017-2018
27,Konstantinos Mitroglou,€ 0,€ 0,€ 0,F,29,Greece,Marseille,Ligue 1,2017-2018
28,Tomas Hubocan,€ 0,€ 0,€ 0,D,31,Slovakia,Marseille,Ligue 1,2017-2018
