,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Mario Balotelli,"€ 102,519","€ 5,331,000","€ 5,415,765",F,26,Italy,Nice,Ligue 1,2017-2018
1,Dante,"€ 56,962","€ 2,962,000","€ 3,009,097",D,33,Brazil,Nice,Ligue 1,2017-2018
2,Nampalys Mendy,"€ 55,558","€ 2,889,000","€ 2,934,936",M,25,France,Nice,Ligue 1,2017-2018
3,Wylan Cyprien,"€ 22,769","€ 1,184,000","€ 1,202,826",M,22,France,Nice,Ligue 1,2017-2018
4,Allan Saint-Maximin,"€ 22,769","€ 1,184,000","€ 1,202,826",F,20,France,Nice,Ligue 1,2017-2018
5,Christophe Jallet,"€ 17,096","€ 889,000","€ 903,135",D,33,France,Nice,Ligue 1,2017-2018
6,Marlon,"€ 14,346","€ 746,000","€ 757,862",D,21,Brazil,Nice,Ligue 1,2017-2018
7,Racine Coly,"€ 11,519","€ 599,000","€ 608,524",D,21,Senegal,Nice,Ligue 1,2017-2018
8,Walter Benítez,"€ 9,923","€ 516,000","€ 524,205",K,24,Argentina,Nice,Ligue 1,2017-2018
9,Yoan Cardinale,"€ 9,115","€ 474,000","€ 481,537",K,23,France,Nice,Ligue 1,2017-2018
10,Malang Sarr,"€ 9,000","€ 468,000","€ 475,441",D,18,France,Nice,Ligue 1,2017-2018
11,Ihsan Sacko,"€ 8,731","€ 454,000","€ 461,219",M,19,France,Nice,Ligue 1,2017-2018
12,Arnaud Lusamba,"€ 8,404","€ 437,000","€ 443,948",M,20,France,Nice,Ligue 1,2017-2018
13,Adrien Tamèze,"€ 8,250","€ 429,000","€ 435,821",M,23,France,Nice,Ligue 1,2017-2018
14,Bassem Srarfi,"€ 8,154","€ 424,000","€ 430,742",F,20,Tunisia,Nice,Ligue 1,2017-2018
15,Arnaud Souquet,"€ 7,981","€ 415,000","€ 421,599",D,25,France,Nice,Ligue 1,2017-2018
16,Mickaël Le Bihan,"€ 7,442","€ 387,000","€ 393,153",F,27,France,Nice,Ligue 1,2017-2018
17,Simon Pouplin,"€ 7,346","€ 382,000","€ 388,074",K,32,France,Nice,Ligue 1,2017-2018
18,Maxime Le Marchand,"€ 6,442","€ 335,000","€ 340,327",D,27,France,Nice,Ligue 1,2017-2018
19,Jean-Victor Makengo,"€ 6,154","€ 320,000","€ 325,088",M,19,France,Nice,Ligue 1,2017-2018
20,Vincent Marcel,"€ 3,904","€ 203,000","€ 206,228",M,20,France,Nice,Ligue 1,2017-2018
21,Romain Perraud,"€ 3,865","€ 201,000","€ 204,196",D,19,France,Nice,Ligue 1,2017-2018
22,Patrick Burner,"€ 3,442","€ 179,000","€ 181,846",D,21,France,Nice,Ligue 1,2017-2018
23,Albert Rafetraniaina,"€ 2,827","€ 147,000","€ 149,337",M,20,Madagascar,Nice,Ligue 1,2017-2018
24,Ignatius Ganago,"€ 1,827","€ 95,000","€ 96,511",F,18,Cameroon,Nice,Ligue 1,2017-2018
25,Hicham Mahou,"€ 1,058","€ 55,000","€ 55,875",F,17,France,Nice,Ligue 1,2017-2018
26,Andy Pelmard,"€ 1,019","€ 53,000","€ 53,843",D,17,France,Nice,Ligue 1,2017-2018
27,Yannis Clementia,"€ 1,000","€ 52,000","€ 52,827",K,19,France,Nice,Ligue 1,2017-2018
28,Olivier Boscagli,€ 0,€ 0,€ 0,D,19,France,Nice,Ligue 1,2017-2018
29,Gautier Lloris,€ 0,€ 0,€ 0,D,21,France,Nice,Ligue 1,2017-2018
30,Jean Michaël Seri,€ 0,€ 0,€ 0,M,25,Cote d'Ivoire,Nice,Ligue 1,2017-2018
31,Mohamed Lamine Diaby,€ 0,€ 0,€ 0,F,16,France,Nice,Ligue 1,2017-2018
32,Dalbert,€ 0,€ 0,€ 0,D,23,Brazil,Nice,Ligue 1,2017-2018
33,Pierre Lees Melou,€ 0,€ 0,€ 0,M,24,France,Nice,Ligue 1,2017-2018
34,Rémi Walter,€ 0,€ 0,€ 0,M,22,France,Nice,Ligue 1,2017-2018
35,Valentin Eysseric,€ 0,€ 0,€ 0,M,25,France,Nice,Ligue 1,2017-2018
36,Vincent Koziello,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2017-2018
37,Wesley Sneijder,€ 0,€ 0,€ 0,M,33,Netherlands,Nice,Ligue 1,2017-2018
38,Alassane Plea,€ 0,€ 0,€ 0,F,24,France,Nice,Ligue 1,2017-2018
