,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Jimmy Briand,"€ 18,231","€ 948,000","€ 963,074",F,31,France,Guingamp,Ligue 1,2017-2018
1,Clément Grenier,"€ 12,538","€ 652,000","€ 662,367",M,26,France,Guingamp,Ligue 1,2017-2018
2,Jérémy Sorbon,"€ 11,385","€ 592,000","€ 601,413",D,33,France,Guingamp,Ligue 1,2017-2018
3,Lucas Deaux,"€ 10,250","€ 533,000","€ 541,475",M,28,France,Guingamp,Ligue 1,2017-2018
4,Jonathan Martins Pereira,"€ 9,212","€ 479,000","€ 486,616",D,31,France,Guingamp,Ligue 1,2017-2018
5,Yannis Salibur,"€ 9,115","€ 474,000","€ 481,537",F,26,France,Guingamp,Ligue 1,2017-2018
6,Franck Tabanou,"€ 9,115","€ 474,000","€ 481,537",D,28,France,Guingamp,Ligue 1,2017-2018
7,Ludovic Blas,"€ 9,115","€ 474,000","€ 481,537",M,19,France,Guingamp,Ligue 1,2017-2018
8,Christophe Kerbrat,"€ 9,115","€ 474,000","€ 481,537",D,30,France,Guingamp,Ligue 1,2017-2018
9,Félix Eboa Eboa,"€ 7,942","€ 413,000","€ 419,567",D,20,Cameroon,Guingamp,Ligue 1,2017-2018
10,Benjamin Angoua,"€ 7,692","€ 400,000","€ 406,360",D,30,Cote d'Ivoire,Guingamp,Ligue 1,2017-2018
11,Pedro Rebocho,"€ 6,904","€ 359,000","€ 364,708",D,22,Portugal,Guingamp,Ligue 1,2017-2018
12,Lebogang Phiri,"€ 6,904","€ 359,000","€ 364,708",M,22,South Africa,Guingamp,Ligue 1,2017-2018
13,Karl-Johan Johnsson,"€ 6,750","€ 351,000","€ 356,581",K,27,Sweden,Guingamp,Ligue 1,2017-2018
14,Thibault Giresse,"€ 6,750","€ 351,000","€ 356,581",M,36,France,Guingamp,Ligue 1,2017-2018
15,Marcus Thuram,"€ 6,538","€ 340,000","€ 345,406",F,19,France,Guingamp,Ligue 1,2017-2018
16,Denis Petric,"€ 6,288","€ 327,000","€ 332,199",K,29,Serbia,Guingamp,Ligue 1,2017-2018
17,Nathaël Julan,"€ 6,115","€ 318,000","€ 323,056",F,20,France,Guingamp,Ligue 1,2017-2018
18,Marcus Coco,"€ 5,615","€ 292,000","€ 296,643",F,21,France,Guingamp,Ligue 1,2017-2018
19,Jordan Ikoko,"€ 5,615","€ 292,000","€ 296,643",D,23,Democratic Republic of Congo,Guingamp,Ligue 1,2017-2018
20,Marc-Aurèle Caillard,"€ 3,750","€ 195,000","€ 198,101",K,23,France,Guingamp,Ligue 1,2017-2018
21,Mattéo Ahlinvi,"€ 1,519","€ 79,000","€ 80,256",M,17,France,Guingamp,Ligue 1,2017-2018
22,Killian Le Roy,€ 692,"€ 36,000","€ 36,572",K,19,France,Guingamp,Ligue 1,2017-2018
23,Yeni N'Gbakoto,€ 0,€ 0,€ 0,F,25,Democratic Republic of Congo,Guingamp,Ligue 1,2017-2018
24,Étienne Didot,€ 0,€ 0,€ 0,M,33,France,Guingamp,Ligue 1,2017-2018
25,Karim Achahbar,€ 0,€ 0,€ 0,F,21,Morocco,Guingamp,Ligue 1,2017-2018
26,Mustapha Diallo,€ 0,€ 0,€ 0,M,31,Senegal,Guingamp,Ligue 1,2017-2018
27,Nicolas Benezet,€ 0,€ 0,€ 0,F,26,France,Guingamp,Ligue 1,2017-2018
28,Sloan Privat,€ 0,€ 0,€ 0,F,27,French Guiana,Guingamp,Ligue 1,2017-2018
29,Abdoul Camara,€ 0,€ 0,€ 0,F,27,Guinea,Guingamp,Ligue 1,2017-2018
