,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Paul-Georges Ntep,"€ 76,192","€ 3,962,000","€ 4,024,997",F,24,Cameroon,St Etienne,Ligue 1,2017-2018
1,Rémy Cabella,"€ 43,288","€ 2,251,000","€ 2,286,792",M,27,France,St Etienne,Ligue 1,2017-2018
2,Neven Subotic,"€ 34,173","€ 1,777,000","€ 1,805,255",D,28,Germany,St Etienne,Ligue 1,2017-2018
3,Mathieu Debuchy,"€ 23,000","€ 1,196,000","€ 1,215,017",D,31,France,St Etienne,Ligue 1,2017-2018
4,Yann M'Vila,"€ 20,500","€ 1,066,000","€ 1,082,950",M,27,France,St Etienne,Ligue 1,2017-2018
5,Stéphane Ruffier,"€ 20,500","€ 1,066,000","€ 1,082,950",K,30,France,St Etienne,Ligue 1,2017-2018
6,Loïc Perrin,"€ 20,500","€ 1,066,000","€ 1,082,950",D,31,France,St Etienne,Ligue 1,2017-2018
7,Robert Beric,"€ 20,269","€ 1,054,000","€ 1,070,759",F,26,Slovenia,St Etienne,Ligue 1,2017-2018
8,Kévin Théophile-Catherine,"€ 19,365","€ 1,007,000","€ 1,023,012",D,27,Martinique,St Etienne,Ligue 1,2017-2018
9,Romain Hamouma,"€ 19,365","€ 1,007,000","€ 1,023,012",F,30,France,St Etienne,Ligue 1,2017-2018
10,Vincent Pajot,"€ 13,519","€ 703,000","€ 714,178",M,26,France,St Etienne,Ligue 1,2017-2018
11,Jonathan Bamba,"€ 13,404","€ 697,000","€ 708,083",F,21,France,St Etienne,Ligue 1,2017-2018
12,Gabriel Silva,"€ 13,365","€ 695,000","€ 706,051",D,26,Brazil,St Etienne,Ligue 1,2017-2018
13,Oussama Tannane,"€ 10,923","€ 568,000","€ 577,031",F,23,Morocco,St Etienne,Ligue 1,2017-2018
14,Assane Dioussé,"€ 10,365","€ 539,000","€ 547,570",M,19,Senegal,St Etienne,Ligue 1,2017-2018
15,Saidy Janko,"€ 9,212","€ 479,000","€ 486,616",D,21,Switzerland,St Etienne,Ligue 1,2017-2018
16,Jessy Moulin,"€ 7,192","€ 374,000","€ 379,947",K,31,France,St Etienne,Ligue 1,2017-2018
17,Habib Maïga,"€ 4,654","€ 242,000","€ 245,848",M,21,Cote d'Ivoire,St Etienne,Ligue 1,2017-2018
18,Alexandros Katranis,"€ 2,962","€ 154,000","€ 156,449",D,19,Greece,St Etienne,Ligue 1,2017-2018
19,Ronaël Pierre-Gabriel,"€ 2,885","€ 150,000","€ 152,385",D,19,France,St Etienne,Ligue 1,2017-2018
20,Anthony Maisonnial,"€ 2,346","€ 122,000","€ 123,940",K,19,France,St Etienne,Ligue 1,2017-2018
21,Dylan Chambost,"€ 1,885","€ 98,000","€ 99,558",M,19,France,St Etienne,Ligue 1,2017-2018
22,Mahdi Camara,"€ 1,519","€ 79,000","€ 80,256",M,19,France,St Etienne,Ligue 1,2017-2018
23,Kenny Rocha Santos,€ 981,"€ 51,000","€ 51,811",M,17,Cape Verde,St Etienne,Ligue 1,2017-2018
24,Wesley Fofana,€ 750,"€ 39,000","€ 39,620",D,16,France,St Etienne,Ligue 1,2017-2018
25,Alexis Guendouz,€ 731,"€ 38,000","€ 38,604",K,21,France,St Etienne,Ligue 1,2017-2018
26,Loïs Diony,€ 0,€ 0,€ 0,F,24,France,St Etienne,Ligue 1,2017-2018
27,Ben Karamoko,€ 0,€ 0,€ 0,D,22,Cote d'Ivoire,St Etienne,Ligue 1,2017-2018
28,Bryan Dabo,€ 0,€ 0,€ 0,M,25,Burkina Faso,St Etienne,Ligue 1,2017-2018
29,Cheikh M'Bengue,€ 0,€ 0,€ 0,D,28,Senegal,St Etienne,Ligue 1,2017-2018
30,Florentin Pogba,€ 0,€ 0,€ 0,D,26,Guinea,St Etienne,Ligue 1,2017-2018
31,Hernani,€ 0,€ 0,€ 0,M,23,Brazil,St Etienne,Ligue 1,2017-2018
32,Kévin Monnet-Paquet,€ 0,€ 0,€ 0,F,28,France,St Etienne,Ligue 1,2017-2018
33,Léo Lacroix,€ 0,€ 0,€ 0,D,25,Switzerland,St Etienne,Ligue 1,2017-2018
34,Alexander Söderlund,€ 0,€ 0,€ 0,F,29,Norway,St Etienne,Ligue 1,2017-2018
35,Ole Selnaes,€ 0,€ 0,€ 0,M,22,Norway,St Etienne,Ligue 1,2017-2018
36,Pierre-Yves Polomat,€ 0,€ 0,€ 0,D,23,France,St Etienne,Ligue 1,2017-2018
37,Rayan Souici,€ 0,€ 0,€ 0,D,19,France,St Etienne,Ligue 1,2017-2018
38,Samy Baghdadi,€ 0,€ 0,€ 0,F,19,France,St Etienne,Ligue 1,2017-2018
39,Vagner,€ 0,€ 0,€ 0,F,21,Cape Verde,St Etienne,Ligue 1,2017-2018
