,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
28,28,Jordan Tell,€ 0,€ 0,€ 0,F,20,France,Rennes,Ligue 1,2017-2018
29,29,Afonso Figueiredo,€ 0,€ 0,€ 0,D,24,Portugal,Rennes,Ligue 1,2017-2018
30,30,Jérémy Gelin,€ 0,€ 0,€ 0,D,20,France,Rennes,Ligue 1,2017-2018
31,31,James Léa Siliki,€ 0,€ 0,€ 0,M,21,France,Rennes,Ligue 1,2017-2018
32,32,Mexer,€ 0,€ 0,€ 0,D,28,Mozambique,Rennes,Ligue 1,2017-2018
33,33,Gerzino Nyamsi,€ 0,€ 0,€ 0,D,20,France,Rennes,Ligue 1,2017-2018
34,34,Raïs M'Bolhi,€ 0,€ 0,€ 0,K,31,Algeria,Rennes,Ligue 1,2017-2018
0,0,Paul-Georges Ntep,"€ 76,192","€ 3,962,000","€ 4,024,997",F,24,Cameroon,St Etienne,Ligue 1,2017-2018
1,1,Rémy Cabella,"€ 43,288","€ 2,251,000","€ 2,286,792",M,27,France,St Etienne,Ligue 1,2017-2018
2,2,Neven Subotic,"€ 34,173","€ 1,777,000","€ 1,805,255",D,28,Germany,St Etienne,Ligue 1,2017-2018
3,3,Mathieu Debuchy,"€ 23,000","€ 1,196,000","€ 1,215,017",D,31,France,St Etienne,Ligue 1,2017-2018
4,4,Yann M'Vila,"€ 20,500","€ 1,066,000","€ 1,082,950",M,27,France,St Etienne,Ligue 1,2017-2018
5,5,Stéphane Ruffier,"€ 20,500","€ 1,066,000","€ 1,082,950",K,30,France,St Etienne,Ligue 1,2017-2018
6,6,Loïc Perrin,"€ 20,500","€ 1,066,000","€ 1,082,950",D,31,France,St Etienne,Ligue 1,2017-2018
7,7,Robert Beric,"€ 20,269","€ 1,054,000","€ 1,070,759",F,26,Slovenia,St Etienne,Ligue 1,2017-2018
8,8,Kévin Théophile-Catherine,"€ 19,365","€ 1,007,000","€ 1,023,012",D,27,Martinique,St Etienne,Ligue 1,2017-2018
9,9,Romain Hamouma,"€ 19,365","€ 1,007,000","€ 1,023,012",F,30,France,St Etienne,Ligue 1,2017-2018
10,10,Vincent Pajot,"€ 13,519","€ 703,000","€ 714,178",M,26,France,St Etienne,Ligue 1,2017-2018
11,11,Jonathan Bamba,"€ 13,404","€ 697,000","€ 708,083",F,21,France,St Etienne,Ligue 1,2017-2018
12,12,Gabriel Silva,"€ 13,365","€ 695,000","€ 706,051",D,26,Brazil,St Etienne,Ligue 1,2017-2018
13,13,Oussama Tannane,"€ 10,923","€ 568,000","€ 577,031",F,23,Morocco,St Etienne,Ligue 1,2017-2018
14,14,Assane Dioussé,"€ 10,365","€ 539,000","€ 547,570",M,19,Senegal,St Etienne,Ligue 1,2017-2018
15,15,Saidy Janko,"€ 9,212","€ 479,000","€ 486,616",D,21,Switzerland,St Etienne,Ligue 1,2017-2018
16,16,Jessy Moulin,"€ 7,192","€ 374,000","€ 379,947",K,31,France,St Etienne,Ligue 1,2017-2018
17,17,Habib Maïga,"€ 4,654","€ 242,000","€ 245,848",M,21,Cote d'Ivoire,St Etienne,Ligue 1,2017-2018
18,18,Alexandros Katranis,"€ 2,962","€ 154,000","€ 156,449",D,19,Greece,St Etienne,Ligue 1,2017-2018
19,19,Ronaël Pierre-Gabriel,"€ 2,885","€ 150,000","€ 152,385",D,19,France,St Etienne,Ligue 1,2017-2018
20,20,Anthony Maisonnial,"€ 2,346","€ 122,000","€ 123,940",K,19,France,St Etienne,Ligue 1,2017-2018
21,21,Dylan Chambost,"€ 1,885","€ 98,000","€ 99,558",M,19,France,St Etienne,Ligue 1,2017-2018
22,22,Mahdi Camara,"€ 1,519","€ 79,000","€ 80,256",M,19,France,St Etienne,Ligue 1,2017-2018
23,23,Kenny Rocha Santos,€ 981,"€ 51,000","€ 51,811",M,17,Cape Verde,St Etienne,Ligue 1,2017-2018
24,24,Wesley Fofana,€ 750,"€ 39,000","€ 39,620",D,16,France,St Etienne,Ligue 1,2017-2018
25,25,Alexis Guendouz,€ 731,"€ 38,000","€ 38,604",K,21,France,St Etienne,Ligue 1,2017-2018
26,26,Loïs Diony,€ 0,€ 0,€ 0,F,24,France,St Etienne,Ligue 1,2017-2018
27,27,Ben Karamoko,€ 0,€ 0,€ 0,D,22,Cote d'Ivoire,St Etienne,Ligue 1,2017-2018
28,28,Bryan Dabo,€ 0,€ 0,€ 0,M,25,Burkina Faso,St Etienne,Ligue 1,2017-2018
29,29,Cheikh M'Bengue,€ 0,€ 0,€ 0,D,28,Senegal,St Etienne,Ligue 1,2017-2018
30,30,Florentin Pogba,€ 0,€ 0,€ 0,D,26,Guinea,St Etienne,Ligue 1,2017-2018
31,31,Hernani,€ 0,€ 0,€ 0,M,23,Brazil,St Etienne,Ligue 1,2017-2018
32,32,Kévin Monnet-Paquet,€ 0,€ 0,€ 0,F,28,France,St Etienne,Ligue 1,2017-2018
33,33,Léo Lacroix,€ 0,€ 0,€ 0,D,25,Switzerland,St Etienne,Ligue 1,2017-2018
34,34,Alexander Söderlund,€ 0,€ 0,€ 0,F,29,Norway,St Etienne,Ligue 1,2017-2018
35,35,Ole Selnaes,€ 0,€ 0,€ 0,M,22,Norway,St Etienne,Ligue 1,2017-2018
36,36,Pierre-Yves Polomat,€ 0,€ 0,€ 0,D,23,France,St Etienne,Ligue 1,2017-2018
37,37,Rayan Souici,€ 0,€ 0,€ 0,D,19,France,St Etienne,Ligue 1,2017-2018
38,38,Samy Baghdadi,€ 0,€ 0,€ 0,F,19,France,St Etienne,Ligue 1,2017-2018
39,39,Vagner,€ 0,€ 0,€ 0,F,21,Cape Verde,St Etienne,Ligue 1,2017-2018
0,0,Dimitri Foulquier,"€ 22,231","€ 1,156,000","€ 1,174,381",D,24,Guadeloupe,Strasbourg,Ligue 1,2017-2018
1,1,Martin Terrier,"€ 17,327","€ 901,000","€ 915,326",F,20,France,Strasbourg,Ligue 1,2017-2018
2,2,Jonas Martin,"€ 14,115","€ 734,000","€ 745,671",M,27,France,Strasbourg,Ligue 1,2017-2018
3,3,Bakary Koné,"€ 13,673","€ 711,000","€ 722,305",D,29,Burkina Faso,Strasbourg,Ligue 1,2017-2018
4,4,Idriss Saadi,"€ 13,673","€ 711,000","€ 722,305",F,25,Algeria,Strasbourg,Ligue 1,2017-2018
5,5,Benjamin Corgnet,"€ 11,385","€ 592,000","€ 601,413",M,30,France,Strasbourg,Ligue 1,2017-2018
6,6,Jean-Eudes Aholou,"€ 11,327","€ 589,000","€ 598,365",M,23,Cote d'Ivoire,Strasbourg,Ligue 1,2017-2018
7,7,Vincent Nogueira,"€ 9,192","€ 478,000","€ 485,600",M,29,France,Strasbourg,Ligue 1,2017-2018
8,8,Ihsan Sacko,"€ 8,731","€ 454,000","€ 461,219",M,19,France,Strasbourg,Ligue 1,2017-2018
9,9,Yoann Salmier,"€ 8,038","€ 418,000","€ 424,646",D,24,French Guiana,Strasbourg,Ligue 1,2017-2018
10,10,Pablo Martinez,"€ 7,981","€ 415,000","€ 421,599",D,28,France,Strasbourg,Ligue 1,2017-2018
11,11,Kenny Lala,"€ 7,981","€ 415,000","€ 421,599",D,25,France,Strasbourg,Ligue 1,2017-2018
12,12,Dimitri Liénard,"€ 7,462","€ 388,000","€ 394,169",M,29,France,Strasbourg,Ligue 1,2017-2018
13,13,Stéphane Bahoken,"€ 6,615","€ 344,000","€ 349,470",F,25,Cameroon,Strasbourg,Ligue 1,2017-2018
14,14,Alexandre Oukidja,"€ 5,885","€ 306,000","€ 310,866",K,28,Algeria,Strasbourg,Ligue 1,2017-2018
15,15,Nuno Da Costa,"€ 5,692","€ 296,000","€ 300,707",F,26,Cape Verde,Strasbourg,Ligue 1,2017-2018
16,16,Ernest Seka,"€ 5,692","€ 296,000","€ 300,707",D,30,Guinea,Strasbourg,Ligue 1,2017-2018
17,17,Jérémy Blayac,"€ 5,692","€ 296,000","€ 300,707",F,34,France,Strasbourg,Ligue 1,2017-2018
18,18,Jérémy Grimm,"€ 5,673","€ 295,000","€ 299,691",M,30,France,Strasbourg,Ligue 1,2017-2018
19,19,Kader Mangane,"€ 5,019","€ 261,000","€ 265,150",D,34,Senegal,Strasbourg,Ligue 1,2017-2018
20,20,Bingourou Kamara,"€ 4,558","€ 237,000","€ 240,768",K,20,France,Strasbourg,Ligue 1,2017-2018
21,21,Landry Bonnefoi,"€ 4,385","€ 228,000","€ 231,625",K,33,France,Strasbourg,Ligue 1,2017-2018
22,22,Anthony Caci,"€ 2,115","€ 110,000","€ 111,749",D,20,France,Strasbourg,Ligue 1,2017-2018
23,23,Moataz Zemzemi,"€ 1,481","€ 77,000","€ 78,224",M,17,Tunisia,Strasbourg,Ligue 1,2017-2018
24,24,Duplexe Tchamba,"€ 1,442","€ 75,000","€ 76,193",D,18,Cameroon,Strasbourg,Ligue 1,2017-2018
25,25,Bastien Rempp,€ 404,"€ 21,000","€ 21,334",K,18,France,Strasbourg,Ligue 1,2017-2018
26,26,Kévin Zohi,€ 0,€ 0,€ 0,F,20,Mali,Strasbourg,Ligue 1,2017-2018
27,27,Anthony Gonçalves,€ 0,€ 0,€ 0,M,31,France,Strasbourg,Ligue 1,2017-2018
28,28,Quentin Othon,€ 0,€ 0,€ 0,M,29,France,Strasbourg,Ligue 1,2017-2018
29,29,Ismaël Aaneba,€ 0,€ 0,€ 0,D,18,France,Strasbourg,Ligue 1,2017-2018
30,30,Abdallah Ndour,€ 0,€ 0,€ 0,D,23,Senegal,Strasbourg,Ligue 1,2017-2018
0,0,Giannelli Imbula,"€ 67,769","€ 3,524,000","€ 3,580,033",M,24,Democratic Republic of Congo,Toulouse,Ligue 1,2017-2018
1,1,Andy Delort,"€ 33,769","€ 1,756,000","€ 1,783,921",F,25,Algeria,Toulouse,Ligue 1,2017-2018
2,2,Max Gradel,"€ 30,000","€ 1,560,000","€ 1,584,805",F,29,Cote d'Ivoire,Toulouse,Ligue 1,2017-2018
3,3,Yaya Sanogo,"€ 24,442","€ 1,271,000","€ 1,291,209",F,24,France,Toulouse,Ligue 1,2017-2018
4,4,Ola Toivonen,"€ 21,654","€ 1,126,000","€ 1,143,904",F,30,Sweden,Toulouse,Ligue 1,2017-2018
5,5,Jimmy Durmaz,"€ 18,231","€ 948,000","€ 963,074",F,28,Sweden,Toulouse,Ligue 1,2017-2018
6,6,Somália,"€ 14,481","€ 753,000","€ 764,973",M,28,Brazil,Toulouse,Ligue 1,2017-2018
7,7,Firmin Mubele,"€ 14,212","€ 739,000","€ 750,750",F,23,Democratic Republic of Congo,Toulouse,Ligue 1,2017-2018
8,8,Christopher Jullien,"€ 13,519","€ 703,000","€ 714,178",D,24,France,Toulouse,Ligue 1,2017-2018
9,9,Corentin Jean,"€ 11,423","€ 594,000","€ 603,445",F,21,France,Toulouse,Ligue 1,2017-2018
10,10,François Moubandje,"€ 11,385","€ 592,000","€ 601,413",D,27,Switzerland,Toulouse,Ligue 1,2017-2018
11,11,Issiaga Sylla,"€ 9,769","€ 508,000","€ 516,077",D,23,Guinea,Toulouse,Ligue 1,2017-2018
12,12,Steven Fortes,"€ 9,212","€ 479,000","€ 486,616",D,25,Cape Verde,Toulouse,Ligue 1,2017-2018
13,13,Yann Bodiger,"€ 9,115","€ 474,000","€ 481,537",M,22,France,Toulouse,Ligue 1,2017-2018
14,14,Issa Diop,"€ 9,115","€ 474,000","€ 481,537",D,20,France,Toulouse,Ligue 1,2017-2018
15,15,Alban Lafont,"€ 9,115","€ 474,000","€ 481,537",K,18,France,Toulouse,Ligue 1,2017-2018
16,16,Alexis Blin,"€ 9,000","€ 468,000","€ 475,441",M,20,France,Toulouse,Ligue 1,2017-2018
17,17,Steeve Yago,"€ 8,019","€ 417,000","€ 423,630",D,24,Burkina Faso,Toulouse,Ligue 1,2017-2018
18,18,Yannick Cahuzac,"€ 7,404","€ 385,000","€ 391,122",M,32,France,Toulouse,Ligue 1,2017-2018
19,19,Clément Michelin,"€ 5,019","€ 261,000","€ 265,150",D,20,France,Toulouse,Ligue 1,2017-2018
20,20,Ibrahim Sangaré,"€ 5,019","€ 261,000","€ 265,150",M,19,Cote d'Ivoire,Toulouse,Ligue 1,2017-2018
21,21,Marc Vidal,"€ 4,500","€ 234,000","€ 237,721",K,26,France,Toulouse,Ligue 1,2017-2018
22,22,Kelvin Amian,"€ 4,135","€ 215,000","€ 218,419",D,19,France,Toulouse,Ligue 1,2017-2018
23,23,Quentin Boisgard,"€ 3,923","€ 204,000","€ 207,244",M,20,France,Toulouse,Ligue 1,2017-2018
24,24,Mauro Goicoechea,"€ 2,962","€ 154,000","€ 156,449",K,29,Uruguay,Toulouse,Ligue 1,2017-2018
25,25,Driss Khalid,"€ 1,750","€ 91,000","€ 92,447",F,18,Morocco,Toulouse,Ligue 1,2017-2018
26,26,Jordan Sebban,"€ 1,500","€ 78,000","€ 79,240",M,20,France,Toulouse,Ligue 1,2017-2018
27,27,Zinédine Machach,€ 0,€ 0,€ 0,M,21,France,Toulouse,Ligue 1,2017-2018
0,0,Jimmy Giraudon,"€ 8,904","€ 463,000","€ 470,362",D,25,France,Troyes,Ligue 1,2017-2018
1,1,Charles Traoré,"€ 8,269","€ 430,000","€ 436,837",D,25,Mali,Troyes,Ligue 1,2017-2018
2,2,Jonathan Tinhan,"€ 7,942","€ 413,000","€ 419,567",F,28,Benin,Troyes,Ligue 1,2017-2018
3,3,Raphaël Cacérès,"€ 7,558","€ 393,000","€ 399,249",F,29,France,Troyes,Ligue 1,2017-2018
4,4,Jérémy Cordoval,"€ 7,538","€ 392,000","€ 398,233",D,27,Guadeloupe,Troyes,Ligue 1,2017-2018
5,5,Adama Niane,"€ 6,827","€ 355,000","€ 360,645",F,24,Mali,Troyes,Ligue 1,2017-2018
6,6,Benjamin Nivet,"€ 6,827","€ 355,000","€ 360,645",M,40,France,Troyes,Ligue 1,2017-2018
7,7,Oswaldo Vizcarrondo,"€ 6,827","€ 355,000","€ 360,645",D,33,Venezuela,Troyes,Ligue 1,2017-2018
8,8,Chaouki Ben Saada,"€ 6,115","€ 318,000","€ 323,056",M,33,Tunisia,Troyes,Ligue 1,2017-2018
9,9,Johann Obiang,"€ 6,019","€ 313,000","€ 317,977",D,23,Gabon,Troyes,Ligue 1,2017-2018
10,10,Christophe Hérelle,"€ 5,692","€ 296,000","€ 300,707",D,24,France,Troyes,Ligue 1,2017-2018
11,11,François Bellugou,"€ 5,692","€ 296,000","€ 300,707",D,30,France,Troyes,Ligue 1,2017-2018
12,12,Mamadou Samassa,"€ 5,692","€ 296,000","€ 300,707",K,27,Mali,Troyes,Ligue 1,2017-2018
13,13,Stéphane Darbion,"€ 5,692","€ 296,000","€ 300,707",M,33,France,Troyes,Ligue 1,2017-2018
14,14,Samuel Grandsir,"€ 5,692","€ 296,000","€ 300,707",M,20,France,Troyes,Ligue 1,2017-2018
15,15,Karim Azamoum,"€ 5,192","€ 270,000","€ 274,293",M,27,France,Troyes,Ligue 1,2017-2018
16,16,Mathieu Deplagne,"€ 5,115","€ 266,000","€ 270,229",D,25,France,Troyes,Ligue 1,2017-2018
17,17,Tristan Dingomé,"€ 5,115","€ 266,000","€ 270,229",M,26,France,Troyes,Ligue 1,2017-2018
18,18,Bryan Pelé,"€ 4,096","€ 213,000","€ 216,387",M,25,France,Troyes,Ligue 1,2017-2018
19,19,Aloïs Confais,"€ 4,096","€ 213,000","€ 216,387",M,20,France,Troyes,Ligue 1,2017-2018
20,20,Erwin Zelazny,"€ 3,019","€ 157,000","€ 159,496",K,25,France,Troyes,Ligue 1,2017-2018
21,21,Mamadou Sissako,"€ 1,692","€ 88,000","€ 89,399",F,21,France,Troyes,Ligue 1,2017-2018
22,22,Khamis Digol,"€ 1,558","€ 81,000","€ 82,288",D,18,France,Troyes,Ligue 1,2017-2018
23,23,Yehvann Diouf,€ 558,"€ 29,000","€ 29,461",K,18,France,Troyes,Ligue 1,2017-2018
24,24,Bryan Mbeumo,€ 385,"€ 20,000","€ 20,318",M,17,France,Troyes,Ligue 1,2017-2018
25,25,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,22,Tunisia,Troyes,Ligue 1,2017-2018
26,26,Rémi Walter,€ 0,€ 0,€ 0,M,22,France,Troyes,Ligue 1,2017-2018
27,27,Hyun-jun Suk,€ 0,€ 0,€ 0,F,26,South Korea,Troyes,Ligue 1,2017-2018
28,28,Warren Tchimbembé,€ 0,€ 0,€ 0,M,19,France,Troyes,Ligue 1,2017-2018
29,29,Gabriel Magalhães,€ 0,€ 0,€ 0,D,19,Brazil,Troyes,Ligue 1,2017-2018
