player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
348795,tottenham hotspur,england,27000000,2020-07-01,2025-06-30,,,,,,FR1,2017
23914,retired,NA,0,2019-02-08,,,,,,not clarified,FR1,2017
395251,stade brestois 29,france,400000,2020-01-06,2022-06-30,,,,,,FR1,2017
282028,fc nantes,france,800000,2021-07-01,2024-06-30,,,,,TTMA,FR1,2017
29241,chelsea fc,england,3000000,2020-08-28,2022-06-30,,,,,Paulo Tonietto,FR1,2017
371141,club brugge kv,belgium,5000000,2021-07-24,2025-06-30,,,,,ROGON,FR1,2017
344381,rb leipzig,germany,43000000,2019-07-18,2024-06-30,,,,,Pini Zahavi,FR1,2017
225122,valencia cf,spain,25000000,2018-08-27,2023-06-30,,,,,Gestifute,FR1,2017
77100,tottenham hotspur,england,25000000,2018-01-31,2024-06-30,,,,,4ComM,FR1,2017
93751,us torcy,france,150000,2021-07-01,,,,,,,FR1,2017
15951,são paulo futebol clube,brazil,2000000,2019-08-01,2022-12-31,,,,,"Flashforward, S.L.",FR1,2017
120629,west ham united,england,17000000,2021-07-29,2023-06-30,Option to buy,paris saint-germain,france,2022-06-30,Mino Raiola,FR1,2017
370846,losc lille,france,12000000,2019-07-01,2024-06-30,,,,,BS Group - BS Law,FR1,2017
126710,paris saint-germain,france,12000000,2015-08-27,2024-06-30,,,,,Sports Invest UK ltd,FR1,2017
33923,inter miami cf,united states,3000000,2020-08-13,2021-12-31,,,,,Mino Raiola,FR1,2017
181767,paris saint-germain,france,75000000,2013-07-19,2024-06-30,,,,,Bertolucci Sports,FR1,2017
61812,athletic bilbao,spain,12000000,2018-07-02,2022-06-30,,,,,Media Base Sports,FR1,2017
45672,eintracht frankfurt,germany,6500000,2019-08-07,2024-06-30,,,,,Pini Zahavi,FR1,2017
45320,paris saint-germain,france,20000000,2015-08-06,2022-06-30,Option for a further year,,,,Gestifute,FR1,2017
7602,retired,NA,0,2018-07-01,,,,,,,FR1,2017
102558,paris saint-germain,france,55000000,2012-07-18,2024-06-30,,,,,Mino Raiola,FR1,2017
68290,paris saint-germain,france,100000000,2017-08-03,2025-06-30,player option 1 year,,,,Relatives,FR1,2017
342229,paris saint-germain,france,160000000,2018-07-01,2022-06-30,,,,,Relatives,FR1,2017
18900,without club,NA,3000000,2021-07-01,,,,,,not clarified,FR1,2017
100986,borussia dortmund,germany,12000000,2020-07-01,2024-06-30,,,,,Eleven Management,FR1,2017
134936,ud las palmas,spain,1500000,2021-02-01,2022-06-30,,,,,Ginés Carvajal,FR1,2017
48280,manchester united,england,6000000,2020-10-05,2022-06-30,,,,,,FR1,2017
