True,index,competition,gsm_id,awayteam_team2,hometeam_team1,kickoffDate,kickoffTime,pitchType,weatherType,tempCelcius,tempType,formation_team1,formation_team2,formation_time
624,240,AutBL,2241022,Salzburg,Admira,2016-09-11,14:30:00,Excellent,"Clear, Sun",27,-,4_4_2,4_1_4_1,77:58
621,237,AutBL,2241030,Rheindorf Altach,Ried,2016-09-17,14:00:00,Average,Strong Wind,13,-,4_2_3_1,3_4_1_2,79:33
622,238,AutBL,2241030,Rheindorf Altach,Ried,2016-09-17,14:00:00,Average,Cloud,13,-,4_2_3_1,3_4_1_2,79:33
623,239,AutBL,2241030,Rheindorf Altach,Ried,2016-09-17,14:00:00,Average,Rain,13,-,4_2_3_1,3_4_1_2,79:33
618,234,AutBL,2241029,St. Polten,Wolfsberger AC,2016-09-17,16:30:00,Average,Cloud,17,-,4_4_2,4_4_2,86:47
619,235,AutBL,2241028,Sturm Graz,Admira,2016-09-17,16:30:00,Good,Strong Wind,17,-,4_2_3_1,4_2_3_1,85:01
620,236,AutBL,2241028,Sturm Graz,Admira,2016-09-17,16:30:00,Good,"Clear, Wind",17,-,4_2_3_1,4_2_3_1,85:01
617,233,AutBL,2241026,Austria Wien,Salzburg,2016-09-18,14:30:00,Good,Clear,16,-,4_2_3_1,4_2_3_1,78:58
616,232,AutBL,2241027,Mattersburg,Rapid Wien,2016-09-18,17:00:00,Good,Cloud,19,-,4_2_3_1,4_4_1_1,85:05
615,231,AutBL,2241035,Rapid Wien,St. Polten,2016-09-24,14:00:00,Good,"Clear, Sun",20,Warm,4_2_2_2,4_2_3_1,88:15
612,228,AutBL,2241031,Admira,Austria Wien,2016-09-24,16:30:00,Good,Cloud,19,-,4_2_3_1,4_2_3_1,84:40
613,229,AutBL,2241034,Ried,Mattersburg,2016-09-24,16:30:00,Average,Cloud,15,-,4_4_2,4_2_3_1,71:14
614,230,AutBL,2241032,Wolfsberger AC,Sturm Graz,2016-09-24,16:30:00,Good,Cloud,17,-,4_2_3_1,4_4_2,83:53
610,226,AutBL,2241033,Salzburg,Rheindorf Altach,2016-09-25,14:30:00,Excellent,"Clear, Sun",21,Warm,3_4_1_2,4_2_3_1,84:42
611,227,AutBL,2241033,Salzburg,Rheindorf Altach,2016-09-25,14:30:00,Excellent,"Clear, Sun",21,Warm,3_4_2_1,4_2_3_1,86:04
609,225,AutBL,2241039,Rheindorf Altach,Wolfsberger AC,2016-10-01,14:00:00,"Average, Dry","Cloud, Sun",18,-,4_4_2,3_5_2,80:07
606,222,AutBL,2241038,Mattersburg,Admira,2016-10-01,16:30:00,Good,Cloud,17,-,4_4_2,4_2_3_1,81:11
607,223,AutBL,2241038,Mattersburg,Admira,2016-10-01,16:30:00,Good,Cloud,17,-,4_2_3_1,4_2_3_1,68:48
608,224,AutBL,2241038,Mattersburg,Admira,2016-10-01,16:30:00,Good,Cloud,17,-,5_4_1,4_2_3_1,89:17
602,218,AutBL,2241040,Rapid Wien,Ried,2016-10-02,14:30:00,Average,Cloud,12,-,4_2_3_1,4_2_3_1,69:36
603,219,AutBL,2241040,Rapid Wien,Ried,2016-10-02,14:30:00,Average,,12,-,4_2_3_1,4_2_3_1,69:36
604,220,AutBL,2241036,Sturm Graz,Salzburg,2016-10-02,14:30:00,Good,"Cloud, Light Rain",12,Cold,4_3_3,4_2_3_1,80:20
605,221,AutBL,2241036,Sturm Graz,Salzburg,2016-10-02,14:30:00,Good,"Cloud, Light Rain",12,Cold,4_3_3,4_4_2,84:40
600,216,AutBL,2241037,St. Polten,Austria Wien,2016-10-02,17:00:00,Excellent,Clear,14,Cold,4_4_2,4_4_2,76:58
601,217,AutBL,2241037,St. Polten,Austria Wien,2016-10-02,17:00:00,Excellent,Clear,14,Cold,4_2_3_1,4_4_2,57:45
598,214,AutBL,2241044,Salzburg,Wolfsberger AC,2016-10-15,14:00:00,Good,Cloud,10,Cold,4_4_2,4_2_3_1,82:48
599,215,AutBL,2241044,Salzburg,Wolfsberger AC,2016-10-15,14:00:00,Good,Cloud,10,Cold,4_4_2,4_4_2,00:00
595,211,AutBL,2241042,St. Polten,Admira,2016-10-15,16:30:00,Good,Cloud,12,-,4_2_3_1,4_4_2,85:05
596,212,AutBL,2241041,Rheindorf Altach,Rapid Wien,2016-10-15,16:30:00,Excellent,Cloud,12,Cold,4_2_3_1,3_5_2,83:10
597,213,AutBL,2241043,Ried,Sturm Graz,2016-10-15,16:30:00,Excellent,Cloud,11,Cold,4_2_3_1,4_2_3_1,90:06
594,210,AutBL,2241045,Austria Wien,Mattersburg,2016-10-16,14:30:00,Good,Sun,15,-,4_4_1_1,4_2_3_1,89:00
592,208,AutBL,2241047,Mattersburg,Sturm Graz,2016-10-22,14:00:00,Good,"Clear, Sun",3,Cold,4_2_3_1,3_4_1_2,86:06
593,209,AutBL,2241047,Mattersburg,Sturm Graz,2016-10-22,14:00:00,Good,"Clear, Sun",3,Cold,4_2_3_1,3_4_2_1,76:16
586,202,AutBL,2241049,Admira,Rheindorf Altach,2016-10-22,16:30:00,Good,Cloud,5,Cold,3_5_2,4_4_2,84:21
587,203,AutBL,2241049,Admira,Rheindorf Altach,2016-10-22,16:30:00,Good,Cloud,5,Cold,3_4_1_2,4_3_3,76:40
588,204,AutBL,2241049,Admira,Rheindorf Altach,2016-10-22,16:30:00,Good,Cloud,5,Cold,3_5_2,4_3_3,45:00
589,205,AutBL,2241049,Admira,Rheindorf Altach,2016-10-22,16:30:00,Good,Cloud,5,Cold,3_4_1_2,4_4_2,82:12
590,206,AutBL,2241048,Wolfsberger AC,Ried,2016-10-22,16:30:00,Good,Cloud,6,Cold,4_2_3_1,4_4_2,79:20
591,207,AutBL,2241048,Wolfsberger AC,Ried,2016-10-22,16:30:00,Good,Cloud,6,Cold,4_4_2,4_4_2,82:59
585,201,AutBL,2241050,Salzburg,St. Polten,2016-10-23,12:00:00,Poor,Cloud,10,-,4_4_2,4_2_2_2,83:34
581,197,AutBL,2241046,Austria Wien,Rapid Wien,2016-10-23,14:30:00,Excellent,"Clear, Wind",12,-,4_4_2,4_2_3_1,73:13
582,198,AutBL,2241046,Austria Wien,Rapid Wien,2016-10-23,14:30:00,Excellent,"Clear, Wind",12,-,4_1_4_1,4_2_3_1,45:38
583,199,AutBL,2241046,Austria Wien,Rapid Wien,2016-10-23,14:30:00,Excellent,"Clear, Wind",12,-,4_2_3_1,4_2_3_1,00:00
584,200,AutBL,2241046,Austria Wien,Rapid Wien,2016-10-23,14:30:00,Excellent,"Clear, Wind",12,-,4_4_2,5_4_1,85:49
579,195,AutBL,2241053,Rapid Wien,Admira,2016-10-29,14:00:00,Good,"Cloud, Sun",11,-,4_2_3_1,4_2_3_1,75:39
580,196,AutBL,2241053,Rapid Wien,Admira,2016-10-29,14:00:00,Good,"Cloud, Sun",11,-,4_2_3_1,4_1_2_1_2,00:00
572,188,AutBL,2241051,Ried,Salzburg,2016-10-29,16:30:00,Good,Cloud,11,-,4_1_2_1_2,4_4_1_1,73:55
573,189,AutBL,2241054,Mattersburg,Wolfsberger AC,2016-10-29,16:30:00,Good,Clear,9,-,4_4_2,5_4_1,81:55
574,190,AutBL,2241054,Mattersburg,Wolfsberger AC,2016-10-29,16:30:00,Good,Clear,9,-,4_4_2,4_4_1_1,45:00
575,191,AutBL,2241055,Rheindorf Altach,St. Polten,2016-10-29,16:30:00,Good,Cloud,12,-,3_4_3,4_4_1_1,87:01
576,192,AutBL,2241055,Rheindorf Altach,St. Polten,2016-10-29,16:30:00,Good,Cloud,12,-,4_4_2,3_4_1_2,75:04
577,193,AutBL,2241055,Rheindorf Altach,St. Polten,2016-10-29,16:30:00,Good,Cloud,12,-,4_4_2,4_4_1_1,83:33
578,194,AutBL,2241055,Rheindorf Altach,St. Polten,2016-10-29,16:30:00,Good,Cloud,12,-,4_4_2,5_4_1,89:16
571,187,AutBL,2241052,Sturm Graz,Austria Wien,2016-10-30,15:30:00,Good,Cloud,10,-,4_2_3_1,4_4_2,88:55
568,184,AutBL,2241057,St. Polten,Sturm Graz,2016-11-05,15:00:00,Good,Cloud,6,Cold,4_4_2,4_2_3_1,80:43
569,185,AutBL,2241057,St. Polten,Sturm Graz,2016-11-05,15:00:00,Good,Cloud,6,Cold,4_2_3_1,4_2_3_1,45:00
570,186,AutBL,2241057,St. Polten,Sturm Graz,2016-11-05,15:00:00,Good,Cloud,6,Cold,4_4_2,4_1_4_1,88:15
567,183,AutBL,2241058,Admira,Ried,2016-11-05,17:30:00,Average,Cloud,2,Cold,4_2_3_1,4_2_3_1,88:23
563,179,AutBL,2241056,Wolfsberger AC,Rapid Wien,2016-11-06,13:00:00,Good,"Cloud, Light Rain",6,Cold,4_2_3_1,4_5_1,83:28
564,180,AutBL,2241056,Wolfsberger AC,Rapid Wien,2016-11-06,13:00:00,Good,"Cloud, Light Rain",6,Cold,4_2_3_1,4_4_2,75:46
565,181,AutBL,2241056,Wolfsberger AC,Rapid Wien,2016-11-06,13:00:00,Good,Rain,6,Cold,4_2_3_1,4_5_1,83:28
566,182,AutBL,2241056,Wolfsberger AC,Rapid Wien,2016-11-06,13:00:00,Good,Rain,6,Cold,4_2_3_1,4_4_2,75:46
559,175,AutBL,2241060,Salzburg,Mattersburg,2016-11-06,15:30:00,"Good, Wet",,3,Cold,4_2_3_1,4_2_2_2,84:56
560,176,AutBL,2241060,Salzburg,Mattersburg,2016-11-06,15:30:00,"Good, Wet","Cloud, Light Rain, Wind",3,Cold,4_2_3_1,4_2_2_2,84:56
561,177,AutBL,2241060,Salzburg,Mattersburg,2016-11-06,15:30:00,"Good, Wet",Rain,3,Cold,4_2_3_1,4_2_2_2,84:56
562,178,AutBL,2241059,Austria Wien,Rheindorf Altach,2016-11-06,15:30:00,Good,"Cloud, Light Rain",2,-,3_5_2,4_2_3_1,82:39
557,173,AutBL,2241064,Sturm Graz,Rheindorf Altach,2016-11-19,15:00:00,Good,Cloud,4,Cold,3_5_2,4_4_1_1,83:40
558,174,AutBL,2241064,Sturm Graz,Rheindorf Altach,2016-11-19,15:00:00,Good,Cloud,4,Cold,3_5_2,3_4_1_2,61:22
550,166,AutBL,2241065,Mattersburg,St. Polten,2016-11-19,17:30:00,Average,Cloud,7,-,4_4_1_1,4_1_4_1,83:18
551,167,AutBL,2241062,Ried,Austria Wien,2016-11-19,17:30:00,Excellent,"Cloud, Wind",10,-,4_2_3_1,4_4_2,86:49
552,168,AutBL,2241062,Ried,Austria Wien,2016-11-19,17:30:00,Excellent,"Cloud, Wind",10,-,4_2_3_1,4_2_3_1,74:03
553,169,AutBL,2241062,Ried,Austria Wien,2016-11-19,17:30:00,Excellent,Strong Wind,10,-,4_2_3_1,4_4_2,86:49
554,170,AutBL,2241062,Ried,Austria Wien,2016-11-19,17:30:00,Excellent,Strong Wind,10,-,4_2_3_1,4_2_3_1,74:03
555,171,AutBL,2241063,Wolfsberger AC,Admira,2016-11-19,17:30:00,Good,"Cloud, Light Rain",8,-,4_3_3,4_4_1_1,79:13
556,172,AutBL,2241063,Wolfsberger AC,Admira,2016-11-19,17:30:00,Good,"Cloud, Light Rain",8,-,4_3_3,4_4_2,00:00
548,164,AutBL,2241061,Rapid Wien,Salzburg,2016-11-20,15:30:00,Good,"Cloud, Wind",7,-,4_2_3_1,4_2_3_1,92:37
549,165,AutBL,2241061,Rapid Wien,Salzburg,2016-11-20,15:30:00,Good,"Cloud, Wind",7,-,4_2_2_2,4_2_3_1,66:28
547,163,AutBL,2241069,St. Polten,Ried,2016-11-26,15:00:00,Good,Cloud,6,Cold,4_2_3_1,4_4_2,76:03
546,162,AutBL,2241070,Rheindorf Altach,Mattersburg,2016-11-26,17:30:00,Average,Cloud,5,Cold,4_2_3_1,3_5_2,81:01
545,161,AutBL,2241068,Austria Wien,Wolfsberger AC,2016-11-27,13:00:00,"Average, Good","Clear, Wind",9,Cold,4_4_2,4_2_3_1,79:03
542,158,AutBL,2241067,Sturm Graz,Rapid Wien,2016-11-27,15:30:00,Excellent,Cloud,6,-,3_4_1_2,4_4_1_1,70:47
543,159,AutBL,2241066,Admira,Salzburg,2016-11-27,15:30:00,"Good, Wet","Cloud, Light Rain, Wind",6,Cold,4_2_2_2,4_5_1,72:21
544,160,AutBL,2241066,Admira,Salzburg,2016-11-27,15:30:00,"Good, Wet",Rain,6,Cold,4_2_2_2,4_5_1,72:21
541,157,AutBL,2241073,Ried,Rheindorf Altach,2016-11-29,18:00:00,Average,Clear,-2,Freezing,5_3_2,4_2_3_1,71:00
536,152,AutBL,2241074,Rapid Wien,Mattersburg,2016-11-30,19:30:00,"Excellent, Wet",Cloud,3,Freezing,4_4_2,3_5_2,85:21
537,153,AutBL,2241075,Wolfsberger AC,St. Polten,2016-11-30,19:30:00,"Patchy, Poor",Cloud,0,Freezing,4_4_1_1,4_4_2,75:06
538,154,AutBL,2241072,Admira,Sturm Graz,2016-11-30,19:30:00,Excellent,Clear,-4,Freezing,4_4_2,4_1_4_1,84:14
539,155,AutBL,2241071,Salzburg,Austria Wien,2016-11-30,19:30:00,Excellent,Snow,2,Cold,4_3_1_2,4_2_2_2,73:58
540,156,AutBL,2241071,Salzburg,Austria Wien,2016-11-30,19:30:00,Excellent,"Cloud, Wind",2,Cold,4_3_1_2,4_2_2_2,73:58
535,151,AutBL,2241077,St. Polten,Rapid Wien,2016-12-03,15:00:00,Good,Clear,2,Cold,3_4_1_2,4_4_2,71:04
532,148,AutBL,2241076,Rheindorf Altach,Salzburg,2016-12-03,17:30:00,Good,Cloud,-1,Freezing,4_2_2_2,3_4_3,75:42
533,149,AutBL,2241078,Austria Wien,Admira,2016-12-03,17:30:00,Average,Clear,-3,Freezing,4_1_4_1,4_2_3_1,88:19
534,150,AutBL,2241080,Mattersburg,Ried,2016-12-03,17:30:00,Good,Clear,-2,Cold,4_2_3_1,4_4_2,83:13
531,147,AutBL,2241079,Sturm Graz,Wolfsberger AC,2016-12-04,15:30:00,Good,Cloud,-1,Freezing,4_4_2,4_2_3_1,88:37
530,146,AutBL,2241083,Wolfsberger AC,Rheindorf Altach,2016-12-10,15:00:00,"Average, Good",Clear,2,Cold,3_5_2,4_1_4_1,86:43
527,143,AutBL,2241084,Admira,Mattersburg,2016-12-10,17:30:00,Good,Clear,0,Freezing,4_4_2,4_4_2,76:39
528,144,AutBL,2241084,Admira,Mattersburg,2016-12-10,17:30:00,Good,Clear,0,Freezing,4_4_2,4_2_3_1,62:20
529,145,AutBL,2241084,Admira,Mattersburg,2016-12-10,17:30:00,Good,Clear,0,Freezing,4_4_2,4_3_3,45:00
526,142,AutBL,2241081,Ried,Rapid Wien,2016-12-11,13:00:00,Average,"Cloud, Wind",8,-,3_5_2,4_2_3_1,69:32
523,139,AutBL,2241082,Salzburg,Sturm Graz,2016-12-11,15:30:00,Good,Clear,3,Cold,4_2_3_1,4_2_2_2,84:25
524,140,AutBL,2241085,Austria Wien,St. Polten,2016-12-11,15:30:00,"Good, Wet",Clear,5,Freezing,4_4_2,4_2_3_1,90:29
525,141,AutBL,2241085,Austria Wien,St. Polten,2016-12-11,15:30:00,"Good, Wet",Clear,5,Freezing,4_1_4_1,4_2_3_1,60:58
520,136,AutBL,2241088,Sturm Graz,Ried,2016-12-17,15:00:00,Average,"Cloud, Sun",2,Freezing,4_1_2_1_2,5_4_1,87:28
521,137,AutBL,2241088,Sturm Graz,Ried,2016-12-17,15:00:00,Average,"Cloud, Sun",2,Freezing,4_2_3_1,4_4_1_1,71:20
522,138,AutBL,2241088,Sturm Graz,Ried,2016-12-17,15:00:00,Average,"Cloud, Sun",2,Freezing,4_1_2_1_2,4_4_1_1,82:18
516,132,AutBL,2241090,Admira,St. Polten,2016-12-17,17:30:00,Average,Clear,-3,Freezing,4_4_2,4_3_3,92:00
517,133,AutBL,2241087,Mattersburg,Austria Wien,2016-12-17,17:30:00,Good,Clear,-3,Freezing,4_2_3_1,4_4_2,69:36
518,134,AutBL,2241086,Wolfsberger AC,Salzburg,2016-12-17,17:30:00,"Excellent, Wet",Cloud,-4,Freezing,4_2_2_2,4_4_2,87:46
519,135,AutBL,2241086,Wolfsberger AC,Salzburg,2016-12-17,17:30:00,"Excellent, Wet",Cloud,-4,Freezing,4_2_2_2,4_1_4_1,45:00
514,130,AutBL,2241089,Rapid Wien,Rheindorf Altach,2016-12-18,15:30:00,Good,Cloud,2,Cold,3_5_1_1,4_3_2_1,76:26
515,131,AutBL,2241089,Rapid Wien,Rheindorf Altach,2016-12-18,15:30:00,Good,Cloud,2,Cold,3_4_2_1,4_3_2_1,00:00
513,129,AutBL,2241093,Rheindorf Altach,Admira,2017-02-11,15:00:00,Average,Cloud,2,-,4_2_3_1,3_5_2,78:53
509,125,AutBL,2241095,Sturm Graz,Mattersburg,2017-02-11,17:30:00,Average,Cloud,2,Cold,4_2_3_1,4_4_2,85:07
510,126,AutBL,2241095,Sturm Graz,Mattersburg,2017-02-11,17:30:00,Average,Cloud,2,Cold,4_2_3_1,4_2_3_1,60:18
511,127,AutBL,2241091,St. Polten,Salzburg,2017-02-11,17:30:00,"Average, Good","Cloud, Light Wind",-1,Freezing,4_2_2_2,3_4_2_1,77:18
512,128,AutBL,2241094,Ried,Wolfsberger AC,2017-02-11,17:30:00,Average,Cloud,0,Freezing,4_4_2,4_2_3_1,82:28
508,124,AutBL,2241092,Rapid Wien,Austria Wien,2017-02-12,15:30:00,"Average, Patchy",Clear,2,-,4_2_3_1,3_5_2,82:17
506,122,AutBL,2241097,Austria Wien,Sturm Graz,2017-02-18,15:00:00,"Average, Patchy",Clear,6,Cold,4_3_3,4_2_3_1,89:36
507,123,AutBL,2241097,Austria Wien,Sturm Graz,2017-02-18,15:00:00,"Average, Patchy",Clear,6,Cold,4_1_4_1,4_2_3_1,00:00
500,116,AutBL,2241096,Admira,Rapid Wien,2017-02-18,17:30:00,"Average, Good","Cloud, Light Wind",3,Cold,3_4_3,4_5_1,84:21
501,117,AutBL,2241099,St. Polten,Rheindorf Altach,2017-02-18,17:30:00,"Average, Good",Clear,0,Freezing,3_4_3,4_4_2,78:29
502,118,AutBL,2241099,St. Polten,Rheindorf Altach,2017-02-18,17:30:00,"Average, Good",Clear,0,Freezing,3_4_3,4_2_3_1,71:35
503,119,AutBL,2241099,St. Polten,Rheindorf Altach,2017-02-18,17:30:00,"Average, Good",Clear,0,Freezing,3_4_2_1,4_2_3_1,58:08
504,120,AutBL,2241099,St. Polten,Rheindorf Altach,2017-02-18,17:30:00,"Average, Good",Clear,0,Freezing,3_1_3_1_2,4_2_3_1,45:00
505,121,AutBL,2241100,Wolfsberger AC,Mattersburg,2017-02-18,17:30:00,Average,Cloud,3,Cold,4_2_3_1,4_4_2,85:07
498,114,AutBL,2241098,Salzburg,Ried,2017-02-19,15:30:00,"Average, Good","Clear, Sun",3,Cold,4_4_2,4_2_3_1,74:24
499,115,AutBL,2241098,Salzburg,Ried,2017-02-19,15:30:00,"Average, Good","Clear, Sun",3,Cold,4_4_2,4_2_2_2,68:48
497,113,AutBL,2241104,Rapid Wien,Wolfsberger AC,2017-02-25,15:00:00,Good,"Clear, Light Wind, Sun",7,Cold,4_4_2,3_4_2_1,86:05
491,107,AutBL,2241102,Rheindorf Altach,Austria Wien,2017-02-25,17:30:00,Average,"Clear, Light Wind",2,Cold,4_2_3_1,3_4_2_1,81:26
492,108,AutBL,2241102,Rheindorf Altach,Austria Wien,2017-02-25,17:30:00,Average,"Clear, Light Wind",2,Cold,4_2_3_1,3_1_3_1_2,76:32
493,109,AutBL,2241101,Mattersburg,Salzburg,2017-02-25,17:30:00,Good,"Cloud, Sun",8,Cold,4_4_1_1,4_2_3_1,76:56
494,110,AutBL,2241101,Mattersburg,Salzburg,2017-02-25,17:30:00,Good,"Cloud, Sun",8,Cold,4_1_2_1_2,4_2_3_1,67:29
495,111,AutBL,2241101,Mattersburg,Salzburg,2017-02-25,17:30:00,Good,"Cloud, Sun",8,Cold,4_4_2,4_2_3_1,45:15
