True,index,competition,gsm_id,awayteam_team2,hometeam_team1,kickoffDate,kickoffTime,pitchType,weatherType,tempCelcius,tempType,formation_team1,formation_team2,formation_time
3303,487,GerBL2,2255239,Heidenheim,Stuttgart,2016-09-09,16:30:00,Excellent,"Clear, Sun",26,Hot,4_3_3,4_4_2,80:03
3304,488,GerBL2,2255239,Heidenheim,Stuttgart,2016-09-09,16:30:00,Excellent,"Clear, Sun",26,Hot,4_1_4_1,4_4_2,74:24
3305,489,GerBL2,2255239,Heidenheim,Stuttgart,2016-09-09,16:30:00,Excellent,"Clear, Sun",26,Hot,4_3_3,5_3_2,85:03
3296,480,GerBL2,2255242,Arminia Bielefeld,St. Pauli,2016-09-10,11:00:00,Excellent,"Clear, Sun",24,Warm,4_3_3,4_4_2,67:23
3297,481,GerBL2,2255242,Arminia Bielefeld,St. Pauli,2016-09-10,11:00:00,Excellent,"Clear, Sun",24,Warm,4_2_3_1,4_4_2,12:14
3298,482,GerBL2,2255243,Karlsruher SC,Union Berlin,2016-09-10,11:00:00,Excellent,"Clear, Sun",27,Hot,4_3_3,4_4_2,78:43
3291,475,GerBL2,2255244,Kaiserslautern,Sandhausen,2016-09-11,11:30:00,Excellent,"Clear, Sun",29,Hot,4_4_2,4_4_2,76:30
3292,476,GerBL2,2255244,Kaiserslautern,Sandhausen,2016-09-11,11:30:00,Excellent,"Clear, Sun",29,Hot,4_4_2,4_2_3_1,00:00
3293,477,GerBL2,2255244,Kaiserslautern,Sandhausen,2016-09-11,11:30:00,Excellent,"Clear, Sun",29,Hot,4_4_2,3_4_2_1,73:20
3294,478,GerBL2,2255240,Dynamo Dresden,Hannover 96,2016-09-11,11:30:00,Excellent,"Clear, Sun",26,Hot,4_2_3_1,4_3_3,75:32
3295,479,GerBL2,2255245,Greuther Furth,Fortuna Dusseldorf,2016-09-11,11:30:00,Excellent,"Clear, Cloud, Sun",25,Warm,4_1_4_1,4_2_3_1,72:49
3289,473,GerBL2,2255241,1860 Munchen,Nurnberg,2016-09-12,18:15:00,Good,Cloud,26,Warm,3_5_2,4_4_2,88:04
3290,474,GerBL2,2255241,1860 Munchen,Nurnberg,2016-09-12,18:15:00,Good,Cloud,26,Warm,4_4_2,4_4_2,87:57
3283,467,GerBL2,2255248,Nurnberg,Bochum,2016-09-16,16:30:00,Good,Cloud,18,Warm,4_2_3_1,4_3_3,76:21
3284,468,GerBL2,2255248,Nurnberg,Bochum,2016-09-16,16:30:00,Good,Cloud,18,Warm,4_2_3_1,4_2_3_1,38:42
3285,469,GerBL2,2255255,Union Berlin,1860 Munchen,2016-09-16,16:30:00,Good,"Cloud, Light Rain",20,Warm,4_4_2,4_4_1_1,85:19
3286,470,GerBL2,2255255,Union Berlin,1860 Munchen,2016-09-16,16:30:00,Good,"Cloud, Light Rain",20,Warm,4_4_2,4_3_3,52:14
3287,471,GerBL2,2255251,Wurzburger Kickers,Greuther Furth,2016-09-16,16:30:00,Excellent,Cloud,21,Warm,4_4_2,4_3_3,89:02
3288,472,GerBL2,2255251,Wurzburger Kickers,Greuther Furth,2016-09-16,16:30:00,Excellent,Cloud,21,Warm,4_2_3_1,4_3_3,00:00
3277,461,GerBL2,2255250,Sandhausen,Eintracht Braunschweig,2016-09-17,11:00:00,"Average, Dry, Patchy","Cloud, Light Wind",18,Warm,4_5_1,4_4_2,78:25
3278,462,GerBL2,2255250,Sandhausen,Eintracht Braunschweig,2016-09-17,11:00:00,"Average, Dry, Patchy","Cloud, Light Wind",18,Warm,4_4_2,4_4_2,65:15
3279,463,GerBL2,2255253,Fortuna Dusseldorf,Heidenheim,2016-09-17,11:00:00,Good,Cloud,20,Warm,4_4_2,4_4_2,81:38
3280,464,GerBL2,2255253,Fortuna Dusseldorf,Heidenheim,2016-09-17,11:00:00,Good,Cloud,20,Warm,4_4_2,4_1_4_1,77:41
3281,465,GerBL2,2255252,Stuttgart,Kaiserslautern,2016-09-17,11:00:00,Excellent,"Clear, Sun",21,Hot,4_1_2_1_2,4_2_3_1,83:09
3282,466,GerBL2,2255252,Stuttgart,Kaiserslautern,2016-09-17,11:00:00,Excellent,"Clear, Sun",21,Hot,4_1_2_1_2,4_4_2,58:03
3271,455,GerBL2,2255256,Erzgebirge Aue,Dynamo Dresden,2016-09-18,11:30:00,"Excellent, Wet","Cloud, Rain",13,Cold,4_4_2,4_2_3_1,83:20
3272,456,GerBL2,2255256,Erzgebirge Aue,Dynamo Dresden,2016-09-18,11:30:00,"Excellent, Wet","Cloud, Rain",13,Cold,4_3_3,4_2_3_1,00:00
3273,457,GerBL2,2255249,St. Pauli,Karlsruher SC,2016-09-18,11:30:00,Good,Cloud,16,Warm,4_4_2,4_2_3_1,85:25
3274,458,GerBL2,2255249,St. Pauli,Karlsruher SC,2016-09-18,11:30:00,Good,Rain,16,Warm,4_4_2,4_2_3_1,85:25
3275,459,GerBL2,2255254,Hannover 96,Arminia Bielefeld,2016-09-18,11:30:00,Excellent,Cloud,18,Warm,5_3_2,4_2_3_1,82:05
3276,460,GerBL2,2255254,Hannover 96,Arminia Bielefeld,2016-09-18,11:30:00,Excellent,Cloud,18,Warm,4_4_2,4_2_3_1,60:42
3264,448,GerBL2,2255259,Greuther Furth,Nurnberg,2016-09-20,15:30:00,Good,Cloud,14,-,4_4_2,4_4_2,83:13
3265,449,GerBL2,2255259,Greuther Furth,Nurnberg,2016-09-20,15:30:00,Good,Cloud,14,-,4_2_3_1,4_4_2,61:08
3266,450,GerBL2,2255262,Heidenheim,Sandhausen,2016-09-20,15:30:00,Good,Cloud,18,-,4_4_2,4_4_2,69:29
3267,451,GerBL2,2255262,Heidenheim,Sandhausen,2016-09-20,15:30:00,Good,Cloud,18,-,4_4_2,4_1_4_1,45:00
3268,452,GerBL2,2255263,Bochum,Fortuna Dusseldorf,2016-09-20,15:30:00,"Average, Patchy","Clear, Sun",19,Warm,4_1_4_1,4_2_3_1,81:15
3269,453,GerBL2,2255257,Eintracht Braunschweig,Stuttgart,2016-09-20,15:30:00,Excellent,"Clear, Sun",16,Warm,4_1_4_1,4_4_2,77:06
3270,454,GerBL2,2255257,Eintracht Braunschweig,Stuttgart,2016-09-20,15:30:00,Excellent,"Clear, Sun",16,Warm,4_1_4_1,3_5_2,00:00
3258,442,GerBL2,2255258,Karlsruher SC,Hannover 96,2016-09-21,15:30:00,Excellent,Cloud,10,-,4_2_3_1,4_4_2,78:19
3259,443,GerBL2,2255265,Union Berlin,Wurzburger Kickers,2016-09-21,15:30:00,Excellent,Sun,16,Warm,4_2_3_1,4_3_3,87:11
3260,444,GerBL2,2255261,Dynamo Dresden,Kaiserslautern,2016-09-21,15:30:00,Excellent,"Cloud, Sun",14,-,4_2_3_1,4_2_3_1,72:43
3261,445,GerBL2,2255261,Dynamo Dresden,Kaiserslautern,2016-09-21,15:30:00,Excellent,"Cloud, Sun",14,-,4_1_2_1_2,4_2_3_1,00:00
3262,446,GerBL2,2255261,Dynamo Dresden,Kaiserslautern,2016-09-21,15:30:00,Excellent,"Cloud, Sun",14,-,4_2_3_1,4_1_4_1,45:00
3263,447,GerBL2,2255264,Arminia Bielefeld,Erzgebirge Aue,2016-09-21,15:30:00,Good,Clear,15,Warm,4_2_3_1,4_4_2,75:36
3257,441,GerBL2,2255260,1860 Munchen,St. Pauli,2016-09-22,18:15:00,Excellent,Clear,14,Warm,4_2_3_1,4_4_2,79:12
3252,436,GerBL2,2255269,Fortuna Dusseldorf,Eintracht Braunschweig,2016-09-23,16:30:00,Good,"Cloud, Sun",18,-,4_4_2,4_1_4_1,84:11
3253,437,GerBL2,2255270,Sandhausen,Greuther Furth,2016-09-23,16:30:00,Excellent,"Clear, Sun",17,Warm,4_3_3,4_4_2,82:57
3254,438,GerBL2,2255270,Sandhausen,Greuther Furth,2016-09-23,16:30:00,Excellent,"Clear, Sun",17,Warm,4_4_2,4_4_2,67:03
3255,439,GerBL2,2255266,Stuttgart,Bochum,2016-09-23,16:30:00,Excellent,Clear,19,Warm,4_2_3_1,4_1_4_1,75:03
3256,440,GerBL2,2255266,Stuttgart,Bochum,2016-09-23,16:30:00,Excellent,Clear,19,Warm,4_4_2,4_1_4_1,65:30
3247,431,GerBL2,2255271,Kaiserslautern,Heidenheim,2016-09-24,11:00:00,Excellent,"Clear, Cloud",20,Warm,4_4_2,4_3_3,79:10
3248,432,GerBL2,2255271,Kaiserslautern,Heidenheim,2016-09-24,11:00:00,Excellent,"Clear, Cloud",20,Warm,4_4_2,4_3_1_2,00:00
3249,433,GerBL2,2255268,Erzgebirge Aue,Karlsruher SC,2016-09-24,11:00:00,Good,"Clear, Sun",21,Warm,4_4_2,4_1_4_1,80:04
3250,434,GerBL2,2255268,Erzgebirge Aue,Karlsruher SC,2016-09-24,11:00:00,Good,"Clear, Sun",21,Warm,4_4_2,4_2_3_1,79:50
3251,435,GerBL2,2255268,Erzgebirge Aue,Karlsruher SC,2016-09-24,11:00:00,Good,"Clear, Sun",21,Warm,4_2_3_1,4_1_4_1,84:13
3244,428,GerBL2,2255273,Hannover 96,1860 Munchen,2016-09-25,11:30:00,"Average, Patchy","Clear, Sun",20,Warm,4_4_2,4_2_3_1,81:30
3245,429,GerBL2,2255272,Nurnberg,Arminia Bielefeld,2016-09-25,11:30:00,Excellent,"Clear, Sun",26,Hot,4_4_2,4_2_3_1,83:45
3246,430,GerBL2,2255274,Wurzburger Kickers,Dynamo Dresden,2016-09-25,11:30:00,Good,"Clear, Sun",21,Warm,4_3_3,4_2_3_1,88:45
3243,427,GerBL2,2255267,St. Pauli,Union Berlin,2016-09-26,18:15:00,Excellent,Clear,17,-,4_3_3,4_2_3_1,75:27
3238,422,GerBL2,2255282,Bochum,Erzgebirge Aue,2016-09-30,16:30:00,Good,"Cloud, Sun",20,-,4_2_3_1,4_2_3_1,87:19
3239,423,GerBL2,2255282,Bochum,Erzgebirge Aue,2016-09-30,16:30:00,Good,"Cloud, Sun",20,-,4_3_2_1,4_2_3_1,65:59
3240,424,GerBL2,2255277,Union Berlin,Nurnberg,2016-09-30,16:30:00,Excellent,Cloud,14,Cold,4_2_3_1,4_3_3,89:16
3241,425,GerBL2,2255280,Dynamo Dresden,Sandhausen,2016-09-30,16:30:00,Excellent,Cloud,17,Warm,4_5_1,4_3_3,79:53
3242,426,GerBL2,2255280,Dynamo Dresden,Sandhausen,2016-09-30,16:30:00,Excellent,Cloud,17,Warm,4_4_2,4_3_3,65:45
3235,419,GerBL2,2255281,Karlsruher SC,Fortuna Dusseldorf,2016-10-01,11:00:00,Good,"Clear, Sun",16,Warm,4_1_4_1,4_4_2,80:19
3236,420,GerBL2,2255276,St. Pauli,Hannover 96,2016-10-01,11:00:00,Excellent,"Cloud, Rain",14,Warm,4_2_3_1,4_4_2,78:02
3237,421,GerBL2,2255276,St. Pauli,Hannover 96,2016-10-01,11:00:00,Excellent,"Cloud, Rain",14,Warm,4_2_3_1,4_2_3_1,63:17
3229,413,GerBL2,2255283,1860 Munchen,Wurzburger Kickers,2016-10-02,11:30:00,Excellent,"Clear, Sun",15,Warm,4_2_3_1,4_4_2,84:52
3230,414,GerBL2,2255283,1860 Munchen,Wurzburger Kickers,2016-10-02,11:30:00,Excellent,"Clear, Sun",15,Warm,4_2_3_1,4_2_3_1,74:28
3231,415,GerBL2,2255283,1860 Munchen,Wurzburger Kickers,2016-10-02,11:30:00,Excellent,"Clear, Sun",15,Warm,4_2_3_1,4_1_4_1,62:25
3232,416,GerBL2,2255278,Arminia Bielefeld,Kaiserslautern,2016-10-02,11:30:00,Excellent,"Cloud, Sun",16,Warm,4_3_3,4_1_4_1,78:11
3233,417,GerBL2,2255279,Eintracht Braunschweig,Heidenheim,2016-10-02,11:30:00,Average,"Clear, Sun",14,Cold,4_4_2,4_2_3_1,70:30
3234,418,GerBL2,2255279,Eintracht Braunschweig,Heidenheim,2016-10-02,11:30:00,Average,"Clear, Sun",14,Cold,4_4_2,4_1_2_1_2,34:34
3228,412,GerBL2,2255275,Greuther Furth,Stuttgart,2016-10-03,18:15:00,Excellent,"Cloud, Rain",12,Cold,4_1_4_1,4_2_3_1,81:28
3223,407,GerBL2,2255284,Erzgebirge Aue,St. Pauli,2016-10-14,16:30:00,Excellent,Cloud,7,-,4_4_2,4_2_3_1,63:57
3224,408,GerBL2,2255285,Sandhausen,Bochum,2016-10-14,16:30:00,Excellent,Clear,11,Cold,4_2_3_1,4_2_3_1,87:30
3225,409,GerBL2,2255285,Sandhausen,Bochum,2016-10-14,16:30:00,Excellent,Clear,11,Cold,4_2_3_1,4_4_2,61:41
3226,410,GerBL2,2255290,Wurzburger Kickers,Arminia Bielefeld,2016-10-14,16:30:00,Excellent,Clear,10,Cold,4_4_2,4_2_3_1,80:22
3227,411,GerBL2,2255290,Wurzburger Kickers,Arminia Bielefeld,2016-10-14,16:30:00,Excellent,Clear,10,Cold,4_1_4_1,4_2_3_1,68:50
3220,404,GerBL2,2255292,Stuttgart,Dynamo Dresden,2016-10-15,11:00:00,Excellent,"Clear, Sun",11,Cold,4_3_3,4_1_4_1,71:43
3221,405,GerBL2,2255289,Heidenheim,Greuther Furth,2016-10-15,11:00:00,Excellent,"Cloud, Sun",17,Warm,4_1_2_1_2,4_4_2,81:36
3222,406,GerBL2,2255289,Heidenheim,Greuther Furth,2016-10-15,11:00:00,Excellent,"Cloud, Sun",17,Warm,4_2_3_1,4_4_2,45:00
3215,399,GerBL2,2255286,Hannover 96,Union Berlin,2016-10-16,11:30:00,"Excellent, Wet",Cloud,9,Cold,4_1_2_1_2,4_2_3_1,88:17
3216,400,GerBL2,2255287,Nurnberg,Karlsruher SC,2016-10-16,11:30:00,Good,"Clear, Sun",11,Cold,4_4_2,4_2_3_1,90:18
3217,401,GerBL2,2255291,Fortuna Dusseldorf,1860 Munchen,2016-10-16,11:30:00,Excellent,Sun,12,Warm,4_4_2,4_1_4_1,87:14
3218,402,GerBL2,2255291,Fortuna Dusseldorf,1860 Munchen,2016-10-16,11:30:00,Excellent,Sun,12,Warm,4_4_1_1,4_1_4_1,45:00
3219,403,GerBL2,2255291,Fortuna Dusseldorf,1860 Munchen,2016-10-16,11:30:00,Excellent,Sun,12,Warm,4_1_4_1,4_1_4_1,00:00
3214,398,GerBL2,2255288,Kaiserslautern,Eintracht Braunschweig,2016-10-17,18:15:00,Good,Cloud,12,-,4_1_2_1_2,5_4_1,80:36
3210,394,GerBL2,2255301,Karlsruher SC,Wurzburger Kickers,2016-10-21,16:30:00,Good,Cloud,6,-,4_2_3_1,4_4_2,82:09
3211,395,GerBL2,2255301,Karlsruher SC,Wurzburger Kickers,2016-10-21,16:30:00,Good,Cloud,6,-,4_2_3_1,4_5_1,89:12
3212,396,GerBL2,2255293,1860 Munchen,Stuttgart,2016-10-21,16:30:00,Excellent,Cloud,7,Cold,4_2_3_1,4_4_2,81:20
3213,397,GerBL2,2255299,Arminia Bielefeld,Fortuna Dusseldorf,2016-10-21,16:30:00,Good,Cloud,8,Cold,4_2_3_1,4_4_2,77:32
3207,391,GerBL2,2255297,Dynamo Dresden,Heidenheim,2016-10-22,11:00:00,Excellent,"Cloud, Sun",10,Cold,4_4_2,4_3_3,80:30
3208,392,GerBL2,2255298,St. Pauli,Sandhausen,2016-10-22,11:00:00,Excellent,"Clear, Sun",11,Cold,4_4_2,4_4_2,74:35
3209,393,GerBL2,2255298,St. Pauli,Sandhausen,2016-10-22,11:00:00,Excellent,"Clear, Sun",11,Cold,4_4_2,4_2_3_1,66:00
3202,386,GerBL2,2255294,Hannover 96,Nurnberg,2016-10-23,11:30:00,Excellent,"Cloud, Sun",12,Warm,4_4_2,4_2_3_1,66:56
3203,387,GerBL2,2255294,Hannover 96,Nurnberg,2016-10-23,11:30:00,Excellent,"Cloud, Sun",12,Warm,4_2_3_1,4_2_3_1,51:45
3204,388,GerBL2,2255295,Greuther Furth,Eintracht Braunschweig,2016-10-23,11:30:00,Good,Sun,10,Cold,4_4_2,3_4_3,84:43
3205,389,GerBL2,2255295,Greuther Furth,Eintracht Braunschweig,2016-10-23,11:30:00,Good,Sun,10,Cold,4_4_2,4_1_4_1,82:25
3206,390,GerBL2,2255300,Union Berlin,Erzgebirge Aue,2016-10-23,11:30:00,Good,"Clear, Sun",7,-,4_2_3_1,4_1_2_1_2,79:13
3200,384,GerBL2,2255296,Bochum,Kaiserslautern,2016-10-24,18:15:00,Good,"Cloud, Rain",8,-,5_3_2,4_2_3_1,86:31
3201,385,GerBL2,2255296,Bochum,Kaiserslautern,2016-10-24,18:15:00,Good,"Cloud, Rain",8,-,4_1_2_1_2,4_2_3_1,62:34
3194,378,GerBL2,2255309,Erzgebirge Aue,1860 Munchen,2016-10-28,16:30:00,Excellent,Clear,9,Cold,4_4_2,4_2_3_1,72:14
3195,379,GerBL2,2255310,Eintracht Braunschweig,Dynamo Dresden,2016-10-28,16:30:00,"Average, Uneven, Wet",Cloud,11,Cold,4_4_2,4_4_2,84:36
3196,380,GerBL2,2255310,Eintracht Braunschweig,Dynamo Dresden,2016-10-28,16:30:00,"Average, Uneven, Wet",Cloud,11,Cold,4_3_3,4_4_2,00:00
3197,381,GerBL2,2255308,Sandhausen,Arminia Bielefeld,2016-10-28,16:30:00,Good,"Cloud, Light Rain",11,Warm,4_2_3_1,3_5_2,86:46
3198,382,GerBL2,2255308,Sandhausen,Arminia Bielefeld,2016-10-28,16:30:00,Good,"Cloud, Light Rain",11,Warm,4_2_3_1,4_4_2,61:30
3199,383,GerBL2,2255308,Sandhausen,Arminia Bielefeld,2016-10-28,16:30:00,Good,"Cloud, Light Rain",11,Warm,4_3_2_1,4_4_2,88:25
3189,373,GerBL2,2255305,Fortuna Dusseldorf,Union Berlin,2016-10-29,11:00:00,Good,"Clear, Light Wind",11,Cold,4_2_2_2,4_2_3_1,90:25
3190,374,GerBL2,2255305,Fortuna Dusseldorf,Union Berlin,2016-10-29,11:00:00,Good,"Clear, Light Wind",11,Cold,4_1_2_1_2,4_2_3_1,81:12
3191,375,GerBL2,2255307,Kaiserslautern,Greuther Furth,2016-10-29,11:00:00,Good,Cloud,12,Cold,4_1_2_1_2,5_4_1,89:39
3192,376,GerBL2,2255307,Kaiserslautern,Greuther Furth,2016-10-29,11:00:00,Good,Cloud,12,Cold,4_1_2_1_2,4_1_2_1_2,76:38
3193,377,GerBL2,2255307,Kaiserslautern,Greuther Furth,2016-10-29,11:00:00,Good,Cloud,12,Cold,4_1_4_1,4_1_2_1_2,64:52
3183,367,GerBL2,2255304,Heidenheim,Bochum,2016-10-30,12:30:00,Excellent,"Clear, Sun",12,Warm,4_4_2,4_4_2,79:20
3184,368,GerBL2,2255304,Heidenheim,Bochum,2016-10-30,12:30:00,Excellent,"Clear, Sun",12,Warm,4_2_3_1,4_4_2,62:10
3185,369,GerBL2,2255304,Heidenheim,Bochum,2016-10-30,12:30:00,Excellent,"Clear, Sun",12,Warm,4_2_3_1,4_1_4_1,45:00
3186,370,GerBL2,2255302,Wurzburger Kickers,Hannover 96,2016-10-30,12:30:00,Excellent,"Clear, Sun",13,Cold,4_4_2,3_4_2_1,83:39
3187,371,GerBL2,2255302,Wurzburger Kickers,Hannover 96,2016-10-30,12:30:00,Excellent,"Clear, Sun",13,Cold,4_4_2,4_2_3_1,00:00
3188,372,GerBL2,2255306,Stuttgart,Karlsruher SC,2016-10-30,12:30:00,Excellent,Sun,14,Warm,4_4_2,4_3_3,76:05
