True,index,competition,gsm_id,awayteam_team2,hometeam_team1,kickoffDate,kickoffTime,pitchType,weatherType,tempCelcius,tempType,formation_team1,formation_team2,formation_time
6766,266,SwiSL,2243200,Grasshopper,Thun,2016-08-11,17:45:00,Artificial,Cloud,16,-,4_4_2,4_1_4_1,72:35
6767,267,SwiSL,2243200,Grasshopper,Thun,2016-08-11,17:45:00,Artificial,"Cloud, Sun",16,-,4_4_2,4_1_4_1,72:35
6768,268,SwiSL,2243199,St. Gallen,Lausanne Sport,2016-08-11,17:45:00,"Excellent, Wet",Sun,14,Cold,3_5_1_1,4_4_2,74:04
6769,269,SwiSL,2243199,St. Gallen,Lausanne Sport,2016-08-11,17:45:00,"Excellent, Wet",Sun,14,Cold,3_4_2_1,4_4_2,65:43
6764,264,SwiSL,2243201,Lausanne Sport,Young Boys,2016-08-20,15:45:00,"Artificial, Good",Cloud,20,Warm,4_4_2,3_4_1_2,65:24
6765,265,SwiSL,2243201,Lausanne Sport,Young Boys,2016-08-20,15:45:00,"Artificial, Good",Cloud,20,Warm,4_4_2,3_4_2_1,00:00
6762,262,SwiSL,2243202,Lugano,Basel,2016-08-20,18:00:00,Excellent,"Cloud, Light Rain",17,Warm,4_2_3_1,4_4_2,76:35
6763,263,SwiSL,2243202,Lugano,Basel,2016-08-20,18:00:00,Excellent,"Cloud, Light Rain",17,Warm,4_2_3_1,4_3_3,66:31
6759,259,SwiSL,2243203,Sion,Grasshopper,2016-08-21,11:45:00,Excellent,"Clear, Sun",19,Warm,4_4_2,4_2_3_1,74:24
6760,260,SwiSL,2243203,Sion,Grasshopper,2016-08-21,11:45:00,Excellent,"Clear, Sun",19,Warm,4_2_3_1,4_2_3_1,00:00
6761,261,SwiSL,2243204,Thun,Luzern,2016-08-21,11:45:00,Average,"Cloud, Sun",22,-,4_4_2,4_4_1_1,79:10
6755,255,SwiSL,2243205,St. Gallen,Vaduz,2016-08-21,14:00:00,Good,Clear,18,Warm,3_4_2_1,4_4_2,79:58
6756,256,SwiSL,2243205,St. Gallen,Vaduz,2016-08-21,14:00:00,Good,Clear,18,Warm,4_2_3_1,4_2_3_1,65:50
6757,257,SwiSL,2243205,St. Gallen,Vaduz,2016-08-21,14:00:00,Good,Clear,18,Warm,4_1_4_1,4_2_3_1,20:52
6758,258,SwiSL,2243205,St. Gallen,Vaduz,2016-08-21,14:00:00,Good,Clear,18,Warm,3_4_2_1,4_2_3_1,71:29
6754,254,SwiSL,2243206,Lausanne Sport,Lugano,2016-08-27,15:45:00,Average,Sun,29,-,4_3_3,3_4_2_1,77:16
6748,248,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Clear,27,Warm,4_3_3,4_2_3_1,85:54
6749,249,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Clear,27,Warm,4_3_3,4_1_4_1,14:09
6750,250,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Clear,27,Warm,4_3_3,3_4_2_1,00:00
6751,251,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Light Rain,27,Warm,4_3_3,4_2_3_1,85:54
6752,252,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Light Rain,27,Warm,4_3_3,4_1_4_1,14:09
6753,253,SwiSL,2243207,Vaduz,Sion,2016-08-27,18:00:00,Good,Light Rain,27,Warm,4_3_3,3_4_2_1,00:00
6745,245,SwiSL,2243209,Luzern,St. Gallen,2016-08-28,11:45:00,Excellent,Sun,27,Hot,4_4_2,4_4_2,84:57
6746,246,SwiSL,2243208,Young Boys,Grasshopper,2016-08-28,11:45:00,Excellent,"Clear, Sun",29,Hot,4_2_3_1,4_4_2,75:10
6747,247,SwiSL,2243208,Young Boys,Grasshopper,2016-08-28,11:45:00,Excellent,"Clear, Sun",29,Hot,4_2_3_1,3_4_3,81:32
6744,244,SwiSL,2243210,Basel,Thun,2016-08-28,14:00:00,"Artificial, Good","Clear, Sun",31,Hot,4_2_3_1,4_2_3_1,78:31
6741,241,SwiSL,2243212,Luzern,Young Boys,2016-09-10,18:00:00,Artificial,Clear,19,-,4_4_1_1,4_4_2,82:54
6742,242,SwiSL,2243212,Luzern,Young Boys,2016-09-10,18:00:00,Artificial,Clear,19,-,4_4_2,4_4_2,71:09
6743,243,SwiSL,2243211,Grasshopper,Basel,2016-09-10,18:00:00,Excellent,Clear,20,-,4_2_3_1,4_2_3_1,79:25
6735,235,SwiSL,2243214,Thun,Sion,2016-09-11,11:45:00,Good,"Clear, Sun",29,Warm,4_3_3,4_4_2,76:33
6736,236,SwiSL,2243214,Thun,Sion,2016-09-11,11:45:00,Good,"Clear, Sun",29,Warm,4_3_3,4_2_3_1,66:09
6737,237,SwiSL,2243213,Vaduz,Lausanne Sport,2016-09-11,11:45:00,Good,"Clear, Sun",25,Warm,3_4_2_1,3_4_3,71:16
6738,238,SwiSL,2243213,Vaduz,Lausanne Sport,2016-09-11,11:45:00,Good,"Clear, Sun",25,Warm,4_4_2,3_4_3,62:36
6739,239,SwiSL,2243213,Vaduz,Lausanne Sport,2016-09-11,11:45:00,Good,"Clear, Sun",25,Warm,4_4_2,4_4_2,60:01
6740,240,SwiSL,2243213,Vaduz,Lausanne Sport,2016-09-11,11:45:00,Good,"Clear, Sun",25,Warm,3_1_3_1_2,4_4_2,00:00
6734,234,SwiSL,2243215,Lugano,St. Gallen,2016-09-11,14:00:00,Good,"Clear, Sun",23,-,4_2_3_1,4_3_3,82:06
6732,232,SwiSL,2243216,St. Gallen,Thun,2016-09-20,17:45:00,Artificial,Cloud,13,Cold,4_4_2,4_4_2,86:46
6733,233,SwiSL,2243216,St. Gallen,Thun,2016-09-20,17:45:00,Artificial,Cloud,13,Cold,4_2_3_1,4_4_2,75:08
6730,230,SwiSL,2243217,Sion,Luzern,2016-09-21,17:45:00,Good,Cloud,13,-,4_4_2,4_3_3,78:38
6731,231,SwiSL,2243218,Young Boys,Vaduz,2016-09-21,17:45:00,"Excellent, Wet",Cloud,12,Cold,4_1_2_1_2,4_4_2,73:42
6729,229,SwiSL,2243219,Basel,Lausanne Sport,2016-09-21,18:30:00,Excellent,Cloud,12,-,3_5_2,3_5_2,77:44
6727,227,SwiSL,2243220,Grasshopper,Lugano,2016-09-22,17:45:00,Average,Cloud,18,-,4_1_4_1,4_4_2,70:53
6728,228,SwiSL,2243220,Grasshopper,Lugano,2016-09-22,17:45:00,Average,Cloud,18,-,4_1_4_1,4_2_3_1,64:00
6726,226,SwiSL,2243221,Lausanne Sport,Luzern,2016-09-24,15:45:00,Good,Clear,19,Warm,4_4_2,3_5_2,69:23
6725,225,SwiSL,2243222,Basel,St. Gallen,2016-09-24,18:00:00,Excellent,Clear,15,-,4_4_2,4_2_3_1,82:46
6723,223,SwiSL,2243223,Vaduz,Grasshopper,2016-09-25,11:45:00,Excellent,"Clear, Sun",20,Warm,4_2_3_1,4_3_3,79:22
6724,224,SwiSL,2243224,Lugano,Thun,2016-09-25,11:45:00,Artificial,"Clear, Sun",21,-,4_4_2,4_3_3,66:34
6721,221,SwiSL,2243225,Young Boys,Sion,2016-09-25,14:00:00,Good,"Clear, Sun",22,Warm,4_3_3,4_4_2,82:43
6722,222,SwiSL,2243225,Young Boys,Sion,2016-09-25,14:00:00,Good,"Clear, Sun",22,Warm,4_3_3,4_2_3_1,00:00
6720,220,SwiSL,2243230,Sion,Vaduz,2016-10-01,15:45:00,Good,Cloud,14,-,4_1_2_1_2,4_1_4_1,83:34
6718,218,SwiSL,2243226,Thun,Basel,2016-10-01,18:00:00,Good,"Cloud, Light Rain",16,-,4_2_3_1,4_4_2,76:46
6719,219,SwiSL,2243226,Thun,Basel,2016-10-01,18:00:00,Good,"Cloud, Light Rain",16,-,4_4_2,4_4_2,57:30
6716,216,SwiSL,2243228,Lugano,Lausanne Sport,2016-10-02,11:45:00,Average,Cloud,16,-,3_1_3_1_2,4_3_3,74:40
6717,217,SwiSL,2243229,St. Gallen,Young Boys,2016-10-02,11:45:00,Artificial,"Cloud, Light Wind",13,Cold,4_4_2,4_4_2,77:35
6714,214,SwiSL,2243227,Luzern,Grasshopper,2016-10-02,14:00:00,Good,Cloud,14,Cold,4_2_3_1,4_4_1_1,76:13
6715,215,SwiSL,2243227,Luzern,Grasshopper,2016-10-02,14:00:00,Good,Cloud,14,Cold,4_2_3_1,4_4_2,55:41
6713,213,SwiSL,2243235,Lausanne Sport,Thun,2016-10-15,15:45:00,Artificial,Cloud,14,-,4_4_2,3_5_2,75:07
6712,212,SwiSL,2243231,Luzern,Basel,2016-10-15,18:00:00,Excellent,Clear,10,Cold,4_2_3_1,4_4_2,84:47
6707,207,SwiSL,2243233,Grasshopper,Sion,2016-10-16,11:45:00,Good,"Clear, Sun",18,Warm,4_4_2,3_4_1_2,72:45
6708,208,SwiSL,2243233,Grasshopper,Sion,2016-10-16,11:45:00,Good,"Clear, Sun",18,Warm,4_3_3,3_4_1_2,70:26
6709,209,SwiSL,2243233,Grasshopper,Sion,2016-10-16,11:45:00,Good,"Clear, Sun",18,Warm,4_3_3,4_2_3_1,00:00
6710,210,SwiSL,2243234,Vaduz,St. Gallen,2016-10-16,11:45:00,Good,"Clear, Sun",14,Warm,3_4_3,3_1_3_1_2,82:20
6711,211,SwiSL,2243234,Vaduz,St. Gallen,2016-10-16,11:45:00,Good,"Clear, Sun",14,Warm,4_4_2,3_1_3_1_2,70:52
6706,206,SwiSL,2243232,Young Boys,Lugano,2016-10-16,14:00:00,Average,"Cloud, Sun",18,-,4_3_3,4_4_2,83:36
6705,205,SwiSL,2243239,Thun,Vaduz,2016-10-22,15:45:00,Good,Cloud,10,-,3_5_2,4_4_2,85:12
6704,204,SwiSL,2243237,Basel,Lugano,2016-10-22,18:00:00,Average,Cloud,10,-,4_5_1,4_2_3_1,78:36
6703,203,SwiSL,2243240,Grasshopper,Young Boys,2016-10-23,11:45:00,Artificial,Cloud,8,-,4_4_2,3_5_2,75:47
6698,198,SwiSL,2243236,Sion,Lausanne Sport,2016-10-23,14:00:00,Good,Cloud,8,Cold,3_4_1_2,4_3_3,74:05
6699,199,SwiSL,2243236,Sion,Lausanne Sport,2016-10-23,14:00:00,Good,Rain,8,Cold,3_4_1_2,4_3_3,74:05
6700,200,SwiSL,2243238,St. Gallen,Luzern,2016-10-23,14:00:00,"Good, Wet","Cloud, Light Rain, Rain",5,Cold,4_4_1_1,4_4_2,76:38
6701,201,SwiSL,2243238,St. Gallen,Luzern,2016-10-23,14:00:00,"Good, Wet","Cloud, Light Rain, Rain",5,Cold,4_3_3,4_4_2,61:47
6702,202,SwiSL,2243238,St. Gallen,Luzern,2016-10-23,14:00:00,"Good, Wet","Cloud, Light Rain, Rain",5,Cold,4_4_2,4_4_2,00:00
6697,197,SwiSL,2243243,Lugano,Sion,2016-10-29,15:45:00,"Excellent, Good",Clear,12,-,4_3_3,4_3_3,56:32
6696,196,SwiSL,2243241,Basel,Grasshopper,2016-10-29,18:00:00,Good,Clear,8,-,4_4_2,4_2_3_1,80:08
6694,194,SwiSL,2243245,Vaduz,Young Boys,2016-10-30,12:45:00,Artificial,Sun,5,Cold,4_4_2,3_4_1_2,80:48
6695,195,SwiSL,2243242,Luzern,Lausanne Sport,2016-10-30,12:45:00,Average,Sun,12,Warm,3_5_2,4_4_2,84:37
6693,193,SwiSL,2243244,Thun,St. Gallen,2016-10-30,15:00:00,Good,"Clear, Sun",11,-,4_4_2,4_4_2,77:00
6692,192,SwiSL,2243249,Sion,Thun,2016-11-05,16:45:00,Artificial,Rain,7,-,4_4_2,4_3_3,78:59
6686,186,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,3_4_3,3_4_3,81:00
6687,187,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,4_2_2_2,3_4_3,63:52
6688,188,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,4_2_3_1,3_4_3,58:52
6689,189,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,4_2_2_2,3_5_2,67:41
6690,190,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,4_3_3,3_4_3,77:55
6691,191,SwiSL,2243246,Lausanne Sport,Basel,2016-11-05,19:00:00,"Good, Wet","Cloud, Light Rain, Light Wind",8,Cold,3_4_3,3_5_2,81:31
6684,184,SwiSL,2243250,Grasshopper,Vaduz,2016-11-06,12:45:00,"Average, Wet","Light Rain, Light Snow, Snow",3,Cold,4_1_2_1_2,4_2_3_1,81:19
6685,185,SwiSL,2243247,St. Gallen,Lugano,2016-11-06,12:45:00,Good,"Cloud, Light Rain",11,-,4_3_3,3_4_1_2,87:58
6682,182,SwiSL,2243248,Young Boys,Luzern,2016-11-06,15:00:00,Good,Cloud,5,Cold,3_5_2,4_4_2,74:43
6683,183,SwiSL,2243248,Young Boys,Luzern,2016-11-06,15:00:00,Good,Light Rain,5,Cold,3_5_2,4_4_2,74:43
6680,180,SwiSL,2243252,Thun,Grasshopper,2016-11-19,16:45:00,Excellent,Cloud,6,-,4_2_3_1,4_4_2,81:48
6681,181,SwiSL,2243252,Thun,Grasshopper,2016-11-19,16:45:00,Excellent,Cloud,6,-,4_4_2,4_4_2,91:09
6679,179,SwiSL,2243251,Vaduz,Basel,2016-11-19,19:00:00,Excellent,"Cloud, Light Rain",3,-,4_2_3_1,4_1_2_1_2,73:19
6676,176,SwiSL,2243255,Sion,Young Boys,2016-11-20,12:45:00,Good,"Clear, Sun",9,-,4_2_3_1,4_3_3,81:49
6677,177,SwiSL,2243255,Sion,Young Boys,2016-11-20,12:45:00,Good,"Clear, Sun",9,-,4_4_2,4_3_3,67:19
6678,178,SwiSL,2243254,Lausanne Sport,St. Gallen,2016-11-20,12:45:00,Good,"Cloud, Sun",8,-,3_4_3,3_4_1_2,88:20
6674,174,SwiSL,2243253,Lugano,Luzern,2016-11-20,15:00:00,Good,Clear,7,Cold,4_4_1_1,4_3_3,87:32
6675,175,SwiSL,2243253,Lugano,Luzern,2016-11-20,15:00:00,Good,Clear,7,Cold,4_4_2,4_3_3,00:00
6673,173,SwiSL,2243259,Luzern,Thun,2016-11-26,16:45:00,Artificial,Cloud,7,Cold,4_4_2,3_5_2,79:56
6672,172,SwiSL,2243256,St. Gallen,Grasshopper,2016-11-26,19:00:00,Excellent,Cloud,6,Cold,4_2_3_1,3_4_2_1,80:02
6669,169,SwiSL,2243257,Young Boys,Lausanne Sport,2016-11-27,12:45:00,Good,"Clear, Sun, Wind",8,Cold,3_5_2,4_3_3,76:17
6670,170,SwiSL,2243257,Young Boys,Lausanne Sport,2016-11-27,12:45:00,Good,"Clear, Sun, Wind",8,Cold,3_5_2,4_4_2,11:59
6671,171,SwiSL,2243260,Lugano,Vaduz,2016-11-27,12:45:00,Good,Cloud,8,-,4_4_2,4_4_2,84:06
6668,168,SwiSL,2243258,Basel,Sion,2016-11-27,15:00:00,Average,Clear,9,-,4_3_3,4_2_3_1,82:51
6667,167,SwiSL,2243263,Vaduz,Luzern,2016-12-03,16:45:00,Good,Cloud,1,Freezing,4_4_2,4_4_2,71:14
6664,164,SwiSL,2243265,Basel,Young Boys,2016-12-03,19:00:00,"Artificial, Good",Clear,2,Cold,4_4_1_1,4_4_2,76:44
6665,165,SwiSL,2243265,Basel,Young Boys,2016-12-03,19:00:00,"Artificial, Good",Clear,2,Cold,4_4_1_1,4_2_3_1,45:00
6666,166,SwiSL,2243265,Basel,Young Boys,2016-12-03,19:00:00,"Artificial, Good",Clear,2,Cold,4_2_3_1,4_2_3_1,00:00
6662,162,SwiSL,2243262,Thun,Lugano,2016-12-04,12:45:00,Good,Cloud,8,Cold,4_4_2,4_4_2,84:27
6663,163,SwiSL,2243261,Grasshopper,Lausanne Sport,2016-12-04,12:45:00,Good,Sun,6,Cold,3_5_2,4_2_3_1,82:32
6661,161,SwiSL,2243264,Sion,St. Gallen,2016-12-04,15:00:00,Good,Cloud,1,Freezing,3_5_2,4_3_3,67:03
6659,159,SwiSL,2243270,Lausanne Sport,Vaduz,2016-12-10,16:45:00,Average,Clear,4,Cold,4_3_3,4_1_2_1_2,77:00
6660,160,SwiSL,2243270,Lausanne Sport,Vaduz,2016-12-10,16:45:00,Average,Clear,4,Cold,4_3_3,4_3_1_2,00:00
6658,158,SwiSL,2243266,St. Gallen,Basel,2016-12-10,19:00:00,Good,Clear,1,Freezing,4_2_3_1,3_4_3,75:43
6654,154,SwiSL,2243268,Luzern,Sion,2016-12-11,12:45:00,"Average, Good","Clear, Sun",2,Cold,4_3_3,3_4_3,77:53
6655,155,SwiSL,2243268,Luzern,Sion,2016-12-11,12:45:00,"Average, Good","Clear, Sun",2,Cold,4_3_3,3_4_2_1,45:00
6656,156,SwiSL,2243268,Luzern,Sion,2016-12-11,12:45:00,"Average, Good","Clear, Sun",2,Cold,4_3_3,4_2_3_1,45:00
6657,157,SwiSL,2243267,Lugano,Grasshopper,2016-12-11,12:45:00,Good,"Cloud, Light Wind",6,Cold,4_2_3_1,4_3_3,79:00
6653,153,SwiSL,2243269,Young Boys,Thun,2016-12-11,15:00:00,Artificial,Cloud,2,Cold,4_4_2,4_4_2,86:30
6650,150,SwiSL,2243272,Thun,Grasshopper,2017-02-04,16:45:00,Good,"Cloud, Light Rain",5,-,4_4_2,4_4_2,90:58
6651,151,SwiSL,2243272,Thun,Grasshopper,2017-02-04,16:45:00,Good,"Cloud, Light Rain",5,-,4_2_3_1,4_4_2,74:30
6652,152,SwiSL,2243272,Thun,Grasshopper,2017-02-04,16:45:00,Good,"Cloud, Light Rain",5,-,4_1_4_1,4_4_2,00:00
6649,149,SwiSL,2243271,Lugano,Basel,2017-02-04,19:00:00,"Good, Soft","Cloud, Strong Wind",7,Cold,4_2_3_1,4_3_3,77:25
6646,146,SwiSL,2243274,St. Gallen,Vaduz,2017-02-05,12:45:00,"Poor, Uneven",Cloud,6,Cold,4_3_3,3_1_3_1_2,86:07
6647,147,SwiSL,2243274,St. Gallen,Vaduz,2017-02-05,12:45:00,Average,Cloud,6,Cold,4_3_3,3_1_3_1_2,86:07
6648,148,SwiSL,2243273,Luzern,Lausanne Sport,2017-02-05,12:45:00,"Average, Wet","Cloud, Rain",4,-,3_5_1_1,3_4_3,86:20
6644,144,SwiSL,2243275,Sion,Young Boys,2017-02-05,15:00:00,"Artificial, Wet",Light Snow,0,Freezing,4_2_3_1,3_4_3,84:59
6645,145,SwiSL,2243275,Sion,Young Boys,2017-02-05,15:00:00,"Artificial, Wet",Light Snow,0,Freezing,4_2_3_1,4_3_3,65:48
6643,143,SwiSL,2243280,Basel,Thun,2017-02-11,16:45:00,Artificial,Clear,2,Cold,4_4_2,4_2_3_1,80:52
6642,142,SwiSL,2243276,Grasshopper,Lugano,2017-02-11,19:00:00,Good,Clear,4,Cold,4_3_3,4_2_3_1,81:44
6639,139,SwiSL,2243278,Vaduz,Sion,2017-02-12,12:45:00,"Average, Poor","Clear, Light Wind, Sun",9,Cold,4_3_3,4_4_2,82:36
6640,140,SwiSL,2243278,Vaduz,Sion,2017-02-12,12:45:00,"Average, Poor","Clear, Light Wind, Sun",9,Cold,4_3_3,4_2_3_1,73:42
6641,141,SwiSL,2243279,Lausanne Sport,St. Gallen,2017-02-12,12:45:00,"Good, Wet",Cloud,2,Freezing,3_4_1_2,3_5_2,88:36
6637,137,SwiSL,2243277,Young Boys,Luzern,2017-02-12,15:00:00,Average,"Cloud, Sun",8,-,3_4_3,4_4_2,81:07
6638,138,SwiSL,2243277,Young Boys,Luzern,2017-02-12,15:00:00,Average,"Cloud, Sun",8,-,3_4_3,4_2_3_1,00:00
6635,135,SwiSL,2243283,Thun,Luzern,2017-02-18,16:45:00,Good,Cloud,2,-,5_3_2,4_4_2,77:15
6636,136,SwiSL,2243283,Thun,Luzern,2017-02-18,16:45:00,Good,Cloud,2,-,4_1_2_1_2,4_4_2,45:02
6633,133,SwiSL,2243285,St. Gallen,Young Boys,2017-02-18,19:00:00,"Artificial, Average",Clear,2,Freezing,4_2_3_1,5_4_1,86:30
6634,134,SwiSL,2243285,St. Gallen,Young Boys,2017-02-18,19:00:00,"Artificial, Average",Clear,2,Freezing,4_2_3_1,4_4_2,67:36
6628,128,SwiSL,2243284,Lugano,Vaduz,2017-02-19,12:45:00,Average,"Light Wind, Sun",2,Cold,3_4_2_1,4_3_3,71:57
6629,129,SwiSL,2243284,Lugano,Vaduz,2017-02-19,12:45:00,Average,"Light Wind, Sun",2,Cold,4_2_3_1,4_3_3,61:47
6630,130,SwiSL,2243284,Lugano,Vaduz,2017-02-19,12:45:00,Average,"Light Wind, Sun",2,Cold,4_2_3_1,4_2_3_1,32:29
6631,131,SwiSL,2243281,Lausanne Sport,Basel,2017-02-19,12:45:00,Good,"Clear, Sun, Wind",10,-,4_4_2,3_1_3_1_2,78:24
6632,132,SwiSL,2243281,Lausanne Sport,Basel,2017-02-19,12:45:00,Good,"Clear, Sun, Wind",10,-,4_2_3_1,3_1_3_1_2,54:44
6627,127,SwiSL,2243282,Sion,Grasshopper,2017-02-19,15:00:00,Good,"Cloud, Sun",7,-,4_2_3_1,4_3_3,89:11
6626,126,SwiSL,2243290,Vaduz,Thun,2017-02-25,16:45:00,Artificial,"Cloud, Sun",8,-,4_4_2,3_4_1_2,76:53
6625,125,SwiSL,2243287,Young Boys,Grasshopper,2017-02-25,19:00:00,Good,Cloud,4,Cold,4_2_3_1,4_4_2,81:39
6620,120,SwiSL,2243288,Sion,Lausanne Sport,2017-02-26,12:45:00,Average,"Clear, Sun",10,-,4_3_3,4_3_3,74:27
6621,121,SwiSL,2243288,Sion,Lausanne Sport,2017-02-26,12:45:00,Average,"Clear, Sun",10,-,3_5_2,4_3_3,60:03
6622,122,SwiSL,2243288,Sion,Lausanne Sport,2017-02-26,12:45:00,Average,Cloud,10,-,4_3_3,4_3_3,74:27
6623,123,SwiSL,2243288,Sion,Lausanne Sport,2017-02-26,12:45:00,Average,Cloud,10,-,3_5_2,4_3_3,60:03
6624,124,SwiSL,2243286,Luzern,Basel,2017-02-26,12:45:00,Excellent,"Cloud, Sun",12,-,4_2_3_1,3_4_2_1,80:23
6618,118,SwiSL,2243289,Lugano,St. Gallen,2017-02-26,15:00:00,"Average, Patchy",Clear,10,-,3_4_3,4_3_3,78:09
6619,119,SwiSL,2243289,Lugano,St. Gallen,2017-02-26,15:00:00,"Average, Patchy",Clear,10,-,3_4_1_2,4_3_3,68:53
6612,112,SwiSL,2243295,Thun,Young Boys,2017-03-04,16:45:00,Artificial,"Cloud, Strong Wind",7,Cold,4_4_2,4_4_2,78:06
6613,113,SwiSL,2243295,Thun,Young Boys,2017-03-04,16:45:00,Artificial,"Cloud, Strong Wind",7,Cold,4_2_3_1,4_4_2,28:51
6614,114,SwiSL,2243295,Thun,Young Boys,2017-03-04,16:45:00,Artificial,"Rain, Strong Wind",7,Cold,4_4_2,4_4_2,78:06
6615,115,SwiSL,2243295,Thun,Young Boys,2017-03-04,16:45:00,Artificial,"Rain, Strong Wind",7,Cold,4_2_3_1,4_4_2,28:51
6616,116,SwiSL,2243291,Lausanne Sport,Lugano,2017-03-04,16:45:00,Good,Cloud,10,-,4_3_3,4_2_3_1,85:21
6617,117,SwiSL,2243291,Lausanne Sport,Lugano,2017-03-04,16:45:00,Good,Cloud,10,-,4_3_3,3_5_2,66:29
6608,108,SwiSL,2243293,St. Gallen,Sion,2017-03-05,12:45:00,"Average, Patchy, Wet",Cloud,8,-,4_2_3_1,4_5_1,77:29
6609,109,SwiSL,2243293,St. Gallen,Sion,2017-03-05,12:45:00,"Average, Patchy, Wet",Cloud,8,-,4_2_3_1,3_4_1_2,45:00
