True,index,competition,gsm_id,awayteam_team2,hometeam_team1,kickoffDate,kickoffTime,pitchType,weatherType,tempCelcius,tempType,formation_team1,formation_team2,formation_time
7209,414,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Average,Clear,29,Warm,4_1_2_1_2,4_2_3_1,11:21
7210,415,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Average,Clear,29,Warm,4_4_2,4_2_3_1,46:13
7211,416,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Good,Clear,29,Warm,4_4_1_1,4_4_2,82:12
7212,417,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Good,Clear,29,Warm,4_4_2,4_4_2,69:06
7213,418,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Good,Clear,29,Warm,4_4_1_1,4_2_3_1,39:25
7214,419,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Good,Clear,29,Warm,4_1_2_1_2,4_2_3_1,11:21
7215,420,TurSL,2291144,Osmanlispor,Antalyaspor,2016-08-21,18:45:00,Good,Clear,29,Warm,4_4_2,4_2_3_1,46:13
7216,421,TurSL,2291152,Fenerbahce,Istanbul Basaksehir,2016-08-21,18:45:00,Average,Clear,30,Hot,4_4_2,4_4_2,76:58
7205,410,TurSL,2291148,Karabukspor,Galatasaray,2016-08-22,18:45:00,Good,Clear,30,Hot,4_2_3_1,4_2_3_1,72:50
7203,408,TurSL,2291154,Besiktas,Konyaspor,2016-08-26,18:45:00,Average,Clear,30,Warm,4_3_3,4_3_3,87:34
7204,409,TurSL,2291160,Antalyaspor,Alanyaspor,2016-08-26,18:45:00,Average,Clear,30,Hot,4_2_3_1,4_3_1_2,78:11
7202,407,TurSL,2291159,Adanaspor,Kasimpasa,2016-08-27,16:30:00,Good,Clear,30,Hot,4_2_3_1,4_3_3,85:09
7200,405,TurSL,2291155,Trabzonspor,Gaziantepspor,2016-08-27,18:45:00,"Good, Wet",Clear,26,Hot,4_2_3_1,4_2_3_1,88:47
7201,406,TurSL,2291157,Galatasaray,Akhisar Belediyespor,2016-08-27,18:45:00,"Average, Wet",Clear,17,Warm,4_2_3_1,4_2_3_1,80:03
7198,403,TurSL,2291153,Istanbul Basaksehir,Bursaspor,2016-08-28,16:30:00,"Excellent, Wet",Clear,22,Warm,4_2_3_1,4_2_3_1,82:35
7199,404,TurSL,2291158,Rizespor,Karabukspor,2016-08-28,16:30:00,"Good, Wet",Clear,22,Warm,4_2_3_1,4_2_3_1,70:40
7196,401,TurSL,2291156,Kayserispor,Fenerbahce,2016-08-28,18:45:00,"Excellent, Wet",Clear,26,Hot,4_2_3_1,4_2_3_1,87:21
7197,402,TurSL,2291161,Genclerbirligi,Osmanlispor,2016-08-28,18:45:00,"Excellent, Wet",Clear,22,Warm,4_2_3_1,4_2_3_1,77:35
7195,400,TurSL,2291167,Kasimpasa,Istanbul Basaksehir,2016-09-10,14:00:00,Average,"Cloud, Sun",26,Hot,4_2_3_1,4_2_3_1,82:29
7194,399,TurSL,2291163,Galatasaray,Kayserispor,2016-09-10,16:00:00,"Average, Patchy","Clear, Sun",29,Hot,4_2_3_1,4_2_3_1,85:45
7189,394,TurSL,2291169,Alanyaspor,Genclerbirligi,2016-09-10,17:00:00,"Average, Dry",Clear,18,Warm,4_2_3_1,4_2_3_1,80:26
7190,395,TurSL,2291169,Alanyaspor,Genclerbirligi,2016-09-10,17:00:00,"Average, Dry",Clear,18,Warm,4_2_2_2,4_2_3_1,45:00
7191,396,TurSL,2291169,Alanyaspor,Genclerbirligi,2016-09-10,17:00:00,"Average, Dry",Clear,18,Warm,4_2_3_1,4_5_1,87:32
7192,397,TurSL,2291170,Gaziantepspor,Adanaspor,2016-09-10,17:00:00,"Dry, Good, Soft","Clear, Light Wind",28,Hot,4_2_3_1,4_4_2,79:20
7193,398,TurSL,2291170,Gaziantepspor,Adanaspor,2016-09-10,17:00:00,"Dry, Good, Soft","Clear, Light Wind",28,Hot,4_2_3_1,4_2_3_1,67:32
7187,392,TurSL,2291164,Karabukspor,Besiktas,2016-09-10,18:15:00,Excellent,Cloud,25,Warm,4_2_3_1,4_3_3,79:59
7188,393,TurSL,2291164,Karabukspor,Besiktas,2016-09-10,18:15:00,Excellent,Cloud,25,Warm,4_2_3_1,5_3_2,00:00
7183,388,TurSL,2291166,Osmanlispor,Trabzonspor,2016-09-11,14:00:00,"Poor, Uneven",Sun,28,Hot,3_5_1_1,4_2_3_1,55:56
7184,389,TurSL,2291166,Osmanlispor,Trabzonspor,2016-09-11,14:00:00,Patchy,Sun,28,Hot,3_5_1_1,4_2_3_1,55:56
7185,390,TurSL,2291168,Akhisar Belediyespor,Rizespor,2016-09-11,14:00:00,"Dry, Good, Soft","Cloud, Sun",26,Hot,4_3_3,4_2_3_1,80:30
7186,391,TurSL,2291168,Akhisar Belediyespor,Rizespor,2016-09-11,14:00:00,"Dry, Good, Soft","Cloud, Sun",26,Hot,4_2_3_1,4_2_3_1,45:00
7177,382,TurSL,2291165,Bursaspor,Fenerbahce,2016-09-11,17:00:00,"Dry, Excellent, Soft",Clear,29,Hot,3_4_1_2,4_2_3_1,76:17
7178,383,TurSL,2291165,Bursaspor,Fenerbahce,2016-09-11,17:00:00,"Dry, Excellent, Soft",Clear,29,Hot,4_4_2,4_2_3_1,72:29
7179,384,TurSL,2291165,Bursaspor,Fenerbahce,2016-09-11,17:00:00,"Dry, Excellent, Soft",Clear,29,Hot,4_3_3,4_2_3_1,00:00
7180,385,TurSL,2291162,Konyaspor,Antalyaspor,2016-09-11,17:00:00,"Good, Soft","Cloud, Sun",29,Hot,4_4_2,4_3_2_1,72:35
7181,386,TurSL,2291162,Konyaspor,Antalyaspor,2016-09-11,17:00:00,"Good, Soft","Cloud, Sun",29,Hot,4_4_2,4_2_3_1,63:49
7182,387,TurSL,2291162,Konyaspor,Antalyaspor,2016-09-11,17:00:00,"Good, Soft","Cloud, Sun",29,Hot,4_3_3,4_2_3_1,00:00
7175,380,TurSL,2291178,Antalyaspor,Karabukspor,2016-09-16,16:00:00,"Dry, Good","Cloud, Sun",22,Warm,4_2_3_1,4_2_3_1,82:43
7176,381,TurSL,2291178,Antalyaspor,Karabukspor,2016-09-16,16:00:00,"Dry, Good","Cloud, Sun",22,Warm,4_2_3_1,4_4_2,65:29
7174,379,TurSL,2291173,Kayserispor,Bursaspor,2016-09-16,17:00:00,Good,Clear,22,-,4_2_3_1,4_3_3,79:50
7173,378,TurSL,2291176,Trabzonspor,Alanyaspor,2016-09-17,15:00:00,Excellent,Sun,29,Hot,4_2_3_1,4_2_3_1,88:04
7172,377,TurSL,2291171,Rizespor,Galatasaray,2016-09-17,17:30:00,"Excellent, Wet",Clear,23,Warm,4_2_3_1,4_2_3_1,74:04
7170,375,TurSL,2291179,Adanaspor,Osmanlispor,2016-09-18,14:00:00,Good,Sun,27,Hot,4_2_3_1,4_2_3_1,77:57
7171,376,TurSL,2291172,Genclerbirligi,Konyaspor,2016-09-18,14:00:00,"Dry, Good","Cloud, Sun",27,Hot,4_4_2,4_2_3_1,84:21
7164,369,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Average,Clear,28,Hot,4_4_2,4_2_3_1,77:16
7165,370,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Average,Clear,28,Hot,4_3_3,4_2_3_1,62:37
7166,371,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Average,Clear,28,Hot,4_4_2,5_4_1,81:36
7167,372,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Good,Clear,28,Hot,4_4_2,4_2_3_1,77:16
7168,373,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Good,Clear,28,Hot,4_3_3,4_2_3_1,62:37
7169,374,TurSL,2291174,Istanbul Basaksehir,Gaziantepspor,2016-09-18,16:30:00,Good,Clear,28,Hot,4_4_2,5_4_1,81:36
7163,368,TurSL,2291175,Besiktas,Akhisar Belediyespor,2016-09-18,17:00:00,"Average, Uneven",Clear,23,Warm,4_1_4_1,4_2_3_1,82:03
7162,367,TurSL,2291177,Fenerbahce,Kasimpasa,2016-09-19,17:00:00,Good,Cloud,25,-,4_2_3_1,4_3_3,78:42
7161,366,TurSL,2291181,Akhisar Belediyespor,Antalyaspor,2016-09-23,17:00:00,Average,Clear,23,-,4_1_4_1,4_2_3_1,80:45
7160,365,TurSL,2291180,Osmanlispor,Istanbul Basaksehir,2016-09-24,10:30:00,Good,"Cloud, Sun",21,Warm,4_2_3_1,4_2_3_1,79:50
7158,363,TurSL,2291185,Konyaspor,Trabzonspor,2016-09-24,13:00:00,"Patchy, Poor, Uneven","Cloud, Light Rain, Sun",18,Warm,4_4_1_1,4_4_2,88:51
7159,364,TurSL,2291185,Konyaspor,Trabzonspor,2016-09-24,13:00:00,"Patchy, Poor, Uneven","Cloud, Light Rain, Sun",18,Warm,5_4_1,4_4_2,96:43
7157,362,TurSL,2291183,Galatasaray,Besiktas,2016-09-24,17:00:00,Good,Clear,25,Warm,4_2_3_1,4_2_3_1,84:44
7156,361,TurSL,2291182,Rizespor,Kayserispor,2016-09-25,10:30:00,Good,"Cloud, Sun",17,Warm,4_2_3_1,4_2_3_1,74:14
7155,360,TurSL,2291184,Kasimpasa,Bursaspor,2016-09-25,13:00:00,Good,"Cloud, Sun",22,Warm,4_2_3_1,4_5_1,81:02
7153,358,TurSL,2291188,Karabukspor,Genclerbirligi,2016-09-25,16:00:00,Average,Clear,25,Warm,4_2_3_1,4_4_2,81:02
7154,359,TurSL,2291186,Gaziantepspor,Fenerbahce,2016-09-25,16:00:00,Good,Clear,18,Warm,4_3_3,4_2_3_1,87:50
7152,357,TurSL,2291187,Alanyaspor,Adanaspor,2016-09-26,17:00:00,Average,Clear,26,Warm,4_1_4_1,4_2_3_1,75:53
7151,356,TurSL,2291193,Genclerbirligi,Akhisar Belediyespor,2016-09-30,17:00:00,"Average, Patchy",Clear,17,-,4_2_3_1,4_2_3_1,84:06
7149,354,TurSL,2291195,Trabzonspor,Karabukspor,2016-10-01,13:00:00,"Average, Patchy",Sun,27,Hot,4_4_2,4_4_1_1,75:29
7150,355,TurSL,2291196,Kayserispor,Kasimpasa,2016-10-01,13:00:00,Average,Sun,26,Hot,4_2_3_1,4_2_3_1,52:48
7147,352,TurSL,2291192,Bursaspor,Gaziantepspor,2016-10-01,16:00:00,"Average, Patchy",Clear,23,Warm,4_2_2_2,4_5_1,79:44
7148,353,TurSL,2291189,Besiktas,Rizespor,2016-10-01,16:00:00,Good,"Cloud, Sun",22,Warm,4_2_3_1,4_2_3_1,86:09
7145,350,TurSL,2291191,Antalyaspor,Galatasaray,2016-10-02,13:00:00,Excellent,"Cloud, Sun",22,Warm,4_2_3_1,4_2_3_1,60:55
7146,351,TurSL,2291194,Istanbul Basaksehir,Alanyaspor,2016-10-02,13:00:00,"Excellent, Good","Cloud, Sun",22,Warm,4_2_3_1,4_2_3_1,71:09
7141,346,TurSL,2291197,Fenerbahce,Osmanlispor,2016-10-02,16:00:00,Average,Clear,16,-,4_2_3_1,4_2_3_1,76:46
7142,347,TurSL,2291197,Fenerbahce,Osmanlispor,2016-10-02,16:00:00,Average,Clear,16,-,4_2_3_1,4_3_3,00:00
7143,348,TurSL,2291197,Fenerbahce,Osmanlispor,2016-10-02,16:00:00,Average,Clear,16,-,4_3_3,4_2_3_1,85:54
7144,349,TurSL,2291190,Adanaspor,Konyaspor,2016-10-02,16:00:00,Good,Clear,23,Warm,4_4_2,4_5_1,65:56
7139,344,TurSL,2291199,Gaziantepspor,Kasimpasa,2016-10-15,11:00:00,"Dry, Good","Cloud, Sun",19,Warm,4_2_3_1,4_3_3,82:28
7140,345,TurSL,2291199,Gaziantepspor,Kasimpasa,2016-10-15,11:00:00,"Dry, Good","Cloud, Sun",19,Warm,4_2_3_1,4_2_3_1,00:00
7138,343,TurSL,2291201,Besiktas,Kayserispor,2016-10-15,14:00:00,Good,"Cloud, Sun",17,-,4_2_3_1,4_1_2_1_2,81:23
7137,342,TurSL,2291206,Karabukspor,Adanaspor,2016-10-15,16:30:00,Average,Clear,20,Warm,4_2_3_1,4_4_2,86:17
7134,339,TurSL,2291205,Galatasaray,Genclerbirligi,2016-10-15,17:00:00,Excellent,Cloud,11,-,4_2_3_1,4_3_3,84:09
7135,340,TurSL,2291205,Galatasaray,Genclerbirligi,2016-10-15,17:00:00,Excellent,Cloud,11,-,4_2_3_1,4_2_3_1,67:34
7136,341,TurSL,2291205,Galatasaray,Genclerbirligi,2016-10-15,17:00:00,Excellent,Cloud,11,-,4_4_2,4_2_3_1,84:20
7132,337,TurSL,2291198,Konyaspor,Istanbul Basaksehir,2016-10-16,10:30:00,Good,"Clear, Sun",22,Warm,4_2_3_1,4_4_2,81:20
7133,338,TurSL,2291203,Osmanlispor,Bursaspor,2016-10-16,10:30:00,Average,Sun,16,-,4_2_3_1,4_2_3_1,82:04
7131,336,TurSL,2291202,Alanyaspor,Fenerbahce,2016-10-16,13:00:00,Average,"Cloud, Sun",22,Warm,4_2_3_1,4_2_3_1,85:46
7130,335,TurSL,2291204,Akhisar Belediyespor,Trabzonspor,2016-10-16,16:00:00,Good,"Cloud, Sun",16,-,4_3_3,4_2_3_1,82:37
7129,334,TurSL,2291200,Rizespor,Antalyaspor,2016-10-17,16:00:00,Good,Clear,17,-,4_2_3_1,4_4_2,77:54
7127,332,TurSL,2291208,Genclerbirligi,Rizespor,2016-10-21,16:00:00,Good,Cloud,6,-,4_2_3_1,4_2_3_1,85:05
7128,333,TurSL,2291208,Genclerbirligi,Rizespor,2016-10-21,16:00:00,Good,Cloud,6,-,5_4_1,4_2_3_1,87:42
7126,331,TurSL,2291211,Kayserispor,Gaziantepspor,2016-10-21,17:00:00,"Dry, Poor, Uneven",Clear,22,-,4_2_3_1,4_2_3_1,88:15
7125,330,TurSL,2291213,Bursaspor,Alanyaspor,2016-10-22,13:00:00,"Dry, Good","Clear, Sun",14,Warm,4_3_3,4_3_3,74:07
7122,327,TurSL,2291207,Trabzonspor,Galatasaray,2016-10-22,16:00:00,Excellent,Cloud,15,-,3_4_2_1,4_2_3_1,78:19
7123,328,TurSL,2291207,Trabzonspor,Galatasaray,2016-10-22,16:00:00,Excellent,Cloud,15,-,4_2_3_1,4_2_3_1,67:59
7124,329,TurSL,2291212,Adanaspor,Akhisar Belediyespor,2016-10-22,16:00:00,"Dry, Excellent",Cloud,10,Cold,4_2_3_1,4_2_3_1,79:47
7121,326,TurSL,2291214,Istanbul Basaksehir,Karabukspor,2016-10-23,10:30:00,Average,Clear,19,Warm,4_4_2,4_2_3_1,84:00
7120,325,TurSL,2291215,Kasimpasa,Osmanlispor,2016-10-23,13:00:00,Good,Sun,22,Warm,4_2_3_1,4_2_3_1,84:46
7119,324,TurSL,2291210,Antalyaspor,Besiktas,2016-10-23,16:00:00,Excellent,Cloud,16,-,4_2_3_1,4_2_3_1,84:50
7118,323,TurSL,2291209,Fenerbahce,Konyaspor,2016-10-24,17:00:00,Good,Clear,17,-,4_2_3_1,4_2_3_1,78:13
7117,322,TurSL,2291223,Besiktas,Genclerbirligi,2016-10-28,17:00:00,Good,Clear,13,-,4_2_3_1,4_2_3_1,88:33
7115,320,TurSL,2291218,Osmanlispor,Gaziantepspor,2016-10-29,10:30:00,"Average, Dry, Patchy","Cloud, Sun",22,Hot,4_2_3_1,3_4_2_1,76:04
7116,321,TurSL,2291218,Osmanlispor,Gaziantepspor,2016-10-29,10:30:00,"Average, Dry, Patchy","Cloud, Sun",22,Hot,4_2_3_1,4_2_3_1,64:51
7114,319,TurSL,2291220,Konyaspor,Bursaspor,2016-10-29,13:00:00,Good,Clear,19,Warm,4_2_3_1,4_4_2,80:49
7113,318,TurSL,2291224,Galatasaray,Adanaspor,2016-10-29,16:00:00,Good,Clear,18,Warm,4_2_3_1,4_2_3_1,83:06
7111,316,TurSL,2291222,Akhisar Belediyespor,Istanbul Basaksehir,2016-10-30,10:30:00,Good,"Cloud, Sun",15,Warm,4_2_3_1,4_5_1,72:15
7112,317,TurSL,2291222,Akhisar Belediyespor,Istanbul Basaksehir,2016-10-30,10:30:00,Good,"Cloud, Sun",15,Warm,4_2_3_1,4_2_3_1,45:00
7105,310,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet","Cloud, Wind",15,Warm,4_1_4_1,4_1_4_1,80:08
7106,311,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet","Cloud, Wind",15,Warm,4_1_4_1,4_2_2_2,00:00
7107,312,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet","Cloud, Wind",15,Warm,4_2_2_2,4_1_4_1,88:04
7108,313,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet",Rain,15,Warm,4_1_4_1,4_1_4_1,80:08
7109,314,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet",Rain,15,Warm,4_1_4_1,4_2_2_2,00:00
7110,315,TurSL,2291221,Rizespor,Trabzonspor,2016-10-30,13:00:00,"Good, Wet",Rain,15,Warm,4_2_2_2,4_1_4_1,88:04
7104,309,TurSL,2291219,Karabukspor,Fenerbahce,2016-10-30,16:00:00,Good,Cloud,12,-,4_2_3_1,4_2_3_1,76:56
7102,307,TurSL,2291217,Antalyaspor,Kayserispor,2016-10-31,17:00:00,Good,Cloud,9,Cold,4_4_2,4_2_3_1,88:58
7103,308,TurSL,2291216,Alanyaspor,Kasimpasa,2016-10-31,17:00:00,Good,Sun,20,Warm,4_2_3_1,4_2_3_1,75:50
7100,305,TurSL,2291225,Istanbul Basaksehir,Galatasaray,2016-11-04,17:00:00,Good,Cloud,14,-,4_4_2,4_2_3_1,87:27
7101,306,TurSL,2291225,Istanbul Basaksehir,Galatasaray,2016-11-04,17:00:00,Good,Cloud,14,-,4_2_3_1,4_2_3_1,81:11
7098,303,TurSL,2291231,Gaziantepspor,Alanyaspor,2016-11-05,10:30:00,Good,Sun,17,-,4_4_2,4_2_3_1,81:43
7099,304,TurSL,2291231,Gaziantepspor,Alanyaspor,2016-11-05,10:30:00,Good,Sun,17,-,4_2_3_1,4_2_3_1,21:19
7097,302,TurSL,2291230,Bursaspor,Karabukspor,2016-11-05,13:00:00,"Excellent, Wet",Clear,18,Warm,4_2_3_1,4_2_3_1,70:15
7094,299,TurSL,2291232,Genclerbirligi,Antalyaspor,2016-11-05,16:00:00,Average,"Cloud, Sun",22,Hot,4_2_3_1,4_2_3_1,77:17
7095,300,TurSL,2291232,Genclerbirligi,Antalyaspor,2016-11-05,16:00:00,Average,"Cloud, Sun",22,Hot,4_2_3_1,4_4_2,45:00
7096,301,TurSL,2291228,Trabzonspor,Besiktas,2016-11-05,16:00:00,Excellent,Clear,16,-,4_2_3_1,4_1_4_1,88:03
7093,298,TurSL,2291226,Adanaspor,Rizespor,2016-11-06,10:30:00,"Dry, Good","Clear, Sun",16,Warm,4_2_3_1,4_2_3_1,89:22
7092,297,TurSL,2291233,Kayserispor,Osmanlispor,2016-11-06,13:00:00,Good,Cloud,14,-,4_2_3_1,4_3_3,93:20
7090,295,TurSL,2291229,Fenerbahce,Akhisar Belediyespor,2016-11-06,16:00:00,Good,Clear,18,-,4_2_3_1,4_2_3_1,77:59
7091,296,TurSL,2291227,Kasimpasa,Konyaspor,2016-11-06,16:00:00,Good,Clear,15,-,4_3_3,4_2_3_1,83:15
7089,294,TurSL,2291238,Konyaspor,Gaziantepspor,2016-11-19,10:30:00,Average,Sun,15,-,4_2_3_1,4_2_3_1,73:11
7087,292,TurSL,2291241,Akhisar Belediyespor,Bursaspor,2016-11-19,13:00:00,"Average, Dry","Clear, Sun",17,Warm,4_3_3,4_1_4_1,82:06
7088,293,TurSL,2291241,Akhisar Belediyespor,Bursaspor,2016-11-19,13:00:00,"Average, Dry","Clear, Sun",17,Warm,4_2_3_1,4_1_4_1,63:11
7085,290,TurSL,2291242,Besiktas,Adanaspor,2016-11-19,16:00:00,Good,Cloud,17,Warm,4_2_3_1,4_2_3_1,87:20
7086,291,TurSL,2291234,Alanyaspor,Osmanlispor,2016-11-19,16:00:00,"Dry, Excellent, Soft",Clear,4,Cold,4_2_3_1,4_2_3_1,82:43
7083,288,TurSL,2291237,Genclerbirligi,Kayserispor,2016-11-20,11:00:00,Average,Sun,9,Cold,4_2_3_1,4_2_3_1,82:33
7084,289,TurSL,2291236,Karabukspor,Kasimpasa,2016-11-20,11:00:00,Good,Sun,16,-,4_2_3_1,4_2_3_1,74:56
7081,286,TurSL,2291240,Galatasaray,Fenerbahce,2016-11-20,17:00:00,Excellent,"Clear, Sun",13,-,4_2_3_1,4_2_3_1,84:57
7082,287,TurSL,2291240,Galatasaray,Fenerbahce,2016-11-20,17:00:00,Excellent,"Clear, Sun",13,-,4_4_2,4_2_3_1,71:16
7080,285,TurSL,2291235,Rizespor,Istanbul Basaksehir,2016-11-21,16:00:00,"Excellent, Wet",Cloud,15,Cold,4_2_3_1,4_2_3_1,84:38
7078,283,TurSL,2291239,Antalyaspor,Trabzonspor,2016-11-21,17:00:00,Good,Clear,10,-,4_1_4_1,4_4_1_1,80:37
7079,284,TurSL,2291239,Antalyaspor,Trabzonspor,2016-11-21,17:00:00,Good,Clear,10,-,4_1_4_1,4_4_2,45:06
7076,281,TurSL,2291243,Bursaspor,Galatasaray,2016-11-25,17:00:00,Good,Cloud,9,Cold,4_2_3_1,4_2_3_1,86:20
7077,282,TurSL,2291249,Kayserispor,Alanyaspor,2016-11-25,17:00:00,Average,Clear,13,Warm,4_2_3_1,4_2_3_1,85:11
7075,280,TurSL,2291250,Gaziantepspor,Karabukspor,2016-11-26,10:30:00,Good,"Clear, Sun",13,-,4_2_3_1,4_2_3_1,91:19
7074,279,TurSL,2291248,Kasimpasa,Akhisar Belediyespor,2016-11-26,13:00:00,Average,Sun,15,-,4_5_1,4_2_3_1,79:26
7071,276,TurSL,2291247,Istanbul Basaksehir,Besiktas,2016-11-26,16:00:00,Good,Clear,15,-,4_2_3_1,4_2_3_1,82:36
7072,277,TurSL,2291251,Adanaspor,Antalyaspor,2016-11-26,16:00:00,Good,Clear,14,Warm,4_2_3_1,4_2_3_1,86:00
7073,278,TurSL,2291251,Adanaspor,Antalyaspor,2016-11-26,16:00:00,Good,Clear,14,Warm,4_3_3,4_2_3_1,90:00
7070,275,TurSL,2291244,Trabzonspor,Genclerbirligi,2016-11-27,13:00:00,Good,Sun,10,Warm,4_1_4_1,4_2_3_1,89:17
7069,274,TurSL,2291245,Fenerbahce,Rizespor,2016-11-27,16:00:00,"Good, Soft","Clear, Light Wind",12,Warm,4_2_3_1,4_2_3_1,78:44
7068,273,TurSL,2291246,Osmanlispor,Konyaspor,2016-11-28,17:00:00,"Excellent, Wet",Cloud,6,Cold,4_4_2,4_2_3_1,89:53
7067,272,TurSL,2291258,Antalyaspor,Istanbul Basaksehir,2016-12-03,11:00:00,Average,Sun,13,-,4_2_3_1,4_2_3_1,84:11
7064,269,TurSL,2291257,Besiktas,Fenerbahce,2016-12-03,16:00:00,Average,Cloud,7,Cold,4_4_2,4_5_1,84:54
7065,270,TurSL,2291257,Besiktas,Fenerbahce,2016-12-03,16:00:00,Average,Cloud,7,Cold,4_4_2,4_2_3_1,59:16
7066,271,TurSL,2291257,Besiktas,Fenerbahce,2016-12-03,16:00:00,Average,Cloud,7,Cold,4_2_2_2,4_2_3_1,00:00
7062,267,TurSL,2291252,Konyaspor,Alanyaspor,2016-12-04,10:30:00,"Excellent, Wet",Cloud,15,Warm,4_4_2,4_4_2,79:50
7063,268,TurSL,2291252,Konyaspor,Alanyaspor,2016-12-04,10:30:00,"Excellent, Wet",Cloud,15,Warm,4_2_3_1,4_4_2,37:51
7058,263,TurSL,2291260,Karabukspor,Osmanlispor,2016-12-04,13:00:00,Good,"Clear, Sun",3,Cold,4_2_3_1,4_3_3,76:04
7059,264,TurSL,2291255,Akhisar Belediyespor,Gaziantepspor,2016-12-04,13:00:00,Average,Cloud,6,-,4_1_4_1,4_1_4_1,83:06
7060,265,TurSL,2291255,Akhisar Belediyespor,Gaziantepspor,2016-12-04,13:00:00,Average,Cloud,6,-,4_2_3_1,4_1_4_1,69:42
7061,266,TurSL,2291255,Akhisar Belediyespor,Gaziantepspor,2016-12-04,13:00:00,Average,Cloud,6,-,4_1_4_1,5_4_1,91:42
7056,261,TurSL,2291259,Genclerbirligi,Adanaspor,2016-12-04,16:00:00,Good,Cloud,13,-,4_2_3_1,4_2_3_1,81:45
7057,262,TurSL,2291253,Galatasaray,Kasimpasa,2016-12-04,16:00:00,Good,Clear,14,-,4_2_3_1,4_2_3_1,90:28
7053,258,TurSL,2291254,Trabzonspor,Kayserispor,2016-12-05,17:00:00,"Excellent, Wet",Cloud,-2,Freezing,4_2_3_1,4_2_3_1,84:29
7054,259,TurSL,2291256,Rizespor,Bursaspor,2016-12-05,17:00:00,Good,Clear,5,Cold,4_2_3_1,4_4_2,81:59
7055,260,TurSL,2291256,Rizespor,Bursaspor,2016-12-05,17:00:00,Good,Clear,5,Cold,4_2_3_1,4_2_3_1,45:00
